Station,Model,Features,Offset,MSE,MAE,MAPE,SMAPE,RSE,CORR
Station6,LSTM,SWC_10_HoursSinceRain,168,0.02578672385468408,0.12295646586516808,1322553380316.4119,54.06930027200776,0.8553982847020606,0.5344820834134559
Station6,LSTM,SWC_10_HoursSinceRain,168,0.02692699111148197,0.13253988916561676,2236854156892.9414,56.85983579723878,0.8741062062531644,0.538939466954581
