Station,Model,Features,Offset,MSE,MAE,MAPE,SMAPE,RSE,CORR
Station6,LSTM,SWC_10_YearSin,168,0.0215960500339341,0.11254366871440505,1708204658295.9668,50.30550643188608,0.7828119608757595,0.6347386746561572
