Station,Label_Feature,Input_Length,Output_Length,Model,MAE,MSE,MAPE
1,SWC_5,24,6,Baseline,0.05242254212498665,0.022269796580076218,23.257423400878906
1,SWC_5,24,6,Multi-step Linear,0.036720406264066696,0.01249323133379221,13.47281265258789
1,SWC_5,24,6,Multi-step Dense,0.09201620519161224,0.029655279591679573,36.286865234375
1,SWC_5,24,6,CNN,0.09787653386592865,0.030213698744773865,42.277374267578125
1,SWC_5,24,6,RNN,0.08388783037662506,0.025821585208177567,28.52175521850586
