,ar_bi_lstm,y_true,shift_bl,ar_lstm,cnn,lstm,bi_lstm
0,0.34811902,0.3428229546197449,0.6552513860300302,0.34402856,0.3754634,0.3942223,0.40372077
1,0.3489269,0.3374362575264641,0.6552513860300302,0.34498578,0.37585157,0.39213046,0.40410575
2,0.3495046,0.3374362575264641,0.6552513860300302,0.34573096,0.3738664,0.39017844,0.40439713
3,0.34953052,0.3374362575264641,0.6606380831233108,0.3459197,0.37437427,0.3884937,0.4034504
4,0.348059,0.3374362575264641,0.6552513860300302,0.34559557,0.37184986,0.38702816,0.40220338
5,0.346725,0.3374362575264641,0.6552513860300302,0.3449515,0.36561155,0.38564786,0.40094802
6,0.34609538,0.3374362575264641,0.6552513860300302,0.34456536,0.3730159,0.3845474,0.39986894
7,0.34643632,0.3374362575264641,0.6552513860300302,0.34540814,0.37346467,0.3839347,0.39928192
8,0.34631842,0.3374362575264641,0.6552513860300302,0.34648818,0.37135333,0.38400075,0.39950413
9,0.34554136,0.3374362575264641,0.6552513860300302,0.3472731,0.37658414,0.38498196,0.4004829
10,0.34582555,0.3374362575264641,0.6552513860300302,0.34683853,0.37899768,0.38604513,0.40077728
11,0.3495205,0.3428229546197449,0.6552513860300302,0.34891656,0.3734882,0.38667303,0.4011653
12,0.3492818,0.3428229546197449,0.6552513860300302,0.3489724,0.37421575,0.3870389,0.40090266
13,0.34907216,0.3428229546197449,0.6552513860300302,0.34860718,0.3754066,0.38680476,0.40103588
14,0.34591985,0.3374362575264641,0.6552513860300302,0.34610575,0.3773642,0.38597265,0.3995825
15,0.34838068,0.3428229546197449,0.6552513860300302,0.34649903,0.37930447,0.3861395,0.39965925
16,0.34861892,0.3428229546197449,0.6660247802165916,0.34737778,0.37473294,0.38668987,0.39925247
17,0.3527642,0.3482096517130256,0.6875715685897147,0.348834,0.370993,0.3897146,0.4053458
18,0.35260546,0.3482096517130256,0.6983449627762763,0.35045838,0.36926684,0.39428127,0.40996984
19,0.35019702,0.3482096517130256,0.6983449627762763,0.3503288,0.36702845,0.39887875,0.41282636
20,0.35023767,0.3482096517130256,0.6983449627762763,0.3505894,0.36561385,0.4024858,0.41415092
21,0.3511532,0.3428229546197449,0.6983449627762763,0.35140362,0.36508504,0.4049734,0.41430247
22,0.35167736,0.3428229546197449,0.6983449627762763,0.3515798,0.36358944,0.4060966,0.4136675
23,0.35274673,0.3428229546197449,0.6983449627762763,0.35101104,0.364491,0.4061762,0.41299033
24,0.35366708,0.3428229546197449,0.6983449627762763,0.35026163,0.3671575,0.40565404,0.41271704
25,0.35371387,0.3428229546197449,0.6983449627762763,0.3494341,0.36813495,0.40485492,0.41267452
26,0.35269094,0.3374362575264641,0.6929582656829956,0.3483047,0.3675608,0.403849,0.41262287
27,0.35213214,0.3374362575264641,0.6929582656829956,0.34780705,0.36549574,0.40268144,0.41156566
28,0.35025352,0.3374362575264641,0.6929582656829956,0.34682915,0.36746377,0.40137836,0.40984726
29,0.34849507,0.3374362575264641,0.6929582656829956,0.34553373,0.36857763,0.3999274,0.40782532
30,0.34710002,0.3374362575264641,0.6929582656829956,0.34449387,0.36919796,0.39835325,0.40578815
31,0.3465637,0.3374362575264641,0.6929582656829956,0.34422475,0.37066704,0.3970502,0.40421808
32,0.3467419,0.3374362575264641,0.6929582656829956,0.3448313,0.36880043,0.39639077,0.40364408
33,0.34690642,0.3374362575264641,0.6875715685897147,0.34566668,0.36854634,0.39650306,0.40449655
34,0.3472427,0.3374362575264641,0.6875715685897147,0.34651387,0.36901936,0.39758837,0.4074543
35,0.3479731,0.3374362575264641,0.6875715685897147,0.34756073,0.3705658,0.39917764,0.4107216
36,0.3490064,0.3374362575264641,0.6875715685897147,0.34813923,0.3743362,0.40108582,0.4140904
37,0.34779465,0.3374362575264641,0.6875715685897147,0.34737968,0.37359878,0.40212813,0.41467997
38,0.34812993,0.3374362575264641,0.6875715685897147,0.34681308,0.37379795,0.40265703,0.41586116
39,0.3499387,0.3374362575264641,0.6875715685897147,0.347149,0.37338665,0.4041067,0.417926
