Date,soil_moisture,distance
2017-01-01,,12.266493604285852
2017-01-02,0.19110423,12.266493604285852
2017-01-03,0.21030974,12.266493604285852
2017-01-04,0.16820036,12.266493604285852
2017-01-05,,12.266493604285852
2017-01-06,0.18310389,12.266493604285852
2017-01-07,0.17555392,12.266493604285852
2017-01-08,0.18774204,12.266493604285852
2017-01-09,0.16835994,12.266493604285852
2017-01-10,,12.266493604285852
2017-01-11,,12.266493604285852
2017-01-12,,12.266493604285852
2017-01-13,,12.266493604285852
2017-01-14,0.18413737,12.266493604285852
2017-01-15,0.18602946,12.266493604285852
2017-01-16,,12.266493604285852
2017-01-17,,12.266493604285852
2017-01-18,0.16800229,12.266493604285852
2017-01-19,,12.266493604285852
2017-01-20,0.21178146,12.266493604285852
2017-01-21,0.18121698,12.266493604285852
2017-01-22,0.17886281,12.266493604285852
2017-01-23,0.17247008,12.266493604285852
2017-01-24,0.18695493,12.266493604285852
2017-01-25,0.17819472,12.266493604285852
2017-01-26,0.17043518,12.266493604285852
2017-01-27,,12.266493604285852
2017-01-28,0.19554141,12.266493604285852
2017-01-29,0.15089291,12.266493604285852
2017-01-30,0.17940803,12.266493604285852
2017-01-31,0.166363,12.266493604285852
2017-02-01,0.13737193,12.266493604285852
2017-02-02,0.17739092,12.266493604285852
2017-02-03,,12.266493604285852
2017-02-04,0.17118454,12.266493604285852
2017-02-05,0.15824442,12.266493604285852
2017-02-06,0.1387009,12.266493604285852
2017-02-07,0.15517189,12.266493604285852
2017-02-08,0.17892726,12.266493604285852
2017-02-09,0.17701851,12.266493604285852
2017-02-10,0.15576051,12.266493604285852
2017-02-11,0.16981263,12.266493604285852
2017-02-12,0.13877316,12.266493604285852
2017-02-13,0.19633862,12.266493604285852
2017-02-14,,12.266493604285852
2017-02-15,0.14385168,12.266493604285852
2017-02-16,0.13428892,12.266493604285852
2017-02-17,0.12369,12.266493604285852
2017-02-18,0.12966906,12.266493604285852
2017-02-19,0.1591049,12.266493604285852
2017-02-20,,12.266493604285852
2017-02-21,0.16615969,12.266493604285852
2017-02-22,,12.266493604285852
2017-02-23,0.1634681,12.266493604285852
2017-02-24,0.16768704,12.266493604285852
2017-02-25,0.13934426,12.266493604285852
2017-02-26,0.16331895,12.266493604285852
2017-02-27,0.1662906,12.266493604285852
2017-02-28,0.16735093,12.266493604285852
2017-03-01,0.1563668,12.266493604285852
2017-03-02,,12.266493604285852
2017-03-03,0.1939256,12.266493604285852
2017-03-04,0.16371724,12.266493604285852
2017-03-05,,12.266493604285852
2017-03-06,0.21038046,12.266493604285852
2017-03-07,0.17153117,12.266493604285852
2017-03-08,0.21795206,12.266493604285852
2017-03-09,0.18853974,12.266493604285852
2017-03-10,0.17933051,12.266493604285852
2017-03-11,0.18698566,12.266493604285852
2017-03-12,0.18531494,12.266493604285852
2017-03-13,0.17560633,12.266493604285852
2017-03-14,0.19487281,12.266493604285852
2017-03-15,,12.266493604285852
2017-03-16,,12.266493604285852
2017-03-17,0.18062478,12.266493604285852
2017-03-18,0.1991299,12.266493604285852
2017-03-19,0.19727035,12.266493604285852
2017-03-20,0.23174362,12.266493604285852
2017-03-21,0.20416033,12.266493604285852
2017-03-22,0.21177335,12.266493604285852
2017-03-23,0.21809888,12.266493604285852
2017-03-24,0.17255023,12.266493604285852
2017-03-25,0.1843363,12.266493604285852
2017-03-26,0.17306785,12.266493604285852
2017-03-27,0.18311019075437804,12.266493604285852
2017-03-28,0.17551237,12.266493604285852
2017-03-29,0.162798,12.266493604285852
2017-03-30,0.15158065,12.266493604285852
2017-03-31,0.14965641,12.266493604285852
2017-04-01,0.14551885,12.266493604285852
2017-04-02,0.14479807,12.266493604285852
2017-04-03,0.14398226,12.266493604285852
2017-04-04,0.12372526,12.266493604285852
2017-04-05,0.15457995,12.266493604285852
2017-04-06,0.14898694,12.266493604285852
2017-04-07,0.18835924514161498,12.266493604285852
2017-04-08,0.14739916,12.266493604285852
2017-04-09,0.1465928,12.266493604285852
2017-04-10,0.15641865,12.266493604285852
2017-04-11,0.13145095,12.266493604285852
2017-04-12,0.19183886,12.266493604285852
2017-04-13,0.18968424,12.266493604285852
2017-04-14,0.19048852,12.266493604285852
2017-04-15,0.18293968,12.266493604285852
2017-04-16,0.19143413,12.266493604285852
2017-04-17,0.20990136,12.266493604285852
2017-04-18,0.19290683,12.266493604285852
2017-04-19,0.17377487,12.266493604285852
2017-04-20,0.13831082,12.266493604285852
2017-04-21,0.14753684,12.266493604285852
2017-04-22,0.1546694,12.266493604285852
2017-04-23,0.14236839,12.266493604285852
2017-04-24,0.1608159406012011,12.266493604285852
2017-04-25,0.1581006,12.266493604285852
2017-04-26,0.15472399,12.266493604285852
2017-04-27,0.14226006,12.266493604285852
2017-04-28,0.1584899225699347,12.266493604285852
2017-04-29,0.14956484143233548,12.266493604285852
2017-04-30,0.14935978,12.266493604285852
2017-05-01,0.1335334897897189,12.266493604285852
2017-05-02,0.16147214,12.266493604285852
2017-05-03,0.15930526,12.266493604285852
2017-05-04,0.15466766,12.266493604285852
2017-05-05,0.13070141,12.266493604285852
2017-05-06,0.13336916,12.266493604285852
2017-05-07,0.1641518047609337,12.266493604285852
2017-05-08,0.16132388414228555,12.266493604285852
2017-05-09,0.18887058,12.266493604285852
2017-05-10,0.21254502,12.266493604285852
2017-05-11,0.17532061,12.266493604285852
2017-05-12,0.17835099,12.266493604285852
2017-05-13,0.169269,12.266493604285852
2017-05-14,0.16488343,12.266493604285852
2017-05-15,0.16503020673434288,12.266493604285852
2017-05-16,0.16995798,12.266493604285852
2017-05-17,0.17371179,12.266493604285852
2017-05-18,0.17068821144964172,12.266493604285852
2017-05-19,0.14863807,12.266493604285852
2017-05-20,0.15573223,12.266493604285852
2017-05-21,0.15006062,12.266493604285852
2017-05-22,0.1849110928081864,12.266493604285852
2017-05-23,0.21217792,12.266493604285852
2017-05-24,0.21282806,12.266493604285852
2017-05-25,0.21182139,12.266493604285852
2017-05-26,0.21031633,12.266493604285852
2017-05-27,0.17862135498269763,12.266493604285852
2017-05-28,0.16527177,12.266493604285852
2017-05-29,0.19225232463094305,12.266493604285852
2017-05-30,0.16199537,12.266493604285852
2017-05-31,0.14391795,12.266493604285852
2017-06-01,0.13665321,12.266493604285852
2017-06-02,0.15223326,12.266493604285852
2017-06-03,0.15492241,12.266493604285852
2017-06-04,0.15208758,12.266493604285852
2017-06-05,0.13800499,12.266493604285852
2017-06-06,0.19203131153282835,12.266493604285852
2017-06-07,0.12725256,12.266493604285852
2017-06-08,0.14624089,12.266493604285852
2017-06-09,0.163876,12.266493604285852
2017-06-10,0.16904645376237004,12.266493604285852
2017-06-11,0.18105212,12.266493604285852
2017-06-12,0.18179719,12.266493604285852
2017-06-13,0.16707401005321224,12.266493604285852
2017-06-14,0.19745688,12.266493604285852
2017-06-15,0.18337028,12.266493604285852
2017-06-16,0.18949342,12.266493604285852
2017-06-17,0.1774575,12.266493604285852
2017-06-18,0.15557837,12.266493604285852
2017-06-19,0.15307063,12.266493604285852
2017-06-20,0.1537249258970568,12.266493604285852
2017-06-21,0.1581006,12.266493604285852
2017-06-22,0.15336676,12.266493604285852
2017-06-23,0.14974245,12.266493604285852
2017-06-24,0.16690807,12.266493604285852
2017-06-25,0.16477677,12.266493604285852
2017-06-26,0.16700298,12.266493604285852
2017-06-27,0.1535629,12.266493604285852
2017-06-28,0.19164328,12.266493604285852
2017-06-29,0.18460931479250325,12.266493604285852
2017-06-30,0.16568618,12.266493604285852
2017-07-01,0.15013704,12.266493604285852
2017-07-02,0.14754352,12.266493604285852
2017-07-03,0.1489842,12.266493604285852
2017-07-04,0.16928533702757798,12.266493604285852
2017-07-05,0.15530941,12.266493604285852
2017-07-06,0.171851,12.266493604285852
2017-07-07,0.15074117,12.266493604285852
2017-07-08,0.15020587,12.266493604285852
2017-07-09,0.15093012,12.266493604285852
2017-07-10,0.15551267506297647,12.266493604285852
2017-07-11,0.17908639,12.266493604285852
2017-07-12,0.18106551,12.266493604285852
2017-07-13,0.19008215,12.266493604285852
2017-07-14,0.204474,12.266493604285852
2017-07-15,0.14989601472677266,12.266493604285852
2017-07-16,0.19559018,12.266493604285852
2017-07-17,0.16356281782551865,12.266493604285852
2017-07-18,0.19551636,12.266493604285852
2017-07-19,0.18907003,12.266493604285852
2017-07-20,0.18836801,12.266493604285852
2017-07-21,0.19315659,12.266493604285852
2017-07-22,0.1938934799605337,12.266493604285852
2017-07-23,0.19465894,12.266493604285852
2017-07-24,0.19655439155192647,12.266493604285852
2017-07-25,0.19237623,12.266493604285852
2017-07-26,0.18302901,12.266493604285852
2017-07-27,0.16948532244105102,12.266493604285852
2017-07-28,0.14977877,12.266493604285852
2017-07-29,0.15231386,12.266493604285852
2017-07-30,0.12479513,12.266493604285852
2017-07-31,0.12701847,12.266493604285852
2017-08-01,0.16190232769035995,12.266493604285852
2017-08-02,0.16789503,12.266493604285852
2017-08-03,0.1627475314562092,12.266493604285852
2017-08-04,0.14911406,12.266493604285852
2017-08-05,0.14096247,12.266493604285852
2017-08-06,0.09636165,12.266493604285852
2017-08-07,0.19079205,12.266493604285852
2017-08-08,0.16700654,12.266493604285852
2017-08-09,0.1526712,12.266493604285852
2017-08-10,0.2060402242662045,12.266493604285852
2017-08-11,0.11722735,12.266493604285852
2017-08-12,0.16119014,12.266493604285852
2017-08-13,0.14119282,12.266493604285852
2017-08-14,0.1531582,12.266493604285852
2017-08-15,0.15921116,12.266493604285852
2017-08-16,0.14416623977769435,12.266493604285852
2017-08-17,0.17956443,12.266493604285852
2017-08-18,0.14325927,12.266493604285852
2017-08-19,0.15402003483162682,12.266493604285852
2017-08-20,0.16483732,12.266493604285852
2017-08-21,0.1471405,12.266493604285852
2017-08-22,0.1673165,12.266493604285852
2017-08-23,0.14793693,12.266493604285852
2017-08-24,0.1464991,12.266493604285852
2017-08-25,0.20733781,12.266493604285852
2017-08-26,0.18116069,12.266493604285852
2017-08-27,0.1872444813877433,12.266493604285852
2017-08-28,0.18783917,12.266493604285852
2017-08-29,0.19907814,12.266493604285852
2017-08-30,0.17409928,12.266493604285852
2017-08-31,0.20068768,12.266493604285852
2017-09-01,0.21451974,12.266493604285852
2017-09-02,0.20602286,12.266493604285852
2017-09-03,0.18894006,12.266493604285852
2017-09-04,0.20383696,12.266493604285852
2017-09-05,0.17917812,12.266493604285852
2017-09-06,0.1592074645756549,12.266493604285852
2017-09-07,0.17079368,12.266493604285852
2017-09-08,0.16790168,12.266493604285852
2017-09-09,0.15791492,12.266493604285852
2017-09-10,0.16185599449382804,12.266493604285852
2017-09-11,0.15731825,12.266493604285852
2017-09-12,0.15179223,12.266493604285852
2017-09-13,0.1630354,12.266493604285852
2017-09-14,0.1548329,12.266493604285852
2017-09-15,0.15056749,12.266493604285852
2017-09-16,0.14598604,12.266493604285852
2017-09-17,0.15825874,12.266493604285852
2017-09-18,0.15198457,12.266493604285852
2017-09-19,0.15029919,12.266493604285852
2017-09-20,0.13322945,12.266493604285852
2017-09-21,0.202881,12.266493604285852
2017-09-22,0.16044083866244438,12.266493604285852
2017-09-23,0.15562838496113485,12.266493604285852
2017-09-24,0.19926812,12.266493604285852
2017-09-25,0.17767549,12.266493604285852
2017-09-26,0.18226829,12.266493604285852
2017-09-27,0.20901477,12.266493604285852
2017-09-28,0.18206713,12.266493604285852
2017-09-29,0.20229532,12.266493604285852
2017-09-30,0.18518403,12.266493604285852
2017-10-01,0.2049817345945743,12.266493604285852
2017-10-02,0.16776687,12.266493604285852
2017-10-03,0.19100445670302182,12.266493604285852
2017-10-04,0.18619199,12.266493604285852
2017-10-05,0.1723876,12.266493604285852
2017-10-06,0.18537222,12.266493604285852
2017-10-07,0.18774062305353778,12.266493604285852
2017-10-08,0.16757724,12.266493604285852
2017-10-09,0.20160629,12.266493604285852
2017-10-10,0.19243425,12.266493604285852
2017-10-11,0.20012467,12.266493604285852
2017-10-12,0.18002653,12.266493604285852
2017-10-13,0.1500623488559237,12.266493604285852
2017-10-14,0.21305586,12.266493604285852
2017-10-15,0.20956159,12.266493604285852
2017-10-16,0.17634118,12.266493604285852
2017-10-17,0.19349875,12.266493604285852
2017-10-18,0.201074,12.266493604285852
2017-10-19,0.20327975,12.266493604285852
2017-10-20,0.20404789,12.266493604285852
2017-10-21,0.19362102,12.266493604285852
2017-10-22,0.17195027252322465,12.266493604285852
2017-10-23,0.1574008252757315,12.266493604285852
2017-10-24,0.15721056253708046,12.266493604285852
2017-10-25,0.1968205,12.266493604285852
2017-10-26,0.17913753,12.266493604285852
2017-10-27,0.1572556160036647,12.266493604285852
2017-10-28,0.18538576,12.266493604285852
2017-10-29,0.16275482779587952,12.266493604285852
2017-10-30,0.19100136,12.266493604285852
2017-10-31,0.16469727,12.266493604285852
2017-11-01,0.18114926,12.266493604285852
2017-11-02,0.1866705,12.266493604285852
2017-11-03,0.17628522,12.266493604285852
2017-11-04,0.16568268192310814,12.266493604285852
2017-11-05,0.17784274,12.266493604285852
2017-11-06,0.15857497,12.266493604285852
2017-11-07,0.18234487,12.266493604285852
2017-11-08,0.16810536,12.266493604285852
2017-11-09,0.17555532,12.266493604285852
2017-11-10,0.17963174,12.266493604285852
2017-11-11,0.1608548,12.266493604285852
2017-11-12,0.18626608960727659,12.266493604285852
2017-11-13,0.19802745922660747,12.266493604285852
2017-11-14,0.17923104478598598,12.266493604285852
2017-11-15,0.18809858,12.266493604285852
2017-11-16,0.17853741,12.266493604285852
2017-11-17,0.175684,12.266493604285852
2017-11-18,0.16720521,12.266493604285852
2017-11-19,0.17900468,12.266493604285852
2017-11-20,0.1710371,12.266493604285852
2017-11-21,0.17755260590316607,12.266493604285852
2017-11-22,0.14970073,12.266493604285852
2017-11-23,0.17001152,12.266493604285852
2017-11-24,0.16297904,12.266493604285852
2017-11-25,0.15930209,12.266493604285852
2017-11-26,0.14591734,12.266493604285852
2017-11-27,0.16157334,12.266493604285852
2017-11-28,0.14244245,12.266493604285852
2017-11-29,0.1522184,12.266493604285852
2017-11-30,0.13239431,12.266493604285852
2017-12-01,0.16788237,12.266493604285852
2017-12-02,0.13945808,12.266493604285852
2017-12-03,0.16155851,12.266493604285852
2017-12-04,0.15539667,12.266493604285852
2017-12-05,0.1581588,12.266493604285852
2017-12-06,0.1590047,12.266493604285852
2017-12-07,0.21135464,12.266493604285852
2017-12-08,0.19196828,12.266493604285852
2017-12-09,0.21864069,12.266493604285852
2017-12-10,0.21739317,12.266493604285852
2017-12-11,0.19952428,12.266493604285852
2017-12-12,0.19335066,12.266493604285852
2017-12-13,0.19250011,12.266493604285852
2017-12-14,0.22240365,12.266493604285852
2017-12-15,0.20070083,12.266493604285852
2017-12-16,0.2046299,12.266493604285852
2017-12-17,0.19916277,12.266493604285852
2017-12-18,0.19912979,12.266493604285852
2017-12-19,0.20230421,12.266493604285852
2017-12-20,0.17857623199815206,12.266493604285852
2017-12-21,0.18266888,12.266493604285852
2017-12-22,0.1873041,12.266493604285852
2017-12-23,0.1899197867699904,12.266493604285852
2017-12-24,0.18656126,12.266493604285852
2017-12-25,0.18393856,12.266493604285852
2017-12-26,0.17323501,12.266493604285852
2017-12-27,0.15792832,12.266493604285852
2017-12-28,0.17943291,12.266493604285852
2017-12-29,0.15029866,12.266493604285852
2017-12-30,0.201605665799159,12.266493604285852
2017-12-31,0.15823606,12.266493604285852
2018-01-01,0.15529993,12.266493604285852
2018-01-02,0.16918924,12.266493604285852
2018-01-03,0.16314794,12.266493604285852
2018-01-04,0.15420173,12.266493604285852
2018-01-05,0.19638002553383793,12.266493604285852
2018-01-06,0.15088098,12.266493604285852
2018-01-07,0.1536829,12.266493604285852
2018-01-08,0.14950998,12.266493604285852
2018-01-09,0.1380165,12.266493604285852
2018-01-10,0.18182015139379584,12.266493604285852
2018-01-11,0.1835772,12.266493604285852
2018-01-12,0.19940378,12.266493604285852
2018-01-13,0.18802844,12.266493604285852
2018-01-14,0.1838697287950734,12.266493604285852
2018-01-15,0.1722059,12.266493604285852
2018-01-16,0.14506744,12.266493604285852
2018-01-17,0.17798707,12.266493604285852
2018-01-18,0.13824613,12.266493604285852
2018-01-19,0.14191425,12.266493604285852
2018-01-20,0.12406593,12.266493604285852
2018-01-21,0.14751591,12.266493604285852
2018-01-22,0.15850542,12.266493604285852
2018-01-23,0.1859669217816515,12.266493604285852
2018-01-24,0.15999742,12.266493604285852
2018-01-25,0.16445948,12.266493604285852
2018-01-26,0.11816287,12.266493604285852
2018-01-27,0.10358143,12.266493604285852
2018-01-28,0.194106620978721,12.266493604285852
2018-01-29,0.16173255,12.266493604285852
2018-01-30,0.1299605,12.266493604285852
2018-01-31,0.13982229,12.266493604285852
2018-02-01,0.15267205,12.266493604285852
2018-02-02,0.15378879,12.266493604285852
2018-02-03,0.15362747,12.266493604285852
2018-02-04,0.19385344,12.266493604285852
2018-02-05,0.19173624,12.266493604285852
2018-02-06,0.14961739,12.266493604285852
2018-02-07,0.15046382,12.266493604285852
2018-02-08,0.14182684,12.266493604285852
2018-02-09,0.18538676,12.266493604285852
2018-02-10,0.16301386,12.266493604285852
2018-02-11,0.17591862133432443,12.266493604285852
2018-02-12,0.17349602,12.266493604285852
2018-02-13,0.16866106,12.266493604285852
2018-02-14,0.14518955,12.266493604285852
2018-02-15,0.16530874,12.266493604285852
2018-02-16,0.20916146,12.266493604285852
2018-02-17,0.13131103,12.266493604285852
2018-02-18,0.19873163,12.266493604285852
2018-02-19,0.21064143,12.266493604285852
2018-02-20,0.20418648,12.266493604285852
2018-02-21,0.19021724,12.266493604285852
2018-02-22,0.1981628312598856,12.266493604285852
2018-02-23,0.21587999,12.266493604285852
2018-02-24,0.20196656140093924,12.266493604285852
2018-02-25,0.16988714,12.266493604285852
2018-02-26,0.20119459817850102,12.266493604285852
2018-02-27,0.16239372,12.266493604285852
2018-02-28,0.14302154,12.266493604285852
2018-03-01,0.1982821,12.266493604285852
2018-03-02,0.20514980049371542,12.266493604285852
2018-03-03,0.17800108,12.266493604285852
2018-03-04,0.16254316,12.266493604285852
2018-03-05,0.19739431,12.266493604285852
2018-03-06,0.18787122,12.266493604285852
2018-03-07,0.19083233,12.266493604285852
2018-03-08,0.193019,12.266493604285852
2018-03-09,0.16142222,12.266493604285852
2018-03-10,0.1779802335402173,12.266493604285852
2018-03-11,0.14643206,12.266493604285852
2018-03-12,0.15269391,12.266493604285852
2018-03-13,0.14955375,12.266493604285852
2018-03-14,0.15606022,12.266493604285852
2018-03-15,0.1602911343664309,12.266493604285852
2018-03-16,0.14753038,12.266493604285852
2018-03-17,0.14671376,12.266493604285852
2018-03-18,0.108570255,12.266493604285852
2018-03-19,0.13304995,12.266493604285852
2018-03-20,0.15430267,12.266493604285852
2018-03-21,0.15069504,12.266493604285852
2018-03-22,0.15154082,12.266493604285852
2018-03-23,0.15813181541011806,12.266493604285852
2018-03-24,0.1606988788173225,12.266493604285852
2018-03-25,0.12005259,12.266493604285852
2018-03-26,0.12485875,12.266493604285852
2018-03-27,0.111327395,12.266493604285852
2018-03-28,0.14142853,12.266493604285852
2018-03-29,0.12967165,12.266493604285852
2018-03-30,0.14704251,12.266493604285852
2018-03-31,0.13963301,12.266493604285852
2018-04-01,0.12709166,12.266493604285852
2018-04-02,0.1526011,12.266493604285852
2018-04-03,0.09904006,12.266493604285852
2018-04-04,0.16031098,12.266493604285852
2018-04-05,0.16429071,12.266493604285852
2018-04-06,0.17297958,12.266493604285852
2018-04-07,0.16533284,12.266493604285852
2018-04-08,0.15313824,12.266493604285852
2018-04-09,0.13792074,12.266493604285852
2018-04-10,0.14358108,12.266493604285852
2018-04-11,0.1413648,12.266493604285852
2018-04-12,0.13526668,12.266493604285852
2018-04-13,0.12317792270027868,12.266493604285852
2018-04-14,0.1507287293726731,12.266493604285852
2018-04-15,0.13996598,12.266493604285852
2018-04-16,0.16934143,12.266493604285852
2018-04-17,0.1473938575322028,12.266493604285852
2018-04-18,0.1337078,12.266493604285852
2018-04-19,0.13531777,12.266493604285852
2018-04-20,0.17160001,12.266493604285852
2018-04-21,0.17667826,12.266493604285852
2018-04-22,0.18477786,12.266493604285852
2018-04-23,0.14714526149222246,12.266493604285852
2018-04-24,0.20848857,12.266493604285852
2018-04-25,0.19607805,12.266493604285852
2018-04-26,0.20035675,12.266493604285852
2018-04-27,0.16354053,12.266493604285852
2018-04-28,0.14355785,12.266493604285852
2018-04-29,0.17019747361653698,12.266493604285852
2018-04-30,0.1657382470787674,12.266493604285852
2018-05-01,0.15164825500827825,12.266493604285852
2018-05-02,0.14936933,12.266493604285852
2018-05-03,0.13409424,12.266493604285852
2018-05-04,0.12965228,12.266493604285852
2018-05-05,0.122228295,12.266493604285852
2018-05-06,0.13777295,12.266493604285852
2018-05-07,0.12388132,12.266493604285852
2018-05-08,0.11695036,12.266493604285852
2018-05-09,0.12915704,12.266493604285852
2018-05-10,0.12840661,12.266493604285852
2018-05-11,0.1306916,12.266493604285852
2018-05-12,0.11882823,12.266493604285852
2018-05-13,0.17356369918105646,12.266493604285852
2018-05-14,0.13670124,12.266493604285852
2018-05-15,0.1628986779869518,12.266493604285852
2018-05-16,0.124627635,12.266493604285852
2018-05-17,0.1326513,12.266493604285852
2018-05-18,0.08698346,12.266493604285852
2018-05-19,0.14136241,12.266493604285852
2018-05-20,0.19550966224998723,12.266493604285852
2018-05-21,0.1946454736572523,12.266493604285852
2018-05-22,0.13041966,12.266493604285852
2018-05-23,0.11433429,12.266493604285852
2018-05-24,0.105720446,12.266493604285852
2018-05-25,0.094319515,12.266493604285852
2018-05-26,0.14982261,12.266493604285852
2018-05-27,0.1475826,12.266493604285852
2018-05-28,0.16421285,12.266493604285852
2018-05-29,0.1525327160371352,12.266493604285852
2018-05-30,0.19751696,12.266493604285852
2018-05-31,0.18745738,12.266493604285852
2018-06-01,0.13541128822571183,12.266493604285852
2018-06-02,0.1645357,12.266493604285852
2018-06-03,0.20806852,12.266493604285852
2018-06-04,0.1654165592658899,12.266493604285852
2018-06-05,0.14921676,12.266493604285852
2018-06-06,0.14834294,12.266493604285852
2018-06-07,0.16110802,12.266493604285852
2018-06-08,0.14371609903517404,12.266493604285852
2018-06-09,0.1322023,12.266493604285852
2018-06-10,0.13111131000554874,12.266493604285852
2018-06-11,0.12771825,12.266493604285852
2018-06-12,0.13731803,12.266493604285852
2018-06-13,0.12333714,12.266493604285852
2018-06-14,0.13237089,12.266493604285852
2018-06-15,0.14160151001605617,12.266493604285852
2018-06-16,0.13177246,12.266493604285852
2018-06-17,0.14656861,12.266493604285852
2018-06-18,0.13268158858717327,12.266493604285852
2018-06-19,0.149641766571309,12.266493604285852
2018-06-20,0.16358161830909693,12.266493604285852
2018-06-21,0.21366303,12.266493604285852
2018-06-22,0.24178678,12.266493604285852
2018-06-23,0.14392631298256037,12.266493604285852
2018-06-24,0.24259295,12.266493604285852
2018-06-25,0.24024011,12.266493604285852
2018-06-26,0.21946491,12.266493604285852
2018-06-27,0.21870215,12.266493604285852
2018-06-28,0.20542678,12.266493604285852
2018-06-29,0.21754785,12.266493604285852
2018-06-30,0.21504024,12.266493604285852
2018-07-01,0.23794681,12.266493604285852
2018-07-02,0.1507226612863678,12.266493604285852
2018-07-03,0.14240124062157797,12.266493604285852
2018-07-04,0.14573468307100296,12.266493604285852
2018-07-05,0.18135229365540098,12.266493604285852
2018-07-06,0.1833902,12.266493604285852
2018-07-07,0.21018219,12.266493604285852
2018-07-08,0.21458556,12.266493604285852
2018-07-09,0.22740103,12.266493604285852
2018-07-10,0.19975537,12.266493604285852
2018-07-11,0.20154884,12.266493604285852
2018-07-12,0.2051237,12.266493604285852
2018-07-13,0.17217602,12.266493604285852
2018-07-14,0.16895847,12.266493604285852
2018-07-15,0.15921012,12.266493604285852
2018-07-16,0.15391023,12.266493604285852
2018-07-17,0.1697396,12.266493604285852
2018-07-18,0.17668834,12.266493604285852
2018-07-19,0.16743557,12.266493604285852
2018-07-20,0.14767432,12.266493604285852
2018-07-21,0.14027536,12.266493604285852
2018-07-22,0.12928188,12.266493604285852
2018-07-23,0.1576491,12.266493604285852
2018-07-24,0.16230398,12.266493604285852
2018-07-25,0.19011296,12.266493604285852
