Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag
2017-06-23 00:00:00,0.0,0.01,0.046,0.073,0.095,29.58,30.39,30.7,28.98,2147483648
2017-06-23 00:00:00,0.0,0.01,0.046,0.073,0.095,29.58,30.39,30.7,28.98,2147483648
2018-04-27 14:00:00,0.0,0.084,0.059,0.072,0.091,22.31,22.68,20.65,20.55,0
2018-04-27 14:00:00,0.0,0.084,0.059,0.072,0.091,22.31,22.68,20.65,20.55,0
2018-04-27 15:00:00,0.0,0.083,0.059,0.072,0.091,23.06,23.37,21.22,20.54,0
2018-04-27 15:00:00,0.0,0.083,0.059,0.072,0.091,23.06,23.37,21.22,20.54,0
2018-04-27 16:00:00,0.0,0.082,0.059,0.072,0.091,23.78,24.09,21.77,20.58,0
2018-04-27 16:00:00,0.0,0.082,0.059,0.072,0.091,23.78,24.09,21.77,20.58,0
2018-04-27 17:00:00,0.0,0.081,0.059,0.073,0.091,23.98,24.44,22.29,20.63,0
2018-04-27 17:00:00,0.0,0.081,0.059,0.073,0.091,23.98,24.44,22.29,20.63,0
2018-05-08 13:00:00,0.0,0.121,0.141,0.193,0.222,23.18,23.2,21.89,22.18,0
2018-05-08 13:00:00,0.0,0.121,0.141,0.193,0.222,23.18,23.2,21.89,22.18,0
2018-05-08 14:00:00,0.0,0.119,0.14,0.192,0.221,24.08,24.12,22.41,22.13,0
2018-05-08 14:00:00,0.0,0.119,0.14,0.192,0.221,24.08,24.12,22.41,22.13,0
2018-05-08 15:00:00,0.0,0.117,0.139,0.191,0.221,24.59,24.73,22.95,22.12,0
2018-05-08 15:00:00,0.0,0.117,0.139,0.191,0.221,24.59,24.73,22.95,22.12,0
2018-05-08 16:00:00,0.0,0.114,0.138,0.19,0.22,25.2,25.18,23.39,22.14,0
2018-05-08 16:00:00,0.0,0.114,0.138,0.19,0.22,25.2,25.18,23.39,22.14,0
2018-05-08 17:00:00,0.0,0.112,0.137,0.189,0.22,25.14,25.41,23.79,22.2,0
2018-05-08 17:00:00,0.0,0.112,0.137,0.189,0.22,25.14,25.41,23.79,22.2,0
2018-05-08 18:00:00,0.0,0.111,0.136,0.189,0.22,24.49,24.93,24.01,22.28,0
2018-05-08 18:00:00,0.0,0.111,0.136,0.189,0.22,24.49,24.93,24.01,22.28,0
2018-05-08 19:00:00,0.0,0.11,0.136,0.188,0.22,23.98,24.42,24.02,22.36,0
2018-05-08 19:00:00,0.0,0.11,0.136,0.188,0.22,23.98,24.42,24.02,22.36,0
2018-05-08 20:00:00,0.0,0.109,0.135,0.188,0.219,23.53,23.96,23.91,22.45,0
2018-05-08 20:00:00,0.0,0.109,0.135,0.188,0.219,23.53,23.96,23.91,22.45,0
2018-05-08 21:00:00,0.0,0.108,0.134,0.188,0.219,23.04,23.5,23.73,22.53,0
2018-05-08 21:00:00,0.0,0.108,0.134,0.188,0.219,23.04,23.5,23.73,22.53,0
2018-05-08 22:00:00,0.0,0.108,0.134,0.187,0.219,22.53,23.04,23.52,22.6,0
2018-05-08 22:00:00,0.0,0.108,0.134,0.187,0.219,22.53,23.04,23.52,22.6,0
2018-05-08 23:00:00,0.0,0.107,0.133,0.188,0.219,22.01,22.57,23.25,22.65,0
2018-05-08 23:00:00,0.0,0.107,0.133,0.188,0.219,22.01,22.57,23.25,22.65,0
2018-05-09 00:00:00,0.0,0.106,0.133,0.187,0.219,21.5,22.1,22.98,22.67,0
2018-05-09 00:00:00,0.0,0.106,0.133,0.187,0.219,21.5,22.1,22.98,22.67,0
2018-05-09 01:00:00,0.0,0.106,0.132,0.187,0.218,21.07,21.67,22.69,22.68,0
2018-05-09 01:00:00,0.0,0.106,0.132,0.187,0.218,21.07,21.67,22.69,22.68,0
2018-05-09 02:00:00,0.0,0.105,0.132,0.186,0.218,20.72,21.3,22.4,22.67,0
2018-05-09 02:00:00,0.0,0.105,0.132,0.186,0.218,20.72,21.3,22.4,22.67,0
2018-05-09 03:00:00,0.0,0.105,0.132,0.186,0.218,20.45,20.99,22.12,22.64,0
2018-05-09 03:00:00,0.0,0.105,0.132,0.186,0.218,20.45,20.99,22.12,22.64,0
2018-05-09 04:00:00,0.0,0.104,0.131,0.186,0.217,20.25,20.73,21.86,22.6,0
2018-05-09 04:00:00,0.0,0.104,0.131,0.186,0.217,20.25,20.73,21.86,22.6,0
2018-05-09 05:00:00,0.0,0.104,0.131,0.186,0.217,20.07,20.51,21.63,22.54,0
2018-05-09 05:00:00,0.0,0.104,0.131,0.186,0.217,20.07,20.51,21.63,22.54,0
2018-05-09 06:00:00,0.0,0.104,0.131,0.186,0.217,19.89,20.32,21.43,22.48,0
2018-05-09 06:00:00,0.0,0.104,0.131,0.186,0.217,19.89,20.32,21.43,22.48,0
