Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag
2017-06-23 00:00:00,0.0,0.045,0.094,0.1,0.129,33.07,34.58,35.15,31.5,0
2017-06-23 00:00:00,0.0,0.045,0.094,0.1,0.129,33.07,34.58,35.15,31.5,0
2018-04-27 14:00:00,0.0,0.11,0.115,0.101,0.119,26.73,24.17,21.91,22.77,0
2018-04-27 14:00:00,0.0,0.11,0.115,0.101,0.119,26.73,24.17,21.91,22.77,0
2018-04-27 15:00:00,0.0,0.11,0.117,0.101,0.119,28.16,25.31,22.74,22.73,0
2018-04-27 15:00:00,0.0,0.11,0.117,0.101,0.119,28.16,25.31,22.74,22.73,0
2018-04-27 16:00:00,0.0,0.11,0.118,0.102,0.119,28.63,26.25,23.58,22.66,0
2018-04-27 16:00:00,0.0,0.11,0.118,0.102,0.119,28.63,26.25,23.58,22.66,0
2018-04-27 17:00:00,0.0,0.109,0.118,0.103,0.119,28.77,26.8,24.3,22.62,0
2018-04-27 17:00:00,0.0,0.109,0.118,0.103,0.119,28.77,26.8,24.3,22.62,0
2018-05-08 13:00:00,0.0,0.11,0.179,0.17,0.121,32.13,28.1,25.56,24.62,0
2018-05-08 13:00:00,0.0,0.11,0.179,0.17,0.121,32.13,28.1,25.56,24.62,0
2018-05-08 14:00:00,0.0,0.11,0.179,0.17,0.121,33.94,29.7,26.58,24.58,0
2018-05-08 14:00:00,0.0,0.11,0.179,0.17,0.121,33.94,29.7,26.58,24.58,0
2018-05-08 15:00:00,0.0,0.109,0.179,0.171,0.121,34.77,30.92,27.65,24.54,0
2018-05-08 15:00:00,0.0,0.109,0.179,0.171,0.121,34.77,30.92,27.65,24.54,0
2018-05-08 16:00:00,0.0,0.108,0.178,0.172,0.121,35.02,31.65,28.55,24.5,0
2018-05-08 16:00:00,0.0,0.108,0.178,0.172,0.121,35.02,31.65,28.55,24.5,0
2018-05-08 17:00:00,0.0,0.107,0.178,0.172,0.121,35.41,32.25,29.28,24.5,0
2018-05-08 17:00:00,0.0,0.107,0.178,0.172,0.121,35.41,32.25,29.28,24.5,0
2018-05-08 18:00:00,0.0,0.106,0.177,0.171,0.121,34.47,32.45,29.88,24.52,0
2018-05-08 18:00:00,0.0,0.106,0.177,0.171,0.121,34.47,32.45,29.88,24.52,0
2018-05-08 19:00:00,0.0,0.104,0.176,0.171,0.121,32.41,31.94,30.21,24.55,0
2018-05-08 19:00:00,0.0,0.104,0.176,0.171,0.121,32.41,31.94,30.21,24.55,0
2018-05-08 20:00:00,0.0,0.103,0.175,0.171,0.121,30.7,31.09,30.16,24.61,0
2018-05-08 20:00:00,0.0,0.103,0.175,0.171,0.121,30.7,31.09,30.16,24.61,0
2018-05-08 21:00:00,0.0,0.103,0.174,0.17,0.121,29.23,30.19,29.87,24.69,0
2018-05-08 21:00:00,0.0,0.103,0.174,0.17,0.121,29.23,30.19,29.87,24.69,0
2018-05-08 22:00:00,0.0,0.102,0.173,0.17,0.121,27.93,29.28,29.45,24.78,0
2018-05-08 22:00:00,0.0,0.102,0.173,0.17,0.121,27.93,29.28,29.45,24.78,0
2018-05-08 23:00:00,0.0,0.102,0.172,0.169,0.122,26.83,28.4,28.96,24.89,0
2018-05-08 23:00:00,0.0,0.102,0.172,0.169,0.122,26.83,28.4,28.96,24.89,0
2018-05-09 00:00:00,0.0,0.102,0.171,0.168,0.122,25.91,27.63,28.44,24.99,0
2018-05-09 00:00:00,0.0,0.102,0.171,0.168,0.122,25.91,27.63,28.44,24.99,0
2018-05-09 01:00:00,0.0,0.101,0.171,0.167,0.122,25.11,26.92,27.93,25.08,0
2018-05-09 01:00:00,0.0,0.101,0.171,0.167,0.122,25.11,26.92,27.93,25.08,0
2018-05-09 02:00:00,0.0,0.101,0.17,0.167,0.122,24.4,26.27,27.43,25.17,0
2018-05-09 02:00:00,0.0,0.101,0.17,0.167,0.122,24.4,26.27,27.43,25.17,0
2018-05-09 03:00:00,0.0,0.1,0.17,0.166,0.122,23.77,25.68,26.95,25.23,0
2018-05-09 03:00:00,0.0,0.1,0.17,0.166,0.122,23.77,25.68,26.95,25.23,0
2018-05-09 04:00:00,0.0,0.1,0.169,0.165,0.122,23.23,25.15,26.51,25.29,0
2018-05-09 04:00:00,0.0,0.1,0.169,0.165,0.122,23.23,25.15,26.51,25.29,0
2018-05-09 05:00:00,0.0,0.1,0.169,0.165,0.122,22.82,24.66,26.06,25.34,0
2018-05-09 05:00:00,0.0,0.1,0.169,0.165,0.122,22.82,24.66,26.06,25.34,0
2018-05-09 06:00:00,0.0,0.099,0.169,0.164,0.122,22.68,24.3,25.67,25.36,131072
2018-05-09 06:00:00,0.0,0.099,0.169,0.164,0.122,22.68,24.3,25.67,25.36,131072
2018-05-09 07:00:00,0.0,0.099,0.168,0.164,0.122,22.51,24.04,25.34,25.37,131072
2018-05-09 07:00:00,0.0,0.099,0.168,0.164,0.122,22.51,24.04,25.34,25.37,131072
2018-05-09 08:00:00,0.0,0.099,0.168,0.164,0.122,22.49,23.82,25.04,25.36,131072
2018-05-09 08:00:00,0.0,0.099,0.168,0.164,0.122,22.49,23.82,25.04,25.36,131072
2018-05-09 09:00:00,0.0,0.099,0.168,0.163,0.122,22.94,23.78,24.8,25.34,131072
2018-05-09 09:00:00,0.0,0.099,0.168,0.163,0.122,22.94,23.78,24.8,25.34,131072
2018-05-09 10:00:00,0.0,0.099,0.168,0.163,0.122,24.42,24.11,24.68,25.32,0
2018-05-09 10:00:00,0.0,0.099,0.168,0.163,0.122,24.42,24.11,24.68,25.32,0
2018-05-09 11:00:00,0.0,0.1,0.169,0.163,0.122,27.13,25.18,24.78,25.29,0
2018-05-09 11:00:00,0.0,0.1,0.169,0.163,0.122,27.13,25.18,24.78,25.29,0
2018-05-09 12:00:00,0.0,0.101,0.169,0.163,0.121,29.91,26.73,25.27,25.23,0
2018-05-09 12:00:00,0.0,0.101,0.169,0.163,0.121,29.91,26.73,25.27,25.23,0
2018-05-09 13:00:00,0.0,0.102,0.17,0.163,0.122,32.48,28.45,26.04,25.19,0
2018-05-09 13:00:00,0.0,0.102,0.17,0.163,0.122,32.48,28.45,26.04,25.19,0
2018-05-09 14:00:00,0.0,0.102,0.17,0.164,0.122,34.63,30.15,27.03,25.13,0
2018-05-09 14:00:00,0.0,0.102,0.17,0.164,0.122,34.63,30.15,27.03,25.13,0
2018-05-09 15:00:00,0.0,0.101,0.17,0.165,0.122,36.19,31.63,28.13,25.08,0
2018-05-09 15:00:00,0.0,0.101,0.17,0.165,0.122,36.19,31.63,28.13,25.08,0
2018-05-09 16:00:00,0.0,0.101,0.17,0.165,0.122,36.95,32.77,29.19,25.05,0
2018-05-09 16:00:00,0.0,0.101,0.17,0.165,0.122,36.95,32.77,29.19,25.05,0
2018-05-09 16:00:00,0.0,0.101,0.17,0.165,0.122,36.95,32.77,29.19,25.05,0
2018-05-09 17:00:00,0.0,0.1,0.169,0.166,0.122,36.86,33.43,30.1,25.04,0
2018-05-09 17:00:00,0.0,0.1,0.169,0.166,0.122,36.86,33.43,30.1,25.04,0
2018-05-09 17:00:00,0.0,0.1,0.169,0.166,0.122,36.86,33.43,30.1,25.04,0
2018-05-09 18:00:00,0.0,0.098,0.169,0.166,0.122,35.66,33.55,30.77,25.04,0
2018-05-09 18:00:00,0.0,0.098,0.169,0.166,0.122,35.66,33.55,30.77,25.04,0
2018-05-09 18:00:00,0.0,0.098,0.169,0.166,0.122,35.66,33.55,30.77,25.04,0
2018-05-09 19:00:00,0.0,0.096,0.167,0.166,0.122,33.5,32.95,31.09,25.08,0
2018-05-09 19:00:00,0.0,0.096,0.167,0.166,0.122,33.5,32.95,31.09,25.08,0
2018-05-09 19:00:00,0.0,0.096,0.167,0.166,0.122,33.5,32.95,31.09,25.08,0
2018-05-09 20:00:00,0.0,0.096,0.166,0.165,0.121,31.74,32.06,31.03,25.14,0
2018-05-09 20:00:00,0.0,0.096,0.166,0.165,0.121,31.74,32.06,31.03,25.14,0
2018-05-09 20:00:00,0.0,0.096,0.166,0.165,0.121,31.74,32.06,31.03,25.14,0
2018-05-09 21:00:00,0.0,0.095,0.165,0.165,0.122,30.22,31.13,30.73,25.22,0
2018-05-09 21:00:00,0.0,0.095,0.165,0.165,0.122,30.22,31.13,30.73,25.22,0
2018-05-09 21:00:00,0.0,0.095,0.165,0.165,0.122,30.22,31.13,30.73,25.22,0
2018-05-09 22:00:00,0.0,0.096,0.164,0.164,0.122,28.93,30.22,30.3,25.31,0
2018-05-09 22:00:00,0.0,0.096,0.164,0.164,0.122,28.93,30.22,30.3,25.31,0
2018-05-09 22:00:00,0.0,0.096,0.164,0.164,0.122,28.93,30.22,30.3,25.31,0
2018-05-09 23:00:00,0.0,0.095,0.163,0.163,0.122,27.84,29.35,29.81,25.42,0
2018-05-09 23:00:00,0.0,0.095,0.163,0.163,0.122,27.84,29.35,29.81,25.42,0
2018-05-09 23:00:00,0.0,0.095,0.163,0.163,0.122,27.84,29.35,29.81,25.42,0
2018-05-10 00:00:00,0.0,0.095,0.163,0.162,0.122,26.91,28.57,29.29,25.53,0
2018-05-10 00:00:00,0.0,0.095,0.163,0.162,0.122,26.91,28.57,29.29,25.53,0
2018-05-10 00:00:00,0.0,0.095,0.163,0.162,0.122,26.91,28.57,29.29,25.53,0
2018-05-10 01:00:00,0.0,0.094,0.162,0.162,0.122,26.12,27.87,28.78,25.63,0
2018-05-10 01:00:00,0.0,0.094,0.162,0.162,0.122,26.12,27.87,28.78,25.63,0
2018-05-10 01:00:00,0.0,0.094,0.162,0.162,0.122,26.12,27.87,28.78,25.63,0
2018-05-10 02:00:00,0.0,0.094,0.162,0.161,0.122,25.49,27.24,28.28,25.72,0
2018-05-10 02:00:00,0.0,0.094,0.162,0.161,0.122,25.49,27.24,28.28,25.72,0
2018-05-10 02:00:00,0.0,0.094,0.162,0.161,0.122,25.49,27.24,28.28,25.72,0
2018-05-10 03:00:00,0.0,0.095,0.161,0.16,0.123,25.13,26.73,27.83,25.79,0
2018-05-10 03:00:00,0.0,0.095,0.161,0.16,0.123,25.13,26.73,27.83,25.79,0
2018-05-10 03:00:00,0.0,0.095,0.161,0.16,0.123,25.13,26.73,27.83,25.79,0
2018-05-10 04:00:00,0.0,0.094,0.161,0.16,0.123,24.81,26.33,27.42,25.86,0
2018-05-10 04:00:00,0.0,0.094,0.161,0.16,0.123,24.81,26.33,27.42,25.86,0
2018-05-10 04:00:00,0.0,0.094,0.161,0.16,0.123,24.81,26.33,27.42,25.86,0
2018-05-10 05:00:00,0.0,0.093,0.161,0.159,0.123,24.63,26.01,27.05,25.89,0
2018-05-10 05:00:00,0.0,0.093,0.161,0.159,0.123,24.63,26.01,27.05,25.89,0
2018-05-10 05:00:00,0.0,0.093,0.161,0.159,0.123,24.63,26.01,27.05,25.89,0
2018-05-10 06:00:00,0.0,0.094,0.161,0.159,0.123,24.28,25.7,26.75,25.92,0
2018-05-10 06:00:00,0.0,0.094,0.161,0.159,0.123,24.28,25.7,26.75,25.92,0
2018-05-10 06:00:00,0.0,0.094,0.161,0.159,0.123,24.28,25.7,26.75,25.92,0
2018-05-10 07:00:00,0.0,0.093,0.161,0.159,0.123,24.11,25.41,26.46,25.93,0
2018-05-10 07:00:00,0.0,0.093,0.161,0.159,0.123,24.11,25.41,26.46,25.93,0
2018-05-10 07:00:00,0.0,0.093,0.161,0.159,0.123,24.11,25.41,26.46,25.93,0
2018-05-10 08:00:00,0.0,0.093,0.16,0.158,0.123,24.05,25.21,26.2,25.93,0
2018-05-10 08:00:00,0.0,0.093,0.16,0.158,0.123,24.05,25.21,26.2,25.93,0
2018-05-10 08:00:00,0.0,0.093,0.16,0.158,0.123,24.05,25.21,26.2,25.93,0
2018-05-10 09:00:00,0.0,0.093,0.16,0.158,0.123,24.13,25.08,25.98,25.92,0
2018-05-10 09:00:00,0.0,0.093,0.16,0.158,0.123,24.13,25.08,25.98,25.92,0
2018-05-10 09:00:00,0.0,0.093,0.16,0.158,0.123,24.13,25.08,25.98,25.92,0
2018-05-10 10:00:00,0.0,0.093,0.16,0.158,0.123,24.5,25.09,25.82,25.9,0
2018-05-10 10:00:00,0.0,0.093,0.16,0.158,0.123,24.5,25.09,25.82,25.9,0
2018-05-10 10:00:00,0.0,0.093,0.16,0.158,0.123,24.5,25.09,25.82,25.9,0
2018-05-10 11:00:00,0.0,0.093,0.16,0.157,0.123,25.29,25.3,25.74,25.86,0
2018-05-10 11:00:00,0.0,0.093,0.16,0.157,0.123,25.29,25.3,25.74,25.86,0
2018-05-10 11:00:00,0.0,0.093,0.16,0.157,0.123,25.29,25.3,25.74,25.86,0
2018-05-10 12:00:00,0.0,0.094,0.161,0.157,0.123,27.74,26.02,25.79,25.83,0
2018-05-10 12:00:00,0.0,0.094,0.161,0.157,0.123,27.74,26.02,25.79,25.83,0
2018-05-10 12:00:00,0.0,0.094,0.161,0.157,0.123,27.74,26.02,25.79,25.83,0
2018-05-10 13:00:00,0.0,0.095,0.161,0.157,0.123,30.87,27.58,26.16,25.78,0
2018-05-10 13:00:00,0.0,0.095,0.161,0.157,0.123,30.87,27.58,26.16,25.78,0
2018-05-10 13:00:00,0.0,0.095,0.161,0.157,0.123,30.87,27.58,26.16,25.78,0
2018-05-10 14:00:00,0.0,0.095,0.162,0.158,0.122,33.49,29.33,26.92,25.74,131072
2018-05-10 14:00:00,0.0,0.095,0.162,0.158,0.122,33.49,29.33,26.92,25.74,131072
2018-05-10 14:00:00,0.0,0.095,0.162,0.158,0.122,33.49,29.33,26.92,25.74,131072
2018-05-10 15:00:00,0.0,0.094,0.162,0.158,0.122,35.37,30.94,27.89,25.7,131072
2018-05-10 15:00:00,0.0,0.094,0.162,0.158,0.122,35.37,30.94,27.89,25.7,131072
2018-05-10 15:00:00,0.0,0.094,0.162,0.158,0.122,35.37,30.94,27.89,25.7,131072
2018-05-10 16:00:00,0.0,0.094,0.162,0.159,0.122,36.32,32.19,28.92,25.66,131072
2018-05-10 16:00:00,0.0,0.094,0.162,0.159,0.122,36.32,32.19,28.92,25.66,131072
2018-05-10 16:00:00,0.0,0.094,0.162,0.159,0.122,36.32,32.19,28.92,25.66,131072
2018-05-10 17:00:00,0.0,0.093,0.161,0.159,0.122,36.42,32.96,29.85,25.62,131072
2018-05-10 17:00:00,0.0,0.093,0.161,0.159,0.122,36.42,32.96,29.85,25.62,131072
2018-05-10 17:00:00,0.0,0.093,0.161,0.159,0.122,36.42,32.96,29.85,25.62,131072
2018-05-10 18:00:00,0.0,0.091,0.161,0.16,0.122,35.29,33.16,30.54,25.61,131072
2018-05-10 18:00:00,0.0,0.091,0.161,0.16,0.122,35.29,33.16,30.54,25.61,131072
2018-05-10 18:00:00,0.0,0.091,0.161,0.16,0.122,35.29,33.16,30.54,25.61,131072
2018-05-10 19:00:00,0.0,0.09,0.159,0.16,0.122,33.21,32.65,30.9,25.62,131072
2018-05-10 19:00:00,0.0,0.09,0.159,0.16,0.122,33.21,32.65,30.9,25.62,131072
2018-05-10 19:00:00,0.0,0.09,0.159,0.16,0.122,33.21,32.65,30.9,25.62,131072
2018-05-10 20:00:00,0.0,0.089,0.158,0.159,0.122,31.48,31.82,30.88,25.67,0
2018-05-10 20:00:00,0.0,0.089,0.158,0.159,0.122,31.48,31.82,30.88,25.67,0
2018-05-10 20:00:00,0.0,0.089,0.158,0.159,0.122,31.48,31.82,30.88,25.67,0
2018-05-10 21:00:00,0.0,0.089,0.157,0.159,0.122,30.02,30.93,30.6,25.71,0
2018-05-10 21:00:00,0.0,0.089,0.157,0.159,0.122,30.02,30.93,30.6,25.71,0
2018-05-10 21:00:00,0.0,0.089,0.157,0.159,0.122,30.02,30.93,30.6,25.71,0
2018-05-10 22:00:00,0.0,0.089,0.156,0.158,0.123,28.82,30.07,30.2,25.78,0
2018-05-10 22:00:00,0.0,0.089,0.156,0.158,0.123,28.82,30.07,30.2,25.78,0
2018-05-10 22:00:00,0.0,0.089,0.156,0.158,0.123,28.82,30.07,30.2,25.78,0
2018-05-10 23:00:00,0.0,0.089,0.156,0.157,0.123,27.84,29.29,29.74,25.86,0
2018-05-10 23:00:00,0.0,0.089,0.156,0.157,0.123,27.84,29.29,29.74,25.86,0
2018-05-10 23:00:00,0.0,0.089,0.156,0.157,0.123,27.84,29.29,29.74,25.86,0
2018-05-11 00:00:00,0.0,0.088,0.156,0.157,0.123,27.03,28.59,29.26,25.95,0
2018-05-11 00:00:00,0.0,0.088,0.156,0.157,0.123,27.03,28.59,29.26,25.95,0
2018-05-11 00:00:00,0.0,0.088,0.156,0.157,0.123,27.03,28.59,29.26,25.95,0
