Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag
2017-06-23 00:00:00,0.0,0.17,0.222,0.204,0.261,26.8,27.51,27.35,25.93,0
2017-06-23 00:00:00,0.0,0.17,0.222,0.204,0.261,26.8,27.51,27.35,25.93,0
2018-04-27 14:00:00,0.0,0.282,0.231,0.208,0.227,23.18,21.32,20.11,20.26,0
2018-04-27 14:00:00,0.0,0.282,0.231,0.208,0.227,23.18,21.32,20.11,20.26,0
2018-04-27 15:00:00,0.0,0.278,0.233,0.209,0.227,24.03,22.04,20.29,20.24,0
2018-04-27 15:00:00,0.0,0.278,0.233,0.209,0.227,24.03,22.04,20.29,20.24,0
2018-04-27 16:00:00,0.0,0.274,0.234,0.209,0.227,24.49,22.62,20.49,20.23,0
2018-04-27 16:00:00,0.0,0.274,0.234,0.209,0.227,24.49,22.62,20.49,20.23,0
2018-04-27 17:00:00,0.0,0.271,0.235,0.21,0.227,24.55,23.0,20.72,20.21,0
2018-04-27 17:00:00,0.0,0.271,0.235,0.21,0.227,24.55,23.0,20.72,20.21,0
2018-05-08 13:00:00,0.0,0.262,0.333,0.378,0.249,25.6,23.53,22.5,22.0,0
2018-05-08 13:00:00,0.0,0.262,0.333,0.378,0.249,25.6,23.53,22.5,22.0,0
2018-05-08 14:00:00,0.0,0.26,0.332,0.377,0.249,26.77,24.35,22.62,21.99,0
2018-05-08 14:00:00,0.0,0.26,0.332,0.377,0.249,26.77,24.35,22.62,21.99,0
2018-05-08 15:00:00,0.0,0.256,0.331,0.376,0.249,27.11,24.99,22.8,21.98,0
2018-05-08 15:00:00,0.0,0.256,0.331,0.376,0.249,27.11,24.99,22.8,21.98,0
2018-05-08 16:00:00,0.0,0.253,0.33,0.375,0.249,27.38,25.39,23.01,21.97,0
2018-05-08 16:00:00,0.0,0.253,0.33,0.375,0.249,27.38,25.39,23.01,21.97,0
2018-05-08 17:00:00,0.0,0.25,0.328,0.375,0.249,27.57,25.74,23.22,21.97,0
2018-05-08 17:00:00,0.0,0.25,0.328,0.375,0.249,27.57,25.74,23.22,21.97,0
2018-05-08 18:00:00,0.0,0.247,0.327,0.374,0.249,27.32,25.92,23.42,21.96,0
2018-05-08 18:00:00,0.0,0.247,0.327,0.374,0.249,27.32,25.92,23.42,21.96,0
2018-05-08 19:00:00,0.0,0.244,0.326,0.374,0.249,26.73,25.9,23.59,21.97,0
2018-05-08 19:00:00,0.0,0.244,0.326,0.374,0.249,26.73,25.9,23.59,21.97,0
2018-05-08 20:00:00,0.0,0.242,0.325,0.374,0.249,25.98,25.68,23.74,21.98,0
2018-05-08 20:00:00,0.0,0.242,0.325,0.374,0.249,25.98,25.68,23.74,21.98,0
2018-05-08 21:00:00,0.0,0.24,0.324,0.374,0.249,25.13,25.29,23.83,22.0,0
2018-05-08 21:00:00,0.0,0.24,0.324,0.374,0.249,25.13,25.29,23.83,22.0,0
2018-05-08 22:00:00,0.0,0.239,0.322,0.375,0.249,24.36,24.83,23.85,22.01,0
2018-05-08 22:00:00,0.0,0.239,0.322,0.375,0.249,24.36,24.83,23.85,22.01,0
2018-05-08 23:00:00,0.0,0.237,0.321,0.374,0.248,23.82,24.4,23.83,22.04,0
2018-05-08 23:00:00,0.0,0.237,0.321,0.374,0.248,23.82,24.4,23.83,22.04,0
2018-05-09 00:00:00,0.0,0.237,0.321,0.374,0.248,23.42,24.06,23.77,22.07,0
2018-05-09 00:00:00,0.0,0.237,0.321,0.374,0.248,23.42,24.06,23.77,22.07,0
