Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag
2017-06-23 00:00:00,0.0,0.017,0.016,0.034,0.056,29.75,29.98,30.68,28.52,2290089984
2017-06-23 00:00:00,0.0,0.017,0.016,0.034,0.056,29.75,29.98,30.68,28.52,2290089984
2018-04-27 14:00:00,0.0,0.065,0.063,0.027,0.054,25.99,25.68,22.32,21.45,8388608
2018-04-27 14:00:00,0.0,0.065,0.063,0.027,0.054,25.99,25.68,22.32,21.45,8388608
2018-04-27 15:00:00,0.0,0.064,0.063,0.027,0.054,26.97,26.39,23.0,21.44,8388608
2018-04-27 15:00:00,0.0,0.064,0.063,0.027,0.054,26.97,26.39,23.0,21.44,8388608
2018-04-27 16:00:00,0.0,0.063,0.062,0.027,0.054,27.76,27.07,23.64,21.45,8388608
2018-04-27 16:00:00,0.0,0.063,0.062,0.027,0.054,27.76,27.07,23.64,21.45,8388608
2018-04-27 17:00:00,0.0,0.062,0.062,0.027,0.054,27.83,27.25,24.21,21.52,8388608
2018-04-27 17:00:00,0.0,0.062,0.062,0.027,0.054,27.83,27.25,24.21,21.52,8388608
2018-05-08 13:00:00,0.0,0.107,0.114,0.121,0.238,26.01,25.65,23.04,22.57,0
2018-05-08 13:00:00,0.0,0.107,0.114,0.121,0.238,26.01,25.65,23.04,22.57,0
2018-05-08 14:00:00,0.0,0.106,0.113,0.12,0.237,27.13,26.65,23.74,22.53,0
2018-05-08 14:00:00,0.0,0.106,0.113,0.12,0.237,27.13,26.65,23.74,22.53,0
2018-05-08 15:00:00,0.0,0.105,0.111,0.119,0.237,27.55,26.99,24.37,22.52,0
2018-05-08 15:00:00,0.0,0.105,0.111,0.119,0.237,27.55,26.99,24.37,22.52,0
2018-05-08 16:00:00,0.0,0.104,0.11,0.118,0.236,27.99,27.24,24.83,22.54,0
2018-05-08 16:00:00,0.0,0.104,0.11,0.118,0.236,27.99,27.24,24.83,22.54,0
2018-05-08 17:00:00,0.0,0.104,0.109,0.118,0.236,28.13,27.38,25.22,22.6,0
2018-05-08 17:00:00,0.0,0.104,0.109,0.118,0.236,28.13,27.38,25.22,22.6,0
2018-05-08 18:00:00,0.0,0.103,0.108,0.117,0.235,27.49,26.99,25.49,22.66,0
2018-05-08 18:00:00,0.0,0.103,0.108,0.117,0.235,27.49,26.99,25.49,22.66,0
2018-05-08 19:00:00,0.0,0.103,0.107,0.117,0.235,26.59,26.24,25.58,22.75,0
2018-05-08 19:00:00,0.0,0.103,0.107,0.117,0.235,26.59,26.24,25.58,22.75,0
2018-05-08 20:00:00,0.0,0.103,0.107,0.116,0.235,25.59,25.37,25.49,22.85,0
2018-05-08 20:00:00,0.0,0.103,0.107,0.116,0.235,25.59,25.37,25.49,22.85,0
2018-05-08 21:00:00,0.0,0.102,0.107,0.116,0.235,24.6,24.56,25.26,22.95,0
2018-05-08 21:00:00,0.0,0.102,0.107,0.116,0.235,24.6,24.56,25.26,22.95,0
