Date,Ppt,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Flag
2017-06-23 00:00:00,0.0,0.076,0.082,0.138,31.48,32.3,31.36,0
2017-06-23 00:00:00,0.0,0.076,0.082,0.138,31.48,32.3,31.36,0
2018-03-22 08:00:00,0.0,0.1,0.109,0.109,16.62,17.66,19.06,0
2018-03-22 08:00:00,0.0,0.1,0.109,0.109,16.62,17.66,19.06,0
2018-03-22 09:00:00,0.0,0.101,0.109,0.109,16.79,17.55,18.9,0
2018-03-22 09:00:00,0.0,0.101,0.109,0.109,16.79,17.55,18.9,0
2018-03-22 10:00:00,0.0,0.101,0.109,0.109,17.24,17.6,18.76,0
2018-03-22 10:00:00,0.0,0.101,0.109,0.109,17.24,17.6,18.76,0
2018-03-22 11:00:00,0.0,0.101,0.109,0.109,18.23,17.84,18.65,0
2018-03-22 11:00:00,0.0,0.101,0.109,0.109,18.23,17.84,18.65,0
2018-03-22 12:00:00,0.0,0.102,0.109,0.108,20.06,18.5,18.58,0
2018-03-22 12:00:00,0.0,0.102,0.109,0.108,20.06,18.5,18.58,0
2018-03-22 13:00:00,0.0,0.102,0.11,0.108,21.52,19.37,18.58,0
2018-03-22 13:00:00,0.0,0.102,0.11,0.108,21.52,19.37,18.58,0
2018-03-22 14:00:00,0.0,0.103,0.11,0.108,23.34,20.4,18.67,0
2018-03-22 14:00:00,0.0,0.103,0.11,0.108,23.34,20.4,18.67,0
2018-03-22 15:00:00,0.0,0.103,0.11,0.108,25.38,21.66,18.83,0
2018-03-22 15:00:00,0.0,0.103,0.11,0.108,25.38,21.66,18.83,0
2018-03-22 16:00:00,0.0,0.103,0.111,0.108,26.73,22.91,19.09,0
2018-03-22 16:00:00,0.0,0.103,0.111,0.108,26.73,22.91,19.09,0
2018-03-22 17:00:00,0.0,0.102,0.111,0.108,27.12,23.84,19.43,0
2018-03-22 17:00:00,0.0,0.102,0.111,0.108,27.12,23.84,19.43,0
2018-03-22 18:00:00,0.0,0.101,0.111,0.108,26.59,24.23,19.81,0
2018-03-22 18:00:00,0.0,0.101,0.111,0.108,26.59,24.23,19.81,0
2018-03-22 19:00:00,0.0,0.1,0.111,0.108,25.44,24.1,20.17,0
2018-03-22 19:00:00,0.0,0.1,0.111,0.108,25.44,24.1,20.17,0
2018-03-22 20:00:00,0.0,0.1,0.11,0.108,24.18,23.6,20.44,0
