Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag
2017-06-23 00:00:00,0.0,0.14,0.162,0.136,0.115,30.7,31.88,31.45,27.62,0
2017-06-23 00:00:00,0.0,0.14,0.162,0.136,0.115,30.7,31.88,31.45,27.62,0
2018-04-27 14:00:00,0.0,0.224,0.162,0.139,0.113,24.0,20.84,19.71,20.63,0
2018-04-27 14:00:00,0.0,0.224,0.162,0.139,0.113,24.0,20.84,19.71,20.63,0
2018-04-27 15:00:00,0.0,0.223,0.163,0.139,0.113,25.29,21.82,20.0,20.62,0
2018-04-27 15:00:00,0.0,0.223,0.163,0.139,0.113,25.29,21.82,20.0,20.62,0
2018-04-27 16:00:00,0.0,0.223,0.165,0.14,0.113,26.26,22.73,20.35,20.6,131072
2018-04-27 16:00:00,0.0,0.223,0.165,0.14,0.113,26.26,22.73,20.35,20.6,131072
2018-04-27 17:00:00,0.0,0.222,0.166,0.14,0.113,26.61,23.49,20.74,20.59,131072
2018-04-27 17:00:00,0.0,0.222,0.166,0.14,0.113,26.61,23.49,20.74,20.59,131072
2018-05-08 13:00:00,0.0,0.266,0.28,0.248,0.113,25.61,22.17,21.91,21.81,0
2018-05-08 13:00:00,0.0,0.266,0.28,0.248,0.113,25.61,22.17,21.91,21.81,0
2018-05-08 14:00:00,0.0,0.266,0.28,0.248,0.113,28.11,23.59,22.07,21.81,0
2018-05-08 14:00:00,0.0,0.266,0.28,0.248,0.113,28.11,23.59,22.07,21.81,0
2018-05-08 15:00:00,0.0,0.266,0.281,0.247,0.113,29.48,24.95,22.42,21.81,0
2018-05-08 15:00:00,0.0,0.266,0.281,0.247,0.113,29.48,24.95,22.42,21.81,0
2018-05-08 16:00:00,0.0,0.265,0.28,0.247,0.113,30.34,26.03,22.86,21.82,0
2018-05-08 16:00:00,0.0,0.265,0.28,0.247,0.113,30.34,26.03,22.86,21.82,0
2018-05-08 17:00:00,0.0,0.265,0.28,0.245,0.113,31.41,26.94,23.33,21.81,0
2018-05-08 17:00:00,0.0,0.265,0.28,0.245,0.113,31.41,26.94,23.33,21.81,0
2018-05-08 18:00:00,0.0,0.264,0.28,0.245,0.113,31.55,27.72,23.79,21.8,0
2018-05-08 18:00:00,0.0,0.264,0.28,0.245,0.113,31.55,27.72,23.79,21.8,0
2018-05-08 19:00:00,0.0,0.262,0.28,0.245,0.113,30.53,28.01,24.22,21.8,0
2018-05-08 19:00:00,0.0,0.262,0.28,0.245,0.113,30.53,28.01,24.22,21.8,0
2018-05-08 20:00:00,0.0,0.26,0.279,0.245,0.113,28.81,27.81,24.56,21.81,0
2018-05-08 20:00:00,0.0,0.26,0.279,0.245,0.113,28.81,27.81,24.56,21.81,0
2018-05-08 21:00:00,0.0,0.258,0.279,0.245,0.113,27.11,27.25,24.77,21.8,0
2018-05-08 21:00:00,0.0,0.258,0.279,0.245,0.113,27.11,27.25,24.77,21.8,0
2018-05-08 22:00:00,0.0,0.256,0.278,0.245,0.114,25.71,26.51,24.83,21.8,0
2018-05-08 22:00:00,0.0,0.256,0.278,0.245,0.114,25.71,26.51,24.83,21.8,0
2018-05-08 23:00:00,0.0,0.255,0.277,0.245,0.114,24.54,25.78,24.79,21.8,0
2018-05-08 23:00:00,0.0,0.255,0.277,0.245,0.114,24.54,25.78,24.79,21.8,0
2018-05-09 00:00:00,0.0,0.253,0.276,0.245,0.114,23.56,25.1,24.67,21.81,0
2018-05-09 00:00:00,0.0,0.253,0.276,0.245,0.114,23.56,25.1,24.67,21.81,0
2018-05-09 01:00:00,0.0,0.252,0.275,0.244,0.114,22.75,24.48,24.49,21.83,0
2018-05-09 01:00:00,0.0,0.252,0.275,0.244,0.114,22.75,24.48,24.49,21.83,0
2018-05-09 02:00:00,0.0,0.25,0.274,0.244,0.114,22.08,23.91,24.3,21.86,0
2018-05-09 02:00:00,0.0,0.25,0.274,0.244,0.114,22.08,23.91,24.3,21.86,0
