Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag
2017-06-23 00:00:00,0.0,0.173,0.001,0.266,0.317,30.56,31.54,31.72,29.69,134217728
2017-06-23 00:00:00,0.0,0.173,0.001,0.266,0.317,30.56,31.54,31.72,29.69,134217728
2018-04-27 14:00:00,0.0,0.188,0.001,0.252,0.3,28.34,23.86,21.4,21.38,134217728
2018-04-27 14:00:00,0.0,0.188,0.001,0.252,0.3,28.34,23.86,21.4,21.38,134217728
2018-04-27 15:00:00,0.0,0.189,0.001,0.254,0.3,29.39,24.77,21.83,21.35,134217728
2018-04-27 15:00:00,0.0,0.189,0.001,0.254,0.3,29.39,24.77,21.83,21.35,134217728
2018-04-27 16:00:00,0.0,0.19,0.001,0.255,0.3,29.61,25.44,22.26,21.33,134217728
2018-04-27 16:00:00,0.0,0.19,0.001,0.255,0.3,29.61,25.44,22.26,21.33,134217728
2018-04-27 17:00:00,0.0,0.19,0.001,0.257,0.299,28.88,25.71,22.64,21.33,134217728
2018-04-27 17:00:00,0.0,0.19,0.001,0.257,0.299,28.88,25.71,22.64,21.33,134217728
2018-05-08 13:00:00,0.0,0.299,0.002,0.384,0.453,28.65,24.34,22.86,22.99,134217728
2018-05-08 13:00:00,0.0,0.299,0.002,0.384,0.453,28.65,24.34,22.86,22.99,134217728
2018-05-08 14:00:00,0.0,0.3,0.002,0.385,0.453,29.92,25.47,23.27,22.96,134217728
2018-05-08 14:00:00,0.0,0.3,0.002,0.385,0.453,29.92,25.47,23.27,22.96,134217728
2018-05-08 15:00:00,0.0,0.299,0.002,0.385,0.452,29.76,26.18,23.7,22.93,134217728
2018-05-08 15:00:00,0.0,0.299,0.002,0.385,0.452,29.76,26.18,23.7,22.93,134217728
2018-05-08 16:00:00,0.0,0.299,0.002,0.385,0.452,31.23,26.71,24.08,22.91,134217728
2018-05-08 16:00:00,0.0,0.299,0.002,0.385,0.452,31.23,26.71,24.08,22.91,134217728
2018-05-08 17:00:00,0.0,0.299,0.002,0.386,0.451,31.36,27.34,24.43,22.9,134217728
2018-05-08 17:00:00,0.0,0.299,0.002,0.386,0.451,31.36,27.34,24.43,22.9,134217728
2018-05-08 18:00:00,0.0,0.297,0.002,0.385,0.451,30.01,27.4,24.75,22.9,134217728
2018-05-08 18:00:00,0.0,0.297,0.002,0.385,0.451,30.01,27.4,24.75,22.9,134217728
2018-05-08 19:00:00,0.0,0.295,0.002,0.385,0.451,27.33,26.9,24.94,22.9,134217728
2018-05-08 19:00:00,0.0,0.295,0.002,0.385,0.451,27.33,26.9,24.94,22.9,134217728
2018-05-08 20:00:00,0.0,0.293,0.002,0.385,0.451,25.58,26.14,25.01,22.92,134217728
2018-05-08 20:00:00,0.0,0.293,0.002,0.385,0.451,25.58,26.14,25.01,22.92,134217728
2018-05-08 21:00:00,0.0,0.291,0.002,0.385,0.451,24.4,25.43,24.93,22.95,134217728
2018-05-08 21:00:00,0.0,0.291,0.002,0.385,0.451,24.4,25.43,24.93,22.95,134217728
2018-05-08 22:00:00,0.0,0.29,0.002,0.384,0.451,23.55,24.81,24.78,22.98,134217728
2018-05-08 22:00:00,0.0,0.29,0.002,0.384,0.451,23.55,24.81,24.78,22.98,134217728
2018-05-08 23:00:00,0.0,0.288,0.002,0.384,0.451,22.83,24.27,24.58,23.02,134217728
2018-05-08 23:00:00,0.0,0.288,0.002,0.384,0.451,22.83,24.27,24.58,23.02,134217728
2018-05-09 00:00:00,0.0,0.287,0.002,0.383,0.451,22.24,23.8,24.35,23.06,134217728
2018-05-09 00:00:00,0.0,0.287,0.002,0.383,0.451,22.24,23.8,24.35,23.06,134217728
2018-05-09 01:00:00,0.0,0.286,0.002,0.382,0.45,21.73,23.37,24.14,23.09,134217728
2018-05-09 01:00:00,0.0,0.286,0.002,0.382,0.45,21.73,23.37,24.14,23.09,134217728
2018-05-09 02:00:00,0.0,0.285,0.002,0.382,0.45,21.27,22.96,23.91,23.12,134217728
2018-05-09 02:00:00,0.0,0.285,0.002,0.382,0.45,21.27,22.96,23.91,23.12,134217728
2018-05-09 03:00:00,0.0,0.284,0.002,0.381,0.45,20.93,22.61,23.69,23.15,134217728
2018-05-09 03:00:00,0.0,0.284,0.002,0.381,0.45,20.93,22.61,23.69,23.15,134217728
2018-05-09 04:00:00,0.0,0.283,0.002,0.38,0.45,20.64,22.31,23.48,23.17,134217728
2018-05-09 04:00:00,0.0,0.283,0.002,0.38,0.45,20.64,22.31,23.48,23.17,134217728
2018-05-09 05:00:00,0.0,0.283,0.002,0.38,0.45,20.4,22.04,23.28,23.18,134217728
2018-05-09 05:00:00,0.0,0.283,0.002,0.38,0.45,20.4,22.04,23.28,23.18,134217728
2018-05-09 06:00:00,0.0,0.282,0.002,0.379,0.45,20.2,21.81,23.08,23.19,134217728
2018-05-09 06:00:00,0.0,0.282,0.002,0.379,0.45,20.2,21.81,23.08,23.19,134217728
2018-05-09 07:00:00,0.0,0.282,0.002,0.379,0.449,20.07,21.61,22.9,23.18,134217728
