Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag
2018-04-27 14:00:00,0.0,0.287,0.164,0.093,0.063,27.04,24.47,22.53,23.34,0
2018-04-27 14:00:00,0.0,0.287,0.164,0.093,0.063,27.04,24.47,22.53,23.34,0
2018-04-27 15:00:00,0.0,0.287,0.165,0.093,0.062,27.9,25.36,23.1,23.3,0
2018-04-27 15:00:00,0.0,0.287,0.165,0.093,0.062,27.9,25.36,23.1,23.3,0
2018-04-27 16:00:00,0.0,0.287,0.166,0.093,0.062,28.38,26.1,23.64,23.26,0
2018-04-27 16:00:00,0.0,0.287,0.166,0.093,0.062,28.38,26.1,23.64,23.26,0
2018-04-27 17:00:00,0.0,0.286,0.167,0.094,0.062,28.49,26.59,24.13,23.23,0
2018-04-27 17:00:00,0.0,0.286,0.167,0.094,0.062,28.49,26.59,24.13,23.23,0
2018-05-08 13:00:00,0.0,0.322,0.287,0.192,0.135,30.26,27.06,25.05,24.59,0
2018-05-08 13:00:00,0.0,0.322,0.287,0.192,0.135,30.26,27.06,25.05,24.59,0
2018-05-08 14:00:00,0.0,0.322,0.288,0.191,0.135,31.62,28.37,25.69,24.58,0
2018-05-08 14:00:00,0.0,0.322,0.288,0.191,0.135,31.62,28.37,25.69,24.58,0
2018-05-08 15:00:00,0.0,0.321,0.288,0.191,0.134,32.19,29.31,26.36,24.55,0
2018-05-08 15:00:00,0.0,0.321,0.288,0.191,0.134,32.19,29.31,26.36,24.55,0
2018-05-08 16:00:00,0.0,0.32,0.288,0.191,0.134,32.38,29.89,26.97,24.52,0
2018-05-08 16:00:00,0.0,0.32,0.288,0.191,0.134,32.38,29.89,26.97,24.52,0
2018-05-08 17:00:00,0.0,0.319,0.288,0.19,0.133,32.59,30.31,27.5,24.52,0
2018-05-08 17:00:00,0.0,0.319,0.288,0.19,0.133,32.59,30.31,27.5,24.52,0
2018-05-08 18:00:00,0.0,0.317,0.288,0.19,0.133,32.16,30.5,27.91,24.54,0
2018-05-08 18:00:00,0.0,0.317,0.288,0.19,0.133,32.16,30.5,27.91,24.54,0
2018-05-08 19:00:00,0.0,0.315,0.287,0.19,0.133,31.19,30.31,28.2,24.56,0
2018-05-08 19:00:00,0.0,0.315,0.287,0.19,0.133,31.19,30.31,28.2,24.56,0
2018-05-08 20:00:00,0.0,0.313,0.286,0.19,0.133,30.05,29.84,28.29,24.6,0
2018-05-08 20:00:00,0.0,0.313,0.286,0.19,0.133,30.05,29.84,28.29,24.6,0
2018-05-08 21:00:00,0.0,0.312,0.284,0.19,0.133,28.92,29.2,28.23,24.64,0
2018-05-08 21:00:00,0.0,0.312,0.284,0.19,0.133,28.92,29.2,28.23,24.64,0
2018-05-08 22:00:00,0.0,0.31,0.283,0.189,0.133,27.93,28.54,28.05,24.71,0
2018-05-08 22:00:00,0.0,0.31,0.283,0.189,0.133,27.93,28.54,28.05,24.71,0
2018-05-08 23:00:00,0.0,0.309,0.281,0.189,0.133,27.04,27.88,27.79,24.79,0
2018-05-08 23:00:00,0.0,0.309,0.281,0.189,0.133,27.04,27.88,27.79,24.79,0
2018-05-09 00:00:00,0.0,0.307,0.28,0.189,0.133,26.27,27.27,27.5,24.86,0
2018-05-09 00:00:00,0.0,0.307,0.28,0.189,0.133,26.27,27.27,27.5,24.86,0
2018-05-09 01:00:00,0.0,0.306,0.279,0.188,0.133,25.61,26.7,27.18,24.93,0
2018-05-09 01:00:00,0.0,0.306,0.279,0.188,0.133,25.61,26.7,27.18,24.93,0
2018-05-09 02:00:00,0.0,0.305,0.278,0.188,0.133,25.03,26.18,26.86,24.99,0
2018-05-09 02:00:00,0.0,0.305,0.278,0.188,0.133,25.03,26.18,26.86,24.99,0
2018-05-09 03:00:00,0.0,0.304,0.277,0.187,0.133,24.51,25.71,26.54,25.05,0
2018-05-09 03:00:00,0.0,0.304,0.277,0.187,0.133,24.51,25.71,26.54,25.05,0
2018-05-09 04:00:00,0.0,0.304,0.276,0.187,0.133,24.08,25.29,26.23,25.09,0
2018-05-09 04:00:00,0.0,0.304,0.276,0.187,0.133,24.08,25.29,26.23,25.09,0
2018-05-09 05:00:00,0.0,0.303,0.275,0.186,0.133,23.72,24.9,25.94,25.12,0
2018-05-09 05:00:00,0.0,0.303,0.275,0.186,0.133,23.72,24.9,25.94,25.12,0
2018-05-09 06:00:00,0.0,0.303,0.275,0.186,0.132,23.54,24.59,25.66,25.16,0
2018-05-09 06:00:00,0.0,0.303,0.275,0.186,0.132,23.54,24.59,25.66,25.16,0
2018-05-09 07:00:00,0.0,0.302,0.274,0.185,0.132,23.38,24.37,25.42,25.16,0
2018-05-09 07:00:00,0.0,0.302,0.274,0.185,0.132,23.38,24.37,25.42,25.16,0
2018-05-09 08:00:00,0.0,0.302,0.274,0.185,0.132,23.28,24.16,25.2,25.18,0
2018-05-09 08:00:00,0.0,0.302,0.274,0.185,0.132,23.28,24.16,25.2,25.18,0
2018-05-09 09:00:00,0.0,0.302,0.273,0.185,0.132,23.51,24.08,25.02,25.16,0
2018-05-09 09:00:00,0.0,0.302,0.273,0.185,0.132,23.51,24.08,25.02,25.16,0
2018-05-09 10:00:00,0.0,0.303,0.273,0.184,0.132,24.63,24.3,24.88,25.15,0
2018-05-09 10:00:00,0.0,0.303,0.273,0.184,0.132,24.63,24.3,24.88,25.15,0
2018-05-09 11:00:00,0.0,0.305,0.274,0.184,0.132,26.57,25.04,24.91,25.12,0
2018-05-09 11:00:00,0.0,0.305,0.274,0.184,0.132,26.57,25.04,24.91,25.12,0
2018-05-09 12:00:00,0.0,0.307,0.276,0.183,0.131,28.69,26.17,25.18,25.1,0
