,Date,Ppt,Tair,RH,Windspeed,Winddirection,Srad
0,2014-10-01 00:00:00,0.0,22.13,80.7,1.429,203.2,0.0
1,2014-10-01 01:00:00,0.0,21.68,84.7,1.555,201.2,0.0
2,2014-10-01 02:00:00,0.0,22.21,89.2,2.288,193.1,0.0
3,2014-10-01 03:00:00,0.0,22.41,90.0,2.421,195.4,0.0
4,2014-10-01 04:00:00,0.0,22.3,92.6,1.738,191.3,0.0
5,2014-10-01 05:00:00,0.0,21.89,94.7,1.474,,0.0
6,2014-10-01 06:00:00,0.0,21.7,95.1,1.69,191.1,0.0
7,2014-10-01 07:00:00,0.0,21.6,92.3,1.061,187.8,11.09
8,2014-10-01 08:00:00,0.0,22.57,84.9,1.75,189.3,81.28
9,2014-10-01 09:00:00,0.0,23.95,78.72,2.183,197.8,256.53
10,2014-10-01 10:00:00,0.0,25.27,69.13,2.453,206.9,428.31
11,2014-10-01 11:00:00,0.0,26.67,62.93,2.279,208.3,602.83
12,2014-10-01 12:00:00,0.0,27.88,59.57,2.849,200.2,842.72
13,2014-10-01 13:00:00,0.0,29.14,55.21,,201.6,861.14
14,2014-10-01 14:00:00,0.0,30.24,51.62,,203.8,817.34
15,2014-10-01 15:00:00,0.0,30.94,50.47,,192.9,707.13
16,2014-10-01 16:00:00,0.0,31.25,49.92,2.352,192.1,539.91
17,2014-10-01 17:00:00,0.0,31.07,48.37,2.249,190.8,335.49
18,2014-10-01 18:00:00,0.0,29.97,55.34,,198.7,101.13
19,2014-10-01 19:00:00,0.0,28.05,64.12,,186.7,2.88
20,2014-10-01 20:00:00,0.0,26.41,66.66,,195.7,0.0
21,2014-10-01 21:00:00,0.0,25.89,67.14,,179.9,0.0
22,2014-10-01 22:00:00,0.0,,68.88,,184.0,0.0
23,2014-10-01 23:00:00,0.0,24.65,72.22,,191.8,0.0
24,2014-10-02 00:00:00,0.0,24.12,79.71,,194.2,0.0
25,2014-10-02 01:00:00,0.0,23.62,89.0,,199.1,0.0
26,2014-10-02 02:00:00,0.0,23.7,89.4,3.476,203.3,0.0
27,2014-10-02 03:00:00,0.0,23.86,90.7,3.354,207.6,0.0
28,2014-10-02 04:00:00,0.0,23.74,90.8,3.004,203.7,0.0
29,2014-10-02 05:00:00,0.0,23.59,89.1,,204.9,0.0
30,2014-10-02 06:00:00,0.0,23.43,90.8,2.855,205.3,0.0
31,2014-10-02 07:00:00,0.0,23.25,91.7,2.836,207.8,10.11
32,2014-10-02 08:00:00,0.0,24.22,84.9,1.598,193.7,123.14
33,2014-10-02 09:00:00,0.0,,74.41,,,339.66
34,2014-10-02 10:00:00,0.0,26.65,72.27,4.397,212.3,487.41
35,2014-10-02 11:00:00,0.0,27.7,68.88,4.835,212.7,719.99
36,2014-10-02 12:00:00,0.0,28.43,66.92,3.89,224.9,672.02
37,2014-10-02 13:00:00,0.0,29.29,59.17,2.465,224.9,524.96
38,2014-10-02 14:00:00,0.0,30.62,56.69,2.284,218.4,638.99
39,2014-10-02 15:00:00,0.0,31.33,51.34,2.576,219.5,665.06
40,2014-10-02 16:00:00,0.0,31.68,49.52,,209.4,522.18
41,2014-10-02 17:00:00,0.0,31.26,52.19,2.159,219.6,250.55
42,2014-10-02 18:00:00,0.0,30.28,57.21,1.873,220.7,89.97
43,2014-10-02 19:00:00,0.0,28.62,61.34,1.524,223.1,2.77
44,2014-10-02 20:00:00,1.016,,81.6,,258.6,1.48
45,2014-10-02 21:00:00,0.0,21.49,67.02,1.268,308.9,1.35
46,2014-10-02 22:00:00,0.0,22.56,57.1,1.752,6.01,1.08
47,2014-10-02 23:00:00,0.0,23.0,50.16,2.137,13.09,0.0
48,2014-10-03 00:00:00,0.0,22.16,57.4,1.382,36.94,0.0
49,2014-10-03 01:00:00,0.0,20.57,59.72,1.102,27.94,0.0
50,2014-10-03 02:00:00,0.0,19.69,59.72,0.77,10.45,0.0
51,2014-10-03 03:00:00,0.0,18.93,67.78,0.571,8.08,0.0
52,2014-10-03 04:00:00,0.0,17.56,81.5,0.434,9.15,0.0
53,2014-10-03 05:00:00,0.0,15.56,83.1,0.132,248.5,0.0
54,2014-10-03 06:00:00,0.0,13.22,93.3,0.013,175.7,0.0
55,2014-10-03 07:00:00,0.0,12.77,86.9,0.005,246.1,20.72
56,2014-10-03 08:00:00,0.0,16.31,70.84,,19.21,189.96
57,2014-10-03 09:00:00,0.0,19.68,57.34,,52.12,409.54
58,2014-10-03 10:00:00,0.0,21.46,48.43,,49.55,616.39
59,2014-10-03 11:00:00,0.0,,44.4,,50.01,774.23
60,2014-10-03 12:00:00,0.0,24.89,33.74,2.751,63.28,868.79
61,2014-10-03 13:00:00,0.0,26.09,31.87,2.624,47.55,890.69
62,2014-10-03 14:00:00,0.0,27.24,26.93,2.589,40.04,846.19
63,2014-10-03 15:00:00,0.0,27.8,23.95,,40.92,734.94
64,2014-10-03 16:00:00,0.0,27.99,22.5,,44.59,564.59
65,2014-10-03 17:00:00,0.0,27.63,21.82,2.387,47.36,351.13
66,2014-10-03 18:00:00,0.0,25.96,31.7,1.858,59.33,99.19
67,2014-10-03 19:00:00,0.0,23.26,35.57,1.001,52.18,1.76
68,2014-10-03 20:00:00,0.0,21.74,38.82,,5.2,0.0
69,2014-10-03 21:00:00,0.0,20.4,41.81,0.22,243.0,0.0
70,2014-10-03 22:00:00,0.0,19.22,46.52,0.382,244.5,0.0
71,2014-10-03 23:00:00,0.0,17.1,63.45,0.283,242.7,0.0
72,2014-10-04 00:00:00,0.0,16.34,51.37,0.553,21.21,0.0
73,2014-10-04 01:00:00,0.0,16.68,56.66,0.179,27.08,0.0
74,2014-10-04 02:00:00,0.0,15.96,60.29,0.015,46.65,0.0
75,2014-10-04 03:00:00,0.0,15.43,63.0,0.039,269.8,0.0
76,2014-10-04 04:00:00,0.0,14.35,73.5,,250.9,0.0
77,2014-10-04 05:00:00,0.0,10.98,86.7,,258.1,0.0
78,2014-10-04 06:00:00,0.0,10.34,80.9,0.163,249.5,0.02
79,2014-10-04 07:00:00,0.0,10.33,83.3,0.05,257.2,15.37
80,2014-10-04 08:00:00,0.0,13.84,68.99,0.242,83.5,168.47
81,2014-10-04 09:00:00,0.0,16.58,59.32,1.973,115.3,392.15
82,2014-10-04 10:00:00,0.0,18.72,48.33,2.681,132.4,597.97
83,2014-10-04 11:00:00,0.0,20.51,44.0,2.806,149.0,754.06
84,2014-10-04 12:00:00,0.0,22.47,40.82,2.752,167.9,846.89
85,2014-10-04 13:00:00,0.0,23.69,39.16,2.495,192.8,870.53
86,2014-10-04 14:00:00,0.0,24.92,35.8,2.691,186.5,825.33
87,2014-10-04 15:00:00,0.0,25.68,36.54,2.555,187.4,711.65
88,2014-10-04 16:00:00,0.0,25.96,34.65,2.681,189.1,543.04
89,2014-10-04 17:00:00,0.0,25.73,35.39,,177.8,334.44
90,2014-10-04 18:00:00,0.0,24.27,38.54,2.292,182.0,94.11
91,2014-10-04 19:00:00,0.0,21.82,45.08,1.453,195.8,1.74
92,2014-10-04 20:00:00,0.0,20.22,47.39,1.98,196.0,0.0
93,2014-10-04 21:00:00,0.0,19.43,50.98,,192.3,0.0
94,2014-10-04 22:00:00,0.0,,55.25,1.836,191.8,0.0
95,2014-10-04 23:00:00,0.0,18.11,58.54,,194.6,0.0
96,2014-10-05 00:00:00,0.0,18.31,65.28,,208.9,0.0
97,2014-10-05 01:00:00,0.0,17.92,77.87,3.281,213.7,0.0
98,2014-10-05 02:00:00,0.0,17.73,88.0,3.519,215.2,0.0
99,2014-10-05 03:00:00,0.0,17.96,87.3,4.025,214.4,0.0
100,2014-10-05 04:00:00,0.0,18.16,86.5,4.033,215.0,0.0
101,2014-10-05 05:00:00,0.0,18.4,85.7,4.174,216.5,0.0
102,2014-10-05 06:00:00,0.0,18.41,85.6,,,0.0
103,2014-10-05 07:00:00,0.0,18.6,83.9,2.818,203.3,5.25
104,2014-10-05 08:00:00,0.0,19.22,82.4,2.865,199.6,62.44
105,2014-10-05 09:00:00,0.0,20.61,76.93,3.841,205.8,324.71
106,2014-10-05 10:00:00,0.0,21.58,74.53,2.923,206.2,398.06
107,2014-10-05 11:00:00,0.0,21.97,65.39,3.306,207.7,441.52
108,2014-10-05 12:00:00,0.0,24.78,58.34,3.395,200.5,819.07
109,2014-10-05 13:00:00,0.0,26.26,54.51,,191.8,850.36
110,2014-10-05 14:00:00,0.0,27.48,49.5,,191.9,802.04
111,2014-10-05 15:00:00,0.0,28.44,46.38,2.897,195.7,689.4
112,2014-10-05 16:00:00,0.0,28.72,46.65,2.933,201.4,522.87
113,2014-10-05 17:00:00,0.0,28.46,46.52,3.13,193.2,322.97
114,2014-10-05 18:00:00,0.0,27.32,55.08,2.71,187.2,90.25
115,2014-10-05 19:00:00,0.0,25.43,60.98,1.799,176.7,1.84
116,2014-10-05 20:00:00,0.0,24.16,66.4,1.467,180.6,0.0
117,2014-10-05 21:00:00,0.0,23.1,71.35,1.059,179.3,0.0
118,2014-10-05 22:00:00,0.0,22.56,72.57,,188.8,0.0
119,2014-10-05 23:00:00,0.0,,81.5,2.689,190.1,0.0
120,2014-10-06 00:00:00,0.0,22.19,85.2,2.591,194.1,0.0
121,2014-10-06 01:00:00,0.0,22.29,87.9,2.692,201.9,0.0
122,2014-10-06 02:00:00,0.0,21.95,88.4,2.871,205.7,0.0
123,2014-10-06 03:00:00,0.0,21.84,89.3,,205.1,0.0
124,2014-10-06 04:00:00,0.0,21.67,90.2,2.302,206.6,0.0
125,2014-10-06 05:00:00,0.0,21.51,91.5,2.323,,0.0
126,2014-10-06 06:00:00,0.0,21.47,90.7,2.071,,0.0
127,2014-10-06 07:00:00,0.0,21.42,91.4,1.158,209.4,7.79
128,2014-10-06 08:00:00,0.0,22.37,82.1,,209.5,123.8
129,2014-10-06 09:00:00,0.0,24.25,74.45,2.223,217.0,357.74
130,2014-10-06 10:00:00,0.0,25.66,67.26,,236.6,532.26
131,2014-10-06 11:00:00,0.0,27.5,58.36,1.72,195.9,772.84
132,2014-10-06 12:00:00,0.0,28.73,54.53,1.579,180.9,871.57
133,2014-10-06 13:00:00,0.0,29.36,50.27,,159.7,750.93
134,2014-10-06 14:00:00,0.0,30.22,47.02,2.035,177.9,791.61
135,2014-10-06 15:00:00,0.0,30.88,45.66,1.949,178.3,698.79
136,2014-10-06 16:00:00,0.0,30.47,43.29,,163.6,450.21
137,2014-10-06 17:00:00,0.0,30.31,45.63,,,313.58
138,2014-10-06 18:00:00,0.0,28.87,52.51,,167.2,84.55
139,2014-10-06 19:00:00,0.0,26.83,58.47,1.763,174.3,1.47
140,2014-10-06 20:00:00,0.0,25.09,71.95,2.58,174.4,0.0
141,2014-10-06 21:00:00,0.0,23.56,77.54,,180.1,0.0
142,2014-10-06 22:00:00,0.0,22.43,82.7,,186.8,0.0
143,2014-10-06 23:00:00,0.0,21.69,88.1,,191.8,0.0
144,2014-10-07 00:00:00,0.0,21.41,90.8,2.608,203.3,0.0
145,2014-10-07 01:00:00,0.0,21.84,90.7,2.83,209.3,0.0
146,2014-10-07 02:00:00,0.0,22.27,88.2,2.944,210.1,0.0
147,2014-10-07 03:00:00,0.0,22.64,89.0,2.845,218.3,0.0
148,2014-10-07 04:00:00,0.0,22.42,91.4,,217.1,0.0
149,2014-10-07 05:00:00,0.0,22.16,89.7,2.807,213.0,0.0
150,2014-10-07 06:00:00,0.0,22.26,89.5,,215.4,0.0
151,2014-10-07 07:00:00,0.0,21.99,90.0,2.535,214.7,10.96
152,2014-10-07 08:00:00,0.0,22.91,82.5,,216.8,162.88
153,2014-10-07 09:00:00,0.0,24.43,74.22,2.491,212.0,358.08
154,2014-10-07 10:00:00,0.0,26.54,65.03,,206.4,587.19
155,2014-10-07 11:00:00,0.0,28.24,55.68,,209.3,741.55
156,2014-10-07 12:00:00,0.0,29.73,51.29,,195.5,833.68
157,2014-10-07 13:00:00,0.0,31.05,40.6,,189.1,858.01
158,2014-10-07 14:00:00,0.0,32.17,35.79,,201.3,820.12
159,2014-10-07 15:00:00,0.0,32.68,32.47,,,689.05
160,2014-10-07 16:00:00,0.0,32.64,34.84,,207.6,526.35
161,2014-10-07 17:00:00,0.0,31.86,33.38,2.19,188.6,305.24
162,2014-10-07 18:00:00,0.0,30.29,37.62,1.441,195.4,83.75
163,2014-10-07 19:00:00,0.0,27.32,47.81,0.343,,0.82
164,2014-10-07 20:00:00,0.0,25.44,56.42,0.959,200.6,0.0
165,2014-10-07 21:00:00,0.0,,62.07,,201.4,0.0
166,2014-10-07 22:00:00,0.0,23.8,66.68,1.422,202.5,0.0
167,2014-10-07 23:00:00,0.0,22.95,70.4,1.469,,0.0
168,2014-10-08 00:00:00,0.0,22.52,75.34,1.865,199.1,0.0
169,2014-10-08 01:00:00,0.0,22.22,85.1,2.092,194.9,0.0
170,2014-10-08 02:00:00,0.0,22.79,88.9,2.13,196.0,0.0
171,2014-10-08 03:00:00,0.0,22.76,87.5,2.252,191.8,0.0
172,2014-10-08 04:00:00,0.0,22.19,89.6,2.674,188.1,0.0
173,2014-10-08 05:00:00,0.0,22.06,90.3,1.684,185.9,0.0
174,2014-10-08 06:00:00,0.0,21.77,91.7,,186.9,0.0
175,2014-10-08 07:00:00,0.0,21.83,90.1,1.283,182.5,7.34
176,2014-10-08 08:00:00,0.0,22.28,87.6,2.071,,75.27
177,2014-10-08 09:00:00,0.0,24.1,74.83,2.62,187.9,367.12
178,2014-10-08 10:00:00,0.0,25.42,70.01,3.074,190.4,480.11
179,2014-10-08 11:00:00,0.0,26.37,63.47,2.888,191.5,533.65
180,2014-10-08 12:00:00,0.0,27.71,54.13,3.045,189.7,702.96
181,2014-10-08 13:00:00,0.0,29.07,48.14,,181.1,802.04
182,2014-10-08 14:00:00,0.0,30.06,43.27,3.086,196.0,760.32
183,2014-10-08 15:00:00,0.0,30.44,37.48,,185.3,646.64
184,2014-10-08 16:00:00,0.0,30.55,36.8,3.268,,522.53
185,2014-10-08 17:00:00,0.0,29.77,39.31,,180.1,295.16
186,2014-10-08 18:00:00,0.0,28.11,47.67,2.275,,59.66
187,2014-10-08 19:00:00,0.0,26.0,54.71,,181.4,1.02
188,2014-10-08 20:00:00,0.0,24.39,60.04,0.699,204.1,0.0
189,2014-10-08 21:00:00,0.0,23.42,61.63,0.915,203.1,0.0
190,2014-10-08 22:00:00,0.0,23.06,60.79,1.508,197.6,0.0
191,2014-10-08 23:00:00,0.0,23.69,77.98,,175.9,0.0
192,2014-10-09 00:00:00,0.0,23.04,85.7,,186.5,0.0
193,2014-10-09 01:00:00,0.0,22.73,87.4,,188.1,0.0
194,2014-10-09 02:00:00,0.0,23.07,87.2,3.759,187.0,0.0
195,2014-10-09 03:00:00,0.0,22.66,90.0,,181.9,0.0
196,2014-10-09 04:00:00,0.0,22.54,91.4,,190.1,0.0
197,2014-10-09 05:00:00,0.0,22.64,88.3,,,0.0
198,2014-10-09 06:00:00,0.0,22.01,90.0,3.131,191.9,0.0
199,2014-10-09 07:00:00,0.0,21.31,89.7,1.773,192.9,9.3
200,2014-10-09 08:00:00,0.0,22.13,86.9,2.019,186.2,123.21
201,2014-10-09 09:00:00,0.0,,76.66,,186.3,273.01
202,2014-10-09 10:00:00,0.0,25.87,67.4,3.436,,522.53
203,2014-10-09 11:00:00,0.0,26.68,62.39,3.383,195.1,458.21
204,2014-10-09 12:00:00,0.0,28.29,49.76,3.236,194.3,647.68
205,2014-10-09 13:00:00,0.0,29.33,50.91,3.552,197.7,663.33
206,2014-10-09 14:00:00,0.0,30.1,46.14,,184.9,718.95
207,2014-10-09 15:00:00,0.0,30.5,46.61,3.428,183.1,590.32
208,2014-10-09 16:00:00,0.0,30.18,45.94,,180.8,418.23
209,2014-10-09 17:00:00,0.0,29.98,46.41,3.247,183.6,284.03
210,2014-10-09 18:00:00,0.0,28.68,52.17,,184.5,75.41
211,2014-10-09 19:00:00,0.0,26.97,56.88,,182.1,0.96
212,2014-10-09 20:00:00,0.0,25.37,61.46,0.709,194.9,0.0
213,2014-10-09 21:00:00,0.0,24.86,63.29,1.24,191.5,0.0
214,2014-10-09 22:00:00,0.0,24.84,71.44,2.72,,0.0
215,2014-10-09 23:00:00,0.0,24.14,73.74,,183.4,0.0
216,2014-10-10 00:00:00,0.0,23.02,81.4,,186.7,0.0
217,2014-10-10 01:00:00,0.0,22.67,84.3,,190.2,0.0
218,2014-10-10 02:00:00,0.0,22.88,86.4,3.608,189.6,0.0
219,2014-10-10 03:00:00,0.0,22.8,86.8,,197.4,0.0
220,2014-10-10 04:00:00,0.0,22.66,86.1,,193.6,0.0
221,2014-10-10 05:00:00,0.0,22.51,83.5,,197.5,0.0
222,2014-10-10 06:00:00,0.0,22.01,85.7,2.669,193.1,0.0
223,2014-10-10 07:00:00,0.0,21.9,83.6,2.517,192.3,8.17
224,2014-10-10 08:00:00,0.0,22.68,79.54,2.591,187.1,130.79
225,2014-10-10 09:00:00,0.0,23.55,75.41,3.107,,203.9
226,2014-10-10 10:00:00,0.0,,66.87,3.23,198.8,337.57
227,2014-10-10 11:00:00,0.0,26.0,62.63,3.218,204.3,424.49
228,2014-10-10 12:00:00,0.0,28.18,56.73,3.301,208.7,762.06
229,2014-10-10 13:00:00,0.0,29.18,51.29,2.652,214.2,593.1
230,2014-10-10 14:00:00,0.0,30.17,48.41,2.714,199.4,667.5
231,2014-10-10 15:00:00,0.0,30.67,42.55,2.58,196.4,549.29
232,2014-10-10 16:00:00,0.0,30.44,48.44,2.472,192.7,336.88
233,2014-10-10 17:00:00,0.0,30.19,48.04,2.345,183.6,221.8
234,2014-10-10 18:00:00,0.0,29.15,54.27,,181.2,69.88
235,2014-10-10 19:00:00,0.0,27.21,62.32,1.126,186.5,0.75
236,2014-10-10 20:00:00,0.0,25.73,64.98,0.772,199.9,0.0
237,2014-10-10 21:00:00,0.0,25.08,68.27,0.725,204.5,0.0
238,2014-10-10 22:00:00,0.0,24.59,72.97,,200.0,0.0
239,2014-10-10 23:00:00,0.0,24.38,79.74,1.009,198.5,0.0
240,2014-10-11 00:00:00,0.0,24.55,81.4,,197.0,0.0
241,2014-10-11 01:00:00,0.0,24.07,83.9,2.108,198.2,0.0
242,2014-10-11 02:00:00,0.0,20.83,90.9,,5.78,0.02
243,2014-10-11 03:00:00,27.69,16.63,99.1,1.628,27.0,0.0
244,2014-10-11 04:00:00,11.18,16.15,99.0,1.206,41.75,0.01
245,2014-10-11 05:00:00,2.032,15.77,98.2,1.756,12.87,0.02
246,2014-10-11 06:00:00,1.27,14.62,98.1,2.415,1.93,0.05
247,2014-10-11 07:00:00,13.46,13.41,99.0,2.368,7.2,0.25
248,2014-10-11 08:00:00,1.524,13.0,98.5,2.316,14.53,11.31
249,2014-10-11 09:00:00,0.0,12.68,96.9,1.988,20.66,47.07
250,2014-10-11 10:00:00,0.0,12.8,97.5,2.57,17.25,146.95
251,2014-10-11 11:00:00,0.0,12.7,97.3,,12.75,99.6
252,2014-10-11 12:00:00,0.0,12.71,95.1,2.341,5.5,148.0
253,2014-10-11 13:00:00,0.0,13.32,90.5,,4.83,211.69
254,2014-10-11 14:00:00,0.0,14.08,84.5,2.322,,228.37
255,2014-10-11 15:00:00,0.0,14.88,82.3,2.144,14.42,174.0
256,2014-10-11 16:00:00,0.0,15.18,82.7,2.104,16.35,136.32
257,2014-10-11 17:00:00,0.0,15.13,81.1,,29.1,71.27
258,2014-10-11 18:00:00,0.0,15.27,82.8,1.096,29.35,20.5
259,2014-10-11 19:00:00,0.0,15.26,83.3,0.783,33.57,0.76
260,2014-10-11 20:00:00,0.0,15.3,82.4,0.468,46.47,0.18
261,2014-10-11 21:00:00,0.0,15.36,82.9,0.38,60.4,0.07
262,2014-10-11 22:00:00,0.0,15.4,83.0,0.194,100.0,0.0
263,2014-10-11 23:00:00,0.0,15.49,81.4,0.007,340.7,0.03
264,2014-10-12 00:00:00,0.0,15.45,85.5,0.01,202.3,0.01
265,2014-10-12 01:00:00,0.0,15.45,85.9,0.027,205.9,0.1
266,2014-10-12 02:00:00,0.0,15.51,84.1,,0.0,0.0
267,2014-10-12 03:00:00,0.0,15.57,85.4,,0.0,0.0
268,2014-10-12 04:00:00,0.0,,86.2,,124.2,0.0
269,2014-10-12 05:00:00,0.0,15.65,86.3,0.212,129.1,0.0
270,2014-10-12 06:00:00,0.0,,88.0,,154.4,0.0
271,2014-10-12 07:00:00,0.0,,90.9,,177.3,1.88
272,2014-10-12 08:00:00,0.0,,92.3,1.059,189.6,54.65
273,2014-10-12 09:00:00,0.0,16.34,90.1,1.46,184.1,155.3
274,2014-10-12 10:00:00,0.0,17.77,87.0,1.748,189.3,222.88
275,2014-10-12 11:00:00,0.0,18.85,87.4,2.143,191.9,327.84
276,2014-10-12 12:00:00,0.0,20.58,76.22,2.565,196.1,442.91
277,2014-10-12 13:00:00,0.0,23.35,75.81,2.53,196.4,655.33
278,2014-10-12 14:00:00,0.0,23.96,72.82,2.71,193.5,648.03
279,2014-10-12 15:00:00,0.0,23.89,78.16,3.118,,561.11
280,2014-10-12 16:00:00,0.0,23.53,81.1,3.377,,462.03
281,2014-10-12 17:00:00,0.0,22.56,83.6,3.486,208.7,254.87
282,2014-10-12 18:00:00,0.0,21.75,88.1,,198.8,57.43
283,2014-10-12 19:00:00,0.0,20.88,90.2,2.811,198.3,0.67
284,2014-10-12 20:00:00,0.0,20.55,92.0,2.941,195.9,0.0
285,2014-10-12 21:00:00,0.0,20.55,92.9,2.695,201.0,0.0
286,2014-10-12 22:00:00,0.0,20.99,90.9,3.23,,0.0
287,2014-10-12 23:00:00,0.0,22.2,90.8,4.379,,0.0
288,2014-10-13 00:00:00,0.0,22.92,88.5,4.314,195.3,0.0
289,2014-10-13 01:00:00,0.254,,91.1,3.666,199.8,0.0
290,2014-10-13 02:00:00,0.0,23.06,84.7,3.499,202.8,0.0
291,2014-10-13 03:00:00,0.0,22.85,84.8,3.883,203.5,0.0
292,2014-10-13 04:00:00,0.0,22.53,85.6,,212.7,0.0
293,2014-10-13 05:00:00,0.0,,86.3,,219.8,0.0
294,2014-10-13 06:00:00,1.524,17.57,92.1,4.364,354.2,0.08
295,2014-10-13 07:00:00,0.0,15.56,81.8,,13.87,3.64
296,2014-10-13 08:00:00,0.0,15.7,68.33,4.628,2.4,118.31
297,2014-10-13 09:00:00,0.0,16.37,59.18,5.358,,376.86
298,2014-10-13 10:00:00,0.0,17.18,53.62,5.567,354.0,582.32
299,2014-10-13 11:00:00,0.0,18.1,50.37,5.971,352.4,738.07
300,2014-10-13 12:00:00,0.0,19.66,47.52,5.602,356.6,828.81
301,2014-10-13 13:00:00,0.0,20.0,44.51,5.73,358.2,848.97
302,2014-10-13 14:00:00,0.0,20.5,44.68,5.73,356.7,802.04
303,2014-10-13 15:00:00,0.0,20.67,42.38,5.779,355.0,691.49
304,2014-10-13 16:00:00,0.0,20.96,41.02,5.059,357.1,520.79
305,2014-10-13 17:00:00,0.0,20.55,39.77,5.053,355.4,303.16
306,2014-10-13 18:00:00,0.0,19.59,39.67,,358.5,64.39
307,2014-10-13 19:00:00,0.0,18.44,43.6,2.979,355.9,0.41
308,2014-10-13 20:00:00,0.0,17.03,52.92,1.654,,0.0
309,2014-10-13 21:00:00,0.0,14.64,48.64,0.471,181.3,0.0
310,2014-10-13 22:00:00,0.0,15.29,47.52,0.733,73.18,0.0
311,2014-10-13 23:00:00,0.0,15.17,45.32,0.914,65.73,0.0
312,2014-10-14 00:00:00,0.0,15.16,44.81,2.891,9.81,0.0
313,2014-10-14 01:00:00,0.0,15.28,47.04,3.397,358.8,0.0
314,2014-10-14 02:00:00,0.0,14.41,47.96,2.325,352.6,0.0
315,2014-10-14 03:00:00,0.0,13.45,59.2,1.393,337.4,0.0
316,2014-10-14 04:00:00,0.0,10.22,75.51,0.248,230.9,0.0
317,2014-10-14 05:00:00,0.0,9.03,71.69,0.147,243.2,0.0
318,2014-10-14 06:00:00,0.0,9.35,70.34,0.27,220.4,0.0
319,2014-10-14 07:00:00,0.0,9.87,55.09,,177.1,9.85
320,2014-10-14 08:00:00,0.0,13.86,44.47,1.089,126.8,157.7
321,2014-10-14 09:00:00,0.0,16.71,38.87,3.089,348.4,382.07
322,2014-10-14 10:00:00,0.0,18.36,32.94,2.69,356.4,584.06
323,2014-10-14 11:00:00,0.0,20.11,29.79,2.703,6.98,741.55
324,2014-10-14 12:00:00,0.0,21.0,26.2,,2.34,836.46
325,2014-10-14 13:00:00,0.0,21.99,24.64,,3.99,856.27
326,2014-10-14 14:00:00,0.0,22.73,24.77,2.858,4.48,805.17
327,2014-10-14 15:00:00,0.0,23.34,24.77,2.834,,689.75
328,2014-10-14 16:00:00,0.0,23.57,25.31,2.804,6.94,517.66
329,2014-10-14 17:00:00,0.0,23.29,26.26,2.201,359.4,304.2
330,2014-10-14 18:00:00,0.0,21.49,38.62,1.154,341.1,60.11
331,2014-10-14 19:00:00,0.0,18.56,60.26,,283.8,0.27
332,2014-10-14 20:00:00,0.0,,64.21,0.111,245.2,0.0
333,2014-10-14 21:00:00,0.0,12.63,69.03,0.001,10.69,0.0
334,2014-10-14 22:00:00,0.0,11.25,74.73,0.0,0.0,0.0
335,2014-10-14 23:00:00,0.0,10.43,76.16,0.0,0.0,0.0
336,2014-10-15 00:00:00,0.0,10.09,77.62,,323.8,0.01
337,2014-10-15 01:00:00,0.0,9.96,70.98,,9.68,0.0
338,2014-10-15 02:00:00,0.0,10.42,77.11,,2.61,0.0
339,2014-10-15 03:00:00,0.0,9.83,73.25,0.195,297.5,0.07
340,2014-10-15 04:00:00,0.0,10.31,69.93,0.157,202.6,0.01
341,2014-10-15 05:00:00,0.0,11.66,44.15,0.364,231.9,0.15
342,2014-10-15 06:00:00,0.0,14.96,46.0,,233.2,0.0
343,2014-10-15 07:00:00,0.0,13.58,44.13,0.454,191.9,9.54
344,2014-10-15 08:00:00,0.0,17.14,40.64,0.771,179.7,155.05
345,2014-10-15 09:00:00,0.0,21.22,32.32,1.161,214.8,375.81
346,2014-10-15 10:00:00,0.0,23.69,25.11,2.055,234.7,579.89
347,2014-10-15 11:00:00,0.0,25.14,26.26,2.055,234.0,733.2
348,2014-10-15 12:00:00,0.0,26.24,21.89,1.785,203.2,824.98
349,2014-10-15 13:00:00,0.0,27.08,21.28,1.549,179.7,846.54
350,2014-10-15 14:00:00,0.0,27.5,20.64,1.52,203.2,793.0
351,2014-10-15 15:00:00,0.0,27.72,23.95,1.62,183.2,676.88
352,2014-10-15 16:00:00,0.0,27.72,20.87,,184.1,503.75
353,2014-10-15 17:00:00,0.0,27.05,26.18,1.328,186.1,292.38
354,2014-10-15 18:00:00,0.0,24.7,30.49,0.63,214.8,56.49
355,2014-10-15 19:00:00,0.0,22.02,35.61,,221.2,0.16
356,2014-10-15 20:00:00,0.0,21.12,34.12,,217.3,0.0
357,2014-10-15 21:00:00,0.0,20.38,47.93,,236.2,0.0
358,2014-10-15 22:00:00,0.0,17.03,49.26,0.402,219.7,0.0
359,2014-10-15 23:00:00,0.0,16.84,37.11,0.695,240.7,0.0
360,2014-10-16 00:00:00,0.0,17.89,36.43,0.76,234.8,0.0
361,2014-10-16 01:00:00,0.0,18.15,36.8,,242.1,0.0
362,2014-10-16 02:00:00,0.0,17.0,39.21,,235.0,0.0
363,2014-10-16 03:00:00,0.0,17.03,39.04,,,0.0
364,2014-10-16 04:00:00,0.0,16.73,39.28,,220.5,0.0
365,2014-10-16 05:00:00,0.0,15.76,46.16,2.097,216.4,0.0
366,2014-10-16 06:00:00,0.0,14.69,48.84,1.839,221.2,0.0
367,2014-10-16 07:00:00,0.0,14.06,52.84,1.287,214.6,8.56
368,2014-10-16 08:00:00,0.0,15.58,46.46,1.115,198.8,154.5
