,ar_bi_lstm,y_true,shift_bl,ar_lstm,cnn,lstm,bi_lstm
0,0.37061745,0.3199479245497627,0.7733159748499209,0.36730626,0.38851163,0.40325636,0.38475284
1,0.37206727,0.3199479245497627,0.7667454233962954,0.3688998,0.38849577,0.40058452,0.3849722
2,0.37295884,0.3199479245497627,0.7634601476694827,0.36990756,0.3858694,0.3980777,0.38447773
3,0.37302476,0.3232332002765755,0.7601748719426699,0.37027594,0.3919396,0.396614,0.3836803
4,0.3722211,0.3232332002765755,0.7568895962158572,0.3701959,0.39465603,0.3945863,0.38214895
5,0.3709526,0.3232332002765755,0.7536043204890445,0.36955923,0.394484,0.39175886,0.37949145
6,0.3692119,0.3232332002765755,0.7503190447622318,0.3685804,0.39781854,0.3875665,0.37686983
7,0.36762792,0.3232332002765755,0.7536043204890445,0.3678327,0.3994393,0.3830925,0.37506798
8,0.36655098,0.3232332002765755,0.7503190447622318,0.36753938,0.40473038,0.38003513,0.37522614
9,0.36671674,0.3232332002765755,0.747033769035419,0.36744738,0.40275565,0.37928984,0.37681627
10,0.36599672,0.3232332002765755,0.747033769035419,0.36578855,0.4057437,0.3801103,0.37821954
11,0.36784375,0.3265184760033882,0.7437484933086063,0.36659077,0.40719745,0.38215834,0.38024873
12,0.36832756,0.3265184760033882,0.7503190447622318,0.36677706,0.4006343,0.3846513,0.3811456
13,0.3682248,0.3298037517302009,0.7536043204890445,0.36676502,0.39701706,0.38732064,0.38309965
14,0.3657493,0.3330890274570137,0.7503190447622318,0.3639356,0.39273074,0.39045814,0.38245893
15,0.3674708,0.3330890274570137,0.7733159748499209,0.36626402,0.38811162,0.39422023,0.38692912
16,0.36795443,0.3298037517302009,0.8554478680202394,0.36568284,0.3908492,0.39710543,0.3900112
17,0.3708778,0.3298037517302009,0.8587331437470522,0.3694163,0.3864729,0.40017888,0.39801967
18,0.3701023,0.3265184760033882,0.8291656622057375,0.3673231,0.3874834,0.40383133,0.4024903
19,0.3694929,0.3265184760033882,0.8127392835716738,0.3664012,0.3918267,0.40781206,0.40411782
20,0.3687585,0.3232332002765755,0.7995981806644228,0.36497474,0.39455405,0.41021565,0.4031921
21,0.36999273,0.3232332002765755,0.7930276292107973,0.36517793,0.39598316,0.41097087,0.40174618
22,0.3713739,0.3232332002765755,0.7864570777571719,0.36543822,0.39566955,0.41055334,0.40047923
23,0.37259173,0.3232332002765755,0.7831718020303591,0.36531913,0.393702,0.40954363,0.3985626
24,0.37336928,0.3232332002765755,0.7798865263035464,0.3652616,0.38945928,0.40858462,0.39698464
25,0.3740294,0.3232332002765755,0.7766012505767336,0.36566618,0.3875611,0.40626165,0.39550075
26,0.37412888,0.3265184760033882,0.7700306991231081,0.36588544,0.38972092,0.40364358,0.3939303
27,0.37405908,0.3265184760033882,0.7700306991231081,0.36643335,0.38991535,0.40261438,0.39202732
28,0.37361676,0.3265184760033882,0.7667454233962954,0.36685413,0.39368567,0.40078682,0.38913003
29,0.37219352,0.3265184760033882,0.7634601476694827,0.36638612,0.39618775,0.3980963,0.385183
30,0.3707236,0.3265184760033882,0.7601748719426699,0.36587036,0.39949065,0.39494643,0.3809386
31,0.36958826,0.3265184760033882,0.7568895962158572,0.36573464,0.40319154,0.3914698,0.3777561
32,0.3691395,0.3265184760033882,0.7568895962158572,0.36617586,0.40201807,0.38963622,0.3767414
33,0.3689717,0.3265184760033882,0.7536043204890445,0.3668614,0.40353996,0.3892155,0.3782618
34,0.3689583,0.3265184760033882,0.7503190447622318,0.36752602,0.40288118,0.38994038,0.38218316
35,0.3695587,0.3265184760033882,0.7503190447622318,0.36826965,0.4017248,0.39201945,0.3868715
36,0.36988592,0.3298037517302009,0.7503190447622318,0.36881965,0.39870194,0.39514154,0.3916387
37,0.3685981,0.3298037517302009,0.747033769035419,0.36778373,0.39419872,0.3995545,0.3930926
38,0.3687507,0.3330890274570137,0.7437484933086063,0.36871612,0.39164883,0.405268,0.3954822
39,0.37060946,0.3330890274570137,0.7371779418549808,0.37103376,0.38680893,0.41105875,0.40252855
40,0.37054306,0.3330890274570137,0.7306073904013553,0.37051588,0.39029232,0.41583344,0.40692908
41,0.37087393,0.3330890274570137,0.720751563220917,0.37097168,0.38755828,0.41925734,0.41064385
42,0.37089628,0.7010399088600406,0.7174662874941043,0.37056103,0.3845446,0.4210528,0.412004
43,0.36956286,0.7831718020303591,0.7141810117672915,0.36920288,0.39159295,0.42239752,0.41142437
44,0.36884314,0.7700306991231081,0.7108957360404788,0.36814958,0.3934885,0.4221365,0.4090456
45,0.36896497,0.7568895962158572,0.7076104603136661,0.36755964,0.3964384,0.42012927,0.40581238
46,0.3705874,0.7404632175817936,0.7076104603136661,0.3679737,0.39490208,0.4169143,0.4026329
47,0.37330168,0.7273221146745426,0.7043251845868533,0.36879483,0.39450267,0.41351187,0.40031165
48,0.37451988,0.7174662874941043,0.7010399088600406,0.3687101,0.390223,0.41010326,0.39809087
