,ar_bi_lstm,y_true,shift_bl,ar_lstm,cnn,lstm,bi_lstm
0,0.38107848,0.55648777688028,0.7141810117672915,0.37751308,0.40405488,0.43872347,0.38565892
1,0.38249546,0.55648777688028,0.7141810117672915,0.37918678,0.40015143,0.4383764,0.38759038
2,0.38274574,0.55648777688028,0.7108957360404788,0.3801549,0.39923054,0.43749803,0.38998386
3,0.38278884,0.5597730526070928,0.7076104603136661,0.38019636,0.40154472,0.4363466,0.392542
4,0.38203043,0.5597730526070928,0.7076104603136661,0.3795998,0.40309894,0.4354209,0.3946198
5,0.38056147,0.5597730526070928,0.7043251845868533,0.37856042,0.41016895,0.4344989,0.39561373
6,0.37925687,0.5630583283339055,0.7043251845868533,0.3775661,0.4109433,0.43364477,0.39594463
7,0.3781835,0.5663436040607183,0.7010399088600406,0.37672675,0.41072676,0.43306985,0.39626122
8,0.377741,0.5663436040607183,0.7010399088600406,0.376227,0.42613617,0.43295214,0.3968153
9,0.37741205,0.569628879787531,0.7010399088600406,0.3760855,0.42472893,0.43380514,0.39797184
10,0.37712425,0.569628879787531,0.7010399088600406,0.3752196,0.42113107,0.43628082,0.3981631
11,0.37980857,0.5729141555143438,0.7043251845868533,0.37674072,0.41769126,0.43944857,0.39957455
12,0.38057122,0.5761994312411565,0.7076104603136661,0.37728813,0.4103846,0.44238472,0.39926142
13,0.38100934,0.5794847069679692,0.7108957360404788,0.37830386,0.40483004,0.44419223,0.39982936
14,0.3786091,0.5794847069679692,0.7076104603136661,0.37742156,0.40219468,0.44467148,0.3970375
15,0.3812539,0.5761994312411565,0.7076104603136661,0.38034388,0.40808028,0.4445906,0.40051553
16,0.3819548,0.569628879787531,0.7010399088600406,0.3804796,0.4092599,0.44419882,0.40141648
17,0.385232,0.5663436040607183,0.6944693574064151,0.3831335,0.41149265,0.44475985,0.40807143
18,0.38407385,0.5630583283339055,0.6911840816796023,0.38000748,0.41361463,0.44609195,0.40901002
19,0.3828695,0.5597730526070928,0.6878988059527896,0.3781632,0.4165024,0.44771478,0.40757477
20,0.3814913,0.55648777688028,0.6846135302259769,0.37639132,0.414625,0.4489698,0.40455776
21,0.38201153,0.5532025011534673,0.6846135302259769,0.37673593,0.40586954,0.44938764,0.40231186
22,0.38265252,0.5532025011534673,0.6813282544991641,0.3780313,0.39975613,0.44990423,0.40156218
23,0.38251242,0.5532025011534673,0.6813282544991641,0.3791872,0.39923307,0.44975147,0.40141496
24,0.38268328,0.5532025011534673,0.6813282544991641,0.37976086,0.4021058,0.4493949,0.40184486
25,0.38270327,0.5499172254266546,0.6813282544991641,0.38074613,0.39862692,0.44884327,0.40305126
26,0.38260156,0.5499172254266546,0.6813282544991641,0.3810082,0.39369702,0.44771186,0.4047736
27,0.38265714,0.5499172254266546,0.6813282544991641,0.38099736,0.3970387,0.44621828,0.40643296
28,0.38201103,0.5499172254266546,0.6813282544991641,0.3805506,0.39998123,0.44463602,0.40734512
29,0.380655,0.5499172254266546,0.6813282544991641,0.37939414,0.4032254,0.4432371,0.40717992
30,0.37938753,0.5466319496998419,0.6780429787723514,0.37829334,0.40890703,0.44181734,0.4064399
31,0.3788581,0.5466319496998419,0.6780429787723514,0.37771508,0.41345584,0.44053403,0.4057413
32,0.37906688,0.5466319496998419,0.6780429787723514,0.37784475,0.4248845,0.43994117,0.4059731
33,0.37952328,0.5499172254266546,0.6780429787723514,0.37817094,0.42753786,0.44038308,0.4070717
34,0.3803947,0.5761994312411565,0.6780429787723514,0.3785136,0.42302385,0.44269463,0.40871125
35,0.38148987,0.6057669127824712,0.6813282544991641,0.37916806,0.41854304,0.44636524,0.41040656
36,0.38251305,0.6254785671433476,0.6813282544991641,0.37988514,0.4105093,0.4504847,0.41155872
37,0.38166523,0.7831718020303591,0.6813282544991641,0.37900499,0.40343678,0.4535262,0.40924478
38,0.3821836,0.9572914155514344,0.6846135302259769,0.38065723,0.3990983,0.4554744,0.4093328
39,0.38473618,0.901441728195618,0.6846135302259769,0.38298085,0.4037973,0.45689163,0.41400746
40,0.38454428,0.9441503126441834,0.6846135302259769,0.38233542,0.40759265,0.4578723,0.41518313
41,0.38517866,0.8751595223811159,0.6813282544991641,0.38231674,0.40698847,0.45868212,0.4167346
42,0.3848778,0.8324509379325502,0.6813282544991641,0.3810887,0.4108076,0.45918,0.41640958
43,0.38337845,0.809454007844861,0.6780429787723514,0.3789812,0.4143589,0.4592122,0.41421697
44,0.38216126,0.7963129049376101,0.6780429787723514,0.3774403,0.40989447,0.4584867,0.41099757
45,0.38171464,0.7864570777571719,0.6780429787723514,0.37682348,0.3996737,0.4567409,0.40794298
46,0.3823053,0.7798865263035464,0.6780429787723514,0.37819937,0.39937454,0.4547939,0.406856
47,0.38408273,0.7766012505767336,0.6780429787723514,0.38043675,0.39960435,0.4525089,0.4077423
48,0.3844296,0.7733159748499209,0.6747577030455386,0.3813006,0.40163517,0.45033947,0.40871388
49,0.38458157,0.7667454233962954,0.6747577030455386,0.3818571,0.40004882,0.4481229,0.40944073
50,0.38545254,0.7634601476694827,0.6747577030455386,0.38268283,0.40069938,0.44567245,0.41046008
51,0.385782,0.7601748719426699,0.6747577030455386,0.38296828,0.40332562,0.44313595,0.41093504
52,0.385055,0.7568895962158572,0.6747577030455386,0.38232753,0.4057927,0.4407926,0.4101373
53,0.38568786,0.7536043204890445,0.6747577030455386,0.38232526,0.40474254,0.43910563,0.40935242
54,0.38493726,0.7503190447622318,0.6747577030455386,0.38160595,0.40073693,0.43772712,0.40743586
55,0.38501698,0.7536043204890445,0.6747577030455386,0.38137898,0.39946467,0.43683282,0.40624943
56,0.3853286,0.7503190447622318,0.6747577030455386,0.3814316,0.40017587,0.43653297,0.40548342
57,0.38610893,0.747033769035419,0.6747577030455386,0.38187134,0.40464586,0.437362,0.40638146
58,0.38783386,0.747033769035419,0.6780429787723514,0.38291785,0.39953196,0.44005197,0.4092487
59,0.38923547,0.7437484933086063,0.6813282544991641,0.38393918,0.39722246,0.44450122,0.41358796
60,0.39065623,0.7503190447622318,0.6846135302259769,0.38523015,0.40161985,0.44980714,0.41925228
61,0.39132434,0.7536043204890445,0.6846135302259769,0.38544503,0.3900277,0.45522335,0.42402396
62,0.39136675,0.7503190447622318,0.6813282544991641,0.3854179,0.3922434,0.4599035,0.42571393
63,0.39129484,0.7733159748499209,0.6780429787723514,0.3854795,0.39151812,0.46347934,0.42623994
64,0.3898606,0.8554478680202394,0.6714724273187259,0.38484952,0.3989441,0.46573433,0.4252729
65,0.3899812,0.8587331437470522,0.6649018758651004,0.384308,0.4018625,0.46701163,0.42577428
66,0.3849271,0.8291656622057375,0.6616166001382877,0.384405,0.40254253,0.46889535,0.4308298
67,0.42721477,0.8127392835716738,0.6583313244114749,0.4255621,0.40742016,0.48118258,0.4862464
68,0.43231037,0.7995981806644228,0.6550460486846622,0.4117109,0.40642554,0.4937337,0.48485345
69,0.44986138,0.7930276292107973,0.6550460486846622,0.42994153,0.39952934,0.5046403,0.49144158
70,0.46122992,0.7864570777571719,0.6550460486846622,0.4386216,0.3969233,0.51292294,0.49647483
71,0.46824318,0.7831718020303591,0.6517607729578495,0.4497743,0.39913875,0.5177271,0.5000912
72,0.47430274,0.7798865263035464,0.6517607729578495,0.4586793,0.40026146,0.5210522,0.50681984
73,0.4830112,0.7766012505767336,0.6517607729578495,0.46490887,0.39487094,0.52302384,0.5170949
74,0.48637486,0.7700306991231081,0.6484754972310368,0.46870258,0.39594454,0.52362305,0.5237562
75,0.4884454,0.7700306991231081,0.6484754972310368,0.47175285,0.39808917,0.5236545,0.5283112
76,0.48717386,0.7667454233962954,0.6484754972310368,0.47185352,0.4046696,0.5235407,0.5294664
77,0.47620708,0.7634601476694827,0.6484754972310368,0.46268347,0.41121015,0.522814,0.51795995
78,0.47479275,0.7601748719426699,0.6451902215042241,0.46241632,0.41280603,0.5216603,0.5101199
79,0.47120297,0.7568895962158572,0.6484754972310368,0.45953453,0.41226888,0.5199898,0.5022795
80,0.46811026,0.7568895962158572,0.6484754972310368,0.45759538,0.41386533,0.51782936,0.4950659
81,0.4665812,0.7536043204890445,0.6484754972310368,0.45629856,0.4101348,0.5157929,0.49057284
82,0.46531394,0.7503190447622318,0.6517607729578495,0.4546608,0.40607965,0.51434094,0.48708925
83,0.46388203,0.7503190447622318,0.6583313244114749,0.45337686,0.40541446,0.5124281,0.48326054
84,0.46490225,0.7503190447622318,0.6616166001382877,0.45383403,0.4053534,0.5105606,0.48248625
85,0.4639144,0.747033769035419,0.6616166001382877,0.4536927,0.39499125,0.508054,0.48118886
86,0.46344572,0.7437484933086063,0.6583313244114749,0.45368278,0.3928501,0.50507617,0.4810428
87,0.46205372,0.7371779418549808,0.6550460486846622,0.45271134,0.39315948,0.5021379,0.48047042
88,0.46309537,0.7306073904013553,0.6484754972310368,0.45336494,0.4004528,0.4991745,0.48212558
89,0.4676896,0.720751563220917,0.6386196700505986,0.45596692,0.40048638,0.49755102,0.49017084
90,0.46494812,0.7174662874941043,0.6353343943237858,0.45175692,0.4020334,0.4971796,0.49180007
91,0.46488774,0.7141810117672915,0.6320491185969731,0.45138815,0.40352368,0.49768326,0.4925394
92,0.46297467,0.7108957360404788,0.6287638428701603,0.44996643,0.40261725,0.49854016,0.4913102
93,0.4613521,0.7076104603136661,0.6254785671433476,0.44867697,0.3968014,0.49965474,0.48913068
94,0.46213716,0.7076104603136661,0.6254785671433476,0.44988048,0.3961407,0.50105006,0.48843047
95,0.46196055,0.7043251845868533,0.6254785671433476,0.45092353,0.39885524,0.5017499,0.4888757
96,0.46165347,0.7010399088600406,0.6221932914165349,0.4511471,0.39839873,0.5023964,0.489686
