Anomaly Dates
01-03-2015
01-04-2015
03-11-2015
03-12-2015
03-13-2015
03-14-2015
03-15-2015
03-16-2015
03-17-2015
03-18-2015
03-19-2015
03-20-2015
03-21-2015
03-22-2015
03-23-2015
03-24-2015
03-25-2015
03-26-2015
04-20-2015
06-25-2015
08-01-2015
08-02-2015
08-11-2015
08-25-2015
09-12-2015
10-24-2015
10-25-2015
10-26-2015
11-03-2015
02-23-2016
03-04-2016
04-23-2016
05-28-2016
06-05-2016
06-06-2016
07-26-2016
07-27-2016
08-05-2016
08-14-2016
08-15-2016
08-23-2016
08-24-2016
09-02-2016
09-12-2016
09-26-2016
10-06-2016
11-04-2016
11-13-2016
12-13-2016
02-14-2017
02-24-2017
04-08-2017
05-20-2017
05-30-2017
06-08-2017
06-25-2017
07-04-2017
07-24-2017
08-07-2017
08-08-2017
08-17-2017
09-27-2017
09-28-2017
10-07-2017
12-06-2017
12-07-2017
12-16-2017
04-07-2018
05-04-2018
05-14-2018
07-08-2018
07-09-2018
08-13-2018
08-14-2018
08-23-2018
09-14-2018
04-28-2019
05-13-2019
06-20-2019
06-30-2019
07-10-2019
07-15-2019
07-25-2019
09-02-2019
10-21-2019
10-22-2019
10-31-2019
01-11-2020
01-12-2020
01-21-2020
03-14-2020
04-14-2020
05-13-2020
05-23-2020
05-25-2020
06-04-2020
09-05-2020
09-06-2020
09-14-2020
09-19-2020
12-31-2020
01-01-2021
04-29-2021
05-09-2021
06-02-2021
06-08-2021
06-11-2021
06-22-2021
07-02-2021
07-05-2021
07-13-2021
07-14-2021
07-15-2021
07-16-2021
