,ar_bi_lstm,y_true,shift_bl,ar_lstm,cnn,lstm,bi_lstm
0,0.37090477,0.3199479245497627,0.7733159748499209,0.3747627,0.3773883,0.41257718,0.4017241
1,0.37210634,0.3199479245497627,0.7667454233962954,0.37608516,0.3759666,0.41114163,0.40174654
2,0.37244472,0.3199479245497627,0.7634601476694827,0.3766395,0.37696183,0.4097236,0.40089852
3,0.37246963,0.3232332002765755,0.7601748719426699,0.3766616,0.3751136,0.40778694,0.40022498
4,0.37174508,0.3232332002765755,0.7568895962158572,0.376175,0.37625092,0.4034243,0.39924356
5,0.37060958,0.3232332002765755,0.7536043204890445,0.37494302,0.37674856,0.39820457,0.39698517
6,0.3695142,0.3232332002765755,0.7503190447622318,0.37387958,0.37639314,0.39432487,0.39499047
7,0.36858633,0.3232332002765755,0.7536043204890445,0.37333947,0.37696183,0.39239812,0.3942979
8,0.3683389,0.3232332002765755,0.7503190447622318,0.37310144,0.37248343,0.3934931,0.39661017
9,0.36845744,0.3232332002765755,0.747033769035419,0.37272477,0.37788588,0.3967962,0.40023586
10,0.368093,0.3232332002765755,0.747033769035419,0.37150115,0.37753052,0.3983417,0.40279526
11,0.37007028,0.3265184760033882,0.7437484933086063,0.3726468,0.3774594,0.40113902,0.4052665
12,0.37089118,0.3265184760033882,0.7503190447622318,0.37263888,0.37916064,0.40380135,0.40610698
13,0.37147188,0.3298037517302009,0.7536043204890445,0.37275872,0.38062173,0.40560412,0.40867096
14,0.3691899,0.3330890274570137,0.7503190447622318,0.3702488,0.38028455,0.40640393,0.4077902
15,0.371049,0.3330890274570137,0.7733159748499209,0.37334284,0.37955403,0.40735734,0.41360015
16,0.37107766,0.3298037517302009,0.8554478680202394,0.37427557,0.37887967,0.40878686,0.41674012
17,0.37387714,0.3298037517302009,0.8587331437470522,0.37922442,0.37809914,0.4110702,0.42525545
18,0.37248567,0.3265184760033882,0.8291656622057375,0.37864083,0.37788588,0.4141001,0.42820495
19,0.37121612,0.3265184760033882,0.8127392835716738,0.37816933,0.37927306,0.4168241,0.42796808
20,0.37001923,0.3232332002765755,0.7995981806644228,0.3772242,0.37753052,0.41864195,0.42505902
21,0.37066776,0.3232332002765755,0.7930276292107973,0.37766865,0.37674856,0.42046356,0.42251816
22,0.37159142,0.3232332002765755,0.7864570777571719,0.3783685,0.37610883,0.42112574,0.42016754
23,0.37200508,0.3232332002765755,0.7831718020303591,0.37833452,0.37589556,0.42088878,0.41731346
24,0.37235883,0.3232332002765755,0.7798865263035464,0.3782786,0.37639314,0.42020375,0.41537976
25,0.3725966,0.3232332002765755,0.7766012505767336,0.3783635,0.37369192,0.41931757,0.41382316
26,0.37235072,0.3265184760033882,0.7700306991231081,0.37837893,0.37397623,0.41721827,0.4124253
27,0.37196782,0.3265184760033882,0.7700306991231081,0.37846828,0.37369192,0.41373497,0.4109025
28,0.37118205,0.3265184760033882,0.7667454233962954,0.3778773,0.37411845,0.40918383,0.40859056
29,0.36984718,0.3265184760033882,0.7634601476694827,0.37668216,0.37575334,0.4037614,0.40524516
30,0.3686305,0.3265184760033882,0.7601748719426699,0.37554497,0.3744738,0.40099522,0.4018251
31,0.36805928,0.3265184760033882,0.7568895962158572,0.37505224,0.37376297,0.39823872,0.3993176
32,0.36824474,0.3265184760033882,0.7568895962158572,0.37526608,0.37433165,0.39862102,0.39943486
33,0.36876547,0.3265184760033882,0.7536043204890445,0.37574205,0.3742606,0.4013748,0.40256852
34,0.36952895,0.3265184760033882,0.7503190447622318,0.37633628,0.37696183,0.40427563,0.40827337
35,0.37046388,0.3265184760033882,0.7503190447622318,0.3769135,0.37696183,0.40784574,0.41393384
36,0.371355,0.3298037517302009,0.7503190447622318,0.37713325,0.37852567,0.41213763,0.41902578
37,0.3704113,0.3298037517302009,0.747033769035419,0.3756634,0.37866783,0.41589054,0.4194634
38,0.3707926,0.3330890274570137,0.7437484933086063,0.3761084,0.37724614,0.41890395,0.42147693
39,0.3727965,0.3330890274570137,0.7371779418549808,0.37888393,0.38000357,0.42191577,0.42934898
40,0.37241265,0.3330890274570137,0.7306073904013553,0.37905574,0.3780281,0.4249585,0.43297526
41,0.3726522,0.3330890274570137,0.720751563220917,0.3805933,0.37760156,0.42755046,0.43567067
42,0.37233317,0.7010399088600406,0.7174662874941043,0.3807183,0.37532687,0.4294652,0.43590653
43,0.3709238,0.7831718020303591,0.7141810117672915,0.3796158,0.3780281,0.4299053,0.43427652
44,0.36987957,0.7700306991231081,0.7108957360404788,0.3787362,0.3793854,0.4287899,0.43076825
45,0.36956254,0.7568895962158572,0.7076104603136661,0.37848678,0.3771751,0.4279964,0.4267587
46,0.3706535,0.7404632175817936,0.7076104603136661,0.37923712,0.37625092,0.42612717,0.42306516
47,0.3728799,0.7273221146745426,0.7043251845868533,0.3805067,0.37298107,0.42358726,0.42060882
48,0.37355602,0.7174662874941043,0.7010399088600406,0.3808705,0.37539792,0.42073536,0.41854176
49,0.37387338,0.7076104603136661,0.7010399088600406,0.3809067,0.37575334,0.4183779,0.41647232
50,0.37455073,0.6977546331332278,0.6977546331332278,0.38162166,0.37241238,0.41610166,0.4149586
51,0.37458524,0.6911840816796023,0.6944693574064151,0.38186997,0.3716547,0.41203007,0.41338328
52,0.3737125,0.6846135302259769,0.6944693574064151,0.38121703,0.3677867,0.40720996,0.41078168
53,0.3738976,0.6780429787723514,0.6911840816796023,0.3815553,0.36862457,0.4017416,0.40919644
54,0.37308285,0.6747577030455386,0.6911840816796023,0.38106495,0.36493784,0.39889,0.40732884
55,0.37300518,0.6681871515919132,0.6878988059527896,0.38107818,0.362917,0.39720753,0.40725353
