Date,Ppt,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Flag
2016-12-05 20:00:00,0.0,0.326,0.368,0.38,12.01,12.42,13.38,0
2016-12-05 20:00:00,0.0,0.324,0.367,0.377,11.45,12.24,13.44,0
