ar_bi_lstm,y_true,shift_bl,ar_lstm,lstm,bi_lstm,cnn
0.20515853,0.1533587100220503,0.2171467524176494,0.20677498,0.24431254,0.20719658,0.23633005
0.20520899,0.1533587100220503,0.2171467524176494,0.20607165,0.24470279,0.20943742,0.2369046
0.20450234,0.1533587100220503,0.2229456653627038,0.20519935,0.24487297,0.21155825,0.23608544
0.20416695,0.1533587100220503,0.2229456653627038,0.20466974,0.2447267,0.21303323,0.23722942
0.20369846,0.1533587100220503,0.2229456653627038,0.20447688,0.24421884,0.21325272,0.2344842
0.20352274,0.1533587100220503,0.2229456653627038,0.20470084,0.24325706,0.21189101,0.23328598
0.20425591,0.1533587100220503,0.2229456653627038,0.20573883,0.24211751,0.21008275,0.23807237
0.20584151,0.1533587100220503,0.2287445783077583,0.20707262,0.24121717,0.20903254,0.22991611
0.20764998,0.1533587100220503,0.2287445783077583,0.20874868,0.24182765,0.20885894,0.2337
0.20830736,0.1533587100220503,0.2287445783077583,0.20960924,0.24412583,0.20921466,0.2337032
0.21000618,0.1533587100220503,0.2345434912528128,0.21097988,0.2469338,0.2087056,0.23309746
0.21263978,0.1533587100220503,0.2345434912528128,0.21181263,0.24944086,0.20855688,0.22923629
0.21357584,0.1533587100220503,0.2345434912528128,0.2117981,0.25230965,0.20623763,0.22770038
0.21409777,0.1533587100220503,0.2403424041978671,0.211794,0.25369617,0.20549992,0.22824995
0.21444708,0.1533587100220503,0.2403424041978671,0.21240278,0.25358897,0.20357828,0.2217956
0.21296069,0.1533587100220503,0.2403424041978671,0.2107767,0.2532425,0.20627838,0.22386171
0.21431255,0.1533587100220503,0.2403424041978671,0.20962653,0.25304788,0.20853761,0.22365569
0.21144581,0.1533587100220503,0.2461413171429216,0.20773648,0.2539878,0.21559133,0.22552577
0.21079275,0.1533587100220503,0.2461413171429216,0.205652,0.25555587,0.21817781,0.22836968
0.20782208,0.1533587100220503,0.2461413171429216,0.20486555,0.25693277,0.21696353,0.22849941
0.20611456,0.1533587100220503,0.251940230087976,0.20468278,0.25760025,0.21450132,0.2311125
0.20524243,0.1533587100220503,0.251940230087976,0.2047422,0.25804725,0.2130694,0.23205025
0.20413339,0.1533587100220503,0.251940230087976,0.20474637,0.25815916,0.21334063,0.23146494
0.20428419,0.1533587100220503,0.2577391430330306,0.20486322,0.2584277,0.2155103,0.23501499
0.20344788,0.1533587100220503,0.2577391430330306,0.20442878,0.25964722,0.21774167,0.23322517
0.20202011,0.1533587100220503,0.2577391430330306,0.20362441,0.26107255,0.21964884,0.23525314
0.20060357,0.1533587100220503,0.263538055978085,0.20240293,0.26254654,0.22091833,0.23737493
0.19991949,0.1533587100220503,0.263538055978085,0.20139249,0.26363152,0.22141795,0.23514168
0.19894943,0.1533587100220503,0.263538055978085,0.20065428,0.26417634,0.22019999,0.23744185
0.19848758,0.1533587100220503,0.2693369689231394,0.20038374,0.26412633,0.21754481,0.23378177
0.19867384,0.1533587100220503,0.2693369689231394,0.20064534,0.26358435,0.21415783,0.23461558
0.19974527,0.1533587100220503,0.2693369689231394,0.20149948,0.26420435,0.21133108,0.23229283
0.20119837,0.1533587100220503,0.2693369689231394,0.20263606,0.26513144,0.20987089,0.23033571
0.20247513,0.1533587100220503,0.2751358818681939,0.2036563,0.26694492,0.20980965,0.23177108
0.20394373,0.1533587100220503,0.2751358818681939,0.20452085,0.26971883,0.21088432,0.22927043
0.20500088,0.1533587100220503,0.2751358818681939,0.20478743,0.2725819,0.21173263,0.2301643
0.20574245,0.1533587100220503,0.2809347948132483,0.20475835,0.2754802,0.21191564,0.22989395
0.2066693,0.1533587100220503,0.2809347948132483,0.20402563,0.27721763,0.20829989,0.22878008
0.2062712,0.1533587100220503,0.2809347948132483,0.2032157,0.27735928,0.20699766,0.22719309
0.2058354,0.1533587100220503,0.2809347948132483,0.20129512,0.27681735,0.21112075,0.222569
0.20663357,0.1533587100220503,0.2867337077583027,0.1998006,0.27572858,0.21351969,0.22369641
0.20627284,0.1533587100220503,0.2867337077583027,0.19906002,0.27432302,0.21635564,0.22065905
0.20569938,0.1533587100220503,0.2867337077583027,0.19867705,0.27398098,0.21725106,0.22313876
0.2046139,0.1533587100220503,0.2867337077583027,0.19930129,0.27354082,0.21646905,0.22902985
0.20429191,0.1591576229671049,0.2925326207033573,0.20031461,0.2724317,0.21468624,0.2268605
0.20463595,0.1591576229671049,0.2925326207033573,0.20136283,0.2704125,0.21339494,0.2288973
0.20425323,0.1591576229671049,0.2925326207033573,0.20205724,0.2677568,0.21398991,0.22606711
0.20402181,0.1591576229671049,0.2983315336484117,0.20222752,0.26567328,0.2164705,0.2319776
0.20295832,0.1591576229671049,0.2983315336484117,0.20174083,0.26451877,0.21902023,0.23171806
0.20161152,0.1591576229671049,0.2983315336484117,0.20099516,0.26321113,0.22022048,0.23376259
0.20087665,0.1591576229671049,0.2983315336484117,0.20058094,0.2624252,0.22130181,0.23640709
0.19971237,0.1591576229671049,0.3041304465934661,0.20016952,0.26105508,0.22061591,0.22566245
0.19879761,0.1591576229671049,0.3041304465934661,0.19994344,0.25930312,0.21842939,0.21512522
0.20160055,0.1591576229671049,0.3041304465934661,0.20182654,0.25726578,0.2177205,0.20970887
0.20256823,0.1591576229671049,0.3041304465934661,0.20368086,0.25476626,0.21581464,0.19361536
0.20432627,0.1591576229671049,0.3041304465934661,0.2057621,0.25358808,0.21478395,0.19599405
0.20619357,0.1591576229671049,0.3099293595385206,0.20795463,0.25324354,0.21480812,0.19562568
0.2078962,0.1591576229671049,0.3099293595385206,0.20979919,0.2534805,0.21631871,0.1940345
0.20962137,0.1591576229671049,0.3099293595385206,0.21108758,0.25507173,0.21949433,0.19866687
0.21005243,0.1591576229671049,0.3099293595385206,0.21152678,0.25811473,0.22347884,0.1927978
0.20922524,0.1591576229671049,0.3099293595385206,0.21104285,0.2626604,0.22861187,0.19506018
0.20854118,0.1591576229671049,0.3099293595385206,0.20994878,0.2689209,0.23272032,0.19559146
0.20840812,0.1591576229671049,0.3099293595385206,0.2083209,0.27494562,0.23275869,0.1960137
0.20747644,0.1591576229671049,0.3099293595385206,0.2068292,0.27967396,0.23091689,0.20145749
0.2061247,0.1591576229671049,0.3099293595385206,0.20551427,0.28365514,0.22859873,0.2082981
0.20578358,0.1591576229671049,0.315728272483575,0.20449124,0.28457782,0.22966705,0.21735065
0.20886293,0.1591576229671049,0.315728272483575,0.21076822,0.28578132,0.23804586,0.2178672
0.24621451,0.1591576229671049,0.315728272483575,0.2507034,0.29502925,0.29948178,0.21741314
0.22018555,0.1591576229671049,0.315728272483575,0.22990657,0.30387902,0.268748,0.22048831
0.21948531,0.1649565359121593,0.315728272483575,0.2208866,0.3085121,0.25047898,0.22108985
0.22066677,0.1649565359121593,0.3215271854286295,0.21706223,0.30849302,0.24029925,0.22076815
0.21797332,0.1649565359121593,0.3215271854286295,0.21562771,0.30532897,0.23159766,0.22040446
0.21509865,0.1649565359121593,0.3215271854286295,0.21505146,0.30042344,0.22669855,0.22116704
0.21801114,0.1649565359121593,0.3215271854286295,0.2160942,0.294776,0.22959779,0.22507171
0.21815923,0.1649565359121593,0.3215271854286295,0.21680678,0.28907865,0.23180634,0.22629403
0.21750778,0.1649565359121593,0.3215271854286295,0.21751401,0.28348985,0.2324702,0.22075404
0.21572956,0.1649565359121593,0.3215271854286295,0.21824288,0.27822736,0.23106976,0.21847285
0.21217093,0.1649565359121593,0.327326098373684,0.2185718,0.2736621,0.22124194,0.21959718
0.21271881,0.1649565359121593,0.327326098373684,0.21931705,0.26968652,0.21520263,0.21090326
0.21289289,0.1649565359121593,0.327326098373684,0.21965215,0.26575288,0.21066245,0.20841968
0.21287194,0.1649565359121593,0.327326098373684,0.21945444,0.26193747,0.20695269,0.21812797
0.21351197,0.1649565359121593,0.327326098373684,0.21891591,0.2582913,0.20634037,0.20592211
0.21529073,0.1649565359121593,0.327326098373684,0.21866567,0.25551194,0.20512293,0.2268203
0.21655902,0.1649565359121593,0.327326098373684,0.21854375,0.2528507,0.20215903,0.21531425
0.21938345,0.1649565359121593,0.327326098373684,0.21825434,0.25022864,0.2014289,0.21020208
0.22065765,0.1649565359121593,0.327326098373684,0.21857505,0.2470936,0.20098917,0.20981984
0.22255638,0.1649565359121593,0.327326098373684,0.2189365,0.24405302,0.20284416,0.21095197
0.22240347,0.1649565359121593,0.327326098373684,0.21855326,0.24179849,0.20465928,0.21177845
0.2240021,0.1649565359121593,0.327326098373684,0.21838225,0.23972298,0.20823611,0.22392987
0.22239354,0.1649565359121593,0.327326098373684,0.21625786,0.23791882,0.21740931,0.22145912
0.22210762,0.1649565359121593,0.3331250113187384,0.21446784,0.23766974,0.2197454,0.22314884
