Anomaly Dates
01-01-2015
01-02-2015
04-17-2015
04-27-2015
05-13-2015
05-15-2015
05-17-2015
05-23-2015
05-25-2015
05-27-2015
06-02-2015
06-04-2015
10-24-2015
10-30-2015
10-31-2015
11-01-2015
11-02-2015
11-03-2015
03-18-2016
03-28-2016
05-19-2016
05-29-2016
05-30-2016
06-02-2016
06-09-2016
06-12-2016
07-25-2016
08-04-2016
08-14-2016
08-15-2016
08-24-2016
08-25-2016
09-26-2016
10-06-2016
11-06-2016
11-16-2016
04-12-2017
05-20-2017
05-28-2017
05-30-2017
06-03-2017
06-07-2017
07-23-2017
08-02-2017
08-07-2017
08-17-2017
08-23-2017
02-20-2018
03-02-2018
05-04-2018
05-14-2018
08-22-2018
09-05-2018
09-09-2018
09-14-2018
09-15-2018
09-19-2018
10-16-2018
10-26-2018
12-07-2018
05-02-2019
05-03-2019
05-08-2019
05-12-2019
05-13-2019
05-18-2019
07-14-2019
07-24-2019
08-14-2019
08-24-2019
01-10-2020
01-20-2020
03-04-2020
03-14-2020
04-03-2020
04-13-2020
05-24-2020
05-25-2020
05-28-2020
06-03-2020
06-05-2020
06-07-2020
09-03-2020
09-05-2020
09-09-2020
09-13-2020
09-15-2020
09-19-2020
04-30-2021
05-01-2021
05-09-2021
05-10-2021
05-11-2021
05-22-2021
06-01-2021
06-03-2021
