rnn,y_true,shift_bl,ARIMA
0.43125966,0.4405940594059406,0.7475247524752475,0.26826286340573646
0.43618637,0.4405940594059406,0.698019801980198,0.2682493843083871
0.43842232,0.4405940594059406,0.6782178217821782,0.2682359052110377
0.44247222,0.4405940594059406,0.6683168316831684,0.2682224261136883
0.43979484,0.4405940594059406,0.6732673267326733,0.2682089470163389
0.44160172,0.4455445544554455,0.6683168316831684,0.2681954679189895
0.4439128,0.4455445544554455,0.6534653465346535,0.2681819888216401
0.44802845,0.4455445544554455,0.6435643564356436,0.26816850972429074
0.45494312,0.4455445544554455,0.6485148514851485,0.26815503062694135
0.45775223,0.4455445544554455,0.7079207920792079,0.26814155152959196
0.46124274,0.4455445544554455,0.7524752475247525,0.26812807243224257
0.4630146,0.4455445544554455,0.7178217821782178,0.2681145933348932
0.46331662,0.4455445544554455,0.693069306930693,0.2681011142375438
0.46007493,0.4405940594059406,0.6831683168316831,0.2680876351401944
0.45710993,0.4405940594059406,0.6831683168316831,0.268074156042845
0.45196334,0.4405940594059406,0.698019801980198,0.2680606769454956
0.4507929,0.4356435643564357,0.6881188118811881,0.26804719784814623
0.4492685,0.4356435643564357,0.6782178217821782,0.26803371875079685
0.44469008,0.4306930693069307,0.6683168316831684,0.26802023965344746
0.44205767,0.4306930693069307,0.6633663366336634,0.26800676055609807
0.43853396,0.4306930693069307,0.6534653465346535,0.2679932814587487
0.43634614,0.4306930693069307,0.6435643564356436,0.2679798023613993
0.43711427,0.4257425742574258,0.6386138613861386,0.2679663232640499
0.43656486,0.4257425742574258,0.6336633663366337,0.2679528441667005
0.43655866,0.4257425742574258,0.6287128712871287,0.2679393650693511
0.4343149,0.4257425742574258,0.6188118811881188,0.26792588597200173
0.43364093,0.4257425742574258,0.6188118811881188,0.26791240687465234
0.43593603,0.4257425742574258,0.6138613861386139,0.26789892777730295
0.43848723,0.4257425742574258,0.6138613861386139,0.26788544867995356
0.441662,0.4257425742574258,0.6138613861386139,0.2678719695826042
0.44370073,0.4257425742574258,0.6089108910891089,0.2678584904852548
0.4474463,0.4257425742574258,0.6039603960396039,0.2678450113879054
0.45092943,0.4257425742574258,0.599009900990099,0.267831532290556
0.45481348,0.4207920792079208,0.5940594059405941,0.2678180531932066
0.45679146,0.4207920792079208,0.5891089108910892,0.26780457409585723
0.45590276,0.4207920792079208,0.5841584158415842,0.26779109499850784
0.45295888,0.4207920792079208,0.5792079207920793,0.26777761590115845
0.4477367,0.4207920792079208,0.5742574257425743,0.26776413680380906
0.44462964,0.4207920792079208,0.5742574257425743,0.26775065770645967
0.44375622,0.4158415841584159,0.5693069306930694,0.2677371786091103
0.4422316,0.4158415841584159,0.5643564356435644,0.2677236995117609
0.44171873,0.4158415841584159,0.5643564356435644,0.2677102204144115
0.44110176,0.4158415841584159,0.5643564356435644,0.2676967413170621
0.44139352,0.4158415841584159,0.5594059405940595,0.2676832622197127
0.4375063,0.4158415841584159,0.5594059405940595,0.26766978312236334
0.43358716,0.4108910891089109,0.5594059405940595,0.26765630402501395
0.42993537,0.4108910891089109,0.5544554455445545,0.26764282492766456
0.42689967,0.4108910891089109,0.5544554455445545,0.26762934583031517
0.4256672,0.4108910891089109,0.5544554455445545,0.2676158667329658
0.42290497,0.4108910891089109,0.5495049504950495,0.2676023876356164
0.42047197,0.4108910891089109,0.5495049504950495,0.267588908538267
0.41742012,0.4108910891089109,0.5544554455445545,0.2675754294409176
0.41411638,0.4108910891089109,0.5544554455445545,0.2675619503435682
0.41212225,0.4108910891089109,0.5544554455445545,0.26754847124621883
0.41052487,0.4108910891089109,0.5495049504950495,0.26753499214886944
0.41027707,0.4158415841584159,0.5495049504950495,0.26752151305152005
0.41144216,0.4158415841584159,0.5445544554455446,0.26750803395417067
0.41383743,0.4158415841584159,0.5445544554455446,0.2674945548568213
0.41708148,0.4158415841584159,0.5396039603960396,0.2674810757594719
0.4201293,0.4158415841584159,0.5346534653465347,0.2674675966621225
0.42256618,0.4158415841584159,0.5297029702970297,0.2674541175647731
0.42212296,0.4158415841584159,0.5247524752475248,0.2674406384674237
0.42122525,0.4108910891089109,0.5247524752475248,0.26742715937007433
0.41949773,0.4108910891089109,0.5198019801980198,0.26741368027272494
0.41845697,0.4108910891089109,0.5198019801980198,0.26740020117537555
0.41766387,0.4108910891089109,0.5198019801980198,0.26738672207802616
0.41537443,0.4108910891089109,0.5198019801980198,0.2673732429806768
0.41379046,0.4059405940594059,0.5148514851485149,0.2673597638833274
0.4123153,0.4059405940594059,0.5148514851485149,0.267346284785978
0.41077864,0.4059405940594059,0.5148514851485149,0.2673328056886286
0.4084561,0.4059405940594059,0.5148514851485149,0.2673193265912792
0.4078481,0.4059405940594059,0.5148514851485149,0.2673058474939298
0.41038272,0.4059405940594059,0.5148514851485149,0.26729236839658044
0.4107253,0.4059405940594059,0.5148514851485149,0.26727888929923105
0.41068414,0.400990099009901,0.5148514851485149,0.26726541020188166
0.4110868,0.4059405940594059,0.5148514851485149,0.26725193110453227
0.4138015,0.4059405940594059,0.5148514851485149,0.2672384520071829
0.41560954,0.4059405940594059,0.5148514851485149,0.2672249729098335
0.420508,0.4108910891089109,0.5099009900990099,0.2672114938124841
0.4262728,0.4108910891089109,0.5099009900990099,0.2671980147151347
0.4301085,0.4108910891089109,0.5099009900990099,0.2671845356177853
0.43177617,0.4158415841584159,0.5099009900990099,0.26717105652043593
0.43496472,0.4158415841584159,0.5099009900990099,0.26715757742308655
0.43757188,0.4158415841584159,0.504950495049505,0.26714409832573716
0.43477097,0.4108910891089109,0.504950495049505,0.26713061922838777
0.43114853,0.4108910891089109,0.5,0.2671171401310384
0.42899102,0.4108910891089109,0.5,0.267103661033689
0.42741168,0.4108910891089109,0.495049504950495,0.2670901819363396
0.42580175,0.4059405940594059,0.495049504950495,0.2670767028389902
0.42445698,0.4059405940594059,0.495049504950495,0.2670632237416408
0.42339054,0.4059405940594059,0.4900990099009901,0.26704974464429143
0.4198187,0.400990099009901,0.4900990099009901,0.26703626554694204
0.41742474,0.400990099009901,0.4900990099009901,0.26702278644959265
0.41651088,0.400990099009901,0.4900990099009901,0.26700930735224326
0.41705978,0.400990099009901,0.4900990099009901,0.2669958282548939
0.41580397,0.396039603960396,0.4900990099009901,0.2669823491575445
0.414361,0.396039603960396,0.4900990099009901,0.2669688700601951
0.41029987,0.396039603960396,0.4900990099009901,0.2669553909628457
0.41066375,0.396039603960396,0.495049504950495,0.2669419118654963
0.4038662,0.396039603960396,0.495049504950495,0.26692843276814693
0.40262172,0.396039603960396,0.495049504950495,0.26691495367079754
0.40519553,0.396039603960396,0.495049504950495,0.26690147457344815
0.4111715,0.400990099009901,0.495049504950495,0.26688799547609876
0.4185482,0.400990099009901,0.495049504950495,0.26687451637874937
0.42305434,0.400990099009901,0.495049504950495,0.2668610372814
0.42891598,0.400990099009901,0.495049504950495,0.2668475581840506
0.43275532,0.400990099009901,0.4900990099009901,0.2668340790867012
0.4344076,0.4059405940594059,0.4900990099009901,0.2668205999893518
0.4350955,0.4059405940594059,0.4851485148514851,0.2668071208920024
0.43403623,0.4059405940594059,0.4851485148514851,0.26679364179465304
0.43386322,0.400990099009901,0.4851485148514851,0.26678016269730365
0.43462223,0.400990099009901,0.4801980198019802,0.26676668359995426
0.43431848,0.400990099009901,0.4801980198019802,0.26675320450260487
0.43283033,0.400990099009901,0.4801980198019802,0.2667397254052555
0.43077523,0.400990099009901,0.4801980198019802,0.2667262463079061
0.42751852,0.400990099009901,0.4801980198019802,0.2667127672105567
0.42327464,0.400990099009901,0.4801980198019802,0.2666992881132073
0.4194986,0.400990099009901,0.4801980198019802,0.2666858090158579
0.41477183,0.400990099009901,0.4801980198019802,0.26667232991850853
0.40960455,0.400990099009901,0.4801980198019802,0.26665885082115914
0.40703824,0.4059405940594059,0.4801980198019802,0.26664537172380975
0.4025702,0.4059405940594059,0.4801980198019802,0.26663189262646037
0.3996482,0.400990099009901,0.4801980198019802,0.266618413529111
0.3972817,0.4059405940594059,0.4801980198019802,0.2666049344317616
0.39711413,0.4059405940594059,0.4801980198019802,0.2665914553344122
0.39873075,0.4059405940594059,0.4801980198019802,0.2665779762370628
0.4017318,0.4059405940594059,0.4801980198019802,0.2665644971397134
0.40640628,0.4108910891089109,0.4801980198019802,0.26655101804236403
0.41142145,0.4108910891089109,0.4851485148514851,0.26653753894501464
0.41632113,0.4108910891089109,0.4851485148514851,0.26652405984766525
0.41958514,0.4108910891089109,0.4851485148514851,0.26651058075031586
