Anomaly Dates
06-27-2015
06-28-2015
09-02-2015
09-03-2015
09-04-2015
09-05-2015
09-06-2015
09-10-2015
09-11-2015
10-26-2015
10-27-2015
10-28-2015
10-29-2015
10-30-2015
11-04-2015
11-05-2015
03-10-2016
03-20-2016
03-21-2016
04-25-2016
07-29-2016
07-30-2016
07-31-2016
08-05-2016
08-06-2016
08-07-2016
08-08-2016
08-14-2016
08-15-2016
08-16-2016
08-17-2016
08-18-2016
08-23-2016
08-24-2016
08-25-2016
08-26-2016
08-27-2016
09-28-2016
09-29-2016
10-07-2016
10-08-2016
11-07-2016
11-08-2016
11-14-2016
11-15-2016
11-16-2016
11-17-2016
12-15-2016
02-25-2017
02-26-2017
05-22-2017
05-23-2017
05-24-2017
05-25-2017
05-26-2017
06-26-2017
06-27-2017
06-28-2017
06-29-2017
07-05-2017
07-06-2017
07-07-2017
07-08-2017
08-09-2017
08-10-2017
08-11-2017
08-12-2017
08-18-2017
08-19-2017
08-20-2017
09-30-2017
10-01-2017
10-02-2017
10-03-2017
10-09-2017
10-10-2017
10-11-2017
03-05-2018
07-09-2018
07-10-2018
07-11-2018
07-16-2018
07-17-2018
07-18-2018
07-19-2018
08-22-2018
08-23-2018
08-24-2018
09-06-2018
09-14-2018
09-15-2018
09-16-2018
09-17-2018
10-19-2018
10-20-2018
10-21-2018
10-22-2018
10-26-2018
10-27-2018
10-28-2018
10-29-2018
10-30-2018
10-31-2018
04-30-2019
05-14-2019
05-15-2019
01-21-2020
01-22-2020
04-01-2020
06-06-2020
06-07-2020
08-09-2020
09-06-2020
09-07-2020
09-13-2020
09-14-2020
09-15-2020
09-16-2020
09-17-2020
04-04-2021
05-01-2021
05-02-2021
06-13-2021
06-14-2021
06-15-2021
06-16-2021
07-07-2021
07-08-2021
07-13-2021
07-14-2021
07-15-2021
07-16-2021
07-17-2021
07-18-2021
07-19-2021
