ar_bi_lstm,y_true,shift_bl,ar_lstm,lstm,bi_lstm,cnn
0.20371413,0.1591576229671049,0.1533587100220503,0.2158199,0.16061598,0.17676869,0.25359926
0.20368691,0.1591576229671049,0.1533587100220503,0.2177704,0.16249512,0.17727166,0.2590236
0.20203191,0.1591576229671049,0.1533587100220503,0.21791646,0.16424924,0.17849636,0.25710145
0.20177032,0.1591576229671049,0.1533587100220503,0.21803036,0.1651396,0.17981555,0.25454077
0.201572,0.1591576229671049,0.1533587100220503,0.21774891,0.16497897,0.18052205,0.2534458
0.20126106,0.1591576229671049,0.1533587100220503,0.21650803,0.1632649,0.18063389,0.2517461
0.20257935,0.1591576229671049,0.1533587100220503,0.21626455,0.16080995,0.18078557,0.24931219
0.20474726,0.1591576229671049,0.1533587100220503,0.21752957,0.15860493,0.1819471,0.25268632
0.20724902,0.1591576229671049,0.1533587100220503,0.2195684,0.15704297,0.18453921,0.24535641
0.20671144,0.1591576229671049,0.1533587100220503,0.21912932,0.15732166,0.1884655,0.24487978
0.20939484,0.1591576229671049,0.1533587100220503,0.21974313,0.1585604,0.19170564,0.24910492
0.21350966,0.1591576229671049,0.1533587100220503,0.22301352,0.1601142,0.19446057,0.24966192
0.21524458,0.1591576229671049,0.1533587100220503,0.22464049,0.1619183,0.1954838,0.24733222
0.21663073,0.1591576229671049,0.1533587100220503,0.22613537,0.16341227,0.1970634,0.24671003
0.21804655,0.1533587100220503,0.1533587100220503,0.22559571,0.16418381,0.19635928,0.24866268
0.21596494,0.1533587100220503,0.1533587100220503,0.22576582,0.16530173,0.19864278,0.24874529
0.21786676,0.1533587100220503,0.1533587100220503,0.2256665,0.16559875,0.19919285,0.25049204
0.21212034,0.1533587100220503,0.1533587100220503,0.22371352,0.16674763,0.20585316,0.25284302
0.21215795,0.1533587100220503,0.1533587100220503,0.22223428,0.16835444,0.20842952,0.25433278
0.20935126,0.1533587100220503,0.1533587100220503,0.22014856,0.1692738,0.20802459,0.25716606
0.20800443,0.1533587100220503,0.1533587100220503,0.2188642,0.16939935,0.20574935,0.25757656
0.2070751,0.1533587100220503,0.1533587100220503,0.218485,0.17024548,0.20291926,0.25798345
0.20537765,0.1533587100220503,0.1533587100220503,0.21775529,0.17186554,0.20102163,0.25675735
0.20428212,0.1533587100220503,0.1533587100220503,0.21654508,0.17524269,0.20161293,0.25564
0.20351282,0.1533587100220503,0.1591576229671049,0.2162556,0.17973644,0.2033937,0.25530902
0.20183875,0.1533587100220503,0.1591576229671049,0.2155374,0.1848534,0.20600413,0.25684115
0.20061088,0.1533587100220503,0.1591576229671049,0.21517518,0.18944266,0.20866361,0.25760576
0.20058422,0.1533587100220503,0.1591576229671049,0.21555388,0.19261076,0.21086001,0.25972566
0.19980986,0.1533587100220503,0.1591576229671049,0.2147012,0.19395924,0.2119153,0.25648773
0.199569,0.1533587100220503,0.1591576229671049,0.21353999,0.19352268,0.21189514,0.25668746
0.19980147,0.1533587100220503,0.1591576229671049,0.21259397,0.19151103,0.21121342,0.25492945
0.20103581,0.1533587100220503,0.1591576229671049,0.21284935,0.18966459,0.21140651,0.25046843
0.20227607,0.1533587100220503,0.1591576229671049,0.21390727,0.18876888,0.21290916,0.24711782
0.20310596,0.1533587100220503,0.1591576229671049,0.21513838,0.18925107,0.21591075,0.24348953
0.20460342,0.1533587100220503,0.1591576229671049,0.21712655,0.19154513,0.21959105,0.24385256
0.20495324,0.1533587100220503,0.1591576229671049,0.21779805,0.19468637,0.22286747,0.2455275
0.20516804,0.1533587100220503,0.1591576229671049,0.21772483,0.19809562,0.22528507,0.24725562
0.20643239,0.1533587100220503,0.1591576229671049,0.21703994,0.19955048,0.2230206,0.24816126
0.20432359,0.1533587100220503,0.1591576229671049,0.215049,0.20024416,0.22173694,0.24911457
0.20236826,0.1533587100220503,0.1591576229671049,0.21422753,0.20213403,0.22391196,0.2530964
0.2027879,0.1533587100220503,0.1591576229671049,0.21283805,0.20339912,0.2235691,0.25656572
0.20164132,0.1533587100220503,0.1591576229671049,0.21238291,0.20461859,0.22331059,0.25656196
0.20099278,0.1533587100220503,0.1649565359121593,0.21165234,0.20505525,0.22127573,0.25541258
0.20094736,0.1533587100220503,0.1649565359121593,0.2117239,0.20546849,0.21793766,0.2550024
0.20164399,0.1533587100220503,0.1649565359121593,0.21208748,0.20501465,0.2131882,0.2531241
0.20266084,0.1533587100220503,0.1649565359121593,0.213175,0.2041733,0.2076672,0.24963441
0.20128103,0.1533587100220503,0.1649565359121593,0.21265385,0.20424926,0.20359491,0.2513568
0.19988367,0.1533587100220503,0.1649565359121593,0.21205464,0.20540772,0.20210007,0.25336188
0.198559,0.1533587100220503,0.1649565359121593,0.21162093,0.2086213,0.2023031,0.2575477
0.1974831,0.1533587100220503,0.1649565359121593,0.2112546,0.21117315,0.20321955,0.25752854
0.1976095,0.1533587100220503,0.1707554488572138,0.21190798,0.21326436,0.20478782,0.2579097
0.19747202,0.1533587100220503,0.1649565359121593,0.21218622,0.21357417,0.20590453,0.2524356
0.1975207,0.1533587100220503,0.1649565359121593,0.21189114,0.21221448,0.20613833,0.24721187
0.20199953,0.1533587100220503,0.1707554488572138,0.21457824,0.21015042,0.2070462,0.24049115
0.20374218,0.1533587100220503,0.1707554488572138,0.21601269,0.20654474,0.2072213,0.24110904
0.2061709,0.1533587100220503,0.1707554488572138,0.21794495,0.20324276,0.20809355,0.24133226
0.20840356,0.1533587100220503,0.1707554488572138,0.22004107,0.2018557,0.21049014,0.24475893
0.20995049,0.1533587100220503,0.1707554488572138,0.22190595,0.20169646,0.21424438,0.24003118
0.21126238,0.1533587100220503,0.1707554488572138,0.22377568,0.20285065,0.21940081,0.2353403
0.21040007,0.1533587100220503,0.1765543618022682,0.22390565,0.20612435,0.2257249,0.2399301
0.2078463,0.1533587100220503,0.1765543618022682,0.22246146,0.21166334,0.23363644,0.23929879
0.20685156,0.1533587100220503,0.1765543618022682,0.22152284,0.21759711,0.24015042,0.24251398
0.20611638,0.1533587100220503,0.1765543618022682,0.21912295,0.22140515,0.24168499,0.25092113
0.20488001,0.1533587100220503,0.1707554488572138,0.21749255,0.22293092,0.24037486,0.24760085
0.20323424,0.1533587100220503,0.1765543618022682,0.2152594,0.22341546,0.23762764,0.2510753
0.20327921,0.1533587100220503,0.1765543618022682,0.21525568,0.22385399,0.2352499,0.2506886
0.20564978,0.1533587100220503,0.1765543618022682,0.21621817,0.2313594,0.24280632,0.25157648
0.24594583,0.1533587100220503,0.1823532747473226,0.2549408,0.28236416,0.3119188,0.25086382
0.22257292,0.1533587100220503,0.1823532747473226,0.23432237,0.288984,0.28579578,0.24823758
0.21880779,0.1533587100220503,0.1823532747473226,0.22884569,0.28192568,0.2683594,0.24554664
0.22083266,0.1533587100220503,0.1823532747473226,0.23150906,0.27053696,0.2499647,0.24679115
0.21438532,0.1533587100220503,0.1823532747473226,0.22639245,0.2597735,0.23352616,0.24985275
0.20648189,0.1533587100220503,0.1881521876923771,0.21768275,0.2517577,0.22191949,0.25271118
0.21068098,0.1533587100220503,0.1881521876923771,0.2208086,0.24725723,0.21576878,0.25265306
0.21233788,0.1533587100220503,0.1881521876923771,0.22389457,0.2437537,0.21153682,0.2509888
0.21177952,0.1533587100220503,0.1881521876923771,0.2238704,0.24071422,0.20914434,0.25038537
0.21073455,0.1533587100220503,0.1939511006374316,0.22120109,0.23722659,0.20786801,0.24451238
0.21141173,0.1533587100220503,0.1881521876923771,0.21778843,0.22980113,0.20150037,0.24166006
0.2118036,0.1533587100220503,0.1881521876923771,0.21720037,0.22069575,0.19606124,0.24571443
0.21125568,0.1533587100220503,0.1939511006374316,0.21599475,0.21132992,0.19135149,0.24933544
0.20833988,0.1533587100220503,0.1939511006374316,0.21260944,0.20316195,0.18849935,0.2436747
0.20677084,0.1533587100220503,0.1939511006374316,0.21085566,0.19726941,0.1884362,0.2405406
0.20860691,0.1533587100220503,0.199750013582486,0.21145514,0.19355972,0.1873761,0.23906928
0.21069631,0.1533587100220503,0.199750013582486,0.21320176,0.19014518,0.18478633,0.24580744
0.21521075,0.1533587100220503,0.199750013582486,0.21833724,0.18720011,0.18197636,0.24508971
0.21648324,0.1533587100220503,0.199750013582486,0.2202884,0.18462336,0.17889261,0.24814516
0.21816167,0.1533587100220503,0.199750013582486,0.22209466,0.18299818,0.17689942,0.25393966
0.21814518,0.1533587100220503,0.199750013582486,0.2227751,0.18250689,0.17453234,0.25450274
0.21864377,0.1533587100220503,0.2055489265275405,0.22344574,0.18378949,0.17425086,0.2543904
0.21220951,0.1533587100220503,0.2055489265275405,0.2211681,0.18429586,0.18225947,0.2558516
0.21233755,0.1533587100220503,0.2055489265275405,0.21919888,0.18450269,0.1855689,0.25524125
0.21000783,0.1533587100220503,0.2055489265275405,0.21748355,0.18379852,0.18780059,0.24797085
0.20888169,0.1591576229671049,0.2055489265275405,0.21632457,0.18272536,0.18752809,0.24269357
0.20988636,0.1591576229671049,0.2113478394725949,0.21761745,0.18214804,0.18613638,0.24352935
0.20893314,0.1591576229671049,0.2113478394725949,0.21818706,0.18250085,0.18449481,0.2449927
0.2061016,0.1591576229671049,0.2113478394725949,0.21695012,0.18336216,0.18359126,0.24571884
0.20418835,0.1591576229671049,0.2171467524176494,0.21619639,0.18410951,0.18309179,0.24917367
0.2026335,0.1591576229671049,0.2171467524176494,0.21592471,0.18545449,0.18431324,0.2567212
0.20028579,0.1591576229671049,0.2229456653627038,0.21454167,0.1866085,0.18645921,0.25696895
0.20046772,0.1591576229671049,0.2229456653627038,0.21451432,0.18744993,0.18828678,0.25549307
0.199843,0.1591576229671049,0.2229456653627038,0.21367839,0.18749951,0.18990736,0.25353247
0.1991324,0.1591576229671049,0.2229456653627038,0.21208906,0.18651617,0.19140781,0.25344658
0.20005368,0.1591576229671049,0.2229456653627038,0.21157154,0.18426389,0.19237764,0.2547175
0.20246916,0.1591576229671049,0.2287445783077583,0.21307689,0.18209839,0.19418724,0.25842342
0.2043831,0.1591576229671049,0.2287445783077583,0.21492374,0.18038674,0.19767088,0.25864875
0.20618547,0.1591576229671049,0.2287445783077583,0.21724072,0.17981777,0.2034469,0.24933127
0.20759316,0.1591576229671049,0.2345434912528128,0.2191773,0.18078575,0.21049224,0.24484125
0.20868899,0.1591576229671049,0.2345434912528128,0.21871558,0.18142873,0.21285318,0.2506299
0.2083389,0.1591576229671049,0.2345434912528128,0.21735185,0.18111487,0.21262825,0.24852937
0.20817496,0.1591576229671049,0.2403424041978671,0.21528101,0.17996182,0.20932636,0.25357997
