Date,Ppt,Srad,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Tair,RH,Windspeed,Winddirection,Sat_SM_AMSR,distance_AMSR,Sat_SM_SMAP,distance_SMAP
2017-01-17,0.0,681.33,0.14375,0.14462499999999998,0.16016666666666668,0.09420833333333334,13.887916666666667,14.212083333333334,14.65625,15.360833333333334,10.178666666666667,80.55874999999999,1.7048333333333332,79.74791666666667,0.06983318,478.2097512661087,,
2017-01-18,0.0,1173.72,0.14733333333333332,0.14666666666666664,0.15995833333333334,0.095375,12.265416666666667,12.521666666666667,12.971666666666666,14.474583333333333,8.601458333333333,93.27499999999999,1.5212916666666667,285.7895833333333,0.164004,9.63739349889388,,
2017-01-19,0.0,4378.73,0.14133333333333334,0.14241666666666666,0.15829166666666666,0.096875,12.96,13.169166666666667,13.230833333333335,14.007083333333334,13.054291666666666,69.35875,1.9807083333333333,253.1208333333333,0.21605659,7.831664853274462,,
2017-01-20,0.0,4072.88,0.13562500000000002,0.1375,0.15462499999999998,0.09658333333333334,12.921666666666667,13.168750000000001,13.306666666666667,14.06,14.784625,51.27291666666667,1.6285,256.72499999999997,0.0931194,477.1979672224524,,
2017-01-21,0.0,3027.66,0.1315,0.13404166666666667,0.15170833333333333,0.09600000000000002,13.452083333333334,13.613750000000001,13.713333333333333,14.19625,15.649541666666666,57.625,3.372958333333333,254.70416666666665,0.1391077,8.326931121317918,,
2017-01-22,0.0,4444.88,0.12541666666666665,0.13012500000000002,0.14904166666666666,0.09525,12.633333333333333,12.994166666666667,13.323333333333332,14.24125,13.622833333333332,37.01541666666667,5.912833333333334,292.62083333333334,0.17759565,43.16640217656637,,
2017-01-23,0.0,4535.61,0.121875,0.12704166666666666,0.14670833333333333,0.094375,12.1475,12.449583333333335,12.718333333333334,13.863333333333335,12.158708333333331,49.02708333333334,1.712,252.41666666666666,0.18382047,8.313125595295386,,
2017-01-24,0.0,4198.39,0.120125,0.12554166666666666,0.14558333333333331,0.09358333333333334,14.413333333333334,14.416666666666666,14.157499999999999,14.064166666666667,20.05375,38.157916666666665,3.6192499999999996,205.91666666666666,0.17676006,8.812342155936571,,
2017-01-25,0.0,3857.88,0.11754166666666667,0.12354166666666666,0.14425,0.09300000000000001,14.602916666666667,14.818333333333333,14.980416666666665,14.92375,13.267874999999998,33.96791666666667,2.2570416666666664,305.21375,0.16369197,7.888699490978406,,
2017-01-26,0.0,4531.12,0.11483333333333334,0.12120833333333332,0.1420833333333333,0.09233333333333334,11.682083333333333,12.221666666666666,12.860416666666666,14.451666666666666,3.7607083333333335,64.51083333333334,1.0410416666666666,194.38666666666666,0.16756561,7.629947423108011,,
2017-01-27,0.0,2424.36,0.11283333333333334,0.119125,0.14025,0.09149999999999998,9.991666666666665,10.435416666666667,11.230833333333335,13.457916666666668,3.3595,62.935833333333335,1.3140416666666666,168.97875000000002,0.16765028,93.60658195313717,,
2017-01-28,0.0,4749.5199999999995,0.11245833333333333,0.11858333333333333,0.1395,0.090375,10.539166666666667,10.905000000000001,11.213333333333333,12.731250000000001,5.685958333333333,62.586666666666666,2.6430833333333332,292.5083333333333,0.16456953,8.251291095539148,,
2017-01-29,0.0,4829.88,0.11120833333333334,0.1175,0.13858333333333336,0.09000000000000001,10.15,10.505833333333333,10.852916666666667,12.435833333333333,8.365333333333334,43.57458333333333,2.338041666666667,288.1166666666667,0.1806612,371.2011493046829,,
2017-01-30,0.0,3090.67,0.11008695652173914,0.11634782608695653,0.1377826086956522,0.08939130434782609,11.159565217391306,11.450869565217392,11.608695652173912,12.468695652173912,10.692130434782609,41.67782608695652,1.5723913043478261,262.5869565217391,0.14216025,7.929221540149693,,
2017-01-31,0.0,4895.34,0.10895833333333334,0.11541666666666667,0.13741666666666666,0.08900000000000001,12.236666666666666,12.417499999999999,12.433333333333332,12.8575,14.567625,33.662083333333335,2.2009583333333333,231.52916666666667,0.090466894,518.0769990774202,,
2017-02-01,0.0,4935.2300000000005,0.10758333333333332,0.11458333333333333,0.136875,0.08900000000000001,13.909999999999998,13.985833333333334,13.75875,13.480833333333335,17.2475,41.8075,2.2643333333333335,255.53333333333333,0.16482314,8.807942731690034,,
2017-02-02,0.0,4795.45,0.10562500000000001,0.112875,0.135875,0.08854166666666667,13.19625,13.527499999999998,13.750833333333333,14.088333333333333,7.952166666666667,58.25625,1.519375,170.13791666666665,0.01758852,475.08095407609466,,
2017-02-03,0.0,1391.23,0.104,0.11166666666666668,0.13495833333333335,0.08800000000000001,12.295,12.581666666666665,13.030416666666667,13.957500000000001,6.165916666666667,68.41041666666666,1.8016666666666667,51.071666666666665,0.1475962,9.617432585789462,,
2017-02-04,0.0,933.56,0.10345833333333332,0.11133333333333334,0.134,0.08770833333333333,11.872916666666667,12.078333333333333,12.417083333333332,13.51,8.495125,88.06708333333334,1.3668333333333333,158.5,0.14518999,9.413980896133769,,
2017-02-05,0.0,4549.9,0.10462500000000001,0.11229166666666668,0.134375,0.08700000000000001,15.004583333333334,14.822916666666666,14.1875,13.59625,17.747083333333332,81.28125,3.375208333333333,207.57083333333333,0.14194714,230.8861159798674,,
2017-02-06,0.0,2696.1,0.10429166666666667,0.11220833333333334,0.13466666666666668,0.08700000000000001,17.390416666666667,17.216666666666665,16.682916666666667,15.145833333333334,20.32125,77.7925,3.21625,205.20000000000002,0.15894333,7.596805505946215,,
2017-02-07,0.0,4359.62,0.10270833333333333,0.111,0.13404166666666667,0.08733333333333333,17.505416666666665,17.520833333333332,17.236666666666668,16.125833333333333,18.363333333333333,58.70249999999999,1.9449583333333333,258.5208333333333,0.14737622,187.61894501770232,,
2017-02-08,0.0,4798.150000000001,0.09954166666666668,0.10866666666666668,0.13275,0.08700000000000001,16.875833333333333,16.991249999999997,16.871666666666666,16.411666666666665,18.450916666666668,35.20583333333333,2.5924583333333335,215.76041666666666,0.1592726,8.203600166638761,,
2017-02-09,0.0,5264.84,0.09625,0.10616666666666667,0.13141666666666665,0.086625,15.79625,16.120833333333334,16.31,16.46708333333333,11.466833333333334,42.628750000000004,1.2032916666666666,157.3375,0.15866686,8.433749591005835,,
2017-02-10,0.0,4764.360000000001,0.09391666666666666,0.10470833333333333,0.1305,0.08600000000000001,16.628333333333334,16.689583333333335,16.520833333333332,16.296666666666667,16.714166666666667,66.1875,3.27275,195.17083333333335,0.14611131,8.031468268844211,,
2017-02-11,0.0,4986.57,0.09254166666666667,0.10362500000000001,0.13033333333333333,0.08600000000000001,19.098333333333333,18.972083333333334,18.363333333333333,16.959583333333335,21.184166666666666,73.51208333333334,2.7297083333333334,218.32083333333333,0.14291005,101.1835394042521,,
2017-02-12,0.0,1810.69,0.09075,0.10262500000000001,0.12995833333333334,0.08600000000000001,19.17875,19.202916666666667,19.076249999999998,17.980833333333333,18.99833333333333,71.68375,2.1300833333333333,130.83583333333334,0.14837253,91.63474592043436,,
2017-02-13,0.0,1206.6,0.09333333333333332,0.10329166666666667,0.12962500000000002,0.08558333333333333,17.883750000000003,18.027083333333334,18.172083333333333,18.005,15.681666666666667,65.9775,1.7815833333333335,102.96958333333333,0.15493211,7.877887558757131,,
2017-02-14,0.0,1604.64,0.17108333333333334,0.17179166666666668,0.18954166666666664,0.11895833333333333,13.026666666666666,13.510416666666666,14.430833333333332,16.755416666666665,7.638916666666667,86.18458333333332,3.771875,318.1708333333333,0.12453434,335.96705009054205,,
2017-02-15,0.0,5511.9,0.14366666666666666,0.14604166666666665,0.163,0.108,12.39125,12.806666666666667,13.215416666666668,15.144583333333335,7.5994166666666665,63.80625,2.6385833333333335,315.40833333333336,0.2148046,7.564184755864063,,
2017-02-16,0.0,5148.41,0.13583333333333333,0.13829166666666667,0.15595833333333334,0.10270833333333333,12.2175,12.52375,12.876666666666667,14.488750000000001,8.81275,59.76541666666666,1.583875,242.1833333333333,0.08870845,520.4171890884398,,
2017-02-17,0.0,4989.58,0.13054166666666667,0.13391666666666668,0.1525,0.10000000000000002,13.830416666666666,14.000416666666666,13.957500000000001,14.495,14.770833333333334,56.00375,3.061125,218.86666666666667,0.2082027,8.814950807979795,,
2017-02-18,0.0,5284.63,0.12579166666666666,0.13020833333333334,0.14991666666666667,0.09816666666666667,15.395000000000001,15.443333333333333,15.15625,14.990416666666667,18.070416666666667,51.752916666666664,1.8129583333333334,232.39583333333334,0.1986105,8.584516905362578,,
2017-02-19,0.0,3269.21,0.12641666666666665,0.13004166666666667,0.14908333333333332,0.09666666666666668,18.03625,17.898333333333333,17.337500000000002,16.07166666666667,20.647083333333335,77.09083333333334,3.2310416666666666,167.1625,0.15279777,8.183662890562108,,
2017-02-20,0.0,4440.11,0.16216666666666665,0.16379166666666667,0.18108333333333335,0.11591666666666667,17.57708333333333,17.73125,17.625,16.98875,15.243333333333332,68.52958333333333,1.579625,254.25833333333333,0.21551555,8.075197855027273,,
2017-02-21,0.0,5837.31,0.14129166666666668,0.14433333333333334,0.16187500000000002,0.10875,16.15125,16.43625,16.528333333333332,16.835,15.903333333333334,40.71875,2.3747083333333334,298.3,0.16174209,9.448253460631191,,
2017-02-22,0.0,5696.3,0.13320833333333335,0.136875,0.15558333333333332,0.10320833333333333,16.5775,16.695,16.535416666666666,16.574166666666667,16.798416666666665,54.02791666666667,1.4178749999999998,266.62083333333334,0.14808123,8.107946177544548,,
2017-02-23,0.0,5825.11,0.12675,0.131875,0.151875,0.10008333333333334,17.594583333333333,17.701666666666664,17.46875,16.982499999999998,21.99791666666667,36.97625,2.7942916666666666,216.36666666666667,0.14745522,23.677557790223837,,
2017-02-24,0.0,5941.57,0.12045833333333333,0.12741666666666665,0.14916666666666667,0.09791666666666667,18.173333333333332,18.3675,18.212083333333336,17.555833333333336,16.266208333333335,47.08208333333334,2.33425,275.77791666666667,0.18094029,8.074528428503445,,
2017-02-25,0.0,5989.08,0.11575,0.12366666666666666,0.14612499999999998,0.09604166666666668,15.854583333333332,16.265416666666667,16.6125,17.3425,8.643375,49.395,1.403875,70.23708333333333,0.16761741,8.482432086248917,,
2017-02-26,0.0,1938.4299999999998,0.1135,0.12183333333333334,0.14416666666666667,0.09454166666666668,15.042916666666665,15.295833333333334,15.705833333333333,16.70625,12.963958333333332,74.40375,1.66925,183.97125000000003,0.14410941,9.06001021052157,,
2017-02-27,0.0,4165.69,0.113875,0.121625,0.1435,0.09349999999999999,18.280416666666667,18.127916666666668,17.500833333333333,16.688333333333333,20.489166666666666,77.035,1.8512916666666666,175.4375,0.16904847,8.138864806218628,,
2017-02-28,0.0,3132.78,0.11183333333333334,0.12020833333333332,0.14254166666666665,0.09300000000000001,19.638749999999998,19.5675,19.188333333333333,17.905416666666667,21.0625,79.5475,3.441708333333333,201.22916666666666,0.14326201,8.26302653063724,,
2017-03-01,0.0,6085.08,0.10904166666666666,0.11816666666666666,0.1410833333333333,0.09241666666666666,19.285416666666666,19.442083333333333,19.25875,18.4575,15.508416666666667,48.44166666666666,2.290125,191.79083333333332,0.16390398,9.992934619137204,,
2017-03-02,0.0,5918.83,0.10429166666666667,0.11404166666666667,0.13862500000000003,0.091125,16.585833333333333,17.00125,17.35875,18.102083333333333,7.354541666666667,52.535833333333336,1.2952916666666667,175.235,0.1312529,8.587385278557882,,
2017-03-03,0.0,4805.35,0.10058333333333334,0.11120833333333334,0.13658333333333336,0.09000000000000001,15.384583333333333,15.685,16.152916666666666,17.311666666666667,9.048125,47.555416666666666,2.080458333333333,187.0666666666667,0.15943952,8.996204975396228,,
2017-03-04,0.0,598.09,0.10862500000000001,0.11091666666666666,0.13525,0.08904166666666667,15.1175,15.409166666666666,15.876666666666667,16.87875,12.252916666666666,83.06208333333333,2.0015,142.90833333333333,0.14739265,91.00798437141952,,
2017-03-05,0.0,2330.86,0.14216666666666666,0.13479166666666667,0.13795833333333332,0.08849999999999998,16.367916666666666,16.345,16.1825,16.451249999999998,16.1575,87.08333333333333,1.8549583333333333,166.50833333333333,0.15867934,8.741006429664834,,
2017-03-06,0.0,5645.31,0.13379166666666667,0.13312500000000002,0.14104166666666665,0.08875,18.870833333333334,18.717916666666667,18.080833333333334,17.0475,21.047083333333333,76.55875,4.1834999999999996,189.76666666666665,0.059538078,470.8252236452789,,
2017-03-07,0.0,3624.67,0.125,0.12691666666666668,0.14041666666666666,0.08900000000000001,19.534583333333334,19.64125,19.387916666666666,18.275833333333335,17.356666666666666,61.231249999999996,2.056583333333333,134.63583333333335,0.15970698,8.68391855033883,,
2017-03-08,0.0,3813.16,0.11754166666666667,0.12216666666666666,0.13833333333333334,0.08900000000000001,18.914166666666667,18.93875,18.734583333333333,18.37125,17.03625,58.46208333333333,1.8392916666666668,133.75583333333333,0.16411266,7.83945761980294,,
2017-03-09,0.0,2489.89,0.11379166666666667,0.11933333333333333,0.13725,0.08883333333333332,20.10125,20.062916666666666,19.792083333333334,18.82375,20.08125,79.89666666666666,2.5384166666666665,189.51250000000002,0.1353941,8.808884536325747,,
2017-03-10,0.0,4844.1,0.110375,0.11654166666666667,0.13629166666666667,0.088125,20.90458333333333,20.822083333333335,20.33125,19.175,19.19875,77.50416666666666,1.9094583333333333,172.45416666666665,0.13221906,9.001253400949254,,
2017-03-11,0.0,2115.04,0.11737500000000001,0.11625,0.13512500000000002,0.08800000000000001,20.23375,20.380416666666665,20.41875,19.77875,16.715,88.355,1.4020416666666666,123.93624999999999,0.13021095,660.1271447423375,,
2017-03-12,0.0,1318.13,0.14141666666666666,0.13325,0.13616666666666669,0.08729166666666666,16.904999999999998,17.381249999999998,18.109166666666667,19.236250000000002,9.071125,94.93333333333334,1.6544583333333334,99.33541666666667,0.1447227,8.150665214893777,,
2017-03-13,0.0,4976.73,0.13729166666666667,0.13433333333333333,0.13862500000000003,0.08700000000000001,16.822916666666668,17.039166666666667,17.02208333333333,17.888333333333332,11.971833333333334,81.10208333333334,1.5310416666666666,105.56125000000002,0.12939644,380.0685224054717,,
2017-03-14,0.0,6544.07,0.12845833333333334,0.12870833333333334,0.13820833333333335,0.08700000000000001,16.6275,16.825,16.935416666666665,17.6375,12.097625,66.90125,1.7265,216.30416666666667,0.12368948,7.649153167633503,,
2017-03-15,0.0,4929.12,0.12041666666666666,0.12295833333333334,0.137,0.08700000000000001,17.444583333333334,17.560833333333335,17.55875,17.715416666666666,15.4125,68.01041666666667,1.6552499999999999,194.70416666666665,0.14971864,100.65492630341149,,
2017-03-16,0.0,3084.96,0.11612499999999999,0.1195,0.13558333333333336,0.08700000000000001,18.65375,18.682083333333335,18.497916666666665,18.1125,18.64125,78.79666666666667,3.1049583333333337,179.65,0.14048477,94.9233347422711,,
2017-03-17,0.0,4569.43,0.11216666666666668,0.11625,0.13462500000000002,0.08700000000000001,20.142083333333336,20.068749999999998,19.575416666666666,18.593333333333334,20.837500000000002,71.35791666666667,3.8773750000000002,185.8791666666667,0.14388612,8.875647161452294,,
2017-03-18,0.0,3203.89,0.10762500000000001,0.11320833333333334,0.13320833333333335,0.086875,20.958333333333332,20.952916666666667,20.661666666666665,19.48375,19.3975,77.99666666666667,1.8642916666666667,192.4416666666667,0.18343465,372.756410979401,,
2017-03-19,0.0,6728.24,0.10308333333333332,0.10920833333333334,0.13141666666666665,0.08608333333333333,22.277916666666666,22.071250000000003,21.428749999999997,19.92625,22.062083333333334,64.28041666666667,2.838875,192.11666666666667,0.14334,9.174602318203013,0.1911042332649231,15.842544582204008
2017-03-20,0.0,6785.8,0.09683333333333333,0.10329166666666667,0.12858333333333336,0.08554166666666667,23.162499999999998,23.039583333333336,22.54041666666667,20.84875,20.907916666666665,66.41000000000001,3.2987916666666663,197.525,0.11401814,516.7568359481052,0.2103097438812255,15.842544582204008
2017-03-21,0.0,6316.41,0.09166666666666667,0.097625,0.125375,0.08470833333333333,23.31125,23.227500000000003,22.790833333333335,21.36125,20.81833333333333,67.21958333333333,2.873666666666667,194.30416666666667,0.13507177,8.48890412611095,0.1682003587484359,15.842544582204008
2017-03-22,0.0,6609.77,0.08779166666666666,0.09283333333333332,0.12179166666666667,0.084,24.50583333333333,24.342916666666667,23.74791666666667,21.909583333333334,21.3925,68.33,2.5067083333333335,173.72916666666666,0.14171241,7.892079985529715,,
2017-03-23,0.0,6793.87,0.08491666666666668,0.08920833333333333,0.11758333333333333,0.08316666666666667,24.30875,24.252916666666668,23.897499999999997,22.438333333333333,20.910833333333333,59.834583333333335,4.865666666666667,169.70416666666668,0.13212238,9.667191997825304,0.1831038892269134,15.842544582204008
2017-03-24,0.0,5602.67,0.08270833333333334,0.08695833333333332,0.11375,0.08233333333333333,23.78125,23.8625,23.65125,22.57625,19.291666666666668,56.15833333333333,3.260666666666667,229.4333333333333,0.13477954,8.735548291183276,0.1755539178848266,15.842544582204008
2017-03-25,0.0,7126.75,0.0815,0.08537499999999999,0.10962500000000001,0.08133333333333333,22.684583333333332,22.767916666666668,22.642916666666665,22.230833333333333,17.507916666666667,44.89291666666667,2.166,276.86875000000003,0.10120092,475.0715271590835,0.1877420395612716,15.842544582204008
2017-03-26,0.0,6673.15,0.08054166666666666,0.08433333333333333,0.10558333333333332,0.08041666666666668,23.85375,23.707916666666666,23.2975,22.238333333333333,22.275000000000002,57.12583333333333,3.1484166666666664,184.775,0.13533887,9.230228578324544,0.1683599352836609,15.842544582204008
2017-03-27,0.0,6076.99,0.07929166666666666,0.08375,0.10266666666666667,0.07941666666666668,25.674166666666668,25.45,24.726249999999997,22.839583333333334,22.333333333333332,70.4075,1.6397083333333333,194.09333333333333,0.12434582,44.28532442046988,,
2017-03-28,0.0,3133.06,0.07779166666666666,0.082875,0.10033333333333334,0.078875,25.087083333333336,25.100416666666664,24.91,23.51833333333333,21.959999999999997,73.5,3.1654166666666668,145.75416666666666,0.13359486,9.919430979958788,,
2017-03-29,0.0,7058.69,0.13625,0.13741666666666666,0.120625,0.078,22.70375,22.8425,23.116249999999997,23.037916666666664,17.7525,58.53666666666667,2.6534583333333335,274.7,0.117556095,330.9376736248087,,
2017-03-30,0.0,7364.89,0.11804166666666667,0.119625,0.11933333333333333,0.07729166666666666,21.5175,21.6425,21.783749999999998,22.201666666666668,17.038333333333334,49.279583333333335,2.486083333333333,283.40833333333336,0.14150673,7.5949392957862205,,
2017-03-31,0.0,7259.57,0.10816666666666667,0.10983333333333334,0.113375,0.077,22.876666666666665,22.81958333333333,22.59,22.038749999999997,21.62875,43.5,3.6942500000000003,186.72916666666666,0.14833805,8.004620005772251,0.1841373741626739,15.842544582204008
2017-04-01,0.0,3173.15,0.10120833333333333,0.10283333333333333,0.10945833333333332,0.076625,22.629583333333333,22.772916666666664,22.827916666666667,22.4025,19.941666666666666,79.51875,3.468916666666667,149.48749999999998,0.097931385,100.34684790857212,0.1860294640064239,15.842544582204008
2017-04-02,15.75,3191.02,0.141125,0.14233333333333334,0.15425,0.08841666666666666,20.045416666666668,20.3475,20.692083333333333,21.860833333333332,16.00166666666667,85.20416666666667,2.7505,205.41833333333332,0.17629372,7.475628884105307,,
2017-04-03,0.0,7402.07,0.13670833333333335,0.13979166666666668,0.1545,0.09525,20.138333333333332,20.133333333333333,20.145833333333332,20.798750000000002,18.285666666666668,55.50875,2.1021666666666667,268.1791666666667,0.18622291,380.72253579386455,,
2017-04-04,0.0,6733.39,0.12325000000000001,0.12733333333333333,0.1443333333333333,0.09141666666666666,21.647499999999997,21.649583333333336,21.443749999999998,21.05875,21.9325,41.33833333333333,3.082125,239.39166666666665,0.13718516,8.837903205486501,0.1680022925138473,15.842544582204008
2017-04-05,0.0,7607.17,0.11429166666666668,0.11925000000000001,0.13758333333333334,0.088875,21.267083333333336,21.44458333333333,21.535,21.39125,13.471083333333333,52.12583333333333,3.0444999999999998,321.6333333333333,0.15025844,32.822647244213364,,
2017-04-06,0.0,7398.18,0.10833333333333334,0.11312499999999999,0.13245833333333334,0.08683333333333332,21.234583333333333,21.26625,21.2625,21.235,13.889625,54.435833333333335,1.4345416666666668,217.01666666666665,0.1426622,8.617667247572816,0.2117814570665359,15.842544582204008
2017-04-07,0.0,7517.15,0.10279166666666667,0.10733333333333334,0.127875,0.08529166666666667,22.354166666666668,22.32041666666667,22.133750000000003,21.495416666666667,17.191875,48.57125,2.1035833333333334,194.09583333333333,0.15177883,8.801510024022209,0.1812169849872589,15.842544582204008
2017-04-08,0.0,6479.19,0.09758333333333334,0.10208333333333335,0.12383333333333334,0.08370833333333334,23.324166666666667,23.25,22.928749999999997,21.950833333333332,19.90458333333333,67.76083333333334,3.232416666666667,186.4958333333333,0.13962874,8.652225515456562,0.1788628101348877,15.842544582204008
2017-04-09,0.0,4576.23,0.09375,0.097875,0.120375,0.08270833333333334,24.12,24.058333333333334,23.762916666666666,22.560833333333335,21.193749999999998,74.05291666666666,3.5436666666666667,183.275,0.13571313,8.7963608360757,0.1724700778722763,15.842544582204008
2017-04-10,0.0,2870.74,0.09100000000000001,0.09525,0.117625,0.08195833333333334,24.381666666666664,24.34166666666667,24.09375,22.971249999999998,22.454166666666666,80.4425,1.9058333333333335,155.64541666666668,0.15578806,242.43903946176485,0.1869549304246902,15.842544582204008
2017-04-11,7.619999999999999,3288.18,0.12783333333333333,0.11504166666666667,0.11608333333333333,0.08095833333333334,23.289583333333336,23.50916666666667,23.499583333333334,23.022499999999997,18.975833333333334,89.48208333333334,1.5558333333333332,145.59125,0.14244513,9.606063638938611,0.1781947165727615,15.842544582204008
2017-04-12,0.0,2618.39,0.11879166666666667,0.11666666666666668,0.11533333333333334,0.08004166666666666,21.875,22.158749999999998,22.370833333333334,22.6125,17.897916666666667,82.86041666666667,1.619625,113.14166666666667,0.16806325,524.5567134089246,0.1704351752996444,15.842544582204008
2017-04-13,0.761,4760.17,0.11254166666666666,0.11225,0.11458333333333333,0.079,22.753333333333334,22.735,22.5275,22.194999999999997,20.647916666666667,76.44791666666667,2.1809166666666666,156.59583333333333,0.14011386,9.804757087291406,,
2017-04-14,0.0,4423.26,0.10816666666666667,0.10783333333333334,0.11316666666666668,0.079,22.80125,22.85083333333333,22.8025,22.394166666666667,19.914166666666667,74.98708333333333,2.2058750000000003,159.97083333333333,0.14737254,344.6123332977154,0.1955414116382599,15.842544582204008
2017-04-15,0.0,4747.12,0.1045,0.10420833333333333,0.11195833333333334,0.07816666666666666,23.844583333333333,23.752916666666668,23.38083333333333,22.507499999999997,21.782916666666665,73.51916666666666,2.7395833333333335,160.75,0.16860625,8.186858349585252,0.1508929133415222,15.842544582204008
2017-04-16,0.0,3359.16,0.100625,0.10070833333333334,0.11041666666666666,0.078,24.37625,24.365,24.140833333333333,23.075416666666666,21.606666666666666,76.88583333333334,2.380333333333333,163.82500000000002,0.1397171,86.07519355562054,0.1794080287218094,15.842544582204008
2017-04-17,0.252,3123.26,0.09754166666666668,0.09800000000000002,0.10916666666666668,0.077625,23.673333333333332,23.760833333333334,23.744583333333335,23.183333333333334,19.942083333333333,78.6375,1.3245,148.42041666666668,0.10453146,611.8972080762605,0.1663630008697509,15.842544582204008
2017-04-18,0.0,6775.64,0.09483333333333333,0.09558333333333334,0.10716666666666667,0.077,23.901666666666667,23.845,23.495416666666667,22.885416666666668,17.857916666666668,78.14125,0.9070416666666666,143.3125,0.1501809,7.9556383715511325,0.1373719274997711,15.842544582204008
2017-04-19,0.0,6351.62,0.09179166666666666,0.09291666666666666,0.10483333333333333,0.077,26.305000000000003,26.05125,25.4225,23.575833333333332,22.015416666666667,72.535,1.8244583333333333,160.79166666666666,0.13146986,9.458306537548546,0.177390918135643,15.842544582204008
