Date,Ppt,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Flag
2014-11-25 09:00:00,0.0,0.221,0.391,0.446,5.05,7.38,11.0,0
2014-11-25 09:00:00,0.0,0.221,0.391,0.445,5.22,7.07,10.57,0
2015-11-02 04:00:00,0.0,0.227,0.413,0.464,15.37,17.13,19.64,0
2015-11-02 04:00:00,0.0,0.227,0.412,0.463,14.96,16.77,19.41,0
