Date,Ppt,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Flag
2015-11-01 11:00:00,0.0,0.284,0.334,0.31,15.69,16.79,19.84,0
2015-11-01 11:00:00,0.0,0.284,0.334,0.309,16.79,17.03,19.74,0
2016-12-05 20:00:00,0.0,0.326,0.368,0.38,12.01,12.42,13.38,0
2016-12-05 20:00:00,0.0,0.324,0.367,0.377,11.45,12.24,13.44,0
