Anomaly Dates
05-16-2015
05-17-2015
05-18-2015
05-19-2015
06-15-2015
06-16-2015
06-17-2015
06-18-2015
06-19-2015
06-20-2015
06-21-2015
06-22-2015
06-23-2015
06-24-2015
07-07-2015
07-08-2015
07-09-2015
07-10-2015
07-11-2015
10-27-2015
10-28-2015
10-29-2015
10-30-2015
10-31-2015
11-01-2015
11-03-2015
03-13-2016
03-14-2016
03-15-2016
03-16-2016
04-15-2016
04-16-2016
04-17-2016
04-18-2016
04-19-2016
04-20-2016
04-22-2016
05-19-2016
05-20-2016
05-21-2016
05-22-2016
05-23-2016
05-24-2016
06-20-2016
06-21-2016
06-22-2016
06-23-2016
06-24-2016
06-25-2016
06-26-2016
08-18-2016
08-19-2016
08-20-2016
08-21-2016
09-19-2016
09-20-2016
04-04-2017
06-17-2017
06-18-2017
06-19-2017
06-20-2017
06-21-2017
06-22-2017
08-10-2017
08-11-2017
08-12-2017
08-19-2017
08-20-2017
08-21-2017
08-22-2017
08-23-2017
08-24-2017
08-25-2017
08-26-2017
08-27-2017
08-28-2017
08-29-2017
08-30-2017
09-08-2017
09-11-2017
09-12-2017
09-13-2017
09-14-2017
09-15-2017
09-16-2017
03-31-2018
07-21-2018
07-22-2018
07-23-2018
07-24-2018
07-25-2018
07-26-2018
07-27-2018
07-28-2018
05-12-2019
06-18-2020
06-19-2020
06-20-2020
06-21-2020
06-22-2020
09-09-2020
09-10-2020
09-11-2020
09-13-2020
05-04-2021
