ar_bi_lstm,y_true,shift_bl,ar_lstm,lstm,bi_lstm,cnn
0.19235587,0.1591576229671049,0.1533587100220503,0.21659504,0.15068857,0.16759247,0.24281558
0.19418171,0.1591576229671049,0.1533587100220503,0.21770427,0.15219069,0.1669726,0.24382555
0.19525564,0.1591576229671049,0.1533587100220503,0.21749963,0.15433438,0.16746488,0.24524137
0.19620767,0.1591576229671049,0.1533587100220503,0.21725397,0.15638402,0.16910258,0.24059063
0.19639236,0.1591576229671049,0.1533587100220503,0.21661024,0.1577409,0.16971307,0.2432619
0.1958619,0.1591576229671049,0.1533587100220503,0.21530764,0.15764931,0.16918091,0.24565351
0.19528091,0.1591576229671049,0.1533587100220503,0.21486764,0.15640587,0.16839291,0.24404854
0.19479984,0.1591576229671049,0.1533587100220503,0.21562892,0.15478183,0.16808212,0.25673252
0.19477251,0.1591576229671049,0.1533587100220503,0.21716724,0.15310426,0.169203,0.25457937
0.19454464,0.1591576229671049,0.1533587100220503,0.21673562,0.15258326,0.17331685,0.25950927
0.19460556,0.1591576229671049,0.1533587100220503,0.21708639,0.15247323,0.1769044,0.25589046
0.19573879,0.1591576229671049,0.1533587100220503,0.21953999,0.15206389,0.17943354,0.2597104
0.19614857,0.1591576229671049,0.1533587100220503,0.22114016,0.1515821,0.17963484,0.25703454
0.19690157,0.1591576229671049,0.1533587100220503,0.2227361,0.15012136,0.17960249,0.25630963
0.19684854,0.1533587100220503,0.1533587100220503,0.22223,0.1481412,0.17776102,0.25558612
0.19419873,0.1533587100220503,0.1533587100220503,0.22356169,0.14660181,0.1784457,0.2531247
0.1935916,0.1533587100220503,0.1533587100220503,0.22418581,0.14536421,0.17899936,0.25156894
0.19157293,0.1533587100220503,0.1533587100220503,0.22438835,0.14689158,0.18446492,0.24940813
0.19112298,0.1533587100220503,0.1533587100220503,0.22354816,0.15068677,0.18890521,0.24544445
0.1907843,0.1533587100220503,0.1533587100220503,0.22186853,0.15537995,0.1908302,0.24334913
0.19134447,0.1533587100220503,0.1533587100220503,0.22069417,0.1589757,0.19088878,0.23759466
0.19227889,0.1533587100220503,0.1533587100220503,0.22017509,0.16157494,0.19027092,0.23154795
0.19299097,0.1533587100220503,0.1533587100220503,0.21913293,0.1638555,0.1899624,0.23300952
0.19546139,0.1533587100220503,0.1533587100220503,0.21814929,0.16743335,0.19092302,0.2304593
0.19651377,0.1533587100220503,0.1591576229671049,0.21828754,0.17249997,0.19250067,0.23419523
0.19725296,0.1533587100220503,0.1591576229671049,0.21843596,0.17856209,0.19415988,0.23554787
0.19778383,0.1533587100220503,0.1591576229671049,0.21884875,0.18458703,0.19652213,0.23933396
0.19854626,0.1533587100220503,0.1591576229671049,0.21973146,0.18970798,0.1990982,0.24106035
0.19854993,0.1533587100220503,0.1591576229671049,0.21953617,0.19309431,0.19985622,0.24144068
0.19776398,0.1533587100220503,0.1591576229671049,0.21884017,0.19440892,0.19895089,0.24671778
0.19676524,0.1533587100220503,0.1591576229671049,0.21817029,0.1936042,0.19696535,0.24590945
0.19619435,0.1533587100220503,0.1591576229671049,0.21832563,0.19178496,0.19505046,0.24918026
