lstm,y_true,shift_bl
0.18744439,0.15335871002205037,0.1649565359121593
0.1877645,0.15335871002205037,0.1649565359121593
0.18890733,0.15335871002205037,0.1649565359121593
0.19132596,0.15335871002205037,0.1649565359121593
0.19396254,0.15335871002205037,0.1649565359121593
0.19523998,0.15335871002205037,0.1649565359121593
0.19560993,0.15335871002205037,0.1649565359121593
0.19469328,0.15335871002205037,0.1591576229671049
0.19283049,0.15335871002205037,0.1591576229671049
0.19052394,0.15335871002205037,0.1591576229671049
0.18779781,0.15335871002205037,0.1591576229671049
0.18648465,0.15335871002205037,0.1591576229671049
0.18732637,0.15335871002205037,0.1591576229671049
0.18892126,0.15335871002205037,0.1591576229671049
0.19071986,0.15335871002205037,0.1591576229671049
0.19326802,0.15335871002205037,0.1591576229671049
0.19637789,0.15335871002205037,0.1591576229671049
0.199417,0.15335871002205037,0.1591576229671049
0.20180355,0.15335871002205037,0.1591576229671049
0.20296639,0.15335871002205037,0.1591576229671049
0.20253685,0.15335871002205037,0.1591576229671049
0.20237435,0.15335871002205037,0.1591576229671049
0.20288391,0.15335871002205037,0.1591576229671049
0.20484978,0.15335871002205037,0.1591576229671049
0.20702136,0.15335871002205037,0.1591576229671049
0.20971268,0.15335871002205037,0.1591576229671049
0.21296655,0.15335871002205037,0.1591576229671049
0.2168755,0.15335871002205037,0.1591576229671049
0.22083767,0.1591576229671049,0.1591576229671049
0.22427796,0.1591576229671049,0.1591576229671049
0.2261733,0.1591576229671049,0.1591576229671049
0.22723742,0.1591576229671049,0.1591576229671049
0.22774051,0.1591576229671049,0.1591576229671049
0.22755504,0.1591576229671049,0.1591576229671049
0.2273408,0.1591576229671049,0.1591576229671049
0.22847785,0.1591576229671049,0.1591576229671049
0.23067695,0.1591576229671049,0.1591576229671049
0.23329026,0.1591576229671049,0.1591576229671049
0.23586734,0.1591576229671049,0.1591576229671049
0.23888409,0.1591576229671049,0.1591576229671049
0.24284445,0.1591576229671049,0.1591576229671049
0.24654108,0.1591576229671049,0.1591576229671049
0.24825874,0.1591576229671049,0.1591576229671049
0.24890304,0.1591576229671049,0.1591576229671049
0.24732096,0.1591576229671049,0.1591576229671049
0.24453491,0.1591576229671049,0.1591576229671049
0.24124794,0.1591576229671049,0.1591576229671049
0.23861924,0.1591576229671049,0.1591576229671049
0.23637968,0.1591576229671049,0.1591576229671049
0.23442225,0.1591576229671049,0.1591576229671049
0.23343278,0.1591576229671049,0.1591576229671049
0.23353751,0.1591576229671049,0.1591576229671049
0.23411924,0.1591576229671049,0.1591576229671049
0.23425731,0.1591576229671049,0.1591576229671049
0.23356098,0.1591576229671049,0.1591576229671049
0.23274791,0.1591576229671049,0.1591576229671049
0.23228963,0.1591576229671049,0.1591576229671049
0.23093991,0.1591576229671049,0.1591576229671049
0.2302618,0.1591576229671049,0.1591576229671049
0.23104234,0.1591576229671049,0.1591576229671049
0.23314321,0.1591576229671049,0.1591576229671049
0.2359509,0.1591576229671049,0.15335871002205037
0.2390393,0.15335871002205037,0.15335871002205037
0.2420108,0.15335871002205037,0.15335871002205037
0.24570973,0.15335871002205037,0.15335871002205037
0.24931398,0.15335871002205037,0.15335871002205037
0.25271797,0.15335871002205037,0.15335871002205037
0.25928608,0.15335871002205037,0.15335871002205037
0.2650132,0.15335871002205037,0.15335871002205037
0.26872164,0.15335871002205037,0.15335871002205037
0.26966557,0.15335871002205037,0.15335871002205037
0.26830947,0.15335871002205037,0.15335871002205037
0.2647375,0.15335871002205037,0.15335871002205037
0.25983715,0.15335871002205037,0.15335871002205037
0.25429648,0.15335871002205037,0.15335871002205037
0.24881063,0.15335871002205037,0.15335871002205037
0.24309006,0.15335871002205037,0.15335871002205037
0.23609343,0.15335871002205037,0.15335871002205037
0.22809006,0.15335871002205037,0.15335871002205037
0.2193202,0.15335871002205037,0.15335871002205037
0.21081911,0.15335871002205037,0.15335871002205037
0.20194505,0.15335871002205037,0.15335871002205037
0.19403088,0.15335871002205037,0.15335871002205037
0.18781863,0.15335871002205037,0.15335871002205037
0.18387832,0.15335871002205037,0.15335871002205037
0.18174452,0.15335871002205037,0.15335871002205037
0.18082455,0.15335871002205037,0.15335871002205037
0.18015859,0.15335871002205037,0.15335871002205037
0.1805587,0.15335871002205037,0.15335871002205037
0.18035802,0.15335871002205037,0.15335871002205037
0.18012202,0.15335871002205037,0.15335871002205037
0.17933792,0.15335871002205037,0.15335871002205037
0.17787288,0.15335871002205037,0.15335871002205037
0.17635576,0.15335871002205037,0.15335871002205037
0.17524888,0.15335871002205037,0.15335871002205037
0.17531288,0.15335871002205037,0.15335871002205037
0.17530565,0.15335871002205037,0.15335871002205037
0.17611428,0.15335871002205037,0.15335871002205037
0.17727658,0.15335871002205037,0.15335871002205037
0.1790941,0.15335871002205037,0.15335871002205037
0.1807355,0.15335871002205037,0.15335871002205037
0.18140422,0.15335871002205037,0.15335871002205037
0.18061529,0.15335871002205037,0.15335871002205037
0.17860056,0.15335871002205037,0.15335871002205037
0.17594181,0.15335871002205037,0.15335871002205037
0.17239138,0.15335871002205037,0.15335871002205037
0.16924274,0.15335871002205037,0.15335871002205037
0.16751327,0.15335871002205037,0.15335871002205037
0.16799174,0.15335871002205037,0.15335871002205037
0.17042945,0.15335871002205037,0.15335871002205037
0.17381012,0.15335871002205037,0.15335871002205037
0.17669879,0.15335871002205037,0.15335871002205037
