ar_bi_lstm,y_true,shift_bl,ar_lstm,lstm,bi_lstm,cnn
0.37273306,0.7174662874941043,0.6484754972310368,0.3687333,0.4152128,0.40527016,0.37574428
0.3735296,0.7076104603136661,0.6451902215042241,0.37119353,0.41273263,0.4054312,0.37472498
0.37412918,0.6977546331332278,0.6451902215042241,0.37283605,0.41085893,0.4058276,0.37125975
0.37387168,0.6911840816796023,0.6451902215042241,0.37366274,0.40916365,0.40640897,0.36458802
0.37291735,0.6846135302259769,0.6419049457774113,0.3739663,0.4081805,0.40655744,0.3577467
0.37202805,0.6780429787723514,0.6419049457774113,0.37364814,0.40697053,0.40655315,0.36126047
0.37089303,0.6747577030455386,0.6419049457774113,0.37305364,0.40643477,0.40664864,0.37659788
0.36979586,0.6681871515919132,0.6419049457774113,0.37256655,0.40620193,0.40684426,0.38071156
0.3691733,0.6616166001382877,0.6419049457774113,0.37232372,0.4066198,0.4079354,0.37758005
0.37044322,0.6583313244114749,0.6419049457774113,0.37201002,0.40781274,0.41007963,0.3798058
0.3709424,0.6550460486846622,0.6451902215042241,0.36979574,0.4094201,0.41163543,0.38759887
0.37379745,0.6550460486846622,0.6451902215042241,0.37011012,0.41106158,0.41305315,0.39109492
0.37493813,0.6550460486846622,0.6451902215042241,0.3696644,0.41403985,0.41282988,0.39002198
0.37513465,0.6517607729578495,0.6451902215042241,0.36978176,0.4165038,0.4127131,0.39048123
0.37348714,0.6484754972310368,0.6451902215042241,0.36720172,0.41747212,0.4109149,0.39280593
0.37516776,0.6419049457774113,0.6419049457774113,0.37018582,0.41903242,0.41407698,0.393039
0.37542635,0.6353343943237858,0.6353343943237858,0.37023565,0.4205712,0.41648445,0.38959032
0.37784484,0.6254785671433476,0.6287638428701603,0.37379482,0.42396834,0.42308816,0.37803406
0.3758498,0.6221932914165349,0.6254785671433476,0.37087682,0.4280105,0.4267551,0.36263382
0.37442073,0.6189080156897221,0.6221932914165349,0.36856827,0.43073413,0.42760646,0.3547821
0.37292966,0.6123374642360966,0.6189080156897221,0.36628717,0.43186247,0.42614928,0.3473285
0.37340504,0.6090521885092839,0.6189080156897221,0.36643174,0.43261978,0.42395568,0.35034817
0.37469536,0.6057669127824712,0.6189080156897221,0.3675281,0.4326578,0.4222161,0.35204792
0.3761745,0.6057669127824712,0.6189080156897221,0.36811522,0.43212223,0.42103046,0.35832947
0.376864,0.6024816370556584,0.6221932914165349,0.36867338,0.4303301,0.42030135,0.36366957
0.37776148,0.5991963613288457,0.6451902215042241,0.369737,0.4286143,0.42005706,0.36193198
0.3777359,0.5991963613288457,0.6517607729578495,0.37053743,0.42709512,0.42005235,0.3582461
0.37725756,0.5991963613288457,0.6550460486846622,0.37144464,0.42517605,0.4199695,0.3541144
