Anomaly Dates
06-06-2015
06-07-2015
10-24-2015
10-25-2015
10-26-2015
10-27-2015
10-28-2015
10-29-2015
10-30-2015
10-31-2015
11-04-2015
11-05-2015
11-06-2015
11-07-2015
11-08-2015
11-09-2015
11-10-2015
11-11-2015
11-29-2015
11-30-2015
12-01-2015
12-02-2015
12-03-2015
12-04-2015
12-11-2015
12-12-2015
12-13-2015
12-14-2015
12-15-2015
05-20-2016
05-21-2016
05-22-2016
05-23-2016
05-24-2016
05-25-2016
06-03-2016
06-04-2016
06-05-2016
06-06-2016
06-07-2016
06-15-2016
06-16-2016
06-17-2016
06-18-2016
08-17-2016
08-18-2016
08-19-2016
08-20-2016
09-29-2016
09-30-2016
10-01-2016
02-15-2017
02-16-2017
02-17-2017
02-18-2017
02-19-2017
02-20-2017
02-28-2017
03-01-2017
03-02-2017
08-08-2017
08-09-2017
08-10-2017
08-11-2017
08-12-2017
08-13-2017
08-14-2017
08-19-2017
08-20-2017
08-21-2017
08-22-2017
08-23-2017
08-24-2017
08-25-2017
05-05-2018
05-06-2018
05-07-2018
05-08-2018
05-09-2018
05-10-2018
05-11-2018
05-18-2018
05-19-2018
05-20-2018
05-21-2018
05-22-2018
10-17-2018
10-18-2018
10-19-2018
10-20-2018
10-21-2018
10-22-2018
10-31-2018
11-01-2018
11-02-2018
05-04-2019
05-05-2019
05-06-2019
05-07-2019
05-08-2019
05-09-2019
05-10-2019
05-11-2019
05-12-2019
05-13-2019
05-14-2019
05-15-2019
05-16-2019
05-18-2019
05-19-2019
06-09-2020
06-10-2020
06-11-2020
09-10-2020
09-11-2020
09-12-2020
09-13-2020
09-14-2020
09-15-2020
09-16-2020
09-22-2020
09-23-2020
09-24-2020
09-25-2020
09-26-2020
05-02-2021
05-03-2021
05-04-2021
05-05-2021
05-06-2021
05-07-2021
05-15-2021
05-16-2021
05-17-2021
05-18-2021
