Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
CNN,SWC_5,168,24,9,0.0917331874370575,0.10608766973018646
CNN,SWC_5,168,24,10,0.09066135436296463,0.10552040487527847
RNN,SWC_5,168,24,1,0.12167194485664368,0.08395450562238693
RNN,SWC_5,168,24,2,0.09865999966859818,0.08497504144906998
RNN,SWC_5,168,24,3,0.09543998539447784,0.08745352923870087
RNN,SWC_5,168,24,4,0.09391985833644867,0.08587750792503357
RNN,SWC_5,168,24,5,0.0917518362402916,0.09564108401536942
RNN,SWC_5,168,24,6,0.08961662650108337,0.09796226024627686
RNN,SWC_5,168,24,7,0.09098458290100098,0.09772124141454697
RNN,SWC_5,168,24,8,0.08728408813476562,0.09348005056381226
RNN,SWC_5,168,24,9,0.09149106591939926,0.08941306173801422
RNN,SWC_5,168,24,10,0.08986072242259979,0.08840157091617584
LSTM,SWC_5,168,24,1,0.1178850531578064,0.09467525780200958
LSTM,SWC_5,168,24,2,0.08541261404752731,0.1189531609416008
LSTM,SWC_5,168,24,3,0.07490736991167068,0.10228587687015533
LSTM,SWC_5,168,24,4,0.06500561535358429,0.11271877586841583
LSTM,SWC_5,168,24,5,0.06125004217028618,0.11593581736087799
LSTM,SWC_5,168,24,6,0.06211085617542267,0.11620697379112244
LSTM,SWC_5,168,24,7,0.05360063910484314,0.11864971369504929
LSTM,SWC_5,168,24,8,0.04739201441407204,0.11523231863975525
LSTM,SWC_5,168,24,9,0.05354364961385727,0.11859773844480515
LSTM,SWC_5,168,24,10,0.04774866998195648,0.11180393397808075
Autoregressive,SWC_5,168,24,1,0.27136337757110596,0.3138450086116791
Autoregressive,SWC_5,168,24,2,0.2285851240158081,0.3839542269706726
Autoregressive,SWC_5,168,24,3,0.21764293313026428,0.5003302693367004
Autoregressive,SWC_5,168,24,4,0.20892827212810516,0.5112576484680176
Autoregressive,SWC_5,168,24,5,0.20139451324939728,0.575716495513916
Autoregressive,SWC_5,168,24,6,0.19521863758563995,0.5196974277496338
Autoregressive,SWC_5,168,24,7,0.1898030787706375,0.5450754165649414
Autoregressive,SWC_5,168,24,8,0.18516792356967926,0.4425131678581238
Autoregressive,SWC_5,168,24,9,0.18109843134880066,0.4357043206691742
Autoregressive,SWC_5,168,24,10,0.1765763759613037,0.4156709909439087
Bi-LSTM,SWC_5,168,24,1,0.37995338439941406,0.6984115839004517
Bi-LSTM,SWC_5,168,24,2,0.474124550819397,0.7857335805892944
Bi-LSTM,SWC_5,168,24,3,0.47689348459243774,0.7444021701812744
Bi-LSTM,SWC_5,168,24,4,nan,nan
Bi-LSTM,SWC_5,168,24,5,nan,nan
Bi-LSTM,SWC_5,168,24,6,nan,nan
Bi-LSTM,SWC_5,168,24,7,nan,nan
Bi-LSTM,SWC_5,168,24,8,nan,nan
Bi-LSTM,SWC_5,168,24,9,nan,nan
Bi-LSTM,SWC_5,168,24,10,nan,nan
LSTM_Attention,SWC_5,168,24,1,0.22139084339141846,0.528301477432251
LSTM_Attention,SWC_5,168,24,2,0.12168768048286438,0.9272958040237427
LSTM_Attention,SWC_5,168,24,3,0.09905430674552917,1.5716608762741089
LSTM_Attention,SWC_5,168,24,4,0.08660311996936798,1.2500953674316406
LSTM_Attention,SWC_5,168,24,5,0.08384563028812408,0.6869915723800659
LSTM_Attention,SWC_5,168,24,6,0.0742361918091774,1.0493860244750977
LSTM_Attention,SWC_5,168,24,7,0.07672170549631119,0.8062751293182373
LSTM_Attention,SWC_5,168,24,8,0.06766396015882492,0.7298482656478882
LSTM_Attention,SWC_5,168,24,9,0.06353973597288132,0.5729169249534607
LSTM_Attention,SWC_5,168,24,10,0.05817381665110588,0.9007992148399353
BiLSTM_Attention,SWC_5,168,24,1,0.14678944647312164,0.13727857172489166
BiLSTM_Attention,SWC_5,168,24,2,0.1033727377653122,0.1502523422241211
BiLSTM_Attention,SWC_5,168,24,3,0.09159223735332489,0.27558180689811707
BiLSTM_Attention,SWC_5,168,24,4,0.08302658051252365,0.19305559992790222
BiLSTM_Attention,SWC_5,168,24,5,0.08690408617258072,0.17195914685726166
BiLSTM_Attention,SWC_5,168,24,6,0.08017069101333618,0.1760302484035492
BiLSTM_Attention,SWC_5,168,24,7,0.08360334485769272,0.22549687325954437
BiLSTM_Attention,SWC_5,168,24,8,0.07090557366609573,0.3648418188095093
BiLSTM_Attention,SWC_5,168,24,9,0.060734592378139496,0.23968550562858582
BiLSTM_Attention,SWC_5,168,24,10,0.059385281056165695,0.39638444781303406
