lstm,y_true,shift_bl
0.41652983,0.40529510594031326,0.6824089047429945
0.4146826,0.40529510594031326,0.6792952665542004
0.4127008,0.40529510594031326,0.6761816283654062
0.4111855,0.40529510594031326,0.673067990176612
0.41001,0.40529510594031326,0.673067990176612
0.4090001,0.40529510594031326,0.6699543519878178
0.40837932,0.40529510594031326,0.6699543519878178
0.40789825,0.40529510594031326,0.6668407137990237
0.4091615,0.40529510594031326,0.6668407137990237
0.4113965,0.40529510594031326,0.6668407137990237
0.41291904,0.40529510594031326,0.6637270756102295
0.4133379,0.40529510594031326,0.6637270756102295
0.41287133,0.40840874412910744,0.6637270756102295
0.41373855,0.40840874412910744,0.6668407137990237
0.41425034,0.4115223823179016,0.6668407137990237
0.4177932,0.4115223823179016,0.6699543519878178
0.4208348,0.40840874412910744,0.6948634574981712
0.4270687,0.40840874412910744,0.710431648442142
0.43160653,0.4115223823179016,0.710431648442142
0.43385702,0.40840874412910744,0.7042043720645538
0.43383196,0.40840874412910744,0.7010907338757596
0.4330069,0.40529510594031326,0.6979770956869654
0.43149173,0.40840874412910744,0.6948634574981712
0.4289428,0.40529510594031326,0.6917498193093771
0.4267464,0.40529510594031326,0.6886361811205829
0.424864,0.40529510594031326,0.6886361811205829
0.42320022,0.40529510594031326,0.6855225429317887
0.42186594,0.40529510594031326,0.6855225429317887
0.42057478,0.40529510594031326,0.6824089047429945
0.41893065,0.40529510594031326,0.6824089047429945
0.4170556,0.40529510594031326,0.6792952665542004
0.41603392,0.40529510594031326,0.6792952665542004
0.41641334,0.40529510594031326,0.6761816283654062
0.41857746,0.40529510594031326,0.6761816283654062
0.42210618,0.40529510594031326,0.6761816283654062
0.42539045,0.40840874412910744,0.673067990176612
0.42803797,0.40529510594031326,0.673067990176612
0.4280908,0.40529510594031326,0.673067990176612
0.42830253,0.40840874412910744,0.673067990176612
0.43224913,0.40840874412910744,0.6699543519878178
0.43523157,0.4115223823179016,0.6668407137990237
0.4376193,0.4115223823179016,0.6637270756102295
0.43901408,0.4115223823179016,0.6606134374214353
0.44020864,0.42709057326187244,0.6574997992326411
0.4404479,0.44577240239463745,0.654386161043847
0.43974164,0.4644542315274025,0.654386161043847
0.43729174,0.4800224224713734,0.6512725228550528
0.43450958,0.4955906134153442,0.6481588846662586
0.4317083,0.508045166170521,0.6481588846662586
0.42928907,0.5173860807369034,0.6450452464774644
0.42728645,0.5236133571144918,0.6419316082886702
0.4255291,0.5236133571144918,0.6419316082886702
0.42372447,0.5267269953032858,0.6388179700998761
0.42251983,0.5267269953032858,0.6388179700998761
0.4216076,0.5267269953032858,0.6357043319110819
0.4214756,0.5267269953032858,0.6357043319110819
0.422371,0.5267269953032858,0.6357043319110819
0.42466113,0.5267269953032858,0.6325906937222877
0.42801857,0.5267269953032858,0.6325906937222877
0.43191782,0.5267269953032858,0.6325906937222877
0.43722245,0.52984063349208,0.6357043319110819
0.4428856,0.5329542716808742,0.6357043319110819
0.44453827,0.5329542716808742,0.6357043319110819
0.44503543,0.5360679098696683,0.6388179700998761
0.44559145,0.5360679098696683,0.6357043319110819
0.4482895,0.5329542716808742,0.6325906937222877
0.47652733,0.5329542716808742,0.6325906937222877
0.59465176,0.52984063349208,0.6294770555334935
0.555772,0.5267269953032858,0.6263634173446994
0.54359895,0.5267269953032858,0.6263634173446994
0.5379087,0.5236133571144918,0.6232497791559052
0.53434575,0.5236133571144918,0.6232497791559052
0.53032744,0.5204997189256976,0.6232497791559052
0.53007007,0.5204997189256976,0.620136140967111
0.53137475,0.5173860807369034,0.620136140967111
0.53202736,0.5173860807369034,0.620136140967111
0.53172016,0.5173860807369034,0.620136140967111
0.5330015,0.5142724425481092,0.6170225027783168
0.5326586,0.5142724425481092,0.6170225027783168
0.5328145,0.5142724425481092,0.6170225027783168
0.53234106,0.5142724425481092,0.6170225027783168
0.5323988,0.5142724425481092,0.6170225027783168
0.5314429,0.5142724425481092,0.6170225027783168
0.529566,0.5142724425481092,0.6170225027783168
0.5276654,0.5173860807369034,0.620136140967111
0.5263382,0.5204997189256976,0.620136140967111
0.52549726,0.5204997189256976,0.6232497791559052
0.5252849,0.5236133571144918,0.6232497791559052
0.52565676,0.5236133571144918,0.6232497791559052
0.5308247,0.5236133571144918,0.620136140967111
0.53160113,0.5236133571144918,0.620136140967111
0.5308572,0.5204997189256976,0.6170225027783168
0.52872944,0.5204997189256976,0.6139088645895227
0.5262074,0.5173860807369034,0.6139088645895227
0.5233778,0.5173860807369034,0.6107952264007285
0.5194944,0.5173860807369034,0.6107952264007285
0.51630914,0.5173860807369034,0.6107952264007285
0.5132276,0.5142724425481092,0.6076815882119343
0.5108884,0.5142724425481092,0.6076815882119343
0.51022726,0.5142724425481092,0.6045679500231402
0.5101154,0.5142724425481092,0.6045679500231402
0.5098034,0.5142724425481092,0.6045679500231402
0.5100143,0.5142724425481092,0.6045679500231402
0.5113608,0.5142724425481092,0.6045679500231402
0.5136736,0.5142724425481092,0.6014543118343461
0.5166501,0.5142724425481092,0.6014543118343461
0.5190312,0.5142724425481092,0.6014543118343461
0.5185143,0.5173860807369034,0.6014543118343461
0.516841,0.5173860807369034,0.6045679500231402
0.51455885,0.5204997189256976,0.6045679500231402
0.51562357,0.5204997189256976,0.6045679500231402
0.5166363,0.5204997189256976,0.6045679500231402
0.5173501,0.5236133571144918,0.6045679500231402
0.5215715,0.5236133571144918,0.6045679500231402
0.52372515,0.5236133571144918,0.6014543118343461
0.5242704,0.5204997189256976,0.6014543118343461
0.5229507,0.5204997189256976,0.5983406736455519
0.52037185,0.5204997189256976,0.5983406736455519
0.51757073,0.5204997189256976,0.5983406736455519
0.5151619,0.5173860807369034,0.5952270354567577
0.5128767,0.5173860807369034,0.5952270354567577
0.5099318,0.5173860807369034,0.5952270354567577
0.5074354,0.5173860807369034,0.5952270354567577
0.50643575,0.5173860807369034,0.5952270354567577
0.5064119,0.5173860807369034,0.5983406736455519
0.50723284,0.5173860807369034,0.5983406736455519
0.5087708,0.5173860807369034,0.6045679500231402
0.5105087,0.5142724425481092,0.6232497791559052
0.5119372,0.5173860807369034,0.6419316082886702
0.5148816,0.5173860807369034,0.6481588846662586
0.51789296,0.5173860807369034,0.6512725228550528
0.51845104,0.5173860807369034,0.6512725228550528
0.51789284,0.5173860807369034,0.654386161043847
0.5195005,0.5204997189256976,0.654386161043847
0.52071327,0.5204997189256976,0.6574997992326411
0.52248096,0.5236133571144918,0.6574997992326411
0.5226193,0.5236133571144918,0.6574997992326411
0.524598,0.5236133571144918,0.6574997992326411
0.5269336,0.5204997189256976,0.6574997992326411
0.52778226,0.5204997189256976,0.654386161043847
0.5266222,0.5173860807369034,0.654386161043847
0.5243017,0.5173860807369034,0.6512725228550528
0.5213271,0.5173860807369034,0.6512725228550528
0.5180141,0.5173860807369034,0.6481588846662586
0.51436347,0.5173860807369034,0.6481588846662586
0.5110204,0.5142724425481092,0.6481588846662586
0.50878215,0.5142724425481092,0.6481588846662586
0.50777566,0.5142724425481092,0.6450452464774644
0.50706774,0.5142724425481092,0.6450452464774644
0.50653523,0.5142724425481092,0.6450452464774644
0.5069814,0.5142724425481092,0.6419316082886702
0.5072963,0.5142724425481092,0.6419316082886702
0.50875926,0.5142724425481092,0.6419316082886702
0.51080245,0.5142724425481092,0.6419316082886702
0.5131369,0.5142724425481092,0.6419316082886702
0.51418626,0.5142724425481092,0.6419316082886702
0.5139743,0.5173860807369034,0.6450452464774644
0.5124127,0.5173860807369034,0.6450452464774644
0.5098589,0.5173860807369034,0.6481588846662586
0.50988,0.5173860807369034,0.6481588846662586
0.5110417,0.5173860807369034,0.6481588846662586
0.5167138,0.5173860807369034,0.6450452464774644
0.51853514,0.5173860807369034,0.6419316082886702
0.5192426,0.5173860807369034,0.6388179700998761
0.51903,0.5142724425481092,0.6388179700998761
0.51725346,0.5142724425481092,0.6357043319110819
0.5151432,0.5142724425481092,0.6357043319110819
0.51327604,0.5142724425481092,0.6325906937222877
0.51100475,0.5142724425481092,0.6325906937222877
0.5086152,0.5142724425481092,0.6294770555334935
0.50623363,0.511158804359315,0.6294770555334935
0.5046555,0.511158804359315,0.6263634173446994
0.50435776,0.511158804359315,0.6263634173446994
0.50359523,0.511158804359315,0.6263634173446994
0.5035791,0.511158804359315,0.6232497791559052
0.50382525,0.511158804359315,0.6232497791559052
0.5047441,0.508045166170521,0.6232497791559052
0.506343,0.508045166170521,0.620136140967111
0.5085502,0.508045166170521,0.6232497791559052
0.5114502,0.508045166170521,0.6232497791559052
0.5142657,0.508045166170521,0.6263634173446994
0.5155635,0.508045166170521,0.6294770555334935
0.5113203,0.6357043319110819,0.6294770555334935
0.51020086,0.6948634574981712,0.6325906937222877
0.51361454,0.7291134775749071,0.6325906937222877
0.5164553,0.7291134775749071,0.6294770555334935
0.518624,0.710431648442142,0.6263634173446994
0.519756,0.7010907338757596,0.6232497791559052
