Station,Model,Features,Offset,Epoch,Loss,Validation Loss
Station6,LSTM,SWC_10_Ppt,168,1,0.018799949437379837,0.01989021897315979
Station6,LSTM,SWC_10_Ppt,168,2,0.018109260126948357,0.019298899918794632
Station6,LSTM,SWC_10_Ppt,168,3,0.017886869609355927,0.019190864637494087
Station6,LSTM,SWC_10_Ppt,168,4,0.01773935556411743,0.01894485391676426
Station6,LSTM,SWC_10_Ppt,168,5,0.017497487366199493,0.018925342708826065
Station6,LSTM,SWC_10_Ppt,168,6,0.017325401306152344,0.01888161711394787
Station6,LSTM,SWC_10_Ppt,168,7,0.01735154166817665,0.01980663649737835
Station6,LSTM,SWC_10_Ppt,168,8,0.017651833593845367,0.020766932517290115
Station6,LSTM,SWC_10_Ppt,168,9,0.018552999943494797,0.02010449394583702
Station6,AttentionLSTM,SWC_10_Ppt,168,1,0.021380696445703506,0.02191789634525776
Station6,AttentionLSTM,SWC_10_Ppt,168,2,0.018185555934906006,0.020607562735676765
Station6,AttentionLSTM,SWC_10_Ppt,168,3,0.01710963435471058,0.01959093101322651
Station6,AttentionLSTM,SWC_10_Ppt,168,4,0.016525346785783768,0.020298833027482033
Station6,AttentionLSTM,SWC_10_Ppt,168,5,0.016143087297677994,0.02093527466058731
Station6,AttentionLSTM,SWC_10_Ppt,168,6,0.016301002353429794,0.019677745178341866
Station6,CNN,SWC_10_Ppt,168,1,0.019010892137885094,0.021233856678009033
Station6,CNN,SWC_10_Ppt,168,2,0.018407458439469337,0.022355003282427788
Station6,CNN,SWC_10_Ppt,168,3,0.018255922943353653,0.021219948306679726
Station6,CNN,SWC_10_Ppt,168,4,0.018182173371315002,0.019498642534017563
Station6,CNN,SWC_10_Ppt,168,5,0.01810048706829548,0.020733822137117386
Station6,CNN,SWC_10_Ppt,168,6,0.017982162535190582,0.020162735134363174
Station6,CNN,SWC_10_Ppt,168,7,0.017872167751193047,0.01929577812552452
Station6,CNN,SWC_10_Ppt,168,8,0.01782350428402424,0.01980670541524887
Station6,CNN,SWC_10_Ppt,168,9,0.017760295420885086,0.02005149982869625
Station6,CNN,SWC_10_Ppt,168,10,0.017700055614113808,0.01968604326248169
Station6,BiLSTM,SWC_10_Ppt,168,1,0.018539126962423325,0.02014409750699997
Station6,BiLSTM,SWC_10_Ppt,168,2,0.01795104146003723,0.019822904840111732
Station6,BiLSTM,SWC_10_Ppt,168,3,0.01725008524954319,0.018758226186037064
Station6,BiLSTM,SWC_10_Ppt,168,4,0.016950923949480057,0.01956333965063095
Station6,BiLSTM,SWC_10_Ppt,168,5,0.017581528052687645,0.01918019726872444
Station6,BiLSTM,SWC_10_Ppt,168,6,0.017296213656663895,0.018888559192419052
Station6,RNN,SWC_10_Ppt,168,1,0.018797023221850395,0.020203672349452972
Station6,RNN,SWC_10_Ppt,168,2,0.018351737409830093,0.020380236208438873
Station6,RNN,SWC_10_Ppt,168,3,0.018279870972037315,0.019733872264623642
Station6,RNN,SWC_10_Ppt,168,4,0.01821925677359104,0.019944967702031136
Station6,RNN,SWC_10_Ppt,168,5,0.01822175830602646,0.01966392621397972
Station6,RNN,SWC_10_Ppt,168,6,0.018172793090343475,0.019760793074965477
Station6,RNN,SWC_10_Ppt,168,7,0.018138999119400978,0.01982138678431511
Station6,RNN,SWC_10_Ppt,168,8,0.01815113052725792,0.020456308498978615
Station6,Autoregressive,SWC_10_Ppt,168,1,0.02192002907395363,0.021653076633810997
Station6,Autoregressive,SWC_10_Ppt,168,2,0.021243389695882797,0.021342439576983452
Station6,Autoregressive,SWC_10_Ppt,168,3,0.02123703621327877,0.021293606609106064
Station6,Autoregressive,SWC_10_Ppt,168,4,0.021190987899899483,0.02155354805290699
Station6,Autoregressive,SWC_10_Ppt,168,5,0.021135766059160233,0.021648721769452095
Station6,Autoregressive,SWC_10_Ppt,168,6,0.021093053743243217,0.021376365795731544
