Anomaly Dates
04-17-2015
04-18-2015
04-27-2015
04-28-2015
05-23-2015
05-25-2015
05-27-2015
06-04-2015
06-28-2015
07-08-2015
08-30-2015
09-09-2015
10-24-2015
10-30-2015
11-03-2015
11-07-2015
11-09-2015
11-17-2015
11-27-2015
12-07-2015
03-10-2016
03-20-2016
04-17-2016
04-21-2016
05-01-2016
05-19-2016
05-30-2016
06-02-2016
06-09-2016
06-12-2016
06-28-2016
07-08-2016
07-27-2016
08-06-2016
08-12-2016
08-16-2016
08-22-2016
08-26-2016
09-26-2016
10-06-2016
11-03-2016
11-06-2016
11-13-2016
11-16-2016
12-13-2016
02-24-2017
06-03-2017
06-13-2017
06-24-2017
06-26-2017
07-04-2017
07-06-2017
08-07-2017
08-17-2017
09-27-2017
10-07-2017
03-03-2018
05-04-2018
05-14-2018
09-04-2018
09-09-2018
09-14-2018
09-19-2018
10-08-2018
10-09-2018
10-15-2018
10-16-2018
10-17-2018
10-18-2018
10-25-2018
10-26-2018
05-03-2019
05-08-2019
05-13-2019
05-18-2019
06-09-2019
06-19-2019
06-30-2019
07-10-2019
01-16-2020
01-26-2020
03-19-2020
03-20-2020
03-21-2020
03-29-2020
03-30-2020
03-31-2020
05-24-2020
06-03-2020
06-23-2020
07-03-2020
09-03-2020
09-04-2020
09-09-2020
09-14-2020
09-19-2020
02-19-2021
05-01-2021
05-09-2021
05-22-2021
06-03-2021
06-13-2021
07-06-2021
07-16-2021
