Anomaly Dates
04-18-2015
04-19-2015
04-20-2015
04-28-2015
08-01-2015
08-02-2015
08-03-2015
08-11-2015
08-12-2015
08-13-2015
08-14-2015
09-12-2015
10-24-2015
10-25-2015
10-26-2015
10-27-2015
10-28-2015
11-03-2015
02-24-2016
04-13-2016
04-14-2016
04-23-2016
05-19-2016
07-27-2016
07-28-2016
07-29-2016
08-08-2016
08-09-2016
08-13-2016
08-14-2016
08-15-2016
08-16-2016
08-22-2016
08-23-2016
09-03-2016
09-26-2016
09-27-2016
10-06-2016
11-04-2016
11-05-2016
02-14-2017
05-21-2017
06-25-2017
06-27-2017
06-28-2017
07-05-2017
08-07-2017
08-08-2017
08-09-2017
08-18-2017
08-27-2017
08-28-2017
09-06-2017
09-28-2017
09-29-2017
09-30-2017
10-07-2017
10-10-2017
12-06-2017
12-07-2017
02-21-2018
03-28-2018
04-07-2018
05-08-2018
05-27-2018
06-21-2018
06-22-2018
06-23-2018
07-01-2018
07-02-2018
07-03-2018
07-04-2018
07-06-2018
07-07-2018
07-16-2018
07-20-2018
07-21-2018
07-22-2018
07-23-2018
08-13-2018
08-14-2018
08-15-2018
08-23-2018
09-05-2018
09-06-2018
09-07-2018
09-10-2018
09-14-2018
09-15-2018
09-18-2018
09-19-2018
09-20-2018
09-21-2018
09-22-2018
09-23-2018
04-29-2019
06-21-2019
06-29-2019
07-01-2019
09-03-2019
09-04-2019
05-17-2020
06-25-2020
09-05-2020
09-06-2020
09-07-2020
09-11-2020
09-14-2020
09-15-2020
11-30-2020
12-01-2020
12-10-2020
02-22-2021
02-24-2021
02-25-2021
02-26-2021
04-30-2021
05-01-2021
05-02-2021
05-03-2021
06-14-2021
06-23-2021
06-24-2021
07-03-2021
07-05-2021
07-06-2021
07-07-2021
08-03-2021
08-04-2021
