Anomaly Dates
10-24-2015
10-25-2015
10-26-2015
10-27-2015
10-30-2015
10-31-2015
11-01-2015
04-18-2016
04-19-2016
04-20-2016
04-21-2016
04-22-2016
05-18-2016
05-19-2016
06-12-2016
08-13-2016
08-14-2016
08-15-2016
08-16-2016
08-17-2016
08-18-2016
08-19-2016
08-20-2016
08-21-2016
08-22-2016
09-26-2016
09-27-2016
09-28-2016
11-04-2016
11-06-2016
11-07-2016
11-08-2016
11-09-2016
11-10-2016
11-11-2016
11-12-2016
02-20-2017
02-21-2017
02-22-2017
02-23-2017
05-20-2017
05-21-2017
05-22-2017
06-27-2017
06-28-2017
06-29-2017
07-01-2017
07-07-2017
07-08-2017
08-07-2017
08-08-2017
08-09-2017
08-10-2017
08-11-2017
08-18-2017
08-19-2017
08-27-2017
08-28-2017
09-06-2017
09-07-2017
09-28-2017
09-29-2017
09-30-2017
10-01-2017
10-02-2017
10-03-2017
10-04-2017
10-05-2017
10-06-2017
12-06-2017
12-07-2017
12-08-2017
12-09-2017
12-10-2017
12-11-2017
02-21-2018
03-28-2018
06-21-2018
07-08-2018
08-13-2018
08-14-2018
08-15-2018
09-05-2018
09-07-2018
09-08-2018
09-09-2018
09-10-2018
09-11-2018
09-12-2018
09-13-2018
09-14-2018
09-18-2018
10-16-2018
10-17-2018
10-18-2018
07-11-2019
09-02-2019
01-17-2020
01-18-2020
01-19-2020
04-13-2020
05-17-2020
05-18-2020
05-22-2020
06-24-2020
09-05-2020
09-06-2020
09-07-2020
09-08-2020
09-10-2020
09-11-2020
09-12-2020
09-13-2020
09-14-2020
02-20-2021
02-21-2021
02-22-2021
04-30-2021
05-01-2021
05-02-2021
05-03-2021
06-14-2021
06-15-2021
07-03-2021
07-07-2021
07-08-2021
07-10-2021
07-11-2021
07-12-2021
07-17-2021
