ar_bi_lstm,y_true,shift_bl,ar_lstm,lstm,bi_lstm,cnn
0.35155302,0.5173860807369034,0.6170225027783168,0.36111242,0.40001148,0.37835497,0.38663334
0.3538874,0.5142724425481092,0.6170225027783168,0.362518,0.39911363,0.38036904,0.38907266
0.3546751,0.5142724425481092,0.6139088645895227,0.36343485,0.39882758,0.38211915,0.39413312
0.3554207,0.5142724425481092,0.6139088645895227,0.3637089,0.39899966,0.38375217,0.3992214
0.35521138,0.5142724425481092,0.6107952264007285,0.363317,0.39950907,0.38420454,0.40093875
0.3541116,0.5142724425481092,0.6107952264007285,0.36255097,0.40006524,0.3827792,0.40289763
0.35368764,0.5142724425481092,0.6107952264007285,0.36181617,0.40038937,0.3805529,0.4013365
0.35396725,0.5142724425481092,0.6107952264007285,0.36157906,0.40105107,0.37886637,0.4027809
0.35476863,0.5142724425481092,0.6107952264007285,0.3617968,0.4019868,0.37870586,0.40297407
0.35457236,0.5142724425481092,0.6076815882119343,0.36214697,0.40342787,0.37860534,0.39981017
0.35490277,0.5142724425481092,0.6107952264007285,0.362113,0.40511066,0.37763435,0.40171367
0.3584756,0.5173860807369034,0.6107952264007285,0.36354446,0.4066894,0.3789666,0.40212622
0.36006176,0.5173860807369034,0.6139088645895227,0.36338174,0.40750298,0.3787496,0.4018591
0.36152887,0.5204997189256976,0.6139088645895227,0.3626914,0.40802225,0.38039038,0.40183634
0.35982558,0.5204997189256976,0.6139088645895227,0.36020076,0.40721157,0.3785098,0.39714992
0.3616807,0.5204997189256976,0.6139088645895227,0.36091197,0.40691867,0.38449588,0.39406997
0.3618975,0.5236133571144918,0.6139088645895227,0.36107063,0.40716526,0.38874084,0.393985
0.36240435,0.5236133571144918,0.6139088645895227,0.3630104,0.409447,0.39776126,0.3905409
0.36034524,0.5236133571144918,0.6139088645895227,0.36204123,0.4121299,0.40179813,0.38852674
0.35712618,0.5204997189256976,0.6139088645895227,0.3607871,0.4143252,0.4018481,0.38452038
0.35485712,0.5204997189256976,0.6139088645895227,0.35966015,0.41520903,0.39936835,0.38018698
0.3547654,0.5204997189256976,0.6107952264007285,0.35974765,0.41508666,0.39715764,0.38257372
0.3549565,0.5204997189256976,0.6107952264007285,0.36020362,0.41432008,0.3958029,0.3838238
0.35433298,0.5173860807369034,0.6107952264007285,0.3604784,0.41375372,0.3945749,0.3831389
0.35442978,0.5173860807369034,0.6107952264007285,0.36047179,0.41310018,0.39448264,0.38218343
0.35444462,0.5173860807369034,0.6107952264007285,0.36048335,0.41255486,0.39496747,0.3874566
