ar_bi_lstm,y_true,shift_bl,ar_lstm,lstm,bi_lstm,cnn
0.34475097,0.3428229546197449,0.6121578092837839,0.34617093,0.38350478,0.3870778,0.3614152
0.3462365,0.3374362575264641,0.6121578092837839,0.34811994,0.38306674,0.38575438,0.36024922
0.3473181,0.3374362575264641,0.6121578092837839,0.34942797,0.3835084,0.38435853,0.36344033
0.34793574,0.3374362575264641,0.6067711121905031,0.35022226,0.38406184,0.38317302,0.36265996
0.3472415,0.3320495604331833,0.6067711121905031,0.35011402,0.38427913,0.381237,0.36326656
0.34638995,0.3320495604331833,0.6067711121905031,0.34949064,0.38369203,0.37836373,0.36202976
0.34628507,0.3320495604331833,0.6013844150972223,0.34922364,0.38286248,0.37588984,0.36464128
0.34757727,0.3320495604331833,0.6013844150972223,0.35006365,0.38295418,0.3748315,0.36703432
0.34854323,0.3320495604331833,0.6013844150972223,0.35124627,0.38412008,0.37559575,0.36870345
0.3485427,0.3320495604331833,0.6013844150972223,0.3512958,0.38658023,0.37672815,0.35856345
0.3487711,0.3266628633399024,0.5959977180039415,0.35001013,0.38808033,0.37801623,0.35671362
0.35267806,0.3266628633399024,0.5959977180039415,0.3508574,0.38948318,0.38132298,0.3642777
0.35272962,0.3266628633399024,0.5959977180039415,0.35086706,0.38959253,0.3832095,0.3613341
0.35239694,0.3266628633399024,0.6013844150972223,0.3514209,0.38993552,0.38597664,0.36281934
0.34808278,0.3320495604331833,0.6013844150972223,0.3490536,0.38808843,0.3856953,0.37182435
0.34991783,0.3320495604331833,0.6013844150972223,0.35084495,0.3906166,0.3907549,0.37407753
0.34955326,0.3320495604331833,0.6013844150972223,0.350674,0.39355218,0.3951704,0.377785
0.3534221,0.3320495604331833,0.6013844150972223,0.35438833,0.4021549,0.40436175,0.37099043
0.35358837,0.3320495604331833,0.6013844150972223,0.35418174,0.40833196,0.41096666,0.36727294
0.35134,0.3320495604331833,0.6013844150972223,0.35259882,0.41058668,0.41359228,0.36577898
0.35110188,0.3320495604331833,0.6013844150972223,0.35166505,0.40973142,0.41391823,0.3613888
0.3517725,0.3320495604331833,0.5959977180039415,0.3517432,0.4079808,0.41358006,0.36314353
0.35176826,0.3320495604331833,0.5959977180039415,0.35201028,0.40666366,0.4126951,0.36320648
0.35183877,0.3266628633399024,0.5959977180039415,0.35246858,0.4058358,0.41093114,0.36364484
0.35230082,0.3266628633399024,0.5959977180039415,0.35317358,0.40539512,0.40951607,0.36022377
0.35210502,0.3266628633399024,0.5906110209106608,0.35351947,0.405103,0.4078655,0.35763893
0.3514279,0.3266628633399024,0.5906110209106608,0.35333297,0.4046562,0.40581432,0.3609678
0.35168844,0.3266628633399024,0.5906110209106608,0.3535718,0.40388668,0.40374237,0.36181834
0.35039812,0.3266628633399024,0.5906110209106608,0.35279503,0.40241358,0.4005298,0.36088368
0.3491035,0.3212761662466217,0.5906110209106608,0.35157725,0.40008816,0.39620996,0.36123544
0.34814823,0.3212761662466217,0.5906110209106608,0.35040677,0.39730355,0.3915453,0.36517766
0.34822786,0.3212761662466217,0.5906110209106608,0.3499919,0.3954008,0.38787833,0.36704424
0.34912503,0.3212761662466217,0.5959977180039415,0.35035402,0.3952412,0.38624364,0.36661205
0.3500345,0.3212761662466217,0.6013844150972223,0.35096863,0.3965876,0.3866165,0.361587
0.3510754,0.3212761662466217,0.6175445063770647,0.3515924,0.39887232,0.3890024,0.35995817
0.35206342,0.3212761662466217,0.6283179005636262,0.35161927,0.4008703,0.3921385,0.360633
0.35275656,0.3212761662466217,0.6390912947501878,0.3514271,0.40224957,0.39562514,0.36265847
0.350882,0.3212761662466217,0.6444779918434685,0.34942338,0.40024555,0.39622986,0.36177555
0.34992623,0.3212761662466217,0.6498646889367494,0.34883067,0.39935398,0.3976311,0.3666495
0.35093147,0.3266628633399024,0.6552513860300302,0.35040268,0.40290356,0.40320745,0.37241217
0.3507548,0.3266628633399024,0.6552513860300302,0.35013494,0.4061931,0.40758392,0.37250835
