,ar_bi_lstm,y_true,shift_bl,ar_lstm,cnn,lstm,bi_lstm
0,0.36060375,0.3428229546197449,0.6767981744031532,0.35083675,0.38078442,0.39683995,0.3865044
1,0.36181268,0.3428229546197449,0.6714114773098724,0.3521021,0.38094,0.39733234,0.38726428
2,0.3626135,0.3428229546197449,0.6714114773098724,0.35241067,0.38092962,0.39792526,0.38795936
3,0.36286646,0.3428229546197449,0.6714114773098724,0.352535,0.38290232,0.39848083,0.38919243
4,0.3616811,0.3428229546197449,0.6660247802165916,0.35185283,0.38347182,0.39853,0.3894904
5,0.36057377,0.3428229546197449,0.6660247802165916,0.35060066,0.3837923,0.39799625,0.38905793
6,0.36001712,0.3428229546197449,0.6606380831233108,0.350043,0.38826337,0.39772004,0.38908687
7,0.3604986,0.3428229546197449,0.6606380831233108,0.35075927,0.3931072,0.398258,0.39012906
8,0.361203,0.3428229546197449,0.6606380831233108,0.35235095,0.39777583,0.39943224,0.39191872
9,0.3613622,0.3428229546197449,0.6552513860300302,0.35282373,0.39906198,0.40063357,0.3928937
10,0.3617565,0.3428229546197449,0.6552513860300302,0.35218707,0.40178546,0.40000424,0.3927259
11,0.36441892,0.3428229546197449,0.6552513860300302,0.35345495,0.40519205,0.4000575,0.3944133
12,0.36432737,0.3482096517130256,0.6552513860300302,0.35419086,0.4032685,0.39869228,0.39256406
13,0.36442783,0.3428229546197449,0.6552513860300302,0.35569468,0.40234432,0.3990562,0.3928927
14,0.36153877,0.3482096517130256,0.6552513860300302,0.3541897,0.40140927,0.3963856,0.3889834
15,0.3633564,0.3535963488063064,0.6606380831233108,0.35613108,0.40050915,0.4013092,0.39444244
16,0.36317813,0.3535963488063064,0.6606380831233108,0.3556038,0.39900395,0.40310004,0.39591447
17,0.36790678,0.3535963488063064,0.6606380831233108,0.3589403,0.39709726,0.4126278,0.4062932
18,0.36795756,0.3535963488063064,0.6606380831233108,0.35913423,0.39580125,0.41527084,0.4083477
19,0.3661243,0.3535963488063064,0.6606380831233108,0.35829294,0.39248332,0.41561088,0.4076419
20,0.3662429,0.3535963488063064,0.6552513860300302,0.35801724,0.39040807,0.4147961,0.4057866
21,0.36704463,0.3535963488063064,0.6552513860300302,0.35833177,0.38884202,0.4143046,0.4041543
