Date,Ppt,Srad,Tair,RH,Windspeed,Winddirection,Sat_SM_AMSR,distance_AMSR,Sat_SM_SMAP,distance_SMAP
2017-01-01,0.0,3625.01,15.73325,67.08375,1.1050833333333332,224.2919617215265,0.1619357,11.58927045561977,,
2017-01-02,10.670000000000002,3968.39,14.739583333333334,64.58916666666666,1.9639583333333333,216.12545014442952,0.17970578,11.830418429046585,,
2017-01-03,0.0,3828.51,14.533291666666663,37.858333333333334,1.9487083333333333,43.8112241732415,0.13893537,10.995278110179257,,
2017-01-04,0.0,2280.7799999999997,4.040291666666667,65.24791666666667,1.7233333333333334,47.90341309138171,0.14114188,229.63323900452968,,
2017-01-05,0.0,3888.82,7.284791666666667,67.0625,2.8021666666666665,25.15158945309787,0.13733369,9.767495941098607,,
2017-01-06,0.0,1096.81,-4.510041666666667,63.245000000000005,3.1492083333333336,28.0312720172833,0.09861715,658.016419212277,,
2017-01-07,0.0,4229.05,-3.379583333333333,49.82833333333334,1.6584583333333331,11.08760424055896,0.16372634,11.370067969862198,,
2017-01-08,0.0,4055.36,1.805958333333333,39.530833333333334,2.3115416666666664,203.5300158511096,0.1639215,11.130017581719605,,
2017-01-09,0.0,3740.78,11.779583333333331,66.36749999999999,3.4906666666666664,206.25486150011716,0.15647669,9.720894593029334,,
2017-01-10,0.0,3653.51,17.273333333333333,63.70583333333334,3.169083333333333,212.59678477054223,0.14869577,97.50377100611732,,
2017-01-11,0.0,4009.26,18.233333333333334,70.36999999999999,3.911208333333333,202.31197651572504,0.14312874,10.4005169083688,,
2017-01-12,0.0,1814.82,19.155,74.33874999999999,3.0522500000000004,195.40777236513185,0.16816747,11.84080791816992,,
2017-01-13,0.0,2368.99,19.593333333333337,77.86333333333333,2.4107499999999997,169.74562948957862,0.093517184,332.0552902658304,,
2017-01-14,0.756,800.2,10.402916666666666,96.1875,1.0080833333333332,77.5390623522249,0.13881062,11.394924718014892,,
2017-01-15,11.167,1074.52,14.439166666666669,93.95833333333331,2.448375,152.9925041824074,0.13685927,179.26066135191525,,
2017-01-16,0.0,3231.61,14.113375,68.96916666666667,0.5640416666666667,333.83767281845604,0.19912769,10.71196940212027,,
2017-01-17,1.779,616.92,10.072458333333334,79.75750000000001,1.7319583333333333,46.07167153394971,0.03913555,474.4160085351005,,
2017-01-18,1.522,1199.35,8.364125,92.6125,1.522708333333333,1.5174104947841442,0.164004,11.66354654152669,,
2017-01-19,0.0,4209.01,13.390416666666669,67.23958333333333,1.609875,228.64257120833656,0.21605659,10.13089071733912,,
2017-01-20,0.0,4099.72,17.166666666666668,39.80166666666667,1.609875,219.44083716351665,0.0931194,480.4212871863379,,
2017-01-21,0.0,3098.14,16.532500000000002,52.982499999999995,2.388333333333333,232.03914382585165,0.1391077,10.703939998208234,,
2017-01-22,0.0,4396.64,13.431666666666668,35.41125,4.547625,334.23926605338295,0.17759565,39.3253726312572,,
2017-01-23,0.0,4481.79,13.528875,40.629583333333336,1.051958333333333,236.7478149803445,0.18382047,10.6181209757024,,
