Date,Ppt,Srad,Tair,RH,Windspeed,Winddirection,Sat_SM_AMSR,distance_AMSR,Sat_SM_SMAP,distance_SMAP
2017-01-01,0.0,3835.81,15.337458333333332,71.77083333333333,0.9194583333333334,12.827260936207438,0.17092115,14.055936900839985,,
2017-01-02,6.35,4244.81,14.663666666666666,68.77333333333333,1.513375,305.30578113499485,0.19209906,14.075616658800758,,
2017-01-03,0.0,4067.74,12.327125,51.35583333333333,1.1912916666666666,348.14866528072974,0.13634436,13.60459609262434,,
2017-01-04,0.0,2301.1,4.168208333333333,67.17041666666667,1.0128333333333333,27.77102174087821,0.14114188,226.57753345443243,,
2017-01-05,0.0,3355.59,7.582291666666666,70.91166666666666,1.7828333333333333,331.53105811679256,0.1377866,14.458679349813105,,
2017-01-06,0.0,1153.6,-3.773125,61.86000000000001,2.2695000000000003,12.261064909478534,0.09861715,671.4264078722583,,
2017-01-07,0.0,4530.3,-3.2749166666666665,50.20875,1.1057916666666667,14.989585906225386,0.1666835,14.417028792052935,,
2017-01-08,0.0,4353.39,0.1760416666666667,50.60208333333333,1.5793333333333333,222.01855692872977,0.18169822,14.470565009405854,,
2017-01-09,0.0,3405.09,11.32275,70.05916666666667,2.099,227.1812099696737,0.14892812,12.960914942443347,,
2017-01-10,0.0,3924.08,16.611666666666668,68.77625,2.266,218.14502007904144,0.14995521,107.90710404859472,,
2017-01-11,0.0,4062.25,17.885833333333334,74.24916666666667,2.7737499999999997,201.2271224587177,0.14222564,13.162891331405003,,
2017-01-12,0.0,1838.2,19.784166666666668,74.15583333333333,3.1750416666666665,182.62955473107584,0.16433999,13.522340017966552,,
2017-01-13,0.0,2739.54,20.479166666666668,76.20208333333333,2.9414166666666666,163.4739063443061,0.093517184,336.36545220668586,,
2017-01-14,0.0,927.56,11.822916666666666,96.75,1.1421666666666666,84.3154057340031,0.14225268,12.860446904794063,,
2017-01-15,16.253,976.46,15.207083333333332,94.70666666666666,2.1247916666666664,137.08448936246805,0.13685927,169.5449100338404,,
2017-01-16,0.509,3196.0,14.88325,72.19875,0.3278333333333333,22.46804368983146,0.20580314,14.013664810145592,,
2017-01-17,3.548,706.67,10.718958333333331,82.07916666666667,1.3775833333333332,61.794573289493314,0.03913555,465.5399268488057,,
2017-01-18,14.481,1320.71,9.043583333333332,92.87083333333334,0.9239583333333332,345.38580000560137,0.17387775,13.61812278402675,,
2017-01-19,0.0,4162.78,13.174166666666666,73.52833333333334,1.7310833333333333,276.01542613729276,0.22170626,14.63423330097581,,
2017-01-20,0.0,4098.0,14.820791666666668,56.38375,0.89175,313.3226213516853,0.0931194,485.9685994424426,,
2017-01-21,0.0,3180.32,15.514541666666666,60.45333333333334,2.0199166666666666,290.0093560185372,0.14753851,12.840305421478783,,
2017-01-22,0.0,4659.25,13.86375,35.54208333333333,3.8665,312.78313949618183,0.20700222,24.623898066569648,,
2017-01-23,0.0,4676.59,11.505875,49.423750000000005,1.0217916666666669,296.9149564993402,0.19363983,14.709088223891696,,
2017-01-24,0.0,4226.78,18.114583333333332,46.242916666666666,1.7426666666666666,230.7372087621691,0.19097772,14.032391766946484,,
2017-01-25,0.0,4245.72,14.250125,30.890416666666667,1.427875,348.37101336253687,0.19687483,13.058474400798184,,
2017-01-26,0.0,4659.41,5.5168333333333335,55.035,0.7155833333333333,44.4330200340998,0.18309063,12.223515691448858,,
2017-01-27,0.0,2270.71,5.699166666666667,48.99791666666667,1.1163333333333332,68.93872836108449,0.118295,86.71080370920728,,
2017-01-28,0.0,4872.03,6.968583333333334,55.598333333333336,1.4671666666666667,313.97143971677394,0.17395939,13.950596111228483,,
2017-01-29,0.0,4960.67,8.259708333333334,45.55041666666667,1.1388333333333334,335.8868404871407,0.1806612,367.7201236685116,,
2017-01-30,0.0,5008.54,11.685333333333332,37.466249999999995,1.1594583333333337,304.2479216740906,0.15188526,13.120974403385269,,
2017-01-31,0.0,5047.07,12.399708333333336,41.49,1.2495416666666668,250.78494744897824,0.090466894,535.5423286310343,,
2017-02-01,0.0,5014.96,17.085833333333333,47.32333333333333,1.304875,274.04664007426464,0.17824353,14.043485115160818,,
2017-02-02,0.0,4311.43,10.024291666666668,51.20250000000001,1.2852916666666667,11.82280687998707,0.01758852,462.3377911736271,,
2017-02-03,0.0,1386.12,6.674166666666667,65.45416666666667,1.4404583333333332,69.29942974798848,0.16762967,13.889497366587284,,
2017-02-04,0.0,796.59,8.048083333333333,90.79041666666666,1.1212083333333334,170.59108403128732,0.14007019,13.627097699730609,,
2017-02-05,0.0,2937.67,16.837083333333336,87.98083333333334,2.1845833333333333,220.86456869241985,0.1288727,225.21077531459613,,
2017-02-06,0.0,2248.76,19.639166666666664,82.14625,2.2672083333333335,218.90684627746796,0.16209297,14.06521091451954,,
2017-02-07,0.0,4471.26,19.360416666666666,57.399166666666666,1.4045,299.492447517991,0.14737622,196.9160323835975,,
2017-02-08,0.0,4863.7300000000005,17.926666666666666,35.56916666666667,1.5473333333333334,339.72697348252666,0.16320586,13.69980838526802,,
2017-02-09,0.0,5441.49,12.446166666666665,38.53541666666667,1.5472916666666665,91.040479827976,0.1725894,14.037997017262487,,
2017-02-10,0.0,3892.75,15.957208333333334,68.15166666666666,2.175666666666667,203.34925531825724,0.14612353,14.066978813203246,,
2017-02-11,0.0,4456.93,20.44125,78.625,1.9256666666666664,227.19521807141516,0.14418224,119.29454388103618,,
2017-02-12,0.0,2656.23,19.01,75.95458333333333,1.2094166666666666,52.1072633675048,0.11073774,85.04750924216839,,
2017-02-13,3.301,1370.66,17.106666666666666,65.13416666666667,1.9506666666666668,103.08689337408134,0.1550954,13.142439809470364,,
2017-02-14,76.703,2026.25,8.65425,85.24708333333334,2.3817916666666665,339.0484600829078,0.12453434,346.4922555384068,,
2017-02-15,0.0,5519.36,8.544583333333334,57.39083333333334,1.4953333333333332,346.22922217354585,0.21134785,13.40628964271638,,
2017-02-16,0.0,5104.64,8.560458333333333,61.500416666666666,0.9237916666666668,271.88762756858955,0.08870845,538.0593883375748,,
2017-02-17,0.0,5244.59,14.076625,59.37041666666667,1.700375,249.65440077678795,0.21362689,13.708176006496432,,
2017-02-18,0.0,5424.97,17.455000000000002,61.41875,1.0757083333333333,261.98104955685096,0.19004866,12.969760791171293,,
2017-02-19,19.552,2745.69,20.825833333333332,78.35458333333334,3.451875,164.17908851390064,0.15138766,13.117990827395774,,
2017-02-20,10.926,4180.53,15.36875,71.58041666666666,1.1319583333333334,287.4718414233399,0.19868803,13.150049830725516,,
2017-02-21,0.0,5956.93,17.06,34.560833333333335,1.606291666666667,320.8007470215481,0.16381283,13.154468677369016,,
2017-02-22,0.0,5834.34,17.27991666666667,50.350833333333334,0.8223750000000001,297.6532159048398,0.14040512,14.298609436343687,,
