Station,Model,Features,Offset,MSE,MAE,MAPE,SMAPE,RSE,CORR
Station6,ar,SWC_10,0,0.007706480409056716,0.05846324935555458,0.0030970692168921232,24.68670082092285,0.23263691365718842,0.8845589756965637
Station6,lstm,SWC_10,0,0.003435051593929798,0.030180109664797783,0.0029107111040502787,18.854177474975586,0.10369452089071274,0.9473695755004883
Station6,ar,SWC_10,0,0.012513788368076753,0.07566528022289276,0.004932882264256477,34.15657424926758,0.37698689103126526,0.7964330911636353
Station6,ar,SWC_10,0,0.02961995076914756,0.1459863781929016,0.013848267495632172,59.67603302001953,0.8834282159805298,0.5181858539581299
Station6,lstm,SWC_10,0,0.009403012520378402,0.05384480580687523,0.003519241465255618,24.307466506958008,0.28327253460884094,0.8508719801902771
Station6,lstm,SWC_10,0,0.02504790383457207,0.13432654738426208,0.01496753841638565,56.55082321166992,0.7470649480819702,0.5371195077896118
Station6,bilstm,SWC_10,0,0.003425879777688654,0.02597223035991192,0.001970316283404827,14.549668312072754,0.10341764986515045,0.9470369219779968
Station6,rnn,SWC_10,0,0.0033803115836491104,0.029164856299757957,0.002051273826509714,15.00236988067627,0.1020420715212822,0.9485499858856201
Station6,cnn,SWC_10,0,0.004847262533254217,0.03899010643362999,0.0021122763864696026,17.252391815185547,0.14632520079612732,0.9321942329406738
Station6,attentionlstm,SWC_10,0,0.003466029573310934,0.022994250059127808,0.001331685925833881,10.942562103271484,0.10462965816259384,0.9481860995292664
Station6,attentiononly,SWC_10,0,0.0046851138900246845,0.032685600221157074,0.0018550254171714187,13.929682731628418,0.14143037796020508,0.9328804016113281
Station6,bilstm,SWC_10,0,0.010233997185372563,0.07298468053340912,0.00733800046145916,36.295982360839844,0.3083065450191498,0.8419340252876282
Station6,rnn,SWC_10,0,0.010372241265886309,0.07199221104383469,0.0057464721612632275,34.01282501220703,0.31247127056121826,0.8420126438140869
Station6,transformer,SWC_10,0,0.0053794678010985215,0.036285649985075,0.0018564813071861863,14.216385841369629,0.16239096224308014,0.9294854402542114
Station6,cnn,SWC_10,0,0.012296251782674433,0.07045874744653702,0.0044494504109025,30.115175247192383,0.3704334795475006,0.8200918436050415
Station6,bilstm,SWC_10,0,0.02356613217609823,0.1263449341058731,0.01277823094278574,54.46025848388672,0.7028703689575195,0.5584725737571716
Station6,rnn,SWC_10,0,0.024987950092817127,0.1315992772579193,0.012477675452828407,56.14608383178711,0.745276689529419,0.5541172623634338
Station6,multiheadlstm,SWC_10,0,0.003456552365321996,0.0345902293920517,0.0032821958884596825,20.456623077392578,0.10434357076883316,0.9486141800880432
Station6,baseline,SWC_10,0,0.003755024388892387,0.02640365995466709,0.0011306136148050427,11.026325225830078,0.11335358768701553,0.945084810256958
Station6,movingaverage,SWC_10,0,0.003938671243783106,0.027426039800047874,0.00115052645560354,11.201384544372559,0.11889737099409103,0.9421795010566711
Station6,cnn,SWC_10,0,0.02755631877021096,0.14051122963428497,0.01403665542602539,58.582489013671875,0.821879506111145,0.5165660977363586
Station6,attentionlstm,SWC_10,0,0.009754777177909357,0.056620001792907715,0.00477467430755496,28.491443634033203,0.2938697040081024,0.8409573435783386
Station6,attentionlstm,SWC_10,0,0.024265101771981396,0.12547647953033447,0.012784834951162338,53.6768913269043,0.7237175107002258,0.5295959115028381
Station6,attentiononly,SWC_10,0,0.013985162245552867,0.08766257017850876,0.00619814358651638,37.43366241455078,0.42131307721138,0.8187786936759949
Station6,attentiononly,SWC_10,0,0.023699083383014873,0.12712347507476807,0.012612899765372276,55.08136749267578,0.7068357467651367,0.5619345307350159
Station6,transformer,SWC_10,0,0.011787649860844922,0.07288932800292969,0.0049947998486459255,31.81976318359375,0.3551114499568939,0.8301100134849548
Station6,multiheadlstm,SWC_10,0,0.009661078771889169,0.05291708558797836,0.003182408632710576,23.578121185302734,0.29104694724082947,0.8484944701194763
Station6,baseline,SWC_10,0,0.010993858409641385,0.05731362849473953,0.0022517649922519922,21.162813186645508,0.33119791746139526,0.8389828205108643
Station6,movingaverage,SWC_10,0,0.011085432134860235,0.058051276952028275,0.0022796334233134985,21.403669357299805,0.33395665884017944,0.8371754884719849
Station6,transformer,SWC_10,0,0.02599034311754587,0.13716039061546326,0.014557099901139736,57.245697021484375,0.7751734852790833,0.5501825213432312
Station6,multiheadlstm,SWC_10,0,0.024445144524199942,0.12344285845756531,0.010409478098154068,52.66616439819336,0.7290872931480408,0.5570586919784546
Station6,baseline,SWC_10,0,0.03145419049460424,0.1310102343559265,0.007147451397031546,54.93241500854492,0.9381353259086609,0.5442495942115784
Station6,movingaverage,SWC_10,0,0.031403000694027954,0.13110017776489258,0.007171513978391886,55.046634674072266,0.9366084337234497,0.5438001155853271
