Station,Model,Features,Offset,MSE,MAE,MAPE,SMAPE,RSE,CORR
Station6,ilstmsoil,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.010433867546327025,0.05679795891046524,591874.4375,29.860919952392578,0.25087565183639526,0.8668846487998962
Station6,ilstmsoil,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.010488392765764857,0.05919300764799118,676919.375,31.40152931213379,0.25218668580055237,0.8650615811347961
Station6,ilstmsoil,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.010311249066095863,0.052802957594394684,609708.125,28.878986358642578,0.24792735278606415,0.8708534836769104
Station6,ilstmsoil,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.010223330482525318,0.05652870237827301,630763.5625,28.50755500793457,0.24581339955329895,0.8698233962059021
Station6,ilstmsoil,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.010076348630799923,0.0526224747300148,443555.21875,24.155853271484375,0.24227933585643768,0.8723738193511963
Station6,ilstmsoil,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.010768863571248621,0.06056404486298561,800078.375,27.417818069458008,0.25893041491508484,0.8621169924736023
Station6,ilstmsoil,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.01054581010486162,0.049817461520433426,363130.59375,20.452497482299805,0.2535672187805176,0.8694769740104675
Station6,ilstmsoil,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.010161383710468415,0.050872500985860825,279617.28125,20.74199867248535,0.24432392418384552,0.8719944357872009
Station6,lstm,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.04610684473969962,0.17886656522750854,1612.04736328125,64.41443634033203,1.296099305152893,0.7771037220954895
Station6,lstm,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.04572653517985609,0.1778780072927475,1607.908447265625,64.20626068115234,1.2854084968566895,0.7795652151107788
Station6,bilstm,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.049955299341203206,0.18548502027988434,1676.601806640625,65.36280822753906,1.4042824506759644,0.7417521476745605
Station6,rnn,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.04890486682577722,0.1835872232913971,1657.288818359375,65.07613372802734,1.3747539520263672,0.7791207432746887
Station6,cnn,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.04538383105336653,0.17751841247081757,1607.106689453125,64.22456359863281,1.2757747173309326,0.4650062620639801
Station6,attentionlstm,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.046766745784516665,0.17924121022224426,1633.626220703125,64.33845520019531,1.3146497011184692,0.7311679720878601
Station6,autoregressive,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.04667720122981082,0.17935363948345184,1641.3485107421875,64.41600036621094,1.312132477760315,0.38329043984413147
Station6,baseline,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.019226423555150227,0.09323538094758987,88.56119537353516,36.173580169677734,0.5404697060585022,0.7538526058197021
Station6,attentiononly,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.046827718287430084,0.17986437678337097,1570.048828125,64.56135559082031,1.3163636922836304,0.16064248979091644
Station6,transformer,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.046004039653827045,0.17886801064014435,1596.1624755859375,64.45964813232422,1.293209433555603,0.687934160232544
Station6,multiheadlstm,SWC_20_T_20_Ppt_Wx_Wy_Srad_DayCos_DaySin_MonthCos_MonthSin,48,0.040356037821449045,0.16909468173980713,1491.6573486328125,63.13798904418945,1.1344398260116577,0.5612286925315857
