Station,Model,Features,Offset,MSE,MAE,MAPE,SMAPE,RSE,CORR
Station6,ar,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.007156416950211531,0.060995761305093765,34.71550750732422,23.062490463256836,0.182381272315979,0.9220583438873291
Station6,lstm,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.00242929737230874,0.021285083144903183,9.269332885742188,8.525251388549805,0.06191064789891243,0.9690064787864685
Station6,bilstm,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.0024194557461146684,0.023697590455412865,11.284529685974121,13.12897777557373,0.06165982782840729,0.9704388380050659
Station6,rnn,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.00233602866673703,0.022302819415926933,10.104777336120605,9.338099479675293,0.05953369662165642,0.9704546928405762
Station6,cnn,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.005656658487375779,0.05073589086532593,22.751544952392578,18.18610191345215,0.1441599428653717,0.9348177909851074
Station6,attentionlstm,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.0024760555788842942,0.021298235282301903,8.662179946899414,7.876718044281006,0.06310228258371353,0.9686836004257202
Station6,baseline,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.002753805315132418,0.02034001424908638,6.436801910400391,7.098063945770264,0.0701807364821434,0.9655426740646362
Station6,ar,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.010521490443850074,0.07148456573486328,39.07044219970703,28.198205947875977,0.26777198910713196,0.8666817545890808
Station6,ar,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.02439022080060958,0.12961751222610474,98.84906768798828,50.19453811645508,0.6207336187362671,0.6737801432609558
Station6,ar,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.011792300781634776,0.0743107721209526,32.90103530883789,26.200748443603516,0.30011406540870667,0.8564394116401672
Station6,lstm,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.00824586418543155,0.061665043234825134,41.385318756103516,28.91292953491211,0.20985724031925201,0.8982228636741638
Station6,bilstm,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.006906417188622626,0.04417486861348152,16.43051528930664,15.732038497924805,0.17576833069324493,0.9104260802268982
Station6,rnn,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.006815893750803656,0.04916935786604881,24.733158111572266,20.515745162963867,0.17346450686454773,0.9115931987762451
Station6,cnn,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.010046893753062166,0.06563480198383331,39.27708435058594,28.450780868530273,0.2556934654712677,0.8630235195159912
Station6,attentionlstm,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.006927069040037878,0.04787832498550415,25.687089920043945,20.676166534423828,0.17629389464855194,0.9095834493637085
Station6,baseline,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.007992949452051975,0.04446763917803764,13.326729774475098,14.424337387084961,0.20342057943344116,0.8997332453727722
Station6,ar,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.02380545201652504,0.12506169080734253,86.06814575195312,48.65389633178711,0.6058511734008789,0.6714382767677307
Station6,lstm,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.02234608815971964,0.1214965209364891,80.10588836669922,47.85832977294922,0.568710207939148,0.6955114603042603
Station6,ar,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.023529118288909873,0.1267295777797699,94.27021789550781,49.509910583496094,0.5988184213638306,0.6776434183120728
Station6,lstm,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.023043931009746808,0.12490502744913101,95.60586547851562,48.87677764892578,0.5864704251289368,0.7025970816612244
Station6,bilstm,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.02106826269919555,0.11774201691150665,89.48251342773438,46.955299377441406,0.5361894369125366,0.7085686922073364
Station6,rnn,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.02017348968993781,0.11265391111373901,82.03558349609375,45.65407180786133,0.5134173631668091,0.7110539078712463
Station6,cnn,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.02354015158518577,0.12753087282180786,107.28528594970703,49.93980407714844,0.5990992784500122,0.6869123578071594
Station6,attentionlstm,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.023243458918278247,0.11518682539463043,78.69539642333984,45.362850189208984,0.5915483832359314,0.6857083439826965
Station6,baseline,SWC_20_T_20_Ppt_Tair_Wx_Wy,0,0.025845742245168463,0.11013345420360565,42.071537017822266,39.13406753540039,0.6577767133712769,0.6742983460426331
