Station,Model,Features,Offset,Epoch,Loss,Validation Loss
Station6,ar,SWC_10,0,1,0.004824000946008893,0.004562918246065903
Station6,ar,SWC_10,0,2,0.004193370525651329,0.004541215520370519
Station6,ar,SWC_10,0,3,0.004188444193013253,0.004543987289855155
Station6,ar,SWC_10,0,4,0.00417718957921244,0.004561728714078506
Station6,ar,SWC_10,0,5,0.0041780843716639786,0.00481311567491394
Station6,lstm,SWC_10,0,1,0.002829158520878029,0.0025891425325939433
Station6,lstm,SWC_10,0,2,0.0018218100048238307,0.002107795543670457
Station6,lstm,SWC_10,0,3,0.0017405693167171618,0.0020104306384325136
Station6,lstm,SWC_10,0,4,0.0016953828817882464,0.00233481701267318
Station6,lstm,SWC_10,0,5,0.0016784607408217,0.0021596489712810397
Station6,ar,SWC_10,0,1,0.00913773802918506,0.008263081855511627
Station6,ar,SWC_10,0,2,0.007761267176440572,0.008379196120357306
Station6,ar,SWC_10,0,3,0.007752684873874494,0.00823518733568132
Station6,ar,SWC_10,0,4,0.007732892621058193,0.008233558088388814
Station6,ar,SWC_10,0,5,0.007719510944144074,0.008112483529874521
Station6,ar,SWC_10,0,1,0.02217186048232116,0.019783443089582818
Station6,ar,SWC_10,0,2,0.020617618924131262,0.021369473998959096
Station6,ar,SWC_10,0,3,0.020547798624466297,0.02067696473069348
Station6,ar,SWC_10,0,4,0.020424865215748298,0.02150885370426758
Station6,ar,SWC_10,0,5,0.020289527253022976,0.022328642566926793
Station6,lstm,SWC_10,0,1,0.006227856362895927,0.006581513200163931
Station6,lstm,SWC_10,0,2,0.005596973007779539,0.0062124825821907445
Station6,lstm,SWC_10,0,3,0.005397537942763577,0.006223405694024811
Station6,lstm,SWC_10,0,4,0.005328138417011662,0.006444096144758001
Station6,lstm,SWC_10,0,5,0.0052960030511582734,0.006145899141442951
Station6,lstm,SWC_10,0,1,0.020575191935853027,0.01991450305443764
Station6,lstm,SWC_10,0,2,0.018767026313669822,0.019673298640324063
