Date,Sat_SM,Ppt,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude
2017-03-18,0.2157062948604748,0.004523809523809651,15.452196428571428,76.18988095238095,2.0540654761904764,143.8,171.73416666666662,30.4421,-98.8427
2017-03-19,0.1911042332649231,0.0,17.129434523809525,72.70482142857142,2.1727559523809523,166.3542857142857,201.0857738095238,30.4421,-98.8427
2017-03-20,0.2103097438812255,0.0,18.201815476190475,71.72839285714285,2.3195952380952383,191.58571428571426,207.91154761904758,30.4421,-98.8427
2017-03-21,0.1682003587484359,0.0,19.218386904761903,73.32601190476191,2.3688035714285713,191.47142857142856,202.35630952380947,30.4421,-98.8427
2017-03-22,0.1660394031743439,0.0,20.165,73.06339285714286,2.5415,192.4,210.4770833333333,30.4421,-98.8427
2017-03-23,0.1831038892269134,0.0,20.51779761904762,70.26875,2.7942440476190478,191.20000000000002,235.06369047619046,30.4421,-98.8427
2017-03-24,0.1755539178848266,0.004523809523809651,20.387738095238095,67.49916666666668,2.6758988095238094,203.9857142857143,237.3035714285714,30.4421,-98.8427
2017-03-25,0.1877420395612716,0.004523809523809651,20.18113095238095,62.162738095238105,2.556446428571429,222.8,262.0250595238095,30.4421,-98.8427
2017-03-26,0.1683599352836609,0.004523809523809651,20.166190476190476,61.5875,2.608279761904762,222.64285714285714,262.33690476190475,30.4421,-98.8427
2017-03-27,0.1656171089441033,0.004523809523809651,20.573690476190475,61.859642857142866,2.5171726190476185,228.07142857142858,260.7341666666667,30.4421,-98.8427
2017-03-28,0.1703136569781816,0.004523809523809651,20.894642857142856,62.01363095238095,2.7998869047619044,224.15714285714287,237.52624999999998,30.4421,-98.8427
2017-03-29,0.2674597320483951,0.09065476190476203,20.478988095238094,60.38005952380952,2.6518869047619047,240.3714285714286,239.84047619047618,30.4421,-98.8427
2017-03-30,0.1849065083677994,0.09065476190476203,19.94928571428571,58.81,2.1585297619047616,257.35714285714283,242.25226190476192,30.4421,-98.8427
2017-03-31,0.1841373741626739,0.0861309523809525,20.010238095238094,58.41601190476191,2.168095238095238,243.42857142857142,253.47351190476186,30.4421,-98.8427
2017-04-01,0.1860294640064239,0.0861309523809525,20.275,64.21488095238095,2.5183690476190472,223.58571428571432,225.97636904761904,30.4421,-98.8427
2017-04-02,0.192655795935128,0.21910714285714297,19.668630952380955,66.9614880952381,2.411208333333333,201.71428571428572,210.39797619047616,30.4421,-98.8427
2017-04-03,0.2103700035496653,0.21910714285714297,18.90892261904762,65.43589285714286,2.3708511904761904,204.22857142857146,216.72541666666666,30.4421,-98.8427
2017-04-04,0.1680022925138473,0.21910714285714297,18.762136904761906,61.26065476190477,2.046577380952381,211.6,244.10416666666666,30.4421,-98.8427
2017-04-05,0.1847367083668788,0.1329761904761906,18.216261904761904,59.8285119047619,2.0898392857142856,221.68571428571428,246.3891071428571,30.4421,-98.8427
2017-04-06,0.2117814570665359,0.1329761904761906,17.64558333333333,61.16988095238095,1.9926190476190475,209.82857142857145,246.56595238095238,30.4421,-98.8427
2017-04-07,0.1812169849872589,0.1329761904761906,17.02550595238095,61.98761904761904,1.8431130952380954,208.42857142857142,247.88523809523807,30.4421,-98.8427
2017-04-08,0.1788628101348877,0.1329761904761906,16.99860119047619,60.11267857142857,1.7648333333333335,214.3142857142857,270.4108928571428,30.4421,-98.8427
2017-04-09,0.1724700778722763,0.0,17.568303571428572,59.11089285714286,2.0055238095238095,238.2571428571429,271.1075595238095,30.4421,-98.8427
2017-04-10,0.1869549304246902,0.0,18.216940476190477,62.303749999999994,2.1538392857142856,225.88571428571427,244.76321428571424,30.4421,-98.8427
2017-04-11,0.1781947165727615,0.0392261904761906,18.06170238095238,68.48190476190476,2.1664166666666667,202.21428571428572,225.74190476190475,30.4421,-98.8427
2017-04-12,0.1704351752996444,0.0392261904761906,18.59722023809524,73.27255952380952,2.110779761904762,169.07142857142858,197.63285714285715,30.4421,-98.8427
2017-04-13,0.1904645272367918,0.055833333333333464,19.652660714285712,75.73351190476191,2.3011190476190473,161.84285714285716,179.86035714285714,30.4421,-98.8427
2017-04-14,0.1955414116382599,0.055833333333333464,20.21613095238095,78.6667261904762,2.354535714285714,162.21428571428572,161.3555357142857,30.4421,-98.8427
2017-04-15,0.1508929133415222,0.055833333333333464,20.511071428571427,79.47315476190477,2.3722916666666665,160.54285714285714,151.2054761904762,30.4421,-98.8427
2017-04-16,0.1794080287218094,0.055833333333333464,20.583750000000002,79.76851190476191,2.2195238095238095,158.12857142857143,143.7160714285714,30.4421,-98.8427
2017-04-17,0.1663630008697509,0.055833333333333464,20.21357142857143,79.6282142857143,2.042,148.42857142857142,145.49773809523808,30.4421,-98.8427
2017-04-18,0.1373719274997711,0.016607142857142983,20.035059523809526,77.90815476190475,1.915488095238095,151.6142857142857,165.41595238095238,30.4421,-98.8427
2017-04-19,0.177390918135643,0.016607142857142983,20.53738095238095,76.86720238095238,1.9386547619047618,159.54285714285714,183.43547619047618,30.4421,-98.8427
2017-04-20,0.1606796767849714,0.0,20.845535714285713,76.04053571428572,1.9921190476190473,161.54285714285714,192.3400595238095,30.4421,-98.8427
2017-04-21,0.1711845397949218,0.0,21.37625,74.84845238095238,2.0939642857142857,165.71428571428572,204.85916666666665,30.4421,-98.8427
2017-04-22,0.1582444161176681,0.002976190476190603,20.553035714285716,74.48863095238096,1.890238095238095,138.41,192.5264880952381,30.4421,-98.8427
2017-04-23,0.1387009024620056,0.002976190476190603,19.56856547619048,70.85755952380951,1.6751011904761905,113.37142857142858,222.25672619047617,30.4421,-98.8427
2017-04-24,0.1551718860864639,0.002976190476190603,19.11123214285714,67.61291666666666,1.7729345238095238,121.35714285714286,249.65398809523808,30.4421,-98.8427
2017-04-25,0.1789272576570511,0.002976190476190603,19.65647023809524,66.95309523809524,2.048065476190476,142.0,250.81488095238095,30.4421,-98.8427
2017-04-26,0.1770185083150863,0.002976190476190603,19.899684523809523,63.37184523809524,2.162517857142857,160.79999999999998,263.7494642857142,30.4421,-98.8427
2017-04-27,0.1557605117559433,0.002976190476190603,19.283958333333334,61.12279761904762,2.102089285714286,160.44285714285712,275.04672619047614,30.4421,-98.8427
2017-04-28,0.1698126345872879,0.002976190476190603,19.48217261904762,61.20446428571428,2.100154761904762,157.92857142857142,279.34214285714285,30.4421,-98.8427
2017-04-29,0.1387731581926345,0.0,20.542113095238097,59.94446428571429,2.358779761904762,187.2328571428571,293.95470238095237,30.4421,-98.8427
2017-04-30,0.1963386237621307,0.010595238095238223,20.555869047619048,59.317321428571425,2.542392857142857,229.6142857142857,295.3728571428571,30.4421,-98.8427
2017-05-01,0.1354874985184418,0.010595238095238223,20.920196428571426,57.032916666666665,2.5247619047619048,237.0,298.1351785714286,30.4421,-98.8427
2017-05-02,0.1438516825437545,0.010595238095238223,20.997339285714286,53.20940476190476,2.4920535714285714,233.85714285714283,305.93041666666664,30.4421,-98.8427
2017-05-03,0.1342889219522476,0.010595238095238223,21.12817261904762,54.96398809523809,2.469672619047619,220.74285714285716,295.37047619047615,30.4421,-98.8427
2017-05-04,0.1236900016665458,0.010595238095238223,20.994315476190476,53.38232142857144,2.4434285714285715,244.22857142857143,299.05892857142857,30.4421,-98.8427
2017-05-05,0.1296690553426742,0.010595238095238223,19.784589285714286,50.354880952380945,2.1513750000000003,266.75714285714287,306.0165476190476,30.4421,-98.8427
2017-05-06,0.159104898571968,0.010595238095238223,19.23619642857143,48.345952380952376,1.7954464285714284,270.0,324.93625000000003,30.4421,-98.8427
2017-05-07,0.153485845166888,0.0,20.13839880952381,49.21779761904762,1.7514642857142857,249.47142857142856,322.90672619047615,30.4421,-98.8427
2017-05-08,0.1661596894264221,0.0,20.27741666666667,53.904464285714276,1.8992321428571428,238.68571428571428,286.9655952380952,30.4421,-98.8427
2017-05-09,0.1606419002453664,0.002976190476190603,19.952833333333334,60.05934523809524,1.976952380952381,230.24285714285716,245.67392857142858,30.4421,-98.8427
2017-05-10,0.1634680926799774,0.002976190476190603,19.76325,62.118630952380954,2.12935119047619,224.45714285714286,225.77059523809524,30.4421,-98.8427
2017-05-11,0.1676870435476303,0.002976190476190603,20.499380952380953,66.91035714285714,2.068767857142857,201.1142857142857,203.9782738095238,30.4421,-98.8427
2017-05-12,0.13934426009655,0.002976190476190603,21.214761904761904,67.33160714285715,2.1651249999999997,201.1142857142857,203.88946428571427,30.4421,-98.8427
2017-05-13,0.1633189469575882,0.002976190476190603,21.385416666666664,67.79446428571428,2.1311011904761905,172.00142857142856,205.0656547619047,30.4421,-98.8427
2017-05-14,0.16629059612751,0.002976190476190603,21.69738095238095,68.15761904761904,2.1131845238095237,177.88714285714286,205.85946428571427,30.4421,-98.8427
2017-05-15,0.1673509329557418,0.002976190476190603,22.255297619047617,66.74125,2.1368214285714284,181.1157142857143,236.93214285714285,30.4421,-98.8427
2017-05-16,0.1563667953014373,0.0,22.494166666666665,65.84148809523809,2.2369642857142855,185.1442857142857,236.60916666666665,30.4421,-98.8427
2017-05-17,0.1722625293451085,0.01815476190476203,22.717678571428568,63.93565476190476,2.0070714285714284,211.20142857142858,266.4243452380952,30.4421,-98.8427
2017-05-18,0.193925604224205,0.01815476190476203,23.192619047619047,63.0177380952381,2.284279761904762,209.93,268.9919047619047,30.4421,-98.8427
2017-05-19,0.1637172400951385,0.01815476190476203,23.833154761904762,65.73196428571428,2.615059523809524,185.31571428571428,238.84642857142853,30.4421,-98.8427
2017-05-20,0.1717706441745498,0.13910714285714298,23.876726190476194,70.13535714285715,2.685714285714286,187.04857142857145,212.61261904761903,30.4421,-98.8427
2017-05-21,0.2103804647922516,0.16779761904761917,23.279107142857146,73.44190476190477,2.6085119047619045,168.39285714285714,177.4605952380952,30.4421,-98.8427
2017-05-22,0.1715311706066131,0.16779761904761917,22.461547619047618,76.87130952380951,2.334708333333334,157.42142857142858,148.27011904761903,30.4421,-98.8427
2017-05-23,0.2179520577192306,0.1723214285714287,22.007023809523808,76.3392261904762,1.9617440476190475,139.7242857142857,170.8952976190476,30.4421,-98.8427
2017-05-24,0.1885397434234619,0.15416666666666679,21.189107142857146,75.37708333333333,1.8420238095238095,134.13857142857142,176.27910714285713,30.4421,-98.8427
2017-05-25,0.179330512881279,0.15416666666666679,20.934285714285714,72.70166666666667,1.6999464285714285,138.43857142857144,197.05178571428567,30.4421,-98.8427
2017-05-26,0.1869856566190719,0.15416666666666679,20.866309523809523,74.41869047619048,1.4921309523809523,144.31,202.0553571428571,30.4421,-98.8427
2017-05-27,0.1853149384260177,0.03321428571428584,21.80053571428571,73.57607142857144,1.6935357142857141,167.76142857142855,205.40726190476184,30.4421,-98.8427
2017-05-28,0.1756063252687454,0.1179166666666668,22.626726190476187,73.45863095238096,1.700690476190476,175.66000000000003,217.46220238095233,30.4421,-98.8427
2017-05-29,0.1948728114366531,0.11791666666666681,23.251190476190477,71.97791666666667,1.6779166666666667,182.3457142857143,231.87220238095236,30.4421,-98.8427
2017-05-30,0.1767380304197918,0.11488095238095253,23.744702380952383,72.45303571428572,1.5973511904761903,188.35714285714286,225.56559523809523,30.4421,-98.8427
2017-05-31,0.1815946417029001,0.12083333333333349,23.98916666666667,76.7075,1.506,182.59999999999997,190.50511904761905,30.4421,-98.8427
2017-06-01,0.180624783039093,0.12083333333333349,23.842499999999998,80.0785119047619,1.3020059523809524,178.94285714285715,183.98208333333332,30.4421,-98.8427
2017-06-02,0.1991298943758011,0.12083333333333349,23.805833333333336,78.98291666666667,1.2081845238095237,174.2,196.85089285714284,30.4421,-98.8427
2017-06-03,0.1972703486680984,0.20851190476190493,23.254285714285718,79.46380952380953,1.0070535714285713,175.1142857142857,201.88095238095235,30.4421,-98.8427
2017-06-04,0.2317436188459396,0.09511904761904777,22.941428571428577,79.16821428571428,0.9294464285714286,195.85714285714286,216.0466071428571,30.4421,-98.8427
2017-06-05,0.2041603326797485,0.10267857142857159,22.963690476190475,79.13964285714285,0.9338154761904761,176.37714285714287,223.19511904761902,30.4421,-98.8427
2017-06-06,0.2117733508348465,0.10119047619047634,23.247321428571432,77.35940476190477,1.0135416666666666,166.06571428571428,244.93892857142853,30.4421,-98.8427
2017-06-07,0.2180988788604736,0.09523809523809537,23.907500000000002,73.07285714285715,1.0623571428571428,176.70857142857145,277.122619047619,30.4421,-98.8427
2017-06-08,0.172550231218338,0.09523809523809537,24.229999999999997,71.06910714285713,1.014297619047619,175.69428571428574,279.7594047619047,30.4421,-98.8427
2017-06-09,0.1843363046646118,0.09523809523809537,24.313095238095237,70.36958333333334,1.1160059523809522,178.68,278.8885714285714,30.4421,-98.8427
2017-06-10,0.1730678528547287,0.0075595238095239525,24.525595238095235,68.51434523809523,1.3294107142857143,176.55142857142854,293.5525595238095,30.4421,-98.8427
2017-06-11,0.151622642271456,0.0075595238095239525,24.97934523809524,66.43815476190476,1.6117916666666667,163.2657142857143,304.4208333333333,30.4421,-98.8427
2017-06-12,0.1755123734474182,0.0,25.46375,64.15964285714286,1.8337559523809523,184.3457142857143,317.06958333333336,30.4421,-98.8427
2017-06-13,0.1627980023622512,0.0,25.83184523809524,63.40380952380952,2.134779761904762,208.6285714285714,316.4265476190476,30.4421,-98.8427
2017-06-14,0.1515806466341018,0.0,26.166547619047616,64.72678571428571,2.466940476190476,185.2428571428571,300.0616666666666,30.4421,-98.8427
2017-06-15,0.1496564149856567,0.0,26.601488095238096,64.64309523809524,2.758642857142857,187.94285714285715,301.00083333333333,30.4421,-98.8427
2017-06-16,0.1455188542604446,0.0,26.996071428571433,63.67374999999999,2.7990178571428572,187.71428571428572,315.2252976190476,30.4421,-98.8427
2017-06-17,0.144798070192337,0.0,27.54196428571429,63.06952380952381,2.82275,191.25714285714284,315.8510714285714,30.4421,-98.8427
2017-06-18,0.1439822614192962,0.0,27.989821428571428,62.987380952380946,2.8391488095238095,191.04285714285717,313.5049404761904,30.4421,-98.8427
