Date,Sat_SM,Ppt,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude
2017-03-18,0.2412867209962439,0.015000000000000067,15.890607142857144,74.33714285714287,2.9448928571428574,132.01714285714286,184.20517857142858,30.2454,-98.7059
2017-03-19,0.1911042332649231,0.0014880952380953035,17.712886904761906,70.20916666666668,3.113386904761905,156.64857142857142,213.80988095238095,30.2454,-98.7059
2017-03-20,0.2103097438812255,0.0,18.855267857142856,68.99964285714285,3.3759702380952383,180.9,224.56029761904762,30.2454,-98.7059
2017-03-21,0.1682003587484359,0.0,19.84315476190476,71.06023809523809,3.5518988095238098,182.34285714285713,222.5899404761905,30.2454,-98.7059
2017-03-22,0.1915326195231573,0.0,20.586071428571426,72.20755952380952,3.664589285714286,181.02857142857144,222.96988095238095,30.2454,-98.7059
2017-03-23,0.1831038892269134,0.0,20.957738095238092,69.2572619047619,3.9645714285714284,180.85714285714286,246.61404761904762,30.2454,-98.7059
2017-03-24,0.1755539178848266,0.0014880952380953035,20.890119047619045,66.01023809523808,3.7592678571428566,197.35714285714286,249.7629761904762,30.2454,-98.7059
2017-03-25,0.1877420395612716,0.0014880952380953035,20.722916666666666,60.50374999999999,3.6980714285714282,218.5285714285714,272.6198214285714,30.2454,-98.7059
2017-03-26,0.1683599352836609,0.0014880952380953035,20.770476190476188,59.648690476190474,3.784321428571428,216.85714285714286,271.2354166666667,30.2454,-98.7059
2017-03-27,0.1804514755322463,0.0014880952380953035,21.052083333333336,60.377738095238094,3.5857797619047616,239.14285714285714,265.0578571428572,30.2454,-98.7059
2017-03-28,0.1625354832614462,0.0014880952380953035,21.25113095238095,61.13035714285714,3.709547619047619,233.3857142857143,240.66285714285715,30.2454,-98.7059
2017-03-29,0.2697770839587752,0.05589285714285721,20.878809523809526,58.98357142857143,3.564863095238095,251.94285714285712,243.5817857142857,30.2454,-98.7059
2017-03-30,0.2082537613455975,0.05589285714285721,20.39934523809524,57.07791666666666,3.037345238095238,271.0571428571428,246.70827380952383,30.2454,-98.7059
2017-03-31,0.1841373741626739,0.05440476190476197,20.545892857142857,56.394642857142856,3.1818869047619054,253.71428571428572,257.5042857142857,30.2454,-98.7059
2017-04-01,0.1860294640064239,0.05440476190476197,20.66190476190476,62.69654761904762,3.496422619047619,230.9857142857143,232.9765476190476,30.2454,-98.7059
2017-04-02,0.1987380859345736,0.1935119047619048,19.89089285714286,66.31744047619047,3.2983809523809526,254.94285714285712,219.32767857142858,30.2454,-98.7059
2017-04-03,0.2265983281593084,0.1935119047619048,19.378690476190478,63.49494047619048,3.2686130952380954,245.3142857142857,229.25011904761905,30.2454,-98.7059
2017-04-04,0.1680022925138473,0.1935119047619048,19.470952380952383,58.19851190476191,3.0758392857142853,251.65714285714287,255.54880952380952,30.2454,-98.7059
2017-04-05,0.2072239271033247,0.13910714285714293,18.857982142857143,57.02226190476191,3.2379642857142854,258.04285714285714,258.6952976190476,30.2454,-98.7059
2017-04-06,0.2117814570665359,0.13910714285714293,18.706601190476192,55.998690476190475,3.111755952380953,237.08571428571432,259.18892857142856,30.2454,-98.7059
2017-04-07,0.1812169849872589,0.13910714285714293,18.209339285714286,56.264880952380956,2.8938095238095234,237.07142857142858,260.6670833333333,30.2454,-98.7059
2017-04-08,0.1788628101348877,0.13910714285714293,18.238863095238095,54.19726190476191,2.9023154761904766,242.02857142857144,284.57964285714286,30.2454,-98.7059
2017-04-09,0.1724700778722763,0.0,18.877017857142857,52.69446428571428,3.2349047619047617,220.5285714285714,286.7994642857143,30.2454,-98.7059
2017-04-10,0.1869549304246902,0.0,19.350470238095237,56.82952380952381,3.3599523809523815,204.34285714285713,260.07315476190473,30.2454,-98.7059
2017-04-11,0.1781947165727615,0.09982142857142863,18.856422619047617,64.68720238095239,3.1804345238095237,180.2057142857143,237.7539285714286,30.2454,-98.7059
2017-04-12,0.1704351752996444,0.09982142857142863,19.363142857142858,70.08154761904761,2.940767857142857,150.32,212.60464285714286,30.2454,-98.7059
2017-04-13,0.193757753881695,0.09982142857142863,20.00017857142857,75.11357142857143,3.1664880952380954,151.6342857142857,196.9189880952381,30.2454,-98.7059
2017-04-14,0.1955414116382599,0.09982142857142863,20.31642857142857,79.02017857142857,3.1735714285714285,151.30571428571426,179.5117857142857,30.2454,-98.7059
2017-04-15,0.1508929133415222,0.09982142857142863,20.56702380952381,80.09761904761906,3.0270476190476185,148.96285714285713,165.52672619047618,30.2454,-98.7059
2017-04-16,0.1794080287218094,0.09982142857142863,20.65547619047619,80.41214285714285,2.794875,145.79142857142855,158.32815476190476,30.2454,-98.7059
2017-04-17,0.1663630008697509,0.09982142857142863,20.36636904761905,79.88845238095239,2.6854166666666663,140.92000000000002,161.3005357142857,30.2454,-98.7059
2017-04-18,0.1373719274997711,0.0,20.328511904761903,77.80285714285715,2.622922619047619,139.43428571428572,182.18815476190477,30.2454,-98.7059
2017-04-19,0.177390918135643,0.0,20.877321428571427,76.51345238095239,2.7069404761904763,147.00571428571428,195.4098214285714,30.2454,-98.7059
2017-04-20,0.1785692543365832,0.0,21.17196428571429,75.75815476190476,2.7539583333333333,147.50571428571428,204.04267857142855,30.2454,-98.7059
2017-04-21,0.1711845397949218,0.0,21.691011904761904,74.85285714285715,2.916672619047619,149.37714285714284,218.18041666666664,30.2454,-98.7059
2017-04-22,0.1582444161176681,0.0014880952380953015,20.83809523809524,74.57303571428572,2.7856190476190474,173.82,205.64690476190478,30.2454,-98.7059
2017-04-23,0.1387009024620056,0.0014880952380953015,19.892738095238094,70.65886904761905,2.6284940476190473,150.00714285714284,234.56339285714284,30.2454,-98.7059
2017-04-24,0.1551718860864639,0.0014880952380953015,19.574285714285715,66.66458333333334,2.771148809523809,156.67857142857142,259.10089285714287,30.2454,-98.7059
2017-04-25,0.1789272576570511,0.0014880952380953015,20.133333333333333,65.46869047619047,3.201654761904762,181.01571428571427,264.0317857142857,30.2454,-98.7059
2017-04-26,0.1770185083150863,0.0014880952380953015,20.29,62.10565476190476,3.4116547619047615,200.27285714285716,277.5889880952381,30.2454,-98.7059
2017-04-27,0.1557605117559433,0.0014880952380953015,19.774166666666666,59.11244047619048,3.4035059523809523,200.4157142857143,286.2244642857143,30.2454,-98.7059
2017-04-28,0.1698126345872879,0.0014880952380953015,19.973035714285714,59.09011904761905,3.3988988095238097,198.6157142857143,287.637619047619,30.2454,-98.7059
