Date,Sat_SM,Ppt,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Ppt.1,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude,SWC_50,T_50
2017-04-19,0.177390918135643,0.016666666666666666,0.21514285714285716,0.2558333333333333,0.23476785714285714,22.13065476190476,21.865892857142857,21.18029761904762,0.016630952380952475,20.513630952380954,76.17125,2.073559523809524,150.96142857142857,189.88488095238094,30.459999999999997,-98.9407,0.26545320203927025,21.361855273272756
2017-04-20,0.1606408503032359,0.006071428571428572,0.21277976190476192,0.25368452380952383,0.23301190476190478,22.722738095238096,22.396190476190476,21.50619047619048,0.006047619047619143,20.870416666666667,74.92642857142857,2.1148809523809526,152.95904761904762,207.18928571428572,30.459999999999997,-98.9407,0.2638802692938221,21.411354147141385
2017-04-21,0.1711845397949218,0.006071428571428572,0.20978571428571427,0.251125,0.2311666666666667,23.528214285714284,23.095416666666665,21.93470238095238,0.006047619047619143,21.444166666666668,73.59571428571428,2.1923333333333335,155.4310714285714,223.76000000000002,30.459999999999997,-98.9407,0.26246842996311487,21.477404873647107
2017-04-22,0.1582444161176681,0.009107142857142857,0.20579166666666668,0.2479642857142857,0.22923214285714286,23.548333333333336,23.28708333333333,22.331607142857145,0.009071428571428666,20.56327380952381,73.23172619047618,2.053440476190476,165.5275,212.79827380952383,30.459999999999997,-98.9407,0.2598924637781161,21.967629602874233
2017-04-23,0.1387009024620056,0.009107142857142857,0.20139285714285715,0.24446428571428572,0.22696428571428573,23.330892857142857,23.096488095238094,22.319107142857145,0.009071428571428666,19.512267857142856,70.03190476190476,1.8154226190476188,163.63285714285715,241.27559523809526,30.459999999999997,-98.9407,0.25651164849930114,22.262214576868807
2017-04-24,0.1551718860864639,0.003035714285714286,0.1965952380952381,0.24068452380952382,0.22454166666666664,23.45083333333333,23.170535714285712,22.368511904761906,0.003023809523809619,19.416613095238095,65.28089285714286,2.0129642857142858,167.76565476190476,268.27333333333337,30.459999999999997,-98.9407,0.25446494905451333,22.314448628462042
2017-04-25,0.1789272576570511,0.003035714285714286,0.1915238095238095,0.23659523809523808,0.22211309523809525,23.818392857142857,23.512261904761903,22.601428571428574,0.003023809523809619,19.910958333333333,64.33654761904761,2.437809523809524,181.46071428571426,271.22625,30.459999999999997,-98.9407,0.25314013117382034,22.304391531405365
2017-04-26,0.1770185083150863,0.003035714285714286,0.18616666666666667,0.2320357142857143,0.2195238095238095,24.06279761904762,23.757440476190478,22.834761904761905,0.003023809523809619,19.99292261904762,61.194226190476186,2.457875,190.16494047619045,276.1154761904762,30.459999999999997,-98.9407,0.2510994187485375,22.474992649454627
2017-04-27,0.1557605117559433,0.003035714285714286,0.18070238095238095,0.22689285714285717,0.21670238095238095,23.897083333333335,23.66089285714286,22.91613095238095,0.003023809523809619,19.57947023809524,57.90863095238095,2.4916369047619047,188.94791666666669,277.0089880952381,30.459999999999997,-98.9407,0.2496484336602595,22.737654338956474
2017-04-28,0.1698126345872879,0.003035714285714286,0.17551190476190476,0.22176785714285713,0.21374999999999997,23.997857142857146,23.73345238095238,22.958690476190476,0.003023809523809619,19.78149404761905,57.97505952380953,2.4361309523809522,188.21755952380954,279.4373214285714,30.459999999999997,-98.9407,0.2475373193999811,22.7446894798077
2017-04-29,0.1387731581926345,0.001488095238095238,0.17072619047619048,0.2166904761904762,0.21075595238095238,24.604940476190475,24.21136904761905,23.169999999999998,0.001511904761904857,20.79589880952381,56.88744047619048,2.7200357142857143,186.4735119047619,289.63624999999996,30.459999999999997,-98.9407,0.24713479044943715,22.606546407113903
2017-04-30,0.1963386237621307,0.010535714285714287,0.16599999999999998,0.21150000000000002,0.2077440476190476,24.841369047619047,24.48559523809524,23.474642857142857,0.010583333333333429,20.868392857142855,55.732678571428565,2.8284999999999996,203.43035714285716,290.53291666666667,30.459999999999997,-98.9407,0.2462343949463151,22.847720388640063
2017-05-01,0.133159766056911,0.010535714285714287,0.1617142857142857,0.20647619047619048,0.2045535714285714,25.070119047619045,24.69202380952381,23.64428571428571,0.010583333333333429,21.311964285714286,53.34166666666666,2.7978750000000003,204.98571428571427,293.9542857142857,30.459999999999997,-98.9407,0.24500691516784287,22.961476720242924
2017-05-02,0.1438516825437545,0.010535714285714287,0.157625,0.2016011904761905,0.20123809523809524,25.28315476190476,24.89827380952381,23.829821428571428,0.010583333333333429,21.446428571428573,49.39916666666666,2.7894583333333336,204.18869047619046,301.19934523809525,30.459999999999997,-98.9407,0.2437149441733795,23.11171080814741
2017-05-03,0.1342889219522476,0.010535714285714287,0.15382142857142855,0.1970357142857143,0.1978571428571429,25.479880952380956,25.082261904761904,23.99482142857143,0.010583333333333429,21.642142857142858,50.78125,2.7229702380952383,203.3401785714286,290.31708333333336,30.459999999999997,-98.9407,0.24145701158013236,23.220786260423584
2017-05-04,0.1236900016665458,0.010535714285714287,0.15041666666666664,0.1929404761904762,0.19449999999999998,25.59488095238095,25.205178571428572,24.13285714285714,0.010583333333333429,21.248392857142857,50.46916666666667,2.5539166666666664,215.61041666666665,294.54011904761904,30.459999999999997,-98.9407,0.23830386725007285,23.3728432461835
2017-05-05,0.1296690553426742,0.010535714285714287,0.1471785714285714,0.18902380952380954,0.1911190476190476,25.27595238095238,24.971130952380953,24.12875,0.010583333333333429,20.366130952380956,45.70547619047619,2.2648035714285717,219.54678571428573,301.34184523809523,30.459999999999997,-98.9407,0.23499411697745023,23.696217556075453
2017-05-06,0.159104898571968,0.009047619047619049,0.14429166666666668,0.18541666666666665,0.18770833333333334,25.29470238095238,24.92315476190476,24.051071428571426,0.009071428571428666,20.423571428571428,41.51172619047619,2.054244047619048,211.10928571428573,322.00095238095236,30.459999999999997,-98.9407,0.2317123918687384,23.716823958635462
2017-05-07,0.1518350405646796,0.0,0.14157738095238095,0.18205952380952378,0.1844761904761905,25.962261904761906,25.474761904761902,24.289166666666667,0.0,21.55839285714286,41.40547619047619,2.232446428571429,195.28636904761905,320.13386904761904,30.459999999999997,-98.9407,0.2298334705430664,23.548089764352028
2017-05-08,0.1661596894264221,0.0,0.1386845238095238,0.17863095238095236,0.18148809523809523,26.064285714285717,25.68285714285714,24.595357142857143,0.0,21.2464880952381,47.739821428571425,2.2253214285714287,190.97982142857146,286.39416666666665,30.459999999999997,-98.9407,0.22711273765236303,23.812098700893664
2017-05-09,0.1612665596006062,0.005952380952380952,0.1360357142857143,0.17544047619047617,0.17876190476190473,25.58797619047619,25.341964285714283,24.562083333333334,0.006047619047619143,20.751666666666665,54.848749999999995,2.080375,187.64053571428573,246.64940476190478,30.459999999999997,-98.9407,0.2239609224754195,24.072385532733694
2017-05-10,0.1634680926799774,0.005952380952380952,0.13388095238095238,0.1726547619047619,0.1763452380952381,25.046011904761905,24.847440476190478,24.28809523809524,0.006047619047619143,20.573809523809523,57.32178571428572,2.241214285714286,180.14017857142855,231.3414285714286,30.459999999999997,-98.9407,0.22237620449338483,24.081227577182784
