Date,Sat_SM,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Ppt.1,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude
2017-04-05,0.2020805827810005,0.09374999999999993,0.12039880952380955,0.123,0.13326190476190478,0.08498214285714287,21.4460119047619,21.544285714285714,21.574047619047615,21.67892857142857,0.09375,18.32852380952381,58.06791666666667,2.946934523809524,236.32107142857143,254.3527380952381,30.2758,-98.7242
2017-04-06,0.2117814570665359,0.09374999999999993,0.11901190476190478,0.12207142857142858,0.13513690476190476,0.08634523809523809,21.405595238095238,21.49053571428571,21.499583333333334,21.54083333333333,0.09375,17.878708333333332,58.80452380952381,2.796714285714286,226.83654761904762,254.55089285714286,30.2758,-98.7242
2017-04-07,0.1812169849872589,0.09374999999999993,0.11824404761904762,0.1217142857142857,0.13720833333333332,0.0875297619047619,21.33095238095238,21.41922619047619,21.434404761904762,21.463214285714287,0.09375,17.24486904761905,59.52898809523809,2.5694761904761907,227.88892857142855,256.08410714285714,30.2758,-98.7242
2017-04-08,0.1788628101348877,0.09374999999999993,0.1177261904761905,0.12160714285714284,0.13926190476190475,0.08854166666666666,21.430178571428574,21.487380952380953,21.448809523809526,21.398690476190477,0.09375,17.23957142857143,57.84928571428572,2.5356904761904766,233.17583333333332,275.7629166666667,30.2758,-98.7242
2017-04-09,0.1724700778722763,0.0,0.11095833333333334,0.11525595238095239,0.13442261904761904,0.08772619047619047,22.012261904761903,22.017500000000002,21.8875,21.49869047619048,0.0,17.981297619047616,56.25625,2.6490000000000005,230.0125,284.00821428571425,30.2758,-98.7242
2017-04-10,0.1869549304246902,0.0,0.10442857142857144,0.10889285714285715,0.1291547619047619,0.08582738095238095,22.618452380952384,22.618690476190476,22.451488095238094,21.80904761904762,0.0,18.57679761904762,59.81821428571429,2.620952380952381,213.93625,257.0360119047619,30.2758,-98.7242
2017-04-11,0.1781947165727615,0.04535714285714278,0.10508333333333332,0.10713690476190477,0.12511904761904763,0.08433333333333334,22.853035714285713,22.884345238095243,22.74517857142857,22.089583333333334,0.04535714285714286,18.154416666666666,66.69589285714285,2.4029107142857145,200.53619047619046,236.5288095238095,30.2758,-98.7242
2017-04-12,0.1704351752996444,0.04535714285714278,0.10572619047619047,0.10676785714285715,0.1219404761904762,0.08307142857142857,22.939880952380953,22.986369047619046,22.864583333333336,22.26404761904762,0.04535714285714286,18.786821428571425,71.08654761904761,2.199357142857143,170.75166666666664,206.83369047619047,30.2758,-98.7242
2017-04-13,0.1932826444089799,0.04988095238095231,0.10632738095238095,0.10664285714285714,0.11938690476190475,0.08195238095238096,23.156845238095237,23.196190476190477,23.04529761904762,22.401190476190475,0.04989285714285714,19.752291666666668,74.23113095238094,2.3059821428571428,162.12011904761903,191.13125,30.2758,-98.7242
2017-04-14,0.1955414116382599,0.04988095238095231,0.10709523809523809,0.10671428571428572,0.11728571428571428,0.08105357142857143,23.220714285714287,23.271964285714287,23.14083333333333,22.529583333333335,0.04989285714285714,20.141190476190474,78.00482142857143,2.320595238095238,157.24511904761906,172.7152380952381,30.2758,-98.7242
2017-04-15,0.1508929133415222,0.04988095238095231,0.10808333333333334,0.10701785714285715,0.11558928571428571,0.08026190476190477,23.295059523809524,23.343809523809522,23.20541666666666,22.609107142857145,0.04989285714285714,20.40952380952381,78.82744047619046,2.2501904761904763,153.56714285714287,162.40529761904762,30.2758,-98.7242
2017-04-16,0.1794080287218094,0.04988095238095231,0.1090654761904762,0.10742261904761906,0.11416666666666667,0.07958928571428571,23.33166666666667,23.387619047619047,23.25940476190476,22.68261904761905,0.04989285714285714,20.468511904761904,79.23214285714286,2.084,150.78857142857143,155.16083333333333,30.2758,-98.7242
2017-04-17,0.1663630008697509,0.05136904761904755,0.11,0.1078154761904762,0.11295833333333334,0.0789702380952381,23.23047619047619,23.304642857142856,23.20952380952381,22.712916666666665,0.051404761904761904,20.109642857142855,78.9742857142857,2.000952380952381,149.7564285714286,156.66392857142858,30.2758,-98.7242
2017-04-18,0.1373719274997711,0.006011904761904698,0.1052857142857143,0.1050357142857143,0.1116845238095238,0.0784047619047619,23.317916666666665,23.352619047619047,23.208928571428572,22.69333333333333,0.006047619047619047,19.949940476190477,77.35416666666666,1.908267857142857,149.43089285714285,177.42261904761907,30.2758,-98.7242
2017-04-19,0.177390918135643,0.006011904761904698,0.10142857142857142,0.10164285714285715,0.11018452380952382,0.07797023809523809,23.95077380952381,23.908690476190475,23.64488095238095,22.83095238095238,0.006047619047619047,20.53815476190476,75.87910714285715,1.9375297619047618,156.2380357142857,199.6442261904762,30.2758,-98.7242
2017-04-20,0.1712209353971897,0.0014880952380951745,0.09801190476190477,0.09854761904761906,0.10845238095238097,0.07761309523809524,24.602797619047617,24.523571428571426,24.200238095238095,23.14488095238095,0.0015119047619047618,20.868392857142855,74.8295238095238,1.989113095238095,158.73505952380953,213.08130952380952,30.2758,-98.7242
2017-04-21,0.1711845397949218,0.0014880952380951745,0.09476785714285715,0.09579761904761906,0.10661309523809526,0.0771845238095238,25.381249999999998,25.25827380952381,24.84642857142857,23.534226190476193,0.0015119047619047618,21.414464285714285,73.62619047619047,2.114535714285714,162.5374404761905,227.00541666666666,30.2758,-98.7242
2017-04-22,0.1582444161176681,0.0029761904761904127,0.09147619047619047,0.09324404761904763,0.1046547619047619,0.0768095238095238,25.555833333333332,25.505833333333335,25.215952380952384,23.96029761904762,0.0030238095238095237,20.541607142857142,73.18184523809524,2.021315476190476,168.2829761904762,214.62244047619046,30.2758,-98.7242
2017-04-23,0.1387009024620056,0.0029761904761904127,0.08857142857142859,0.09102380952380952,0.10266666666666667,0.0762797619047619,25.48440476190476,25.44422619047619,25.173214285714288,24.105416666666663,0.0030238095238095237,19.42179761904762,70.32005952380952,1.9115892857142855,178.03125,243.31958333333336,30.2758,-98.7242
2017-04-24,0.1551718860864639,0.0014880952380951745,0.08579166666666667,0.08908333333333333,0.10066666666666667,0.07569047619047618,25.667738095238096,25.599226190476195,25.298333333333336,24.219464285714285,0.0015119047619047618,18.990059523809524,67.19803571428572,2.0109523809523813,186.65154761904765,269.9532142857143,30.2758,-98.7242
2017-04-25,0.1789272576570511,0.0014880952380951745,0.08310119047619047,0.08743452380952381,0.0988095238095238,0.07511904761904761,26.14815476190476,26.038690476190478,25.69238095238095,24.44220238095238,0.0015119047619047618,19.705892857142857,65.57005952380952,2.3915714285714285,194.4586904761905,271.3925595238095,30.2758,-98.7242
2017-04-26,0.1770185083150863,0.0014880952380951745,0.08055952380952382,0.08612500000000001,0.09717261904761905,0.07448214285714286,26.502857142857142,26.38684523809524,26.026130952380957,24.69220238095238,0.0015119047619047618,19.831964285714285,62.32416666666667,2.6814285714285715,208.01083333333332,280.2690476190476,30.2758,-98.7242
2017-04-27,0.1557605117559433,0.0014880952380951745,0.07809523809523809,0.08494047619047619,0.09566666666666668,0.07380357142857143,26.520238095238092,26.428630952380953,26.12160714285714,24.880714285714284,0.0015119047619047618,19.26045238095238,59.82511904761905,2.674601190476191,211.44767857142855,283.95994047619047,30.2758,-98.7242
2017-04-28,0.1698126345872879,0.0014880952380951745,0.07594047619047618,0.08399999999999999,0.09439285714285714,0.07314880952380952,26.693928571428575,26.582202380952378,26.25232142857143,24.994047619047617,0.0015119047619047618,19.415690476190473,60.19607142857143,2.6119285714285714,209.88398809523807,283.83922619047615,30.2758,-98.7242
2017-04-29,0.1387731581926345,0.0014880952380951745,0.07418452380952381,0.0832857142857143,0.09327380952380951,0.07245238095238095,27.316011904761904,27.130238095238095,26.67577380952381,25.160595238095237,0.0015119047619047618,20.448011904761902,59.19511904761905,2.9377916666666666,213.75690476190476,297.7260119047619,30.2758,-98.7242
2017-04-30,0.1963386237621307,0.008988095238095174,0.07250595238095238,0.0824702380952381,0.09216071428571428,0.0717797619047619,27.573154761904764,27.40732142857143,27.022559523809523,25.464404761904763,0.009071428571428572,20.491208333333333,58.23291666666666,3.25275,223.34255952380954,298.2995833333333,30.2758,-98.7242
2017-05-01,0.1545145390859831,0.008988095238095174,0.07141666666666667,0.08175,0.09116071428571428,0.07108928571428572,27.74660714285714,27.576428571428576,27.185654761904765,25.660416666666666,0.009071428571428572,20.98190476190476,55.624404761904756,3.367511904761905,225.6824404761905,302.4989285714286,30.2758,-98.7242
2017-05-02,0.1438516825437545,0.008988095238095174,0.07050595238095238,0.08113095238095237,0.09027976190476192,0.07042261904761905,27.96154761904762,27.795059523809524,27.388869047619046,25.83535714285714,0.009071428571428572,21.110238095238092,51.699999999999996,3.3737916666666665,224.36994047619046,309.49809523809523,30.2758,-98.7242
2017-05-03,0.1342889219522476,0.008988095238095174,0.06964285714285715,0.08056547619047619,0.08947619047619049,0.06977380952380953,28.175297619047623,28.01690476190476,27.597738095238093,26.00380952380952,0.009071428571428572,21.290535714285713,53.18720238095238,3.191845238095238,220.9607738095238,298.1042857142857,30.2758,-98.7242
2017-05-04,0.1236900016665458,0.008988095238095174,0.0689047619047619,0.08004761904761905,0.08873809523809524,0.06917261904761905,28.344761904761903,28.20214285714286,27.78154761904762,26.16279761904762,0.009071428571428572,21.004190476190477,52.331607142857145,3.216910714285714,239.83761904761903,302.685,30.2758,-98.7242
2017-05-05,0.1296690553426742,0.008988095238095174,0.0680952380952381,0.07944642857142857,0.08794642857142856,0.06849404761904762,28.153630952380954,28.05636904761905,27.707738095238092,26.25619047619048,0.009071428571428572,19.706660714285714,49.59095238095238,3.0513928571428575,254.34107142857144,312.2532142857143,30.2758,-98.7242
2017-05-06,0.159104898571968,0.007499999999999936,0.0673452380952381,0.07889285714285714,0.08723214285714286,0.06779166666666667,28.12422619047619,28.003035714285716,27.61988095238095,26.242916666666666,0.007559523809523809,19.255880952380952,47.552440476190476,2.610982142857143,253.1589285714286,331.20886904761903,30.2758,-98.7242
2017-05-07,0.1667590486922586,0.0,0.0665595238095238,0.07852976190476191,0.08669642857142856,0.06713690476190477,28.82095238095238,28.625119047619048,28.07184523809524,26.34982142857143,0.0,20.46398214285714,47.09327380952381,2.4431130952380955,234.81190476190477,329.1547023809524,30.2758,-98.7242
2017-05-08,0.1661596894264221,0.0,0.06528571428571428,0.07795833333333334,0.08613690476190476,0.06661309523809524,29.125892857142862,28.983869047619045,28.494821428571424,26.63375,0.0,20.43472619047619,52.203809523809525,2.4050833333333332,224.29226190476192,293.08958333333334,30.2758,-98.7242
2017-05-09,0.1745950539020928,0.005952380952380889,0.06411904761904762,0.07716071428571428,0.08542857142857142,0.06608333333333334,28.628095238095238,28.579642857142858,28.277023809523808,26.756666666666668,0.006047619047619047,19.96502380952381,59.07351190476191,2.2246488095238095,217.67619047619047,251.45732142857145,30.2758,-98.7242
2017-05-10,0.1634680926799774,0.005952380952380889,0.06348809523809523,0.07627380952380951,0.08464880952380952,0.06551190476190476,27.88720238095238,27.87452380952381,27.68077380952381,26.611309523809528,0.006047619047619047,19.809845238095242,61.327083333333334,2.2995238095238095,208.12488095238095,238.47267857142856,30.2758,-98.7242
2017-05-11,0.1676870435476303,0.005952380952380889,0.06347619047619048,0.07568452380952381,0.08408333333333332,0.06500595238095239,27.752559523809527,27.697619047619046,27.42434523809524,26.399047619047618,0.006047619047619047,20.676750000000002,65.34363095238095,2.111315476190476,185.54392857142858,223.56261904761905,30.2758,-98.7242
2017-05-12,0.13934426009655,0.005952380952380889,0.06357142857142857,0.07533333333333334,0.08369047619047619,0.064625,27.876785714285717,27.80291666666667,27.464523809523808,26.313154761904762,0.006047619047619047,21.350470238095237,65.78589285714285,2.2134702380952382,192.00416666666666,223.28595238095235,30.2758,-98.7242
2017-05-13,0.1633189469575882,0.005952380952380889,0.06346428571428572,0.07501785714285714,0.0833452380952381,0.064375,27.95684523809524,27.88779761904762,27.52059523809524,26.30488095238095,0.006047619047619047,21.374821428571433,66.45375,2.2000535714285716,180.1155357142857,224.1008928571429,30.2758,-98.7242
2017-05-14,0.16629059612751,0.005952380952380889,0.06331547619047619,0.07478571428571427,0.08307738095238096,0.06423214285714286,28.14190476190476,28.050833333333337,27.63958333333333,26.33660714285714,0.006047619047619047,21.70357142857143,67.06136904761905,2.1351011904761905,180.30958333333334,225.18940476190477,30.2758,-98.7242
2017-05-15,0.1673509329557418,0.005952380952380889,0.06327380952380952,0.07466071428571429,0.08291071428571428,0.06408928571428571,28.7727380952381,28.58386904761905,28.011190476190478,26.429761904761904,0.006047619047619047,22.290892857142858,65.50482142857143,2.1769285714285713,181.94410714285712,255.7565476190476,30.2758,-98.7242
2017-05-16,0.1563667953014373,0.0,0.0630952380952381,0.07450595238095237,0.0828095238095238,0.064,29.45988095238095,29.247559523809525,28.60577380952381,26.698035714285712,0.0,22.56440476190476,64.70892857142857,2.299577380952381,184.24053571428573,260.9604166666667,30.2758,-98.7242
2017-05-17,0.188183847583183,0.01815476190476184,0.06350595238095239,0.07436309523809524,0.08270833333333334,0.064,30.23279761904762,29.969285714285714,29.21922619047619,27.01916666666667,0.018142857142857145,22.81470238095238,62.02285714285715,2.183922619047619,186.8944642857143,286.7160714285714,30.2758,-98.7242
2017-05-18,0.193925604224205,0.01815476190476184,0.0642797619047619,0.07420238095238095,0.08254761904761906,0.06400595238095239,30.769583333333333,30.515654761904763,29.777738095238096,27.40809523809524,0.018142857142857145,23.257916666666667,61.425535714285715,2.4620535714285716,185.26529761904763,287.4084523809524,30.2758,-98.7242
2017-05-19,0.1637172400951385,0.01815476190476184,0.06502380952380953,0.0739642857142857,0.08230357142857143,0.06414880952380952,30.95910714285714,30.74422619047619,30.084702380952383,27.747261904761906,0.018142857142857145,24.02720238095238,63.81636904761905,2.6238750000000004,161.9789880952381,257.6194047619047,30.2758,-98.7242
2017-05-20,0.1822580922743495,0.2329166666666666,0.07875,0.08583928571428572,0.09372023809523809,0.06427976190476191,30.379523809523807,30.26273809523809,29.806488095238098,27.89821428571429,0.2328452380952381,24.088630952380953,68.28077380952381,2.635553571428571,159.5313095238095,226.37553571428572,30.2758,-98.7242
2017-05-21,0.2103804647922516,0.2798214285714285,0.09142857142857141,0.09664285714285714,0.10443452380952381,0.0644047619047619,29.221845238095234,29.24625,29.03976190476191,27.761428571428574,0.2797142857142857,23.227857142857143,72.2285119047619,2.568684523809524,146.00142857142856,189.5060714285714,30.2758,-98.7242
2017-05-22,0.1715311706066131,0.2798214285714285,0.10423214285714286,0.10776785714285715,0.11579166666666667,0.06454166666666666,27.711011904761904,27.84404761904762,27.82785714285714,27.276666666666667,0.2797142857142857,22.302440476190476,76.12303571428572,2.3162083333333334,133.65238095238095,159.58124999999998,30.2758,-98.7242
2017-05-23,0.2179520577192306,0.2904166666666666,0.11594642857142856,0.11767261904761905,0.12588095238095237,0.0655952380952381,26.67613095238095,26.809583333333332,26.810773809523806,26.636785714285715,0.2902976190476191,21.75779761904762,75.82994047619049,2.084029761904762,147.0772619047619,176.5392261904762,30.2758,-98.7242
2017-05-24,0.1885397434234619,0.2722619047619047,0.12580357142857143,0.1269047619047619,0.1354702380952381,0.06760714285714285,25.611964285714286,25.786547619047617,25.888988095238094,26.026666666666667,0.2721547619047619,20.87577380952381,75.9620238095238,1.9980595238095238,160.17988095238096,179.46369047619046,30.2758,-98.7242
2017-05-25,0.179330512881279,0.2722619047619047,0.1335,0.13488095238095238,0.1443988095238095,0.07001785714285715,24.854999999999997,25.024285714285714,25.143988095238097,25.468630952380952,0.2721547619047619,20.711488095238092,73.00226190476191,2.0460059523809524,166.4495238095238,194.01011904761904,30.2758,-98.7242
2017-05-26,0.1869856566190719,0.2722619047619047,0.14061904761904762,0.14216666666666666,0.15285714285714286,0.07244642857142858,24.613750000000003,24.74904761904762,24.799583333333334,25.091369047619047,0.2721547619047619,20.76654761904762,74.03654761904762,1.9306726190476193,170.45011904761904,205.47285714285712,30.2758,-98.7242
2017-05-27,0.1853149384260177,0.0574999999999999,0.13460119047619049,0.136875,0.14925000000000002,0.07488690476190477,25.16375,25.213749999999997,25.09345238095238,24.987380952380953,0.057452380952380956,21.802142857142858,72.89958333333334,2.0887797619047617,179.85726190476188,213.48988095238093,30.2758,-98.7242
2017-05-28,0.1756063252687454,0.042321428571428475,0.13001190476190477,0.1323809523809524,0.1459642857142857,0.0773809523809524,25.93875,25.927261904761902,25.695476190476192,25.178809523809523,0.042333333333333334,22.663571428571426,73.15833333333333,2.081922619047619,193.2127380952381,221.6059523809524,30.2758,-98.7242
2017-05-29,0.1948728114366531,0.042321428571428475,0.1270297619047619,0.12870238095238096,0.1417857142857143,0.0798154761904762,26.600595238095234,26.573511904761908,26.29791666666667,25.52886904761905,0.042333333333333334,23.284940476190478,71.79541666666667,2.059047619047619,201.3775,234.4370833333333,30.2758,-98.7242
2017-05-30,0.1806918589776422,0.03172619047619039,0.12385119047619046,0.12574404761904762,0.13885714285714285,0.08133333333333334,27.09113095238095,27.063333333333333,26.793750000000006,25.908869047619046,0.03175000000000001,23.790773809523813,72.19827380952381,1.8992619047619048,192.0125,222.84791666666666,30.2758,-98.7242
2017-05-31,0.2054573500957898,0.07404761904761895,0.12394642857142855,0.12530357142857143,0.1366607142857143,0.0818095238095238,27.27636904761905,27.292440476190475,27.09422619047619,26.244642857142857,0.07408333333333335,24.033809523809527,76.41035714285715,1.7120357142857145,185.0939880952381,186.39523809523808,30.2758,-98.7242
2017-06-01,0.180624783039093,0.07404761904761895,0.1256607142857143,0.12647023809523808,0.13574404761904763,0.08183333333333333,27.224404761904765,27.274583333333332,27.108988095238093,26.3825,0.07408333333333335,23.70732142857143,80.36446428571428,1.3228035714285713,176.38505952380953,171.6707738095238,30.2758,-98.7242
2017-06-02,0.1991298943758011,0.07404761904761895,0.12648214285714285,0.12692261904761906,0.1351607142857143,0.08183333333333334,27.17315476190476,27.225416666666664,27.067083333333336,26.410416666666666,0.07408333333333335,23.577261904761905,79.72720238095238,1.1851904761904761,173.03089285714285,177.08619047619047,30.2758,-98.7242
2017-06-03,0.1972703486680984,0.34154761904761904,0.12964285714285714,0.12936309523809522,0.1368214285714286,0.0830297619047619,26.893869047619045,26.984583333333337,26.925714285714285,26.42434523809524,0.3416666666666667,22.981488095238095,80.15238095238094,1.0473214285714285,170.57017857142858,180.34904761904764,30.2758,-98.7242
2017-06-04,0.2317436188459396,0.30982142857142847,0.13475,0.13491666666666666,0.1422797619047619,0.08834523809523809,26.577976190476193,26.63922619047619,26.57857142857143,26.275178571428572,0.3099166666666667,22.704642857142858,79.38708333333334,0.9834583333333333,181.63547619047617,202.2234523809524,30.2758,-98.7242
2017-06-05,0.2041603326797485,0.3354761904761904,0.13752380952380952,0.13838095238095235,0.14638690476190477,0.09220238095238097,26.593154761904763,26.63547619047619,26.569583333333334,26.20654761904762,0.3356190476190476,22.707619047619044,79.28166666666667,1.0028988095238094,191.41238095238097,206.78083333333333,30.2758,-98.7242
2017-06-06,0.2117733508348465,0.3354761904761904,0.14161309523809523,0.1431488095238095,0.15064285714285713,0.09586309523809523,26.781488095238096,26.805059523809522,26.651190476190475,26.189404761904765,0.3356190476190476,22.966369047619047,77.8627380952381,1.1294345238095238,186.71446428571429,233.18005952380955,30.2758,-98.7242
2017-06-07,0.2180988788604736,0.29315476190476186,0.14120833333333335,0.14449404761904763,0.15384523809523812,0.09923809523809525,27.4375,27.40857142857143,27.11416666666667,26.340595238095236,0.2932857142857142,23.518988095238093,74.29369047619048,1.247875,178.3825,267.4629761904762,30.2758,-98.7242
2017-06-08,0.172550231218338,0.29315476190476186,0.13947619047619048,0.14451785714285714,0.15586904761904763,0.10227380952380952,28.170059523809524,28.113214285714285,27.76720238095238,26.72214285714286,0.2932857142857142,23.85333333333333,72.66380952380953,1.2127559523809524,172.87660714285715,277.1268452380952,30.2758,-98.7242
2017-06-09,0.1843363046646118,0.29315476190476186,0.13857738095238095,0.14526785714285714,0.1576904761904762,0.10489880952380952,28.618988095238098,28.561488095238097,28.245535714285715,27.130297619047617,0.2932857142857142,23.947797619047623,71.94690476190476,1.3514404761904761,174.4992261904762,276.1059523809524,30.2758,-98.7242
2017-06-10,0.1730678528547287,0.02565476190476181,0.1351904761904762,0.14397619047619048,0.15733333333333333,0.10605952380952381,29.239464285714288,29.127321428571427,28.70404761904762,27.43095238095238,0.02570238095238095,24.23440476190476,70.08107142857143,1.5348452380952382,174.54208333333332,294.71738095238095,30.2758,-98.7242
2017-06-11,0.1680733415196587,0.02565476190476181,0.12888095238095237,0.1391666666666667,0.15323214285714284,0.10288690476190476,30.093095238095238,29.96666666666667,29.463988095238097,27.880535714285713,0.02570238095238095,24.663809523809526,68.2327380952381,1.7284285714285714,161.88273809523812,301.1129761904762,30.2758,-98.7242
2017-06-12,0.1755123734474182,0.0,0.12238690476190477,0.1345952380952381,0.15039880952380952,0.1010595238095238,31.028333333333332,30.86029761904762,30.256845238095234,28.405416666666667,0.0,25.23857142857143,65.69321428571428,1.8939464285714285,155.50738095238097,318.3445238095238,30.2758,-98.7242
2017-06-13,0.1627980023622512,0.0,0.1149404761904762,0.1285059523809524,0.14716071428571428,0.0991845238095238,31.916488095238094,31.711726190476192,31.080238095238094,29.01672619047619,0.0,25.67666666666667,64.38297619047619,2.0953988095238096,157.26208333333332,320.4113095238095,30.2758,-98.7242
2017-06-14,0.1515806466341018,0.0,0.10858333333333334,0.12320238095238094,0.14448214285714284,0.09750595238095237,32.58833333333333,32.38863095238095,31.77488095238095,29.623809523809523,0.0,26.11886904761905,64.89738095238096,2.301363095238095,157.41077380952382,305.80071428571426,30.2758,-98.7242
2017-06-15,0.1496564149856567,0.0,0.10256547619047618,0.11801190476190475,0.14194047619047617,0.09605357142857142,33.10702380952381,32.88946428571428,32.281130952380956,30.114404761904762,0.0,26.60029761904762,64.47720238095238,2.567654761904762,166.88809523809525,307.5476785714286,30.2758,-98.7242
2017-06-16,0.1455188542604446,0.0,0.09647619047619048,0.11271428571428573,0.13929166666666665,0.09472619047619048,33.67988095238095,33.43434523809524,32.79160714285714,30.55559523809524,0.0,26.98505952380952,63.55011904761905,2.576529761904762,166.97410714285712,321.18410714285716,30.2758,-98.7242
2017-06-17,0.144798070192337,0.0,0.09036904761904761,0.1074642857142857,0.1364404761904762,0.09350595238095237,34.18607142857143,33.933928571428574,33.30303571428571,31.023750000000003,0.0,27.51232142857143,62.93077380952381,2.6538749999999998,169.2639880952381,320.5416071428572,30.2758,-98.7242
