ar_bi_lstm,y_true,shift_bl,ar_lstm,lstm,bi_lstm,cnn
0.31922945,0.2218045112781954,0.7406015037593985,0.33838683,0.22473302,0.14014532,0.34137622
0.3202475,0.2218045112781954,0.7330827067669173,0.33728254,0.22033292,0.14174429,0.3328774
0.320741,0.2218045112781954,0.7293233082706767,0.33600417,0.21659806,0.14361286,0.31741706
0.32185152,0.2255639097744361,0.7255639097744361,0.33445635,0.21379045,0.14620091,0.29927585
0.3226599,0.2255639097744361,0.7218045112781954,0.33283758,0.21191478,0.1478096,0.27879184
0.32335138,0.2255639097744361,0.7180451127819549,0.33122268,0.21113952,0.14851427,0.27028555
0.32404718,0.2255639097744361,0.7142857142857144,0.3295178,0.21137907,0.15010376,0.27887234
0.32376522,0.2255639097744361,0.7180451127819549,0.32790646,0.21315774,0.15046751,0.27919003
0.32323447,0.2255639097744361,0.7142857142857144,0.32637864,0.21664888,0.15241086,0.2936848
0.32211092,0.2255639097744361,0.7105263157894738,0.32448268,0.2218643,0.15430069,0.3024773
0.32220045,0.2255639097744361,0.7105263157894738,0.32437545,0.22825721,0.15584408,0.30300513
0.3237426,0.2293233082706766,0.7067669172932332,0.32625777,0.23495016,0.15652022,0.31204346
0.32421538,0.2293233082706766,0.7142857142857144,0.3296135,0.2411916,0.15577798,0.2972695
0.3245045,0.2330827067669173,0.7180451127819549,0.3330172,0.24577758,0.15570545,0.2841092
0.32479772,0.2368421052631578,0.7142857142857144,0.33755293,0.24771926,0.15403146,0.28972396
0.3235975,0.2368421052631578,0.7406015037593985,0.3389335,0.24808386,0.15412596,0.2821664
0.32341558,0.2330827067669173,0.8345864661654137,0.341136,0.24662237,0.15330535,0.2793745
0.3207836,0.2330827067669173,0.8383458646616542,0.3383778,0.24526842,0.1536303,0.2755381
0.31862834,0.2293233082706766,0.8045112781954887,0.3383387,0.24473047,0.15020126,0.2710133
0.31774387,0.2293233082706766,0.7857142857142858,0.33877364,0.24518515,0.14570229,0.27926153
0.31753922,0.2255639097744361,0.7706766917293233,0.3403214,0.24596038,0.1431313,0.2892652
0.31843117,0.2255639097744361,0.7631578947368421,0.34177163,0.2466816,0.14385602,0.30043474
0.31971145,0.2255639097744361,0.7556390977443609,0.3422089,0.24722743,0.14577998,0.30706403
0.31940374,0.2255639097744361,0.7518796992481204,0.34160304,0.2474928,0.14826329,0.31425393
0.31914166,0.2255639097744361,0.7481203007518797,0.34056085,0.24767116,0.1529254,0.30868748
0.3194188,0.2255639097744361,0.7443609022556391,0.33914065,0.2478263,0.15846898,0.295908
0.3197398,0.2293233082706766,0.7368421052631579,0.3372424,0.24766664,0.16346058,0.28473368
0.32045266,0.2293233082706766,0.7368421052631579,0.335367,0.24735487,0.16776228,0.26692685
0.3215832,0.2293233082706766,0.7330827067669173,0.33371216,0.24725746,0.16980523,0.26090872
0.32261753,0.2293233082706766,0.7293233082706767,0.33208165,0.24731362,0.16988091,0.26119277
0.32350278,0.2293233082706766,0.7255639097744361,0.330196,0.24793328,0.16840534,0.26946074
0.32406563,0.2293233082706766,0.7218045112781954,0.327994,0.24898422,0.16611314,0.2783907
0.32429925,0.2293233082706766,0.7218045112781954,0.3255692,0.2503777,0.16311754,0.29050893
0.3236868,0.2293233082706766,0.7180451127819549,0.32318786,0.2537569,0.16131154,0.29784226
0.32280245,0.2293233082706766,0.7142857142857144,0.32193074,0.25825328,0.16281568,0.31287637
0.32260463,0.2293233082706766,0.7142857142857144,0.3221364,0.26311985,0.1637411,0.31647173
0.32273352,0.2330827067669173,0.7142857142857144,0.32408324,0.26729932,0.16403633,0.2972997
0.3230312,0.2330827067669173,0.7105263157894738,0.3293091,0.26968354,0.16196887,0.28178868
0.3233946,0.2368421052631578,0.7067669172932332,0.33322525,0.26960805,0.15983742,0.28441316
0.32229587,0.2368421052631578,0.699248120300752,0.3346615,0.26775968,0.16119902,0.2914615
0.3217853,0.2368421052631578,0.6917293233082707,0.33759257,0.26437458,0.16237569,0.29459143
0.3213348,0.2368421052631578,0.680451127819549,0.33971646,0.26075026,0.16340353,0.28731725
0.32081616,0.6578947368421053,0.6766917293233083,0.3421224,0.25761583,0.16246502,0.2840655
0.3207728,0.7518796992481204,0.6729323308270677,0.3448082,0.25488254,0.16143897,0.29155478
0.32089975,0.7368421052631579,0.6691729323308271,0.34820822,0.25296137,0.16146003,0.30969596
0.32122216,0.7218045112781954,0.6654135338345865,0.3512688,0.25174153,0.16451034,0.31636614
0.32212082,0.7030075187969925,0.6654135338345865,0.35271928,0.25093552,0.16846427,0.32538947
0.32297125,0.6879699248120301,0.6616541353383459,0.3519704,0.25049824,0.17369215,0.33480433
0.32256526,0.6766917293233083,0.6578947368421053,0.3500393,0.24978201,0.18097529,0.33641797
0.32233778,0.6654135338345865,0.6578947368421053,0.34758785,0.249962,0.19109003,0.3218513
0.32282278,0.6541353383458647,0.6541353383458647,0.3448482,0.25013238,0.19898418,0.30797657
0.3237662,0.6466165413533835,0.650375939849624,0.34197333,0.25094473,0.20417632,0.29446495
