Station,Label_Feature,Input_Length,Output_Length,Model,MAE,MSE,MAPE
1,SWC_5,24,1,Baseline,0.024095894768834114,0.009275962598621845,17.501924514770508
1,SWC_5,24,1,Multi-step Linear,0.023164914920926094,0.007629473228007555,15.5154390335083
1,SWC_5,24,1,Multi-step Dense,0.026142574846744537,0.005730181932449341,21.30820083618164
