Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
Baseline,SWC_10,24,6,1,0.018870335072278976,0.03536898270249367
Baseline,SWC_10,24,6,2,0.018870335072278976,0.03536898270249367
Baseline,SWC_10,24,6,3,0.01887032948434353,0.03536898270249367
Baseline,SWC_10,24,6,4,0.018870333209633827,0.035368986427783966
Baseline,SWC_10,24,6,5,0.018870333209633827,0.03536897897720337
Baseline,SWC_10,24,6,6,0.018870331346988678,0.035368986427783966
Baseline,SWC_10,24,6,7,0.018870335072278976,0.035368986427783966
Baseline,SWC_10,24,6,8,0.01887032948434353,0.035368986427783966
Baseline,SWC_10,24,6,9,0.018870335072278976,0.035368990153074265
Baseline,SWC_10,24,6,10,0.018870333209633827,0.035368986427783966
Multi-step Linear,SWC_10,24,6,1,0.48672163486480713,0.6262303590774536
Multi-step Linear,SWC_10,24,6,2,0.22765329480171204,0.3980261981487274
Multi-step Linear,SWC_10,24,6,3,0.15564696490764618,0.3067525029182434
Multi-step Linear,SWC_10,24,6,4,0.11001883447170258,0.24573549628257751
Multi-step Linear,SWC_10,24,6,5,0.07764630764722824,0.19359929859638214
Multi-step Linear,SWC_10,24,6,6,0.05460507422685623,0.14627064764499664
Multi-step Linear,SWC_10,24,6,7,0.03825915604829788,0.10627546161413193
Multi-step Linear,SWC_10,24,6,8,0.026880215853452682,0.07462520897388458
Multi-step Linear,SWC_10,24,6,9,0.019288301467895508,0.05190466344356537
Multi-step Linear,SWC_10,24,6,10,0.014414782635867596,0.037280164659023285
Multi-step Dense,SWC_10,24,6,1,0.08584856241941452,0.04310561716556549
Multi-step Dense,SWC_10,24,6,2,0.013687117956578732,0.031535934656858444
Multi-step Dense,SWC_10,24,6,3,0.00891861692070961,0.02938329055905342
Multi-step Dense,SWC_10,24,6,4,0.008249146863818169,0.02513951249420643
Multi-step Dense,SWC_10,24,6,5,0.008408916182816029,0.026428306475281715
Multi-step Dense,SWC_10,24,6,6,0.006321046035736799,0.02314017340540886
Multi-step Dense,SWC_10,24,6,7,0.008715174160897732,0.02253282628953457
Multi-step Dense,SWC_10,24,6,8,0.007918366231024265,0.019189760088920593
Multi-step Dense,SWC_10,24,6,9,0.006895017344504595,0.020993797108530998
Multi-step Dense,SWC_10,24,6,10,0.006242362782359123,0.022103099152445793
CNN,SWC_10,24,6,1,0.08944966644048691,0.05468018352985382
CNN,SWC_10,24,6,2,0.008151021786034107,0.040464986115694046
CNN,SWC_10,24,6,3,0.009415308944880962,0.03299260139465332
CNN,SWC_10,24,6,4,0.006788141094148159,0.03360471874475479
CNN,SWC_10,24,6,5,0.0071855150163173676,0.03209562599658966
CNN,SWC_10,24,6,6,0.007353421300649643,0.02656254917383194
CNN,SWC_10,24,6,7,0.007162509020417929,0.028984764590859413
CNN,SWC_10,24,6,8,0.0056571816094219685,0.02885882928967476
CNN,SWC_10,24,6,9,0.005477136000990868,0.030752502381801605
CNN,SWC_10,24,6,10,0.005631632637232542,0.029147012159228325
RNN,SWC_10,24,6,1,0.09084294736385345,0.04177596792578697
RNN,SWC_10,24,6,2,0.009252597577869892,0.033273618668317795
RNN,SWC_10,24,6,3,0.007434116676449776,0.029878947883844376
RNN,SWC_10,24,6,4,0.006923269480466843,0.027847232297062874
RNN,SWC_10,24,6,5,0.006306979805231094,0.027121255174279213
RNN,SWC_10,24,6,6,0.0061108763329684734,0.0271934624761343
RNN,SWC_10,24,6,7,0.0057271565310657024,0.026941707357764244
RNN,SWC_10,24,6,8,0.005572151392698288,0.026310859248042107
RNN,SWC_10,24,6,9,0.005527284927666187,0.02521677315235138
RNN,SWC_10,24,6,10,0.005466192960739136,0.025562481954693794
LSTM,SWC_10,24,6,1,0.11918457597494125,0.08095459640026093
LSTM,SWC_10,24,6,2,0.007940907962620258,0.07351669669151306
LSTM,SWC_10,24,6,3,0.006918002385646105,0.06901190429925919
LSTM,SWC_10,24,6,4,0.006150431465357542,0.06890907138586044
LSTM,SWC_10,24,6,5,0.005458862986415625,0.0799551010131836
LSTM,SWC_10,24,6,6,0.00514700822532177,0.0791708454489708
LSTM,SWC_10,24,6,7,0.005108501296490431,0.08963971585035324
