Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
Baseline,SWC_10,168,24,1,0.06926827877759933,0.15326367318630219
Baseline,SWC_10,168,24,2,0.06926824152469635,0.15326367318630219
Baseline,SWC_10,168,24,3,0.06926822662353516,0.15326367318630219
Baseline,SWC_10,168,24,4,0.06926824152469635,0.153263658285141
Baseline,SWC_10,168,24,5,0.06926824897527695,0.15326368808746338
Baseline,SWC_10,168,24,6,0.06926824152469635,0.15326368808746338
Baseline,SWC_10,168,24,7,0.06926824897527695,0.15326367318630219
Baseline,SWC_10,168,24,8,0.06926825642585754,0.15326367318630219
Baseline,SWC_10,168,24,9,0.06926823407411575,0.153263658285141
Baseline,SWC_10,168,24,10,0.06926824152469635,0.153263658285141
Multi-step Linear,SWC_10,168,24,1,0.48768725991249084,0.6509110331535339
Multi-step Linear,SWC_10,168,24,2,0.2379850596189499,0.4405398964881897
Multi-step Linear,SWC_10,168,24,3,0.16895142197608948,0.3556365668773651
Multi-step Linear,SWC_10,168,24,4,0.12566927075386047,0.3000883460044861
Multi-step Linear,SWC_10,168,24,5,0.09525413811206818,0.2504086494445801
Multi-step Linear,SWC_10,168,24,6,0.07375270873308182,0.20471596717834473
Multi-step Linear,SWC_10,168,24,7,0.05877202749252319,0.1649634838104248
Multi-step Linear,SWC_10,168,24,8,0.04845016077160835,0.13322000205516815
Multi-step Linear,SWC_10,168,24,9,0.0415835939347744,0.10990079492330551
Multi-step Linear,SWC_10,168,24,10,0.03727998957037926,0.09351378679275513
Multi-step Dense,SWC_10,168,24,1,0.11368080973625183,0.10195822268724442
Multi-step Dense,SWC_10,168,24,2,0.03189794346690178,0.0954703837633133
Multi-step Dense,SWC_10,168,24,3,0.02994854934513569,0.09377410262823105
Multi-step Dense,SWC_10,168,24,4,0.02595791220664978,0.09202813357114792
Multi-step Dense,SWC_10,168,24,5,0.025649508461356163,0.09132695943117142
Multi-step Dense,SWC_10,168,24,6,0.027895616367459297,0.0946635827422142
Multi-step Dense,SWC_10,168,24,7,0.027448570355772972,0.08972741663455963
Multi-step Dense,SWC_10,168,24,8,0.02823805995285511,0.0912914127111435
Multi-step Dense,SWC_10,168,24,9,0.024965371936559677,0.09422814100980759
Multi-step Dense,SWC_10,168,24,10,0.024290284141898155,0.08907804638147354
CNN,SWC_10,168,24,1,0.12086885422468185,0.11140792816877365
CNN,SWC_10,168,24,2,0.029709527269005775,0.10476797819137573
CNN,SWC_10,168,24,3,0.028164688497781754,0.10779471695423126
CNN,SWC_10,168,24,4,0.02698247879743576,0.1063334047794342
CNN,SWC_10,168,24,5,0.026766188442707062,0.10108833014965057
CNN,SWC_10,168,24,6,0.02600511908531189,0.10063271224498749
CNN,SWC_10,168,24,7,0.025934435427188873,0.09921292215585709
CNN,SWC_10,168,24,8,0.025338156148791313,0.09944096952676773
CNN,SWC_10,168,24,9,0.02471284568309784,0.09429240226745605
CNN,SWC_10,168,24,10,0.024334652349352837,0.10274048894643784
RNN,SWC_10,168,24,1,0.11076078563928604,0.0997849553823471
RNN,SWC_10,168,24,2,0.029608454555273056,0.09760581701993942
RNN,SWC_10,168,24,3,0.027434727177023888,0.09014583379030228
RNN,SWC_10,168,24,4,0.026659078896045685,0.09795762598514557
RNN,SWC_10,168,24,5,0.025882700458168983,0.08968760073184967
RNN,SWC_10,168,24,6,0.024874849244952202,0.09328940510749817
RNN,SWC_10,168,24,7,0.024411989375948906,0.08959249407052994
RNN,SWC_10,168,24,8,0.024053912609815598,0.09659694880247116
RNN,SWC_10,168,24,9,0.021097643300890923,0.09669457376003265
RNN,SWC_10,168,24,10,0.022516733035445213,0.09081294387578964
LSTM,SWC_10,168,24,1,0.13730394840240479,0.11053554713726044
LSTM,SWC_10,168,24,2,0.026966998353600502,0.11119396984577179
LSTM,SWC_10,168,24,3,0.02410760708153248,0.10800865292549133
LSTM,SWC_10,168,24,4,0.02096802182495594,0.11573788523674011
LSTM,SWC_10,168,24,5,0.01829085312783718,0.11760233342647552
LSTM,SWC_10,168,24,6,0.016471492126584053,0.11586853116750717
LSTM,SWC_10,168,24,7,0.015401270240545273,0.1213298961520195
LSTM,SWC_10,168,24,8,0.011927922256290913,0.11778480559587479
LSTM,SWC_10,168,24,9,0.010447843931615353,0.12082362920045853
LSTM,SWC_10,168,24,10,0.009308692067861557,0.11322180926799774
Autoregressive,SWC_10,168,24,1,0.20981727540493011,0.407569944858551
Autoregressive,SWC_10,168,24,2,0.08792389929294586,0.45008814334869385
Autoregressive,SWC_10,168,24,3,0.08102446049451828,0.5497820973396301
Autoregressive,SWC_10,168,24,4,0.07631523907184601,0.6646967530250549
Autoregressive,SWC_10,168,24,5,0.07210145145654678,0.7541791796684265
Autoregressive,SWC_10,168,24,6,0.06841770559549332,0.846164345741272
Autoregressive,SWC_10,168,24,7,0.06567692756652832,0.9062550663948059
Autoregressive,SWC_10,168,24,8,0.06257851421833038,1.0157268047332764
Autoregressive,SWC_10,168,24,9,0.060534730553627014,1.074168086051941
Autoregressive,SWC_10,168,24,10,0.05859138071537018,1.072404384613037
Bi-LSTM,SWC_10,168,24,1,0.26119500398635864,0.42795929312705994
Bi-LSTM,SWC_10,168,24,2,0.12926645576953888,0.39700523018836975
Bi-LSTM,SWC_10,168,24,3,0.08684169501066208,0.5588533282279968
Bi-LSTM,SWC_10,168,24,4,0.07632678747177124,0.5420674085617065
Bi-LSTM,SWC_10,168,24,5,0.06381051242351532,0.6648932099342346
Bi-LSTM,SWC_10,168,24,6,0.0387030765414238,0.6963777542114258
Bi-LSTM,SWC_10,168,24,7,0.03210725635290146,0.7071928381919861
Bi-LSTM,SWC_10,168,24,8,0.02944062277674675,0.6478937864303589
Bi-LSTM,SWC_10,168,24,9,0.02648361586034298,0.5637380480766296
Bi-LSTM,SWC_10,168,24,10,0.019609490409493446,0.5612402558326721
LSTM_Attention,SWC_10,168,24,1,0.19582654535770416,0.31764015555381775
LSTM_Attention,SWC_10,168,24,2,0.057030435651540756,0.3442889451980591
LSTM_Attention,SWC_10,168,24,3,0.04643204063177109,0.35787615180015564
LSTM_Attention,SWC_10,168,24,4,0.036870233714580536,0.3403404653072357
LSTM_Attention,SWC_10,168,24,5,0.03501623123884201,0.37513551115989685
LSTM_Attention,SWC_10,168,24,6,0.03167242929339409,0.3637661635875702
LSTM_Attention,SWC_10,168,24,7,0.02975553274154663,0.3417402505874634
LSTM_Attention,SWC_10,168,24,8,0.030855625867843628,0.35071125626564026
LSTM_Attention,SWC_10,168,24,9,0.025690658017992973,0.3278011977672577
LSTM_Attention,SWC_10,168,24,10,0.02357476018369198,0.3520304560661316
BiLSTM_Attention,SWC_10,168,24,1,0.14511162042617798,0.20993098616600037
BiLSTM_Attention,SWC_10,168,24,2,0.03701702505350113,0.19507718086242676
BiLSTM_Attention,SWC_10,168,24,3,0.03762133792042732,0.29259827733039856
BiLSTM_Attention,SWC_10,168,24,4,0.026676593348383904,0.28422653675079346
BiLSTM_Attention,SWC_10,168,24,5,0.022781772539019585,0.2601589858531952
BiLSTM_Attention,SWC_10,168,24,6,0.021644093096256256,0.25984692573547363
BiLSTM_Attention,SWC_10,168,24,7,0.018307389691472054,0.2540581226348877
BiLSTM_Attention,SWC_10,168,24,8,0.019550936296582222,0.27815303206443787
BiLSTM_Attention,SWC_10,168,24,9,0.01955065131187439,0.1687605381011963
BiLSTM_Attention,SWC_10,168,24,10,0.02464062161743641,0.2910592257976532
