Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
Baseline,SWC_10,48,12,1,0.03886560723185539,0.0763196051120758
Baseline,SWC_10,48,12,2,0.038865622133016586,0.0763196125626564
Baseline,SWC_10,48,12,3,0.03886561468243599,0.0763196125626564
Baseline,SWC_10,48,12,4,0.03886561840772629,0.0763196125626564
Baseline,SWC_10,48,12,5,0.038865625858306885,0.0763196051120758
Baseline,SWC_10,48,12,6,0.038865625858306885,0.0763196051120758
Baseline,SWC_10,48,12,7,0.03886561095714569,0.07631959766149521
Baseline,SWC_10,48,12,8,0.038865625858306885,0.0763196051120758
Baseline,SWC_10,48,12,9,0.03886562958359718,0.0763196051120758
Baseline,SWC_10,48,12,10,0.038865622133016586,0.076319620013237
Multi-step Linear,SWC_10,48,12,1,0.48067936301231384,0.6197420358657837
Multi-step Linear,SWC_10,48,12,2,0.22818903625011444,0.40333619713783264
Multi-step Linear,SWC_10,48,12,3,0.15816976130008698,0.3140847086906433
Multi-step Linear,SWC_10,48,12,4,0.11393239349126816,0.25562024116516113
Multi-step Linear,SWC_10,48,12,5,0.08245867490768433,0.2036643624305725
Multi-step Linear,SWC_10,48,12,6,0.060155417770147324,0.15813970565795898
Multi-step Linear,SWC_10,48,12,7,0.04449246823787689,0.11988410353660583
Multi-step Linear,SWC_10,48,12,8,0.033674854785203934,0.09035331755876541
Multi-step Linear,SWC_10,48,12,9,0.026512209326028824,0.06858006119728088
Multi-step Linear,SWC_10,48,12,10,0.02203729934990406,0.05445374548435211
Multi-step Dense,SWC_10,48,12,1,0.10767312347888947,0.06730229407548904
Multi-step Dense,SWC_10,48,12,2,0.017420142889022827,0.05730361118912697
Multi-step Dense,SWC_10,48,12,3,0.01845552586019039,0.05392914637923241
Multi-step Dense,SWC_10,48,12,4,0.013041174039244652,0.052564118057489395
Multi-step Dense,SWC_10,48,12,5,0.014309314079582691,0.05562247335910797
Multi-step Dense,SWC_10,48,12,6,0.012768775224685669,0.05199793353676796
Multi-step Dense,SWC_10,48,12,7,0.013866996392607689,0.0503409318625927
Multi-step Dense,SWC_10,48,12,8,0.014568381942808628,0.04912528023123741
Multi-step Dense,SWC_10,48,12,9,0.012349623255431652,0.04522290825843811
Multi-step Dense,SWC_10,48,12,10,0.012964670546352863,0.04593628644943237
CNN,SWC_10,48,12,1,0.10096631944179535,0.07368309795856476
CNN,SWC_10,48,12,2,0.015726013109087944,0.05987703800201416
CNN,SWC_10,48,12,3,0.015247453935444355,0.06044493615627289
CNN,SWC_10,48,12,4,0.013934766873717308,0.059142064303159714
CNN,SWC_10,48,12,5,0.013681408949196339,0.06024784594774246
CNN,SWC_10,48,12,6,0.014357196167111397,0.05767533555626869
CNN,SWC_10,48,12,7,0.012720449827611446,0.05581150949001312
CNN,SWC_10,48,12,8,0.012017488479614258,0.05507298558950424
CNN,SWC_10,48,12,9,0.012440398335456848,0.05194983258843422
CNN,SWC_10,48,12,10,0.012128990143537521,0.05642736703157425
RNN,SWC_10,48,12,1,0.10773246735334396,0.0592254176735878
RNN,SWC_10,48,12,2,0.01667052134871483,0.05048971250653267
RNN,SWC_10,48,12,3,0.014772549271583557,0.047852762043476105
RNN,SWC_10,48,12,4,0.013598260469734669,0.04870433360338211
RNN,SWC_10,48,12,5,0.013095800764858723,0.04632428288459778
RNN,SWC_10,48,12,6,0.012892894446849823,0.047714777290821075
RNN,SWC_10,48,12,7,0.011989021673798561,0.04595238342881203
RNN,SWC_10,48,12,8,0.01195629220455885,0.04679550230503082
RNN,SWC_10,48,12,9,0.011048286221921444,0.05440580099821091
RNN,SWC_10,48,12,10,0.011029536835849285,0.044923923909664154
LSTM,SWC_10,48,12,1,0.12053388357162476,0.0781402513384819
LSTM,SWC_10,48,12,2,0.014616324566304684,0.07736346125602722
LSTM,SWC_10,48,12,3,0.012854048982262611,0.07129436731338501
LSTM,SWC_10,48,12,4,0.011754447594285011,0.07198900729417801
