Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
Baseline,SWC_20,24,1,1,0.0009366319281980395,0.0017406301340088248
Baseline,SWC_20,24,1,2,0.0009366320446133614,0.001740630017593503
Baseline,SWC_20,24,1,3,0.0009366317535750568,0.001740630017593503
Baseline,SWC_20,24,1,4,0.0009366319864057004,0.0017406297847628593
Baseline,SWC_20,24,1,5,0.0009366322192363441,0.0017406297847628593
Baseline,SWC_20,24,1,6,0.0009366316953673959,0.0017406299011781812
Baseline,SWC_20,24,1,7,0.0009366319281980395,0.0017406296683475375
Baseline,SWC_20,24,1,8,0.0009366318117827177,0.0017406296683475375
Baseline,SWC_20,24,1,9,0.0009366321610286832,0.0017406299011781812
Baseline,SWC_20,24,1,10,0.0009366320446133614,0.0017406299011781812
Multi-step Linear,SWC_20,24,1,1,0.48128998279571533,0.6335008144378662
Multi-step Linear,SWC_20,24,1,2,0.2188783586025238,0.4359038174152374
Multi-step Linear,SWC_20,24,1,3,0.14835815131664276,0.3606308698654175
Multi-step Linear,SWC_20,24,1,4,0.10434229671955109,0.3020848035812378
Multi-step Linear,SWC_20,24,1,5,0.07353652268648148,0.243216872215271
Multi-step Linear,SWC_20,24,1,6,0.05145030841231346,0.1861710250377655
Multi-step Linear,SWC_20,24,1,7,0.035513173788785934,0.13380101323127747
Multi-step Linear,SWC_20,24,1,8,0.023938069120049477,0.09081628918647766
Multi-step Linear,SWC_20,24,1,9,0.01575900800526142,0.05833230912685394
Multi-step Linear,SWC_20,24,1,10,0.010201853699982166,0.0357939712703228
Multi-step Dense,SWC_20,24,1,1,0.09128900617361069,0.04748077690601349
Multi-step Dense,SWC_20,24,1,2,0.0073081874288618565,0.03449161350727081
Multi-step Dense,SWC_20,24,1,3,0.004880194552242756,0.03032154217362404
Multi-step Dense,SWC_20,24,1,4,0.0014569306513294578,0.027228668332099915
Multi-step Dense,SWC_20,24,1,5,0.003248919267207384,0.023626528680324554
Multi-step Dense,SWC_20,24,1,6,0.0014369223499670625,0.01934850588440895
Multi-step Dense,SWC_20,24,1,7,0.005017619114369154,0.021168820559978485
