Station,Label_Feature,Dropped_Feature,Model_Name,Input_Length,Output_Length,Test_MSE,Test_MAE,Test_MAPE
SWC_5,Baseline,Baseline,0.06545300036668777,0.12523728609085083,10.97840404510498
SWC_5,Baseline,Multi-step Linear,0.04274469614028931,0.10108129680156708,9.573116302490234
SWC_5,Baseline,Multi-step Dense,0.04272485896945,0.10046138614416122,9.317514419555664
SWC_5,Baseline,CNN,0.04647909849882126,0.11546103656291962,10.749640464782715
SWC_5,Baseline,RNN,0.04135541617870331,0.12985341250896454,15.199671745300293
SWC_5,Baseline,LSTM,0.05799168348312378,0.1255054771900177,11.404882431030273
SWC_5,Baseline,Autoregressive,0.13029329478740692,0.2469373345375061,21.473310470581055
SWC_5,Baseline,Bi-LSTM,0.11913641542196274,0.26287662982940674,23.93669319152832
SWC_5,Baseline,LSTM_Attention,0.1673470139503479,0.2964710593223572,27.42452049255371
SWC_5,Baseline,BiLSTM_Attention,0.10548456013202667,0.23686730861663818,23.80413818359375
