Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
Baseline,SWC_10,24,1,1,0.0013068667612969875,0.0023231732193380594
Baseline,SWC_10,24,1,2,0.0013068666448816657,0.0023231729865074158
Baseline,SWC_10,24,1,3,0.0013068661792203784,0.002323173452168703
Baseline,SWC_10,24,1,4,0.0013068666448816657,0.0023231729865074158
Baseline,SWC_10,24,1,5,0.0013068668777123094,0.0023231729865074158
Baseline,SWC_10,24,1,6,0.0013068668777123094,0.0023231729865074158
Baseline,SWC_10,24,1,7,0.0013068661792203784,0.0023231732193380594
Baseline,SWC_10,24,1,8,0.0013068665284663439,0.002323173452168703
Baseline,SWC_10,24,1,9,0.0013068666448816657,0.002323173452168703
Baseline,SWC_10,24,1,10,0.001306866412051022,0.0023231729865074158
Multi-step Linear,SWC_10,24,1,1,0.4848600924015045,0.6192478537559509
Multi-step Linear,SWC_10,24,1,2,0.22799696028232574,0.3895454704761505
Multi-step Linear,SWC_10,24,1,3,0.15396325290203094,0.2968105375766754
Multi-step Linear,SWC_10,24,1,4,0.10723895579576492,0.23633097112178802
Multi-step Linear,SWC_10,24,1,5,0.07409194111824036,0.18313607573509216
Multi-step Linear,SWC_10,24,1,6,0.05040638893842697,0.13551367819309235
Multi-step Linear,SWC_10,24,1,7,0.033541370183229446,0.0947793498635292
Multi-step Linear,SWC_10,24,1,8,0.021754302084445953,0.06200553476810455
Multi-step Linear,SWC_10,24,1,9,0.013816202990710735,0.038993000984191895
Multi-step Linear,SWC_10,24,1,10,0.008678515441715717,0.023353207856416702
Multi-step Dense,SWC_10,24,1,1,0.09242245554924011,0.029121816158294678
Multi-step Dense,SWC_10,24,1,2,0.0051863668486475945,0.016712458804249763
Multi-step Dense,SWC_10,24,1,3,0.0032598618417978287,0.011822688393294811
Multi-step Dense,SWC_10,24,1,4,0.004029416013509035,0.009966607205569744
Multi-step Dense,SWC_10,24,1,5,0.0019985444378107786,0.007860224694013596
Multi-step Dense,SWC_10,24,1,6,0.002370211062952876,0.007988459430634975
Multi-step Dense,SWC_10,24,1,7,0.0042908331379294395,0.006139118690043688
Multi-step Dense,SWC_10,24,1,8,0.0011989903869107366,0.005615427158772945
Multi-step Dense,SWC_10,24,1,9,0.003543366212397814,0.004729453939944506
Multi-step Dense,SWC_10,24,1,10,0.0008702417253516614,0.004817197564989328
CNN,SWC_10,24,1,1,0.099973164498806,0.029459098353981972
CNN,SWC_10,24,1,2,0.004653286654502153,0.015803182497620583
CNN,SWC_10,24,1,3,0.0024152302648872137,0.011789144948124886
CNN,SWC_10,24,1,4,0.0016761923907324672,0.012510434724390507
CNN,SWC_10,24,1,5,0.001965886913239956,0.010493608191609383
CNN,SWC_10,24,1,6,0.002446891972795129,0.011376631446182728
CNN,SWC_10,24,1,7,0.001363046932965517,0.009128304198384285
CNN,SWC_10,24,1,8,0.0015720996307209134,0.008069551549851894
CNN,SWC_10,24,1,9,0.0012418765109032393,0.006885424721986055
CNN,SWC_10,24,1,10,0.0009000108693726361,0.0062809535302221775
RNN,SWC_10,24,1,1,0.09786615520715714,0.02174229361116886
RNN,SWC_10,24,1,2,0.005728108808398247,0.013899854384362698
RNN,SWC_10,24,1,3,0.0031865069177001715,0.011507093906402588
RNN,SWC_10,24,1,4,0.002420065924525261,0.010712035931646824
RNN,SWC_10,24,1,5,0.001793517149053514,0.009729410521686077
RNN,SWC_10,24,1,6,0.0014232436660677195,0.008767593652009964
RNN,SWC_10,24,1,7,0.0012401334242895246,0.008380448445677757
RNN,SWC_10,24,1,8,0.0010547236306592822,0.008034254424273968
RNN,SWC_10,24,1,9,0.0009169106488116086,0.00685960752889514
RNN,SWC_10,24,1,10,0.0009214198216795921,0.00676646176725626
LSTM,SWC_10,24,1,1,0.11786939203739166,0.05091274157166481
LSTM,SWC_10,24,1,2,0.003648279933258891,0.04893191531300545
LSTM,SWC_10,24,1,3,0.002492257859557867,0.04377426207065582
LSTM,SWC_10,24,1,4,0.001871407963335514,0.04080982133746147
LSTM,SWC_10,24,1,5,0.0015124162891879678,0.03822674974799156
LSTM,SWC_10,24,1,6,0.0011810761643573642,0.03755083680152893
LSTM,SWC_10,24,1,7,0.0009883549064397812,0.03553706035017967
LSTM,SWC_10,24,1,8,0.0009545726352371275,0.03532103821635246
LSTM,SWC_10,24,1,9,0.0007882663630880415,0.03349251300096512
LSTM,SWC_10,24,1,10,0.0006972955889068544,0.03248126059770584
Autoregressive,SWC_10,24,1,1,0.1570875197649002,0.09754892438650131
Autoregressive,SWC_10,24,1,2,0.015029878355562687,0.07995577901601791
Autoregressive,SWC_10,24,1,3,0.01354918722063303,0.07772983610630035
Autoregressive,SWC_10,24,1,4,0.012770866975188255,0.07749676704406738
Autoregressive,SWC_10,24,1,5,0.012451592832803726,0.07968573272228241
Autoregressive,SWC_10,24,1,6,0.01193773653358221,0.07823893427848816
Autoregressive,SWC_10,24,1,7,0.011774498969316483,0.08027710765600204
Autoregressive,SWC_10,24,1,8,0.011420325376093388,0.0788506492972374
Autoregressive,SWC_10,24,1,9,0.011165618896484375,0.0829022079706192
Autoregressive,SWC_10,24,1,10,0.01098860427737236,0.08500219881534576
Bi-LSTM,SWC_10,24,1,1,0.09751926362514496,0.06776391714811325
Bi-LSTM,SWC_10,24,1,2,0.004946272354573011,0.05249495059251785
Bi-LSTM,SWC_10,24,1,3,0.0024395098444074392,0.048225972801446915
Bi-LSTM,SWC_10,24,1,4,0.0020156996324658394,0.04728168621659279
Bi-LSTM,SWC_10,24,1,5,0.0025883284397423267,0.04595022276043892
Bi-LSTM,SWC_10,24,1,6,0.0022827940993010998,0.04422652721405029
Bi-LSTM,SWC_10,24,1,7,0.001579785835929215,0.044872041791677475
Bi-LSTM,SWC_10,24,1,8,0.0013278918340802193,0.04441532492637634
Bi-LSTM,SWC_10,24,1,9,0.001528179389424622,0.04379699379205704
Bi-LSTM,SWC_10,24,1,10,0.0010216812370344996,0.04216298460960388
LSTM_Attention,SWC_10,24,1,1,0.15771830081939697,0.0829942524433136
LSTM_Attention,SWC_10,24,1,2,0.012053962796926498,0.0788467526435852
LSTM_Attention,SWC_10,24,1,3,0.00918162614107132,0.0803380161523819
LSTM_Attention,SWC_10,24,1,4,0.007395091000944376,0.08127298206090927
LSTM_Attention,SWC_10,24,1,5,0.006418784614652395,0.08225461840629578
LSTM_Attention,SWC_10,24,1,6,0.005295023322105408,0.08144937455654144
LSTM_Attention,SWC_10,24,1,7,0.004483714699745178,0.08418231457471848
LSTM_Attention,SWC_10,24,1,8,0.003731595817953348,0.07885602116584778
LSTM_Attention,SWC_10,24,1,9,0.0034050610847771168,0.0780312567949295
LSTM_Attention,SWC_10,24,1,10,0.002834886545315385,0.07540280371904373
BiLSTM_Attention,SWC_10,24,1,1,0.0983467847108841,0.06886166334152222
BiLSTM_Attention,SWC_10,24,1,2,0.0034901448525488377,0.06317164748907089
BiLSTM_Attention,SWC_10,24,1,3,0.0021375897340476513,0.05913639813661575
BiLSTM_Attention,SWC_10,24,1,4,0.0013841090258210897,0.05424542725086212
BiLSTM_Attention,SWC_10,24,1,5,0.0013387243961915374,0.05473901331424713
BiLSTM_Attention,SWC_10,24,1,6,0.0008977075340226293,0.05581558495759964
BiLSTM_Attention,SWC_10,24,1,7,0.0009025775361806154,0.051670756191015244
BiLSTM_Attention,SWC_10,24,1,8,0.0007615145877934992,0.053103212267160416
BiLSTM_Attention,SWC_10,24,1,9,0.0008606001501902938,0.053793277591466904
BiLSTM_Attention,SWC_10,24,1,10,0.0005725276423618197,0.05112094432115555
