Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
LSTM,SWC_20,48,12,3,0.008972631767392159,0.09475429356098175
LSTM,SWC_20,48,12,4,0.007714068982750177,0.09474056959152222
LSTM,SWC_20,48,12,5,0.0067854998633265495,0.08898992836475372
LSTM,SWC_20,48,12,6,0.0056517645716667175,0.08654838055372238
LSTM,SWC_20,48,12,7,0.005038098432123661,0.07946311682462692
LSTM,SWC_20,48,12,8,0.004679452162235975,0.07656288892030716
LSTM,SWC_20,48,12,9,0.004182297270745039,0.0739906057715416
LSTM,SWC_20,48,12,10,0.003104607341811061,0.07629812508821487
Autoregressive,SWC_20,48,12,1,0.16307976841926575,0.2660283148288727
Autoregressive,SWC_20,48,12,2,0.03337455540895462,0.22519060969352722
Autoregressive,SWC_20,48,12,3,0.02943403087556362,0.21526126563549042
Autoregressive,SWC_20,48,12,4,0.027657922357320786,0.21246682107448578
Autoregressive,SWC_20,48,12,5,0.02637680061161518,0.21316733956336975
Autoregressive,SWC_20,48,12,6,0.02492697909474373,0.2147856205701828
Autoregressive,SWC_20,48,12,7,0.023875951766967773,0.21433481574058533
Autoregressive,SWC_20,48,12,8,0.022886529564857483,0.2211994081735611
Autoregressive,SWC_20,48,12,9,0.022205309942364693,0.22656172513961792
Autoregressive,SWC_20,48,12,10,0.02120376005768776,0.23495666682720184
Bi-LSTM,SWC_20,48,12,1,0.1066712737083435,0.19925470650196075
Bi-LSTM,SWC_20,48,12,2,0.013660972937941551,0.2412051111459732
Bi-LSTM,SWC_20,48,12,3,0.009424150921404362,0.24865023791790009
Bi-LSTM,SWC_20,48,12,4,0.008779352530837059,0.24401307106018066
Bi-LSTM,SWC_20,48,12,5,0.007898138836026192,0.24766576290130615
Bi-LSTM,SWC_20,48,12,6,0.01250261440873146,0.11260917782783508
Bi-LSTM,SWC_20,48,12,7,0.007188722491264343,0.10931362211704254
Bi-LSTM,SWC_20,48,12,8,0.005349696613848209,0.11146660894155502
Bi-LSTM,SWC_20,48,12,9,0.004858574829995632,0.11466873437166214
Bi-LSTM,SWC_20,48,12,10,0.004231571685522795,0.11747746169567108
LSTM_Attention,SWC_20,48,12,1,0.1688072830438614,0.1768268495798111
LSTM_Attention,SWC_20,48,12,2,0.022132128477096558,0.1773761510848999
LSTM_Attention,SWC_20,48,12,3,0.014888805337250233,0.1861627846956253
LSTM_Attention,SWC_20,48,12,4,0.012245049700140953,0.17819513380527496
LSTM_Attention,SWC_20,48,12,5,0.009424605406820774,0.18106506764888763
LSTM_Attention,SWC_20,48,12,6,0.00788212288171053,0.1838776022195816
LSTM_Attention,SWC_20,48,12,7,0.006767556071281433,0.18476571142673492
LSTM_Attention,SWC_20,48,12,8,0.00574541836977005,0.1839653104543686
LSTM_Attention,SWC_20,48,12,9,0.006277573294937611,0.180207297205925
LSTM_Attention,SWC_20,48,12,10,0.004795621149241924,0.17880646884441376
BiLSTM_Attention,SWC_20,48,12,1,0.10252339392900467,0.12538588047027588
BiLSTM_Attention,SWC_20,48,12,2,0.011121570132672787,0.11252415925264359
BiLSTM_Attention,SWC_20,48,12,3,0.00999496877193451,0.10566840320825577
BiLSTM_Attention,SWC_20,48,12,4,0.007712403777986765,0.10257357358932495
BiLSTM_Attention,SWC_20,48,12,5,0.0061042821034789085,0.10300096869468689
BiLSTM_Attention,SWC_20,48,12,6,0.0061390576884150505,0.09899178892374039
BiLSTM_Attention,SWC_20,48,12,7,0.00613302132114768,0.099066823720932
BiLSTM_Attention,SWC_20,48,12,8,0.005521724931895733,0.10054413229227066
BiLSTM_Attention,SWC_20,48,12,9,0.004369153641164303,0.10216639190912247
BiLSTM_Attention,SWC_20,48,12,10,0.003448064438998699,0.10030151158571243
