Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
Baseline,SWC_20,24,6,1,0.013485654257237911,0.03370179608464241
Baseline,SWC_20,24,6,2,0.013485657051205635,0.03370179608464241
Baseline,SWC_20,24,6,3,0.013485655188560486,0.03370179980993271
Baseline,SWC_20,24,6,4,0.013485657051205635,0.03370179608464241
Baseline,SWC_20,24,6,5,0.013485654257237911,0.03370179980993271
Baseline,SWC_20,24,6,6,0.013485658913850784,0.03370178863406181
Baseline,SWC_20,24,6,7,0.01348565798252821,0.03370179608464241
Baseline,SWC_20,24,6,8,0.013485657051205635,0.03370179980993271
Baseline,SWC_20,24,6,9,0.01348565798252821,0.03370179980993271
Baseline,SWC_20,24,6,10,0.013485657051205635,0.03370179980993271
Multi-step Linear,SWC_20,24,6,1,0.48572012782096863,0.6453567743301392
Multi-step Linear,SWC_20,24,6,2,0.2202342301607132,0.446010559797287
Multi-step Linear,SWC_20,24,6,3,0.14971770346164703,0.372219055891037
Multi-step Linear,SWC_20,24,6,4,0.1065719798207283,0.3151085674762726
Multi-step Linear,SWC_20,24,6,5,0.07644852250814438,0.25750410556793213
Multi-step Linear,SWC_20,24,6,6,0.05487189069390297,0.19969795644283295
Multi-step Linear,SWC_20,24,6,7,0.03933628275990486,0.1484280675649643
Multi-step Linear,SWC_20,24,6,8,0.02803080715239048,0.10476349294185638
Multi-step Linear,SWC_20,24,6,9,0.02005324326455593,0.07253486663103104
Multi-step Linear,SWC_20,24,6,10,0.014694593846797943,0.050293222069740295
Multi-step Dense,SWC_20,24,6,1,0.09490545094013214,0.06564489752054214
Multi-step Dense,SWC_20,24,6,2,0.007642376236617565,0.05659018084406853
Multi-step Dense,SWC_20,24,6,3,0.005363524425774813,0.04813629761338234
Multi-step Dense,SWC_20,24,6,4,0.005911641754209995,0.04692849889397621
Multi-step Dense,SWC_20,24,6,5,0.006393694318830967,0.04600610211491585
Multi-step Dense,SWC_20,24,6,6,0.004867977928370237,0.04133443906903267
Multi-step Dense,SWC_20,24,6,7,0.004685437772423029,0.038465291261672974
Multi-step Dense,SWC_20,24,6,8,0.004939314443618059,0.035703543573617935
Multi-step Dense,SWC_20,24,6,9,0.004921892192214727,0.03851790353655815
Multi-step Dense,SWC_20,24,6,10,0.006747376173734665,0.03190642595291138
CNN,SWC_20,24,6,1,0.09444916248321533,0.07807984203100204
CNN,SWC_20,24,6,2,0.007702232338488102,0.062836192548275
CNN,SWC_20,24,6,3,0.0070228781551122665,0.05415024980902672
CNN,SWC_20,24,6,4,0.006527830846607685,0.04563743248581886
CNN,SWC_20,24,6,5,0.007511114701628685,0.03920741751790047
CNN,SWC_20,24,6,6,0.00473778136074543,0.03974839672446251
CNN,SWC_20,24,6,7,0.0048191482201218605,0.0358315147459507
CNN,SWC_20,24,6,8,0.004971575457602739,0.038463104516267776
CNN,SWC_20,24,6,9,0.005918142385780811,0.036140765994787216
CNN,SWC_20,24,6,10,0.004700599238276482,0.03343917429447174
RNN,SWC_20,24,6,1,0.09654289484024048,0.04237357899546623
RNN,SWC_20,24,6,2,0.009597877971827984,0.03339466080069542
RNN,SWC_20,24,6,3,0.007009322755038738,0.03167814761400223
RNN,SWC_20,24,6,4,0.0057772984728217125,0.029124435037374496
RNN,SWC_20,24,6,5,0.004974741954356432,0.027930308133363724
RNN,SWC_20,24,6,6,0.0045600770972669125,0.02730329893529415
RNN,SWC_20,24,6,7,0.004211582709103823,0.027246050536632538
RNN,SWC_20,24,6,8,0.0038276733830571175,0.02689453400671482
RNN,SWC_20,24,6,9,0.003628924721851945,0.027178900316357613
RNN,SWC_20,24,6,10,0.0033703960943967104,0.027310654520988464
LSTM,SWC_20,24,6,1,0.11394505947828293,0.08290392905473709
LSTM,SWC_20,24,6,2,0.006852169055491686,0.08219093829393387
LSTM,SWC_20,24,6,3,0.005528087727725506,0.07593312114477158
LSTM,SWC_20,24,6,4,0.004525310825556517,0.06443601846694946
LSTM,SWC_20,24,6,5,0.003917158581316471,0.0630989521741867
LSTM,SWC_20,24,6,6,0.0029927068389952183,0.0572596900165081
LSTM,SWC_20,24,6,7,0.004683902487158775,0.06393690407276154
LSTM,SWC_20,24,6,8,0.0027428935281932354,0.05807863920927048
LSTM,SWC_20,24,6,9,0.0023380345664918423,0.052721526473760605
