Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
Baseline,SWC_5,48,12,1,0.0844593420624733,0.08972078561782837
Baseline,SWC_5,48,12,2,0.0844593271613121,0.08972078561782837
Baseline,SWC_5,48,12,3,0.08445926755666733,0.08972080796957016
Baseline,SWC_5,48,12,4,0.08445929735898972,0.08972077816724777
Baseline,SWC_5,48,12,5,0.08445929735898972,0.08972076326608658
Baseline,SWC_5,48,12,6,0.0844593197107315,0.08972077816724777
Baseline,SWC_5,48,12,7,0.08445931226015091,0.08972077816724777
Baseline,SWC_5,48,12,8,0.08445928245782852,0.08972077816724777
Baseline,SWC_5,48,12,9,0.08445928990840912,0.08972076326608658
Baseline,SWC_5,48,12,10,0.0844593271613121,0.08972078561782837
Multi-step Linear,SWC_5,48,12,1,0.49598661065101624,0.5889372825622559
Multi-step Linear,SWC_5,48,12,2,0.26386353373527527,0.3886137902736664
Multi-step Linear,SWC_5,48,12,3,0.19034850597381592,0.29326269030570984
Multi-step Linear,SWC_5,48,12,4,0.1404610127210617,0.22272561490535736
Multi-step Linear,SWC_5,48,12,5,0.10470189899206161,0.16575609147548676
Multi-step Linear,SWC_5,48,12,6,0.07985907793045044,0.12189739942550659
Multi-step Linear,SWC_5,48,12,7,0.06347325444221497,0.08960999548435211
Multi-step Linear,SWC_5,48,12,8,0.05321330949664116,0.06906864047050476
Multi-step Linear,SWC_5,48,12,9,0.04725879803299904,0.05590929463505745
Multi-step Linear,SWC_5,48,12,10,0.04402550309896469,0.04860591143369675
Multi-step Dense,SWC_5,48,12,1,0.12950393557548523,0.0807061716914177
Multi-step Dense,SWC_5,48,12,2,0.03745144605636597,0.06249332055449486
Multi-step Dense,SWC_5,48,12,3,0.036342769861221313,0.06373091787099838
Multi-step Dense,SWC_5,48,12,4,0.039052337408065796,0.06405998021364212
Multi-step Dense,SWC_5,48,12,5,0.03484515845775604,0.06211771443486214
Multi-step Dense,SWC_5,48,12,6,0.034015338867902756,0.06080686300992966
Multi-step Dense,SWC_5,48,12,7,0.03351917117834091,0.061140503734350204
Multi-step Dense,SWC_5,48,12,8,0.033128540962934494,0.0627673864364624
Multi-step Dense,SWC_5,48,12,9,0.032019611448049545,0.060136277228593826
Multi-step Dense,SWC_5,48,12,10,0.03666694089770317,0.06410591304302216
CNN,SWC_5,48,12,1,0.12323738634586334,0.06738702952861786
CNN,SWC_5,48,12,2,0.04050467908382416,0.0719933733344078
CNN,SWC_5,48,12,3,0.03758033737540245,0.06207648664712906
CNN,SWC_5,48,12,4,0.03640466928482056,0.06385115534067154
CNN,SWC_5,48,12,5,0.035545263439416885,0.0613166019320488
CNN,SWC_5,48,12,6,0.03377130627632141,0.060813058167696
CNN,SWC_5,48,12,7,0.032968707382678986,0.05943331867456436
