Model_Name,Label_Feature,Input_Length,Output_Length,Epoch,Train_Loss,Val_Loss
Baseline,SWC_5,24,6,1,1.905643105506897,1.9396640062332153
Baseline,SWC_5,24,6,2,1.9056434631347656,1.9396642446517944
Baseline,SWC_5,24,6,3,1.905643105506897,1.9396641254425049
Baseline,SWC_5,24,6,4,1.9056435823440552,1.9396641254425049
Baseline,SWC_5,24,6,5,1.9056435823440552,1.9396642446517944
Baseline,SWC_5,24,6,6,1.9056432247161865,1.9396640062332153
Baseline,SWC_5,24,6,7,1.905643105506897,1.9396640062332153
Baseline,SWC_5,24,6,8,1.9056437015533447,1.9396641254425049
Baseline,SWC_5,24,6,9,1.9056432247161865,1.9396642446517944
Baseline,SWC_5,24,6,10,1.9056434631347656,1.9396641254425049
Multi-step Linear,SWC_5,24,6,1,0.6042261123657227,0.6907145380973816
Multi-step Linear,SWC_5,24,6,2,0.5179187059402466,0.6002625823020935
Multi-step Linear,SWC_5,24,6,3,0.4505060017108917,0.5260334014892578
Multi-step Linear,SWC_5,24,6,4,0.3969230353832245,0.46258240938186646
Multi-step Linear,SWC_5,24,6,5,0.3526149094104767,0.4106281101703644
Multi-step Linear,SWC_5,24,6,6,0.3145197331905365,0.36564236879348755
Multi-step Linear,SWC_5,24,6,7,0.2813880443572998,0.32645004987716675
Multi-step Linear,SWC_5,24,6,8,0.2518235743045807,0.29236122965812683
Multi-step Linear,SWC_5,24,6,9,0.2254423350095749,0.26156046986579895
Multi-step Linear,SWC_5,24,6,10,0.20157313346862793,0.23420298099517822
Multi-step Dense,SWC_5,24,6,1,0.24120500683784485,0.04246489703655243
Multi-step Dense,SWC_5,24,6,2,0.025287579745054245,0.04645814001560211
Multi-step Dense,SWC_5,24,6,3,0.023906944319605827,0.045699406415224075
Multi-step Dense,SWC_5,24,6,4,0.0229850672185421,0.041424136608839035
Multi-step Dense,SWC_5,24,6,5,0.02259688451886177,0.04301273450255394
Multi-step Dense,SWC_5,24,6,6,0.021618925034999847,0.04291620850563049
Multi-step Dense,SWC_5,24,6,7,0.021078316494822502,0.03759152442216873
Multi-step Dense,SWC_5,24,6,8,0.020709319040179253,0.037525612860918045
Multi-step Dense,SWC_5,24,6,9,0.020707663148641586,0.03731595724821091
Multi-step Dense,SWC_5,24,6,10,0.020986242219805717,0.038552425801754
CNN,SWC_5,24,6,1,0.2694956362247467,0.055567871779203415
CNN,SWC_5,24,6,2,0.034049782902002335,0.03810363635420799
CNN,SWC_5,24,6,3,0.028945256024599075,0.03937434032559395
CNN,SWC_5,24,6,4,0.026689954102039337,0.03684445098042488
CNN,SWC_5,24,6,5,0.02650170773267746,0.036335114389657974
CNN,SWC_5,24,6,6,0.02483724243938923,0.03639654442667961
CNN,SWC_5,24,6,7,0.024155201390385628,0.035863373428583145
CNN,SWC_5,24,6,8,0.023684049025177956,0.034800510853528976
CNN,SWC_5,24,6,9,0.023162925615906715,0.03329426050186157
CNN,SWC_5,24,6,10,0.022878479212522507,0.0358218252658844
RNN,SWC_5,24,6,1,0.24166595935821533,0.12907132506370544
RNN,SWC_5,24,6,2,0.03978293761610985,0.05289430543780327
RNN,SWC_5,24,6,3,0.028406674042344093,0.03979186713695526
RNN,SWC_5,24,6,4,0.02530803717672825,0.03772104158997536
RNN,SWC_5,24,6,5,0.02352292090654373,0.03383902087807655
RNN,SWC_5,24,6,6,0.02265956439077854,0.03328501060605049
RNN,SWC_5,24,6,7,0.021126635372638702,0.034639474004507065
RNN,SWC_5,24,6,8,0.020387297496199608,0.032983314245939255
RNN,SWC_5,24,6,9,0.020737778395414352,0.03347901627421379
RNN,SWC_5,24,6,10,0.02001153491437435,0.03389700502157211
LSTM,SWC_5,24,6,1,0.30983152985572815,0.15571144223213196
LSTM,SWC_5,24,6,2,0.049499742686748505,0.04754585027694702
LSTM,SWC_5,24,6,3,0.036268848925828934,0.04337387904524803
LSTM,SWC_5,24,6,4,0.03241121768951416,0.0420265831053257
LSTM,SWC_5,24,6,5,0.028993628919124603,0.03828864172101021
LSTM,SWC_5,24,6,6,0.02698010578751564,0.044022537767887115
LSTM,SWC_5,24,6,7,0.026318157091736794,0.040104757994413376
LSTM,SWC_5,24,6,8,0.023801270872354507,0.041029639542102814
LSTM,SWC_5,24,6,9,0.022848444059491158,0.04071757197380066
LSTM,SWC_5,24,6,10,0.021660514175891876,0.03989734873175621
Autoregressive,SWC_5,24,6,1,0.3951088786125183,0.19337216019630432
Autoregressive,SWC_5,24,6,2,0.09901241213083267,0.10530101507902145
Autoregressive,SWC_5,24,6,3,0.0807344987988472,0.10792705416679382
Autoregressive,SWC_5,24,6,4,0.07859475165605545,0.10833218693733215
Autoregressive,SWC_5,24,6,5,0.07773829251527786,0.10735071450471878
Autoregressive,SWC_5,24,6,6,0.07707247883081436,0.10704591870307922
