ar_bi_lstm,y_true,shift_bl,ar_lstm,lstm,bi_lstm,cnn
0.35637555,0.508045166170521,0.6107952264007285,0.35186026,0.38938534,0.3742187,0.40918946
0.35783648,0.5173860807369034,0.6076815882119343,0.35285884,0.38822594,0.37627372,0.40623152
0.3582406,0.5236133571144918,0.6076815882119343,0.35384727,0.38770506,0.37702748,0.40719223
0.3583612,0.5236133571144918,0.6045679500231402,0.35432193,0.3874098,0.37852013,0.41403574
0.357531,0.5267269953032858,0.6045679500231402,0.35396442,0.38694194,0.3797437,0.42159146
0.35609803,0.5267269953032858,0.6045679500231402,0.35268587,0.3856932,0.3794685,0.41532105
0.3550232,0.5267269953032858,0.6045679500231402,0.35115224,0.38374403,0.3802719,0.41238958
0.354605,0.5267269953032858,0.6045679500231402,0.35027117,0.38216382,0.38317853,0.40909475
0.3543844,0.5267269953032858,0.6014543118343461,0.34976053,0.38206244,0.38800275,0.40707904
0.35405043,0.5267269953032858,0.6014543118343461,0.3495404,0.3829587,0.3912943,0.40827918
0.3538796,0.5267269953032858,0.6014543118343461,0.34973025,0.38451317,0.39377007,0.408036
0.35702077,0.5267269953032858,0.6014543118343461,0.35271114,0.38657027,0.3994335,0.40718055
0.3580019,0.52984063349208,0.6045679500231402,0.35472295,0.3881996,0.40096435,0.39594668
0.35942253,0.5329542716808742,0.6045679500231402,0.3562053,0.3899836,0.4036043,0.38845575
0.35824206,0.5329542716808742,0.6045679500231402,0.35523754,0.39091638,0.40059465,0.38907075
0.36216292,0.5360679098696683,0.6045679500231402,0.35813853,0.39330396,0.40616158,0.39018685
0.3636102,0.5360679098696683,0.6045679500231402,0.36003488,0.3960753,0.40949368,0.39444548
0.3659331,0.5329542716808742,0.6045679500231402,0.363328,0.4013307,0.41609862,0.39749682
0.36502966,0.5329542716808742,0.6014543118343461,0.3640887,0.40660787,0.41714415,0.3988685
0.36215258,0.52984063349208,0.6014543118343461,0.3631149,0.41006303,0.4140621,0.40128678
0.3600683,0.5267269953032858,0.5983406736455519,0.36156717,0.4110234,0.40923822,0.40341902
0.36007395,0.5267269953032858,0.5983406736455519,0.3609386,0.4103221,0.40635893,0.40175402
0.35977757,0.5236133571144918,0.5983406736455519,0.3602913,0.4089194,0.40469375,0.3993969
0.35898724,0.5236133571144918,0.5952270354567577,0.35943773,0.40744394,0.40140066,0.39418328
0.35907736,0.5204997189256976,0.5952270354567577,0.3587491,0.4065389,0.39900705,0.3901245
0.35907307,0.5204997189256976,0.5952270354567577,0.35842827,0.40595913,0.3968505,0.38914406
0.3591728,0.5173860807369034,0.5952270354567577,0.35844678,0.4055423,0.39548007,0.38987708
0.35947093,0.5173860807369034,0.5952270354567577,0.35873842,0.40486467,0.39488748,0.40209293
0.3585526,0.5173860807369034,0.5983406736455519,0.35810274,0.40376744,0.3926508,0.40494782
0.35729438,0.5142724425481092,0.5983406736455519,0.35659546,0.4015284,0.3894528,0.4121474
0.35619643,0.5142724425481092,0.6045679500231402,0.3547969,0.39836973,0.3863806,0.40907508
0.3558583,0.5142724425481092,0.6232497791559052,0.35346878,0.39483258,0.38517123,0.4073615
0.356252,0.5142724425481092,0.6419316082886702,0.35303557,0.39282265,0.38640517,0.40613472
0.35675976,0.5142724425481092,0.6481588846662586,0.35327727,0.39224112,0.3889835,0.40967244
